sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['red_left_C_45', 'blue_left_G_45', 'red_left_V_0', 'red_top_J_45']","{'color': 'blue_left_G_45', 'position': 'red_top_J_45', 'orientation': 'red_left_V_0'}",color,"['color', 'position']",blue_left_G_45,1,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,486.1136702001095,,,496.6510185999796,496.6510185999796,496.6510185999796,2,1.4953887993469834,498.1706974003464,498.1706974003464,498.1706974003464,498.1706974003464,498.1706974003464,498.1706974003464,498.1706974003464,498.1706974003464,None,None,None,,,,488.18445469997823,,,,,,,,486.1136702001095,486.1136702001095,None,,494.6304886005819,496.6510185999796,486.1136702001095,486.1136702001095,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_top_J_45', 'red_top_V_45', 'red_right_P_45', 'red_top_L_0']","{'color': 'blue_top_J_45', 'position': 'red_right_P_45', 'orientation': 'red_top_L_0'}",position,"['orientation', 'position']",red_right_P_45,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,498.1706974003464,,,509.10887160059065,509.10887160059065,509.10887160059065,3,2.4859675988554955,511.6138233002275,511.6138233002275,511.6138233002275,511.6138233002275,511.6138233002275,511.6138233002275,511.6138233002275,511.6138233002275,None,None,None,,,,500.24149200040847,,,,,,,,498.1706974003464,498.1706974003464,None,,507.0887843007222,509.10887160059065,498.1706974003464,498.1706974003464,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_top_D_0', 'red_bottom_N_45', 'blue_top_G_45', 'red_top_F_45']","{'color': 'blue_top_G_45', 'position': 'red_bottom_N_45', 'orientation': 'red_top_D_0'}",orientation,"['orientation', 'position']",red_top_D_0,0,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,511.6138233002275,,,522.7691069003195,522.7691069003195,522.7691069003195,1,4.249311699531972,527.044214900583,527.044214900583,527.044214900583,527.044214900583,527.044214900583,527.044214900583,527.044214900583,527.044214900583,None,None,None,,,,513.6846316000447,,,,,,,,511.6138233002275,511.6138233002275,None,,520.5481286998838,522.7691069003195,511.6138233002275,511.6138233002275,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_bottom_B_0', 'red_left_H_0', 'red_bottom_P_45', 'red_bottom_K_0']","{'color': 'blue_bottom_B_0', 'position': 'red_left_H_0', 'orientation': 'red_bottom_P_45'}",color,"['color', 'position']",blue_bottom_B_0,0,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,527.044214900583,,,537.9824407007545,537.9824407007545,537.9824407007545,1,2.316645499318838,540.3203273005784,540.3203273005784,540.3203273005784,540.3203273005784,540.3203273005784,540.3203273005784,540.3203273005784,540.3203273005784,None,None,None,,,,529.115018600598,,,,,,,,527.044214900583,527.044214900583,None,,535.9623647006229,537.9824407007545,527.044214900583,527.044214900583,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_right_L_0', 'blue_left_W_0', 'blue_left_Q_45', 'red_left_K_0']","{'color': 'red_left_K_0', 'position': 'blue_right_L_0', 'orientation': 'blue_left_Q_45'}",orientation,"['orientation', 'position']",blue_left_Q_45,2,2,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,540.3203273005784,,,551.2585295001045,551.2585295001045,551.2585295001045,4,4.167832899838686,555.4834566004574,559.7753284005448,555.4834566004574,559.7753284005448,555.4834566004574,559.7753284005448,555.4834566004574,559.7753284005448,58.49206349206349,3.0322791999205947,space,,,,542.3911460004747,4.21544239949435,,,,,,,540.3203273005784,540.3203273005784,None,,549.037606600672,551.2585295001045,540.3203273005784,540.3203273005784,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_top_M_45', 'blue_top_Z_0', 'blue_bottom_D_0', 'red_top_J_0']","{'color': 'red_top_J_0', 'position': 'blue_bottom_D_0', 'orientation': 'blue_top_M_45'}",position,['position'],blue_bottom_D_0,2,1,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,562.3470283001661,,,572.9011337999254,572.9011337999254,572.9011337999254,3,1.621245900169015,574.5543578006327,574.5543578006327,574.5543578006327,574.5543578006327,574.5543578006327,574.5543578006327,574.5543578006327,574.5543578006327,None,None,None,,,,,,,,,,,,559.7753284005448,559.7753284005448,space,2.54753299895674,570.8808659007773,572.9011337999254,,,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_left_R_45', 'blue_bottom_K_45', 'red_bottom_Z_45', 'red_bottom_M_0']","{'color': 'blue_bottom_K_45', 'position': 'red_left_R_45', 'orientation': 'red_bottom_M_0'}",orientation,['orientation'],red_bottom_M_0,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,574.5543578006327,,,585.4925824999809,585.4925824999809,585.4925824999809,4,0.589776499196887,586.1104856003076,586.1104856003076,586.1104856003076,586.1104856003076,586.1104856003076,586.1104856003076,586.1104856003076,586.1104856003076,None,None,None,,,,576.6251958999783,,,,,,,,574.5543578006327,574.5543578006327,None,,583.2882908005267,585.4925824999809,574.5543578006327,574.5543578006327,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_bottom_R_0', 'blue_top_Z_45', 'blue_top_N_0', 'red_top_W_0']","{'color': 'red_top_W_0', 'position': 'blue_bottom_R_0', 'orientation': 'blue_top_Z_45'}",orientation,['orientation'],blue_top_Z_45,1,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,586.1104856003076,,,597.0653800005093,597.0653800005093,597.0653800005093,2,1.0734778000041842,598.1675530001521,598.1675530001521,598.1675530001521,598.1675530001521,598.1675530001521,598.1675530001521,598.1675530001521,598.1675530001521,None,None,None,,,,588.1812546001747,,,,,,,,586.1104856003076,586.1104856003076,None,,594.844450100325,597.0653800005093,586.1104856003076,586.1104856003076,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_top_S_0', 'blue_left_S_0', 'red_left_Q_45', 'red_left_F_0']","{'color': 'blue_left_S_0', 'position': 'red_top_S_0', 'orientation': 'red_left_Q_45'}",color,['color'],blue_left_S_0,1,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,598.1675530001521,,,608.7216417007148,608.7216417007148,608.7216417007148,2,0.529526099562645,609.2727311998606,609.2727311998606,609.2727311998606,609.2727311998606,609.2727311998606,609.2727311998606,609.2727311998606,609.2727311998606,None,None,None,,,,600.2550568003207,,,,,,,,598.1675530001521,598.1675530001521,None,,606.7010634001344,608.7216417007148,598.1675530001521,598.1675530001521,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_left_W_45', 'blue_left_M_0', 'red_left_V_0', 'blue_top_V_0']","{'color': 'red_left_V_0', 'position': 'blue_top_V_0', 'orientation': 'blue_left_W_45'}",position,['position'],blue_top_V_0,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,609.2727311998606,,,620.2109014000744,620.2109014000744,620.2109014000744,4,0.2313799997791648,620.4613780006766,620.4613780006766,620.4613780006766,620.4613780006766,620.4613780006766,620.4613780006766,620.4613780006766,620.4613780006766,None,None,None,,,,611.343541700393,,,,,,,,609.2727311998606,609.2727311998606,None,,617.9899083999917,620.2109014000744,609.2727311998606,609.2727311998606,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_top_M_0', 'red_bottom_N_0', 'blue_bottom_T_0', 'red_bottom_V_45']","{'color': 'blue_bottom_T_0', 'position': 'red_top_M_0', 'orientation': 'red_bottom_V_45'}",position,['position'],red_top_M_0,0,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,620.4613780006766,,,630.9821342006326,630.9821342006326,630.9821342006326,1,0.33215339947491884,631.3328281007707,631.3328281007707,631.3328281007707,631.3328281007707,631.3328281007707,631.3328281007707,631.3328281007707,631.3328281007707,None,None,None,,,,622.5154910003766,,,,,,,,620.4613780006766,620.4613780006766,None,,628.777841700241,630.9821342006326,620.4613780006766,620.4613780006766,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_right_R_45', 'red_right_S_0', 'red_left_B_45', 'blue_right_B_45']","{'color': 'blue_right_B_45', 'position': 'red_left_B_45', 'orientation': 'red_right_S_0'}",color,['color'],blue_right_B_45,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,631.3328281007707,,,641.6698429007083,641.6698429007083,641.6698429007083,4,0.2851155987009406,641.9871338000521,641.9871338000521,641.9871338000521,641.9871338000521,641.9871338000521,641.9871338000521,641.9871338000521,641.9871338000521,None,None,None,,,,633.3878851002082,,,,,,,,631.3328281007707,631.3328281007707,None,,639.6492909006774,641.6698429007083,631.3328281007707,631.3328281007707,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_right_K_45', 'blue_right_Q_0', 'blue_right_N_45', 'blue_top_W_45']","{'color': 'red_right_K_45', 'position': 'blue_top_W_45', 'orientation': 'blue_right_Q_0'}",color,['color'],red_right_K_45,0,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,641.9871338000521,,,652.9420305006206,652.9420305006206,652.9420305006206,1,1.1325123999267817,654.0942999003455,654.0942999003455,654.0942999003455,654.0942999003455,654.0942999003455,654.0942999003455,654.0942999003455,654.0942999003455,None,None,None,,,,644.0578985000029,,,,,,,,641.9871338000521,641.9871338000521,None,,650.9214946003631,652.9420305006206,641.9871338000521,641.9871338000521,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_bottom_C_45', 'blue_left_B_45', 'blue_bottom_W_0', 'blue_bottom_H_45']","{'color': 'red_bottom_C_45', 'position': 'blue_left_B_45', 'orientation': 'blue_bottom_W_0'}",orientation,['orientation'],blue_bottom_W_0,2,1,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,654.0942999003455,,,665.0491852005944,665.0491852005944,665.0491852005944,3,0.2248204993084073,665.3330292003229,669.2908567003906,665.3330292003229,669.2908567003906,665.3330292003229,669.2908567003906,665.3330292003229,669.2908567003906,12.619047619047615,2.49766210000962,space,,,,656.1650916999206,3.901358699426055,,,,,,,654.0942999003455,654.0942999003455,None,,662.8281986005604,665.0491852005944,654.0942999003455,654.0942999003455,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_bottom_Q_0', 'red_right_J_45', 'red_bottom_X_45', 'blue_bottom_D_45']","{'color': 'blue_bottom_D_45', 'position': 'red_right_J_45', 'orientation': 'red_bottom_Q_0'}",orientation,"['color', 'orientation', 'position']",red_bottom_Q_0,0,3,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,691.7517953002825,,,702.907048500143,702.907048500143,702.907048500143,1,4.016646199859679,706.9483214002103,706.9483214002103,706.9483214002103,706.9483214002103,706.9483214002103,706.9483214002103,706.9483214002103,706.9483214002103,None,None,None,,,,,,,,,,,,669.2908567003906,669.2908567003906,space,22.439417799003422,700.686033400707,702.907048500143,,,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_top_Q_0', 'blue_top_M_45', 'red_top_M_45', 'red_right_S_45']","{'color': 'blue_top_M_45', 'position': 'red_right_S_45', 'orientation': 'red_top_Q_0'}",position,"['color', 'orientation', 'position']",red_right_S_45,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,706.9483214002103,,,717.2853337004781,717.2853337004781,717.2853337004781,2,8.34909619949758,725.6518205003813,725.6518205003813,725.6518205003813,725.6518205003813,725.6518205003813,725.6518205003813,725.6518205003813,725.6518205003813,None,None,None,,,,709.0024597998708,,,,,,,,706.9483214002103,706.9483214002103,None,,715.2647762000561,717.2853337004781,706.9483214002103,706.9483214002103,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_bottom_D_0', 'red_bottom_W_45', 'red_right_L_45', 'blue_bottom_R_45']","{'color': 'blue_bottom_R_45', 'position': 'red_right_L_45', 'orientation': 'red_bottom_D_0'}",color,"['color', 'orientation', 'position']",blue_bottom_R_45,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,725.6518205003813,,,736.7903984002769,736.7903984002769,736.7903984002769,4,1.2840920994058251,738.0929250000045,738.0929250000045,738.0929250000045,738.0929250000045,738.0929250000045,738.0929250000045,738.0929250000045,738.0929250000045,None,None,None,,,,727.7225395003334,,,,,,,,725.6518205003813,725.6518205003813,None,,734.5861216001213,736.7903984002769,725.6518205003813,725.6518205003813,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_right_Q_0', 'red_top_Z_0', 'red_right_F_0', 'red_right_H_45']","{'color': 'blue_right_Q_0', 'position': 'red_top_Z_0', 'orientation': 'red_right_H_45'}",orientation,"['color', 'orientation', 'position']",red_right_H_45,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,738.0929250000045,,,748.8307663006708,748.8307663006708,748.8307663006708,2,4.1563310995697975,753.005653500557,753.005653500557,753.005653500557,753.005653500557,753.005653500557,753.005653500557,753.005653500557,753.005653500557,None,None,None,,,,740.1637912001461,,,,,,,,738.0929250000045,738.0929250000045,None,,746.8101909998804,748.8307663006708,738.0929250000045,738.0929250000045,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_right_T_0', 'red_right_B_45', 'blue_right_H_45', 'red_top_B_45']","{'color': 'blue_right_H_45', 'position': 'red_top_B_45', 'orientation': 'red_right_T_0'}",color,"['color', 'orientation', 'position']",blue_right_H_45,2,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,753.005653500557,,,763.5430671004578,763.5430671004578,763.5430671004578,2,4.179533898830414,767.7514260001481,767.7514260001481,767.7514260001481,767.7514260001481,767.7514260001481,767.7514260001481,767.7514260001481,767.7514260001481,None,None,None,,,,755.0765115004033,,,,,,,,753.005653500557,753.005653500557,None,,761.5223943004385,763.5430671004578,753.005653500557,753.005653500557,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['red_left_V_45', 'blue_left_T_0', 'red_left_M_0', 'red_bottom_T_0']","{'color': 'blue_left_T_0', 'position': 'red_bottom_T_0', 'orientation': 'red_left_V_45'}",orientation,"['color', 'orientation', 'position']",red_left_V_45,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,767.7514260001481,,,778.5058384006843,778.5058384006843,778.5058384006843,1,1.8648899998515844,780.3928541000932,780.3928541000932,780.3928541000932,780.3928541000932,780.3928541000932,780.3928541000932,780.3928541000932,780.3928541000932,None,None,None,,,,769.8221617005765,,,,,,,,767.7514260001481,767.7514260001481,None,,776.4853686001152,778.5058384006843,767.7514260001481,767.7514260001481,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_left_G_0', 'blue_bottom_X_0', 'blue_bottom_S_45', 'red_bottom_X_0']","{'color': 'red_bottom_X_0', 'position': 'blue_left_G_0', 'orientation': 'blue_bottom_S_45'}",color,"['color', 'orientation', 'position']",red_bottom_X_0,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,780.3928541000932,,,791.1473826998845,791.1473826998845,791.1473826998845,4,2.4795226994901896,793.6523167006671,793.6523167006671,793.6523167006671,793.6523167006671,793.6523167006671,793.6523167006671,793.6523167006671,793.6523167006671,None,None,None,,,,782.4637032998726,,,,,,,,780.3928541000932,780.3928541000932,None,,789.1271403999999,791.1473826998845,780.3928541000932,780.3928541000932,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_top_Q_0', 'blue_left_H_0', 'blue_top_S_45', 'red_top_C_0']","{'color': 'red_top_C_0', 'position': 'blue_left_H_0', 'orientation': 'blue_top_S_45'}",position,"['color', 'orientation', 'position']",blue_left_H_0,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,793.6523167006671,,,803.9893540004268,803.9893540004268,803.9893540004268,1,2.604619899764657,806.6111540002748,806.6111540002748,806.6111540002748,806.6111540002748,806.6111540002748,806.6111540002748,806.6111540002748,806.6111540002748,None,None,None,,,,795.7071330007166,,,,,,,,793.6523167006671,793.6523167006671,None,,801.9687721002847,803.9893540004268,793.6523167006671,793.6523167006671,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['blue_left_B_0', 'red_left_N_45', 'red_left_T_0', 'red_top_T_0']","{'color': 'blue_left_B_0', 'position': 'red_top_T_0', 'orientation': 'red_left_N_45'}",position,"['color', 'orientation', 'position']",red_top_T_0,3,3,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,22,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,806.6111540002748,,,816.9482637001202,816.9482637001202,816.9482637001202,4,1.9340214990079403,818.9354471005499,832.2616548007354,818.9354471005499,832.2616548007354,818.9354471005499,832.2616548007354,818.9354471005499,832.2616548007354,69.12698412698413,9.864580400288105,space,,,,808.6652029007673,13.244195098988712,,,,,,,806.6111540002748,806.6111540002748,None,,814.9276859005913,816.9482637001202,806.6111540002748,806.6111540002748,,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Arm_X_For', 'R_Arm_X_Back', 'L_Torso_X_Back', 'L_Arm_Z_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Arm_Z_Back'}",localisation,"['laterality', 'localisation']",L_Torso_X_Back,2,2,robot,2,True,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,22,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,834.4993762001395,,,851.3993394998834,851.3993394998834,851.3993394998834,3,2.7718912987038493,854.188145400025,854.188145400025,854.188145400025,854.188145400025,854.188145400025,854.188145400025,854.188145400025,854.188145400025,None,None,None,,,,,,,,,,,,832.2616548007354,832.2616548007354,space,2.2208767998963594,,,,,847.7588423006237,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['L_Head_Y_Back', 'R_Head_Z_Back', 'L_Head_Z_For', 'L_Torso_Z_Back']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Head_Y_Back'}",movement,"['localisation', 'movement']",L_Head_Y_Back,0,2,robot,2,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,22,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,854.188145400025,,,870.9377664001659,870.9377664001659,870.9377664001659,2,2.8018657993525267,873.7599953999743,873.7599953999743,873.7599953999743,873.7599953999743,873.7599953999743,873.7599953999743,873.7599953999743,873.7599953999743,None,None,None,,,,856.2589098000899,,,,,,,,854.188145400025,854.188145400025,None,,,,854.188145400025,854.188145400025,867.4308658000082,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
"['R_Base_Y_For', 'R_Torso_Z_Back', 'L_Torso_Y_For', 'R_Torso_Y_For']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Base_Y_For', 'movement': 'R_Torso_Z_Back'}",movement,"['laterality', 'movement']",R_Torso_Z_Back,1,2,robot,2,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,22,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,873.7599953999743,,,890.6599483005702,890.6599483005702,890.6599483005702,2,2.0382992001250386,892.7306921007112,892.7306921007112,892.7306921007112,892.7306921007112,892.7306921007112,892.7306921007112,892.7306921007112,892.7306921007112,None,None,None,,,,875.8475304003805,,,,,,,,873.7599953999743,873.7599953999743,None,,,,873.7599953999743,873.7599953999743,887.019485000521,22,001,2024-09-25_16h37.28.159,robot_cogshifting_sign,2022.2.5,59.87317641086729,
