sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['Q', 'P', 'N', 'G', 'L', 'S']",True,N,6,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,571.0566481000005,572.1202493000001,,,,,,,,,573.7474917,573.7474917,573.7474917,573.7474917,573.7474917,573.7474917,573.7474917,573.7474917,None,None,None,,,,,,,,,,,552.2289824,552.2289824,space,4.497275900001114,569.0470287999997,571.0566481000005,572.1202493000001,572.1202493000001,572.1202493000001,572.1202493000001,c,1.3820950999997876,,,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['Q', 'W', 'K', 'S', 'T', 'V']",True,T,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,587.8703829000005,574.808345899999,,,,,,,,,590.3656904999989,590.3656904999989,590.3656904999989,590.3656904999989,590.3656904999989,590.3656904999989,590.3656904999989,590.3656904999989,None,None,None,,,,,,,,,,,573.7474917,573.7474917,None,,585.6556911999996,587.8703829000005,588.939812999999,588.939812999999,588.939812999999,588.939812999999,c,1.2426585000011983,573.7474917,573.7474917,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L', 'P', 'C', 'B', 'G', 'R']",True,B,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,604.6694095000003,591.4229661999998,,,,,,,,,606.7735059000006,606.7735059000006,606.7735059000006,606.7735059000006,606.7735059000006,606.7735059000006,606.7735059000006,606.7735059000006,None,None,None,,,,,,,,,,,590.3656904999989,590.3656904999989,None,,602.6512160000002,604.6694095000003,605.7376757999991,605.7376757999991,605.7376757999991,605.7376757999991,c,0.909068799999659,590.3656904999989,590.3656904999989,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['B', 'Q', 'W', 'K', 'S', 'T']",False,C,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,620.7130913000001,621.7735790999996,,,,,,,,,625.0045928,625.0045928,625.0045928,625.0045928,625.0045928,625.0045928,625.0045928,625.0045928,None,None,None,,,,,,,,,,,606.7735059000006,606.7735059000006,None,,618.7005401999995,620.7130913000001,621.7735790999996,621.7735790999996,621.7735790999996,621.7735790999996,n,3.0175703000004432,606.7735059000006,606.7735059000006,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['F', 'J', 'X', 'G', 'B', 'R']",True,F,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,639.1434869000004,640.2066709999999,,,,,,,,,641.0287387999997,641.0287387999997,641.0287387999997,641.0287387999997,641.0287387999997,641.0287387999997,641.0287387999997,641.0287387999997,None,None,None,,,,,,,,,,,625.0045928,625.0045928,None,,637.1284333999993,639.1434869000004,640.2066709999999,640.2066709999999,640.2066709999999,640.2066709999999,c,0.7531684000005043,625.0045928,625.0045928,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['V', 'K', 'Q', 'N', 'H', 'M']",False,G,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,655.1425163999993,656.2047717000005,,,,,,,,,657.6270052,657.6270052,657.6270052,657.6270052,657.6270052,657.6270052,657.6270052,657.6270052,None,None,None,,,,,,,,,,,641.0287387999997,641.0287387999997,None,,653.1327347000006,655.1425163999993,656.2047717000005,656.2047717000005,656.2047717000005,656.2047717000005,n,1.306830399998944,641.0287387999997,641.0287387999997,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['C', 'S', 'V', 'B', 'H', 'P']",True,C,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,671.3359576000003,658.6881892000001,,,,,,,,,673.4398122000002,673.4398122000002,673.4398122000002,673.4398122000002,673.4398122000002,673.4398122000002,673.4398122000002,673.4398122000002,None,None,None,,,,,,,,,,,657.6270052,657.6270052,None,,669.3280615000003,671.3359576000003,672.4102561999989,672.4102561999989,672.4102561999989,672.4102561999989,c,0.8437601000005088,657.6270052,657.6270052,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L', 'X', 'K', 'P', 'C', 'Z']",False,J,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,687.5715349999991,688.6414666000001,,,,,,,,,690.0664737999996,690.0664737999996,690.0664737999996,690.0664737999996,690.0664737999996,690.0664737999996,690.0664737999996,690.0664737999996,None,None,None,,,,,,,,,,,673.4398122000002,673.4398122000002,None,,685.5559400999991,687.5715349999991,688.6414666000001,688.6414666000001,688.6414666000001,688.6414666000001,n,1.2539343000007648,673.4398122000002,673.4398122000002,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['M', 'P', 'R', 'G', 'T', 'V']",False,B,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,703.9815371000004,705.0399345000005,,,,,,,,,706.2631793,706.2631793,706.2631793,706.2631793,706.2631793,706.2631793,706.2631793,706.2631793,None,None,None,,,,,,,,,,,690.0664737999996,690.0664737999996,None,,701.9607415999999,703.9815371000004,705.0399345000005,705.0399345000005,705.0399345000005,705.0399345000005,n,0.9833920000000944,690.0664737999996,690.0664737999996,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R', 'M', 'V', 'W', 'J', 'T']",False,X,6,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,720.3520365999993,707.3223123999996,,,,,,,,,723.8926147000002,727.9333083000001,723.8926147000002,727.9333083000001,723.8926147000002,727.9333083000001,723.8926147000002,727.9333083000001,37.098765432098766,3.0268863000001147,space,,,3.985794700000042,,,,,,,,706.2631793,706.2631793,None,,718.1396731000004,720.3520365999993,721.4306777999991,721.4306777999991,721.4306777999991,721.4306777999991,n,2.3361218000009103,706.2631793,706.2631793,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['J', 'N', 'Q', 'G']",False,X,4,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,739.7003941999992,740.7539223000003,,,,,,,,,741.9849302999992,741.9849302999992,741.9849302999992,741.9849302999992,741.9849302999992,741.9849302999992,741.9849302999992,741.9849302999992,None,None,None,,,,,,,,,,,727.9333083000001,727.9333083000001,space,1.8094712000001891,737.4884034999995,739.7003941999992,740.7539223000003,740.7539223000003,740.7539223000003,740.7539223000003,n,1.077420900001016,,,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L', 'T', 'F', 'C']",True,F,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,751.7089732000004,752.7711256000002,,,,,,,,,753.9927695999995,753.9927695999995,753.9927695999995,753.9927695999995,753.9927695999995,753.9927695999995,753.9927695999995,753.9927695999995,None,None,None,,,,,,,,,,,741.9849302999992,741.9849302999992,None,,749.6965514999993,751.7089732000004,752.7711256000002,752.7711256000002,752.7711256000002,752.7711256000002,c,1.0999687000003178,741.9849302999992,741.9849302999992,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['F', 'X', 'C', 'J']",True,F,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,764.1198848999993,755.055018699999,,,,,,,,,766.0174425999994,766.0174425999994,766.0174425999994,766.0174425999994,766.0174425999994,766.0174425999994,766.0174425999994,766.0174425999994,None,None,None,,,,,,,,,,,753.9927695999995,753.9927695999995,None,,761.908137299999,764.1198848999993,765.1899627000003,765.1899627000003,765.1899627000003,765.1899627000003,c,0.6810090999988461,753.9927695999995,753.9927695999995,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R', 'Z', 'F', 'N']",True,R,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,775.7509176000003,776.8132764999991,,,,,,,,,777.6386674999994,777.6386674999994,777.6386674999994,777.6386674999994,777.6386674999994,777.6386674999994,777.6386674999994,777.6386674999994,None,None,None,,,,,,,,,,,766.0174425999994,766.0174425999994,None,,773.5391359999994,775.7509176000003,776.8132764999991,776.8132764999991,776.8132764999991,776.8132764999991,c,0.6573420000004262,766.0174425999994,766.0174425999994,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['P', 'N', 'F', 'C']",False,Z,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,787.5671026999989,788.6221294999996,,,,,,,,,789.6519893000004,789.6519893000004,789.6519893000004,789.6519893000004,789.6519893000004,789.6519893000004,789.6519893000004,789.6519893000004,None,None,None,,,,,,,,,,,777.6386674999994,777.6386674999994,None,,785.3585526999996,787.5671026999989,788.6221294999996,788.6221294999996,788.6221294999996,788.6221294999996,n,0.8892652000013186,777.6386674999994,777.6386674999994,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['K', 'B', 'L', 'X']",False,Z,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,799.803439199999,,,,,,,,,,801.9007724000003,801.9007724000003,801.9007724000003,801.9007724000003,801.9007724000003,801.9007724000003,801.9007724000003,801.9007724000003,None,None,None,,,,,,,,,,,789.6519893000004,789.6519893000004,None,,797.5877392000002,799.803439199999,800.8695475999994,800.8695475999994,800.8695475999994,800.8695475999994,n,0.8895403000005899,789.6519893000004,789.6519893000004,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['M', 'C', 'T', 'S']",False,P,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,811.8340196999998,812.8918852999996,,,,,,,,,814.5175923999996,814.5175923999996,814.5175923999996,814.5175923999996,814.5175923999996,814.5175923999996,814.5175923999996,814.5175923999996,None,None,None,,,,,,,,,,,801.9007724000003,801.9007724000003,None,,809.6216297999999,811.8340196999998,812.8918852999996,812.8918852999996,812.8918852999996,812.8918852999996,n,1.5557523000006768,801.9007724000003,801.9007724000003,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['X', 'M', 'V', 'C']",True,C,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,824.2476248999992,825.3103800999997,,,,,,,,,827.7366755999992,827.7366755999992,827.7366755999992,827.7366755999992,827.7366755999992,827.7366755999992,827.7366755999992,827.7366755999992,None,None,None,,,,,,,,,,,814.5175923999996,814.5175923999996,None,,822.2349271000003,824.2476248999992,825.3103800999997,825.3103800999997,825.3103800999997,825.3103800999997,c,2.241371500000241,814.5175923999996,814.5175923999996,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['Z', 'K', 'G', 'B']",False,F,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,837.2998294999998,838.3581842000003,,,,,,,,,841.186837199999,841.186837199999,841.186837199999,841.186837199999,841.186837199999,841.186837199999,841.186837199999,841.186837199999,None,None,None,,,,,,,,,,,827.7366755999992,827.7366755999992,None,,835.2796094999994,837.2998294999998,838.3581842000003,838.3581842000003,838.3581842000003,838.3581842000003,n,2.6250863000004756,827.7366755999992,827.7366755999992,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['C', 'T', 'K', 'X']",True,T,4,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,20,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,850.7521242999992,,,,,,,,,,854.2789506999998,857.2550410999993,854.2789506999998,857.2550410999993,854.2789506999998,857.2550410999993,854.2789506999998,857.2550410999993,43.27160493827161,2.064444399999047,space,,,2.9110615999998117,,,,,,,,841.186837199999,841.186837199999,None,,848.7348700999992,850.7521242999992,851.8232064999993,851.8232064999993,851.8232064999993,851.8232064999993,n,2.2308845999996265,841.186837199999,841.186837199999,,,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Base_Z_For', 'R_Base_Y_For', 'R_Arm_Y_For', 'R_Torso_Z_For']",False,L_Torso_Z_Back,4,robot,2,True,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,20,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,874.5561056000006,875.6467907000006,,,,,,,,,879.1640960999994,879.1640960999994,879.1640960999994,879.1640960999994,879.1640960999994,879.1640960999994,879.1640960999994,879.1640960999994,None,None,None,,,,,,,,,,,857.2550410999993,857.2550410999993,space,1.4807650000002468,,,,875.6467907000006,875.6467907000006,875.6467907000006,n,3.0076700000008714,,,870.9132819999995,875.6467907000006,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Torso_Y_Back', 'L_Torso_X_For', 'L_Arm_X_Back', 'R_Arm_Z_Back']",True,R_Arm_Z_Back,4,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,20,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,895.0391576999991,896.1308363999997,,,,,,,,,899.7816975999995,899.7816975999995,899.7816975999995,899.7816975999995,899.7816975999995,899.7816975999995,899.7816975999995,899.7816975999995,None,None,None,,,,,,,,,,,879.1640960999994,879.1640960999994,None,,,,,896.1308363999997,896.1308363999997,896.1308363999997,n,2.923304100000678,879.1640960999994,879.1640960999994,891.397444799999,896.1308363999997,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Head_Y_Back', 'L_Torso_Z_Back', 'L_Torso_X_For', 'R_Arm_Z_Back']",True,R_Arm_Z_Back,4,robot,2,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,20,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,915.5175440000003,916.5919070999989,,,,,,,,,920.2305213999989,920.2305213999989,920.2305213999989,920.2305213999989,920.2305213999989,920.2305213999989,920.2305213999989,920.2305213999989,None,None,None,,,,,,,,,,,899.7816975999995,899.7816975999995,None,,,,,916.5919070999989,916.5919070999989,916.5919070999989,c,3.0394921000006434,899.7816975999995,899.7816975999995,911.8945736000005,916.5919070999989,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Head_X_For', 'R_Arm_Y_Back', 'L_Base_Z_Back', 'L_Head_Y_For']",False,L_Arm_Z_For,4,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,20,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,936.088901699999,937.1790218000006,,,,,,,,,941.2668374000004,941.2668374000004,941.2668374000004,941.2668374000004,941.2668374000004,941.2668374000004,941.2668374000004,941.2668374000004,None,None,None,,,,,,,,,,,920.2305213999989,920.2305213999989,None,,,,,937.1790218000006,937.1790218000006,937.1790218000006,c,4.043639499999699,920.2305213999989,920.2305213999989,932.457943899999,937.1790218000006,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Arm_Y_For', 'R_Base_X_For', 'L_Base_X_Back', 'L_Torso_Z_Back']",True,L_Torso_Z_Back,4,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,20,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,956.8903835000001,957.9797987999991,,,,,,,,,961.495933799999,961.495933799999,961.495933799999,961.495933799999,961.495933799999,961.495933799999,961.495933799999,961.495933799999,None,None,None,,,,,,,,,,,941.2668374000004,941.2668374000004,None,,,,,957.9797987999991,957.9797987999991,957.9797987999991,c,3.451524600000994,941.2668374000004,941.2668374000004,953.3809005999992,957.9797987999991,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Base_Z_Back', 'L_Base_Y_Back', 'R_Torso_Z_For', 'R_Torso_Z_Back']",False,L_Head_Y_For,4,robot,2,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,20,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,977.2009140999999,978.2799152000007,,,,,,,,,981.9084082999998,981.9084082999998,981.9084082999998,981.9084082999998,981.9084082999998,981.9084082999998,981.9084082999998,981.9084082999998,None,None,None,,,,,,,,,,,961.495933799999,961.495933799999,None,,,,,978.2799152000007,978.2799152000007,978.2799152000007,n,1.9672642000004998,961.495933799999,961.495933799999,973.5791860999998,978.2799152000007,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['L_Arm_Z_For', 'R_Head_X_Back', 'L_Head_Z_For', 'L_Torso_Z_Back']",False,R_Base_Z_For,4,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\R_Base_Z_For.mp4,20,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,997.6537042999989,982.9948069999991,,,,,,,,,1002.3854711999993,1002.3854711999993,1002.3854711999993,1002.3854711999993,1002.3854711999993,1002.3854711999993,1002.3854711999993,1002.3854711999993,None,None,None,,,,,,,,,,,981.9084082999998,981.9084082999998,None,,,,,998.7461332000003,998.7461332000003,998.7461332000003,n,2.6525462999998126,981.9084082999998,981.9084082999998,994.154504099999,998.7461332000003,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Base_Y_For', 'L_Base_X_Back', 'L_Head_Z_For', 'R_Head_Z_For']",True,R_Head_Z_For,4,robot,2,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Head_Z_For.mp4,20,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,1018.2252288999989,1019.3132669000006,,,,,,,,,1022.9655294000004,1022.9655294000004,1022.9655294000004,1022.9655294000004,1022.9655294000004,1022.9655294000004,1022.9655294000004,1022.9655294000004,None,None,None,,,,,,,,,,,1002.3854711999993,1002.3854711999993,None,,,,,1019.3132669000006,1019.3132669000006,1019.3132669000006,c,2.2213424000001396,1002.3854711999993,1002.3854711999993,1014.5934820999992,1019.3132669000006,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
"['R_Arm_X_Back', 'L_Torso_Z_Back', 'L_Base_X_For', 'R_Base_Z_Back']",True,R_Arm_X_Back,4,robot,2,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,20,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,1038.5561589999998,1039.64682,,,,,,,,,1043.5634090000003,1043.5634090000003,1043.5634090000003,1043.5634090000003,1043.5634090000003,1043.5634090000003,1043.5634090000003,1043.5634090000003,None,None,None,,,,,,,,,,,1022.9655294000004,1022.9655294000004,None,,,,,1039.64682,1039.64682,1039.64682,n,3.8890171999992162,1022.9655294000004,1022.9655294000004,1035.0138265999994,1039.64682,20,001,2024-07-31_12h57.47.637,robot_sternberg_sign,2022.2.5,60.04830285474082,
