sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['red_top_K_45', 'blue_top_X_45', 'blue_left_S_45', 'blue_top_J_0']","{'color': 'red_top_K_45', 'position': 'blue_left_S_45', 'orientation': 'blue_top_J_0'}",orientation,"['color', 'orientation']",blue_top_J_0,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,500.9525711000897,,,511.67370369983837,511.67370369983837,511.67370369983837,4,1.517041299957782,513.2100507002324,513.2100507002324,513.2100507002324,513.2100507002324,513.2100507002324,513.2100507002324,513.2100507002324,513.2100507002324,None,None,None,,,,503.00665700016543,,,,,,,,500.9525711000897,500.9525711000897,None,,509.65373530006036,511.67370369983837,500.9525711000897,500.9525711000897,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_left_V_45', 'red_left_P_0', 'blue_left_F_45', 'red_top_Q_45']","{'color': 'blue_left_F_45', 'position': 'red_top_Q_45', 'orientation': 'red_left_P_0'}",position,"['orientation', 'position']",red_top_Q_45,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,513.2100507002324,,,524.1482402998954,524.1482402998954,524.1482402998954,4,0.9370182999409735,525.1168165998533,525.1168165998533,525.1168165998533,525.1168165998533,525.1168165998533,525.1168165998533,525.1168165998533,525.1168165998533,None,None,None,,,,515.2808408001438,,,,,,,,513.2100507002324,513.2100507002324,None,,522.1118872999214,524.1482402998954,513.2100507002324,513.2100507002324,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_bottom_F_45', 'blue_bottom_L_0', 'red_bottom_V_0', 'blue_left_C_0']","{'color': 'red_bottom_V_0', 'position': 'blue_left_C_0', 'orientation': 'blue_bottom_F_45'}",position,"['color', 'position']",blue_left_C_0,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,525.1168165998533,,,536.2554390002042,536.2554390002042,536.2554390002042,4,1.3020060998387635,537.5746993999928,537.5746993999928,537.5746993999928,537.5746993999928,537.5746993999928,537.5746993999928,537.5746993999928,537.5746993999928,None,None,None,,,,527.1876341002062,,,,,,,,525.1168165998533,525.1168165998533,None,,534.034375499934,536.2554390002042,525.1168165998533,525.1168165998533,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_top_G_45', 'red_top_R_0', 'blue_top_P_0', 'red_bottom_K_0']","{'color': 'blue_top_P_0', 'position': 'red_bottom_K_0', 'orientation': 'red_top_G_45'}",color,"['color', 'orientation']",blue_top_P_0,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,537.5746993999928,,,548.3125185002573,548.3125185002573,548.3125185002573,3,1.1326564000919461,549.464767599944,549.464767599944,549.464767599944,549.464767599944,549.464767599944,549.464767599944,549.464767599944,549.464767599944,None,None,None,,,,539.6454632999375,,,,,,,,537.5746993999928,537.5746993999928,None,,546.2918501002714,548.3125185002573,537.5746993999928,537.5746993999928,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_left_T_45', 'red_top_V_45', 'red_top_K_0', 'blue_top_X_45']","{'color': 'blue_top_X_45', 'position': 'red_left_T_45', 'orientation': 'red_top_K_0'}",color,"['color', 'position']",blue_top_X_45,3,2,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,549.464767599944,,,560.2025771001354,560.2025771001354,560.2025771001354,4,1.018184400163591,561.2713267002255,566.2311014998704,561.2713267002255,566.2311014998704,561.2713267002255,566.2311014998704,561.2713267002255,566.2311014998704,24.52380952380952,4.301953199785203,space,,,,551.5355533002876,4.902131900191307,,,,,,,549.464767599944,549.464767599944,None,,557.981564800255,560.2025771001354,549.464767599944,549.464767599944,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_left_J_0', 'red_left_Z_45', 'red_right_S_0', 'blue_left_J_0']","{'color': 'blue_left_J_0', 'position': 'red_right_S_0', 'orientation': 'red_left_Z_45'}",color,"['color', 'orientation', 'position']",blue_left_J_0,3,3,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,567.3666500002146,,,578.1044808002189,578.1044808002189,578.1044808002189,4,1.7645120997913182,579.8913422999904,579.8913422999904,579.8913422999904,579.8913422999904,579.8913422999904,579.8913422999904,579.8913422999904,579.8913422999904,None,None,None,,,,,,,,,,,,566.2311014998704,566.2311014998704,space,1.1183075997978449,575.8834930001758,578.1044808002189,,,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_left_Q_45', 'blue_right_K_0', 'blue_left_W_0', 'red_left_M_0']","{'color': 'red_left_M_0', 'position': 'blue_right_K_0', 'orientation': 'blue_left_Q_45'}",position,"['color', 'orientation', 'position']",blue_right_K_0,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,579.8913422999904,,,590.6458282000385,590.6458282000385,590.6458282000385,2,2.7994360998272896,593.468042800203,593.468042800203,593.468042800203,593.468042800203,593.468042800203,593.468042800203,593.468042800203,593.468042800203,None,None,None,,,,581.9620779999532,,,,,,,,579.8913422999904,579.8913422999904,None,,588.6252286001109,590.6458282000385,579.8913422999904,579.8913422999904,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_left_C_0', 'red_left_Q_45', 'blue_left_M_45', 'blue_bottom_S_45']","{'color': 'red_left_Q_45', 'position': 'blue_bottom_S_45', 'orientation': 'blue_left_C_0'}",position,"['color', 'orientation', 'position']",blue_bottom_S_45,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,593.468042800203,,,603.8217724002898,603.8217724002898,603.8217724002898,4,1.4720732001587749,605.3247223002836,605.3247223002836,605.3247223002836,605.3247223002836,605.3247223002836,605.3247223002836,605.3247223002836,605.3247223002836,None,None,None,,,,595.5221301000565,,,,,,,,593.468042800203,593.468042800203,None,,601.7845844002441,603.8217724002898,593.468042800203,593.468042800203,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_right_S_45', 'blue_top_N_0', 'blue_top_K_45', 'red_top_X_45']","{'color': 'red_top_X_45', 'position': 'blue_right_S_45', 'orientation': 'blue_top_N_0'}",position,"['color', 'orientation', 'position']",blue_right_S_45,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,605.3247223002836,,,616.4632955999114,616.4632955999114,616.4632955999114,1,2.1663238001056015,618.6509807999246,618.6509807999246,618.6509807999246,618.6509807999246,618.6509807999246,618.6509807999246,618.6509807999246,618.6509807999246,None,None,None,,,,607.3955280999653,,,,,,,,605.3247223002836,605.3247223002836,None,,614.2590187001042,616.4632955999114,605.3247223002836,605.3247223002836,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_bottom_J_45', 'red_left_S_45', 'blue_left_C_0', 'blue_left_D_45']","{'color': 'red_left_S_45', 'position': 'blue_bottom_J_45', 'orientation': 'blue_left_C_0'}",color,"['color', 'orientation', 'position']",red_left_S_45,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,618.6509807999246,,,629.4054451999255,629.4054451999255,629.4054451999255,2,2.0801582001149654,631.5096533000469,631.5096533000469,631.5096533000469,631.5096533000469,631.5096533000469,631.5096533000469,631.5096533000469,631.5096533000469,None,None,None,,,,620.7217846000567,,,,,,,,618.6509807999246,618.6509807999246,None,,627.1844800002873,629.4054451999255,618.6509807999246,618.6509807999246,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_bottom_C_45', 'red_bottom_W_0', 'red_top_X_0', 'blue_bottom_M_0']","{'color': 'blue_bottom_M_0', 'position': 'red_top_X_0', 'orientation': 'red_bottom_C_45'}",orientation,"['color', 'orientation', 'position']",red_bottom_C_45,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,631.5096533000469,,,642.0469809002243,642.0469809002243,642.0469809002243,1,1.6303715999238193,643.7002611001953,643.7002611001953,643.7002611001953,643.7002611001953,643.7002611001953,643.7002611001953,643.7002611001953,643.7002611001953,None,None,None,,,,633.5641608000733,,,,,,,,631.5096533000469,631.5096533000469,None,,639.8260185001418,642.0469809002243,631.5096533000469,631.5096533000469,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_top_K_0', 'red_bottom_R_0', 'red_top_G_0', 'red_top_F_45']","{'color': 'blue_top_K_0', 'position': 'red_bottom_R_0', 'orientation': 'red_top_F_45'}",orientation,"['color', 'orientation', 'position']",red_top_F_45,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,643.7002611001953,,,654.4380494002253,654.4380494002253,654.4380494002253,4,1.095155999995768,655.5569342002273,655.5569342002273,655.5569342002273,655.5569342002273,655.5569342002273,655.5569342002273,655.5569342002273,655.5569342002273,None,None,None,,,,645.771012400277,,,,,,,,643.7002611001953,643.7002611001953,None,,652.2170624001883,654.4380494002253,643.7002611001953,643.7002611001953,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_left_M_45', 'red_left_K_0', 'red_left_V_45', 'red_top_S_45']","{'color': 'blue_left_M_45', 'position': 'red_top_S_45', 'orientation': 'red_left_K_0'}",orientation,"['color', 'orientation', 'position']",red_left_K_0,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,655.5569342002273,,,666.2780432002619,666.2780432002619,666.2780432002619,2,1.9125008000992239,668.215197800193,668.215197800193,668.215197800193,668.215197800193,668.215197800193,668.215197800193,668.215197800193,668.215197800193,None,None,None,,,,657.6277212002315,,,,,,,,655.5569342002273,655.5569342002273,None,,664.2575270002708,666.2780432002619,655.5569342002273,655.5569342002273,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_bottom_Q_45', 'blue_left_R_45', 'blue_bottom_W_45', 'blue_bottom_D_0']","{'color': 'red_bottom_Q_45', 'position': 'blue_left_R_45', 'orientation': 'blue_bottom_D_0'}",color,"['color', 'orientation', 'position']",red_bottom_Q_45,0,3,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,668.215197800193,,,678.7526356000453,678.7526356000453,678.7526356000453,1,2.2925545000471175,681.1239415998571,684.8145216000266,681.1239415998571,684.8145216000266,681.1239415998571,684.8145216000266,681.1239415998571,684.8145216000266,44.2063492063492,3.0830994001589715,space,,,,670.2692756000906,3.6093668998219073,,,,,,,668.215197800193,668.215197800193,None,,676.5316145000979,678.7526356000453,668.215197800193,668.215197800193,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_right_W_45', 'red_left_B_45', 'red_left_X_0', 'blue_left_D_45']","{'color': 'blue_left_D_45', 'position': 'red_right_W_45', 'orientation': 'red_left_X_0'}",orientation,['orientation'],red_left_X_0,2,1,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,688.1043246998452,,,698.4413598002866,698.4413598002866,698.4413598002866,3,0.3804828003048897,698.8421414000914,698.8421414000914,698.8421414000914,698.8421414000914,698.8421414000914,698.8421414000914,698.8421414000914,698.8421414000914,None,None,None,,,,,,,,,,,,684.8145216000266,684.8145216000266,space,3.2708622999489307,696.420783100184,698.4413598002866,,,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_top_B_0', 'red_left_J_45', 'blue_top_J_45', 'red_top_Z_45']","{'color': 'blue_top_J_45', 'position': 'red_left_J_45', 'orientation': 'red_top_B_0'}",color,['color'],blue_top_J_45,2,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,698.8421414000914,,,709.7803616998717,709.7803616998717,709.7803616998717,3,0.48884049989283085,710.2982791000977,710.2982791000977,710.2982791000977,710.2982791000977,710.2982791000977,710.2982791000977,710.2982791000977,710.2982791000977,None,None,None,,,,700.912896099966,,,,,,,,698.8421414000914,698.8421414000914,None,,707.7598403999582,709.7803616998717,698.8421414000914,698.8421414000914,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_bottom_P_0', 'blue_top_T_0', 'red_top_J_0', 'red_top_D_45']","{'color': 'blue_top_T_0', 'position': 'red_bottom_P_0', 'orientation': 'red_top_D_45'}",position,['position'],red_bottom_P_0,0,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,710.2982791000977,,,720.8354219999164,720.8354219999164,720.8354219999164,1,0.43433280009776354,721.2863435000181,721.2863435000181,721.2863435000181,721.2863435000181,721.2863435000181,721.2863435000181,721.2863435000181,721.2863435000181,None,None,None,,,,712.3689079000615,,,,,,,,710.2982791000977,710.2982791000977,None,,718.8148396001197,720.8354219999164,710.2982791000977,710.2982791000977,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_right_T_0', 'blue_top_M_0', 'blue_top_B_45', 'red_top_M_0']","{'color': 'red_top_M_0', 'position': 'blue_right_T_0', 'orientation': 'blue_top_B_45'}",color,['color'],red_top_M_0,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,721.2863435000181,,,732.024081800133,732.024081800133,732.024081800133,4,0.26094819977879524,732.3080144999549,732.3080144999549,732.3080144999549,732.3080144999549,732.3080144999549,732.3080144999549,732.3080144999549,732.3080144999549,None,None,None,,,,723.357104900293,,,,,,,,721.2863435000181,721.2863435000181,None,,730.0035105999559,732.024081800133,721.2863435000181,721.2863435000181,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_top_B_45', 'red_top_D_45', 'blue_top_J_0', 'blue_right_F_45']","{'color': 'red_top_D_45', 'position': 'blue_right_F_45', 'orientation': 'blue_top_J_0'}",position,['position'],blue_right_F_45,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,732.3080144999549,,,742.862093300093,742.862093300093,742.862093300093,4,0.3347212001681328,743.2295190999284,743.2295190999284,743.2295190999284,743.2295190999284,743.2295190999284,743.2295190999284,743.2295190999284,743.2295190999284,None,None,None,,,,734.3787604998797,,,,,,,,732.3080144999549,732.3080144999549,None,,740.841547800228,742.862093300093,732.3080144999549,732.3080144999549,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_bottom_P_45', 'blue_top_K_45', 'blue_bottom_B_0', 'red_bottom_R_45']","{'color': 'red_bottom_R_45', 'position': 'blue_top_K_45', 'orientation': 'blue_bottom_B_0'}",color,['color'],red_bottom_R_45,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,743.2295190999284,,,754.3847846998833,754.3847846998833,754.3847846998833,4,0.6599671998992562,755.0694931000471,755.0694931000471,755.0694931000471,755.0694931000471,755.0694931000471,755.0694931000471,755.0694931000471,755.0694931000471,None,None,None,,,,745.3003406999633,,,,,,,,743.2295190999284,743.2295190999284,None,,752.1639169999398,754.3847846998833,743.2295190999284,743.2295190999284,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_top_G_45', 'red_left_M_45', 'red_left_M_0', 'blue_left_Z_45']","{'color': 'blue_left_Z_45', 'position': 'red_top_G_45', 'orientation': 'red_left_M_0'}",position,['position'],red_top_G_45,0,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,755.0694931000471,,,765.8240010002628,765.8240010002628,765.8240010002628,1,0.5576868997886777,766.4084708001465,766.4084708001465,766.4084708001465,766.4084708001465,766.4084708001465,766.4084708001465,766.4084708001465,766.4084708001465,None,None,None,,,,757.1403481001034,,,,,,,,755.0694931000471,755.0694931000471,None,,763.8036564998329,765.8240010002628,755.0694931000471,755.0694931000471,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['blue_right_D_0', 'red_left_N_0', 'blue_left_T_45', 'blue_left_J_0']","{'color': 'red_left_N_0', 'position': 'blue_right_D_0', 'orientation': 'blue_left_T_45'}",orientation,['orientation'],blue_left_T_45,2,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,766.4084708001465,,,777.1463510999456,777.1463510999456,777.1463510999456,3,1.5636670999228954,778.732752900105,778.732752900105,778.732752900105,778.732752900105,778.732752900105,778.732752900105,778.732752900105,778.732752900105,None,None,None,,,,768.4793016999029,,,,,,,,766.4084708001465,766.4084708001465,None,,775.1258719000034,777.1463510999456,766.4084708001465,766.4084708001465,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['red_bottom_Q_45', 'red_left_X_45', 'red_bottom_K_0', 'blue_bottom_G_45']","{'color': 'blue_bottom_G_45', 'position': 'red_left_X_45', 'orientation': 'red_bottom_K_0'}",orientation,['orientation'],red_bottom_K_0,2,1,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,16,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,778.732752900105,,,789.0697443000972,789.0697443000972,789.0697443000972,3,0.34358990006148815,789.4704912998714,792.5098610999994,789.4704912998714,792.5098610999994,789.4704912998714,792.5098610999994,789.4704912998714,792.5098610999994,9.444444444444441,2.582098300103098,space,,,,780.7868546000682,2.96706539997831,,,,,,,778.732752900105,778.732752900105,None,,787.0491959000938,789.0697443000972,778.732752900105,778.732752900105,,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Arm_Z_For', 'L_Arm_Z_Back', 'R_Arm_X_Back', 'R_Base_Z_For']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Base_Z_For', 'movement': 'R_Arm_X_Back'}",laterality,"['laterality', 'movement']",L_Arm_Z_Back,1,2,robot,2,True,False,"['robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,16,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,793.8458309001289,,,810.7457396001555,810.7457396001555,810.7457396001555,2,3.483883799985051,814.2526719002053,814.2526719002053,814.2526719002053,814.2526719002053,814.2526719002053,814.2526719002053,814.2526719002053,814.2526719002053,None,None,None,,,,,,,,,,,,792.5098610999994,792.5098610999994,space,1.318712200038135,,,,,807.1052778000012,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Head_X_Back', 'R_Torso_Y_For', 'L_Torso_X_For', 'R_Torso_X_For']","{'laterality': 'L_Torso_X_For', 'localisation': 'R_Head_X_Back', 'movement': 'R_Torso_Y_For'}",movement,"['localisation', 'movement']",R_Torso_Y_For,1,2,robot,2,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_Y_For.mp4,16,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,814.2526719002053,,,831.1525866002776,831.1525866002776,831.1525866002776,2,1.0450307000428438,832.2213733000681,832.2213733000681,832.2213733000681,832.2213733000681,832.2213733000681,832.2213733000681,832.2213733000681,832.2213733000681,None,None,None,,,,816.3401724998839,,,,,,,,814.2526719002053,814.2526719002053,None,,,,814.2526719002053,814.2526719002053,827.4955214001238,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
"['R_Arm_Y_For', 'R_Arm_Z_Back', 'R_Head_Z_Back', 'L_Arm_Z_Back']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Head_Z_Back', 'movement': 'R_Arm_Y_For'}",localisation,"['localisation', 'movement']",R_Head_Z_Back,2,2,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,16,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,832.2213733000681,,,848.9877098002471,848.9877098002471,848.9877098002471,3,1.0816323002800345,850.0898839002475,850.0898839002475,850.0898839002475,850.0898839002475,850.0898839002475,850.0898839002475,850.0898839002475,850.0898839002475,None,None,None,,,,834.3088219999336,,,,,,,,832.2213733000681,832.2213733000681,None,,,,832.2213733000681,832.2213733000681,845.3307276000269,16,001,2024-09-10_10h33.36.515,robot_cogshifting_sign,2022.2.5,59.86324838550586,
