sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Base_X_For', 'R_Base_Z_Back', 'R_Base_X_For', 'R_Head_X_For']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Head_X_For', 'movement': 'R_Base_Z_Back'}",laterality,"['laterality', 'movement']",L_Base_X_For,0,2,robot,1,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Base_X_For.mp4,5,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,718.1820404,720.2575471,,,734.802698,734.802698,734.802698,1,1.2945171999999303,736.1150885,736.1150885,736.1150885,736.1150885,736.1150885,736.1150885,736.1150885,736.1150885,None,None,None,,,,,,,,,,718.1820404,718.1820404,None,,731.1703483,718.1820404,718.1820404,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Base_Y_For', 'L_Base_Y_Back', 'L_Arm_Y_Back', 'L_Base_X_For']","{'laterality': 'R_Base_Y_For', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Base_X_For'}",localisation,"['localisation', 'movement']",L_Arm_Y_Back,2,2,robot,1,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,5,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,736.1150885,738.1913134,,,752.8934756,752.8934756,752.8934756,3,2.1329101999999267,755.0487856999999,755.0487856999999,755.0487856999999,755.0487856999999,755.0487856999999,755.0487856999999,755.0487856999999,755.0487856999999,None,None,None,,,,,,,,,,736.1150885,736.1150885,None,,749.3261527,736.1150885,736.1150885,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Torso_X_For', 'R_Head_Y_For', 'R_Torso_Y_Back', 'L_Torso_Y_For']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Torso_X_For'}",localisation,"['localisation', 'movement']",R_Head_Y_For,1,2,robot,1,False,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,5,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,755.0487856999999,757.1303637999999,,,771.9532075,771.9532075,771.9532075,2,4.6008428999999325,776.5818746,776.5818746,776.5818746,776.5818746,776.5818746,776.5818746,776.5818746,776.5818746,None,None,None,,,,,,,,,,755.0487856999999,755.0487856999999,None,,768.3118419,755.0487856999999,755.0487856999999,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Base_Z_For', 'L_Base_X_Back', 'R_Base_X_Back', 'R_Arm_X_For']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Arm_X_For', 'movement': 'R_Base_Z_For'}",movement,"['localisation', 'movement']",R_Base_Z_For,0,2,robot,1,False,True,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,5,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,776.5818746,778.6574787,,,793.4262289999999,793.4262289999999,793.4262289999999,1,1.5998994999999496,795.0746368,800.4578984999999,795.0746368,800.4578984999999,795.0746368,800.4578984999999,795.0746368,800.4578984999999,56.23456790123457,4.467495999999983,space,,,5.3421086000000315,,,,,,,776.5818746,776.5818746,None,,789.7916151,776.5818746,776.5818746,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Base_Z_Back', 'L_Torso_Y_Back', 'L_Torso_Z_For', 'R_Torso_Z_Back']","{'laterality': 'R_Torso_Z_Back', 'localisation': 'L_Base_Z_Back', 'movement': 'L_Torso_Y_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Base_Z_Back,0,3,robot,1,True,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,5,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,816.4819478,818.5551512,,,833.2213664999999,833.2213664999999,833.2213664999999,2,2.7653126999999387,836.0153835,836.0153835,836.0153835,836.0153835,836.0153835,836.0153835,836.0153835,836.0153835,None,None,None,,,,,,,,,,800.4578984999999,800.4578984999999,space,16.000170299999994,829.5847104999999,,,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Torso_Z_For', 'R_Head_Z_For', 'R_Torso_Y_Back', 'L_Torso_Z_For']","{'laterality': 'L_Torso_Z_For', 'localisation': 'R_Head_Z_For', 'movement': 'R_Torso_Y_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Torso_Z_For,3,3,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Torso_Z_For.mp4,5,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,836.0153835,838.0922205999999,,,852.8882663999999,852.8882663999999,852.8882663999999,4,1.825754400000008,854.7319444,854.7319444,854.7319444,854.7319444,854.7319444,854.7319444,854.7319444,854.7319444,None,None,None,,,,,,,,,,836.0153835,836.0153835,None,,849.2536173,836.0153835,836.0153835,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Torso_X_Back', 'L_Torso_Y_For', 'L_Head_X_Back', 'L_Torso_X_Back']","{'laterality': 'R_Torso_X_Back', 'localisation': 'L_Head_X_Back', 'movement': 'L_Torso_Y_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Head_X_Back,2,3,robot,1,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,5,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,854.7319444,856.8066901999999,,,871.6242055,871.6242055,871.6242055,3,2.025712200000001,873.6824305,873.6824305,873.6824305,873.6824305,873.6824305,873.6824305,873.6824305,873.6824305,None,None,None,,,,,,,,,,854.7319444,854.7319444,None,,867.9878544,854.7319444,854.7319444,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Torso_Z_Back', 'L_Base_Z_Back', 'R_Base_Z_Back', 'R_Base_X_For']","{'laterality': 'L_Base_Z_Back', 'localisation': 'R_Torso_Z_Back', 'movement': 'R_Base_X_For'}",movement,"['laterality', 'localisation', 'movement']",R_Base_X_For,3,3,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\R_Base_X_For.mp4,5,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,873.6824305,875.7555120999999,,,890.3410908,890.3410908,890.3410908,4,4.940136099999975,895.2985567,895.2985567,895.2985567,895.2985567,895.2985567,895.2985567,895.2985567,895.2985567,None,None,None,,,,,,,,,,873.6824305,873.6824305,None,,886.8051297999999,873.6824305,873.6824305,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Torso_X_Back', 'R_Base_Y_For', 'R_Torso_Y_For', 'L_Torso_Y_For']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Base_Y_For', 'movement': 'R_Torso_X_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Torso_Y_For,3,3,robot,1,False,False,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\L_Torso_Y_For.mp4,5,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,895.2985567,897.3740659,,,912.1898337,912.1898337,912.1898337,4,1.6835173999998716,913.8985651999999,913.8985651999999,913.8985651999999,913.8985651999999,913.8985651999999,913.8985651999999,913.8985651999999,913.8985651999999,None,None,None,,,,,,,,,,895.2985567,895.2985567,None,,908.5430199,895.2985567,895.2985567,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Head_Y_Back', 'R_Head_Y_Back', 'L_Head_X_For', 'L_Base_Y_Back']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Base_Y_Back', 'movement': 'L_Head_X_For'}",localisation,"['laterality', 'localisation', 'movement']",L_Base_Y_Back,3,3,robot,1,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,5,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,913.8985651999999,915.9784837,,,930.6892218999999,930.6892218999999,930.6892218999999,4,3.400834299999886,934.1150888,934.1150888,934.1150888,934.1150888,934.1150888,934.1150888,934.1150888,934.1150888,None,None,None,,,,,,,,,,913.8985651999999,913.8985651999999,None,,927.1061861000001,913.8985651999999,913.8985651999999,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Base_Y_Back', 'L_Base_X_For', 'R_Torso_X_Back', 'R_Base_X_Back']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Base_Y_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Base_Y_Back,0,3,robot,1,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Base_Y_Back.mp4,5,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,934.1150888,936.1944309999999,,,950.9546814,950.9546814,950.9546814,1,1.8393544000001185,952.8151410999999,952.8151410999999,952.8151410999999,952.8151410999999,952.8151410999999,952.8151410999999,952.8151410999999,952.8151410999999,None,None,None,,,,,,,,,,934.1150888,934.1150888,None,,947.3185435,934.1150888,934.1150888,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Arm_X_For', 'R_Torso_X_For', 'R_Torso_Z_For', 'L_Torso_X_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Arm_X_For', 'movement': 'R_Torso_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Torso_X_Back,3,3,robot,1,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,5,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,952.8151410999999,954.8908377,,,969.7076867000001,969.7076867000001,969.7076867000001,4,1.6060121999999666,971.3317462,971.3317462,971.3317462,971.3317462,971.3317462,971.3317462,971.3317462,971.3317462,None,None,None,,,,,,,,,,952.8151410999999,952.8151410999999,None,,966.0695274,952.8151410999999,952.8151410999999,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Base_X_Back', 'R_Base_X_For', 'L_Arm_X_Back', 'L_Base_Y_For']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Arm_X_Back', 'movement': 'L_Base_Y_For'}",movement,"['laterality', 'localisation', 'movement']",L_Base_Y_For,3,3,robot,1,False,True,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,5,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,971.3317462,973.4070411,,,988.0074439,988.0074439,988.0074439,4,6.362602199999927,994.4246827,998.7491656,994.4246827,998.7491656,994.4246827,998.7491656,994.4246827,998.7491656,65.03086419753087,3.631509699999924,space,,,4.256502000000026,,,,,,,971.3317462,971.3317462,None,,984.4697596999999,971.3317462,971.3317462,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Head_Y_Back', 'L_Head_Y_For', 'R_Torso_Y_Back', 'R_Head_X_Back']","{'laterality': 'L_Head_Y_For', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Head_X_Back'}",localisation,['localisation'],R_Torso_Y_Back,2,1,robot,1,True,False,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,5,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1005.9316274,1008.0104506999999,,,1022.8457959,1022.8457959,1022.8457959,3,0.45190319999990436,1023.3150092999999,1023.3150092999999,1023.3150092999999,1023.3150092999999,1023.3150092999999,1023.3150092999999,1023.3150092999999,1023.3150092999999,None,None,None,,,,,,,,,,998.7491656,998.7491656,space,7.155150099999972,1019.207576,,,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Head_Z_Back', 'L_Base_X_For', 'L_Base_Z_For', 'R_Base_Z_Back']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Head_Z_Back', 'movement': 'L_Base_X_For'}",movement,['movement'],L_Base_X_For,1,1,robot,1,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\L_Base_X_For.mp4,5,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,1023.3150092999999,1025.404157,,,1040.0257282,1040.0257282,1040.0257282,2,7.886733300000245,1047.9315572,1047.9315572,1047.9315572,1047.9315572,1047.9315572,1047.9315572,1047.9315572,1047.9315572,None,None,None,,,,,,,,,,1023.3150092999999,1023.3150092999999,None,,1036.4898729,1023.3150092999999,1023.3150092999999,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Base_X_Back', 'R_Torso_X_Back', 'L_Torso_X_For', 'L_Torso_Y_Back']","{'laterality': 'R_Torso_X_Back', 'localisation': 'L_Base_X_Back', 'movement': 'L_Torso_Y_Back'}",movement,['movement'],L_Torso_Y_Back,3,1,robot,1,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,5,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1047.9315572,1050.0025663,,,1064.6566806,1064.6566806,1064.6566806,4,1.2560035999999428,1065.931409,1065.931409,1065.931409,1065.931409,1065.931409,1065.931409,1065.931409,1065.931409,None,None,None,,,,,,,,,,1047.9315572,1047.9315572,None,,1061.1576612,1047.9315572,1047.9315572,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['R_Torso_Z_Back', 'L_Torso_Y_Back', 'R_Torso_Y_Back', 'R_Arm_Y_For']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Arm_Y_For', 'movement': 'R_Torso_Z_Back'}",laterality,['laterality'],L_Torso_Y_Back,1,1,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,5,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1065.931409,1068.0083794,,,1082.5596967,1082.5596967,1082.5596967,2,1.6900302000000949,1084.2817607,1084.2817607,1084.2817607,1084.2817607,1084.2817607,1084.2817607,1084.2817607,1084.2817607,None,None,None,,,,,,,,,,1065.931409,1065.931409,None,,1079.0564954,1065.931409,1065.931409,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Torso_Z_Back', 'L_Torso_X_Back', 'L_Base_X_Back', 'R_Torso_X_For']","{'laterality': 'R_Torso_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Torso_Z_Back'}",laterality,['laterality'],R_Torso_X_For,3,1,robot,1,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_X_For.mp4,5,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1084.2817607,1086.3523374,,,1101.0041199,1101.0041199,1101.0041199,4,0.5257699999999232,1101.5482809,1101.5482809,1101.5482809,1101.5482809,1101.5482809,1101.5482809,1101.5482809,1101.5482809,None,None,None,,,,,,,,,,1084.2817607,1084.2817607,None,,1097.3614561,1084.2817607,1084.2817607,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Torso_Z_For', 'L_Arm_Z_For', 'R_Arm_Z_Back', 'L_Arm_Y_Back']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Arm_Y_Back'}",laterality,['laterality'],R_Arm_Z_Back,2,1,robot,1,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,5,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1101.5482809,1103.6214253,,,1118.4209325,1118.4209325,1118.4209325,3,0.5797925000001243,1119.0315828,1119.0315828,1119.0315828,1119.0315828,1119.0315828,1119.0315828,1119.0315828,1119.0315828,None,None,None,,,,,,,,,,1101.5482809,1101.5482809,None,,1114.7779229,1101.5482809,1101.5482809,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Base_X_For', 'L_Arm_X_Back', 'L_Base_Y_Back', 'R_Base_X_Back']","{'laterality': 'R_Base_X_Back', 'localisation': 'L_Arm_X_Back', 'movement': 'L_Base_Y_Back'}",movement,['movement'],L_Base_Y_Back,2,1,robot,1,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,5,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1119.0315828,1121.1056225,,,1135.7565738,1135.7565738,1135.7565738,3,0.3080560000000361,1136.0814999,1136.0814999,1136.0814999,1136.0814999,1136.0814999,1136.0814999,1136.0814999,1136.0814999,None,None,None,,,,,,,,,,1119.0315828,1119.0315828,None,,1132.1216834,1119.0315828,1119.0315828,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Base_Y_Back', 'R_Base_X_Back', 'R_Base_Y_Back', 'R_Arm_Y_For']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Arm_Y_For', 'movement': 'R_Base_X_Back'}",localisation,['localisation'],R_Arm_Y_For,3,1,robot,1,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,5,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1136.0814999,1138.1582081,,,1152.7410641,1152.7410641,1152.7410641,4,1.1470568000001578,1153.9150832,1153.9150832,1153.9150832,1153.9150832,1153.9150832,1153.9150832,1153.9150832,1153.9150832,None,None,None,,,,,,,,,,1136.0814999,1136.0814999,None,,1149.2391976,1136.0814999,1136.0814999,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['L_Torso_X_For', 'L_Arm_Y_For', 'L_Arm_X_For', 'R_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Torso_X_For', 'movement': 'L_Arm_Y_For'}",localisation,['localisation'],L_Torso_X_For,0,1,robot,1,False,True,"['robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\L_Torso_X_For.mp4,5,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1153.9150832,1155.987365,,,1170.7675457,1170.7675457,1170.7675457,1,0.6006637000002257,1171.4234044,1175.6566162,1171.4234044,1175.6566162,1171.4234044,1175.6566162,1171.4234044,1175.6566162,37.71604938271605,3.842986200000041,space,,,4.17815660000015,,,,,,,1153.9150832,1153.9150832,None,,1167.1362146,1153.9150832,1153.9150832,,,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['blue_bottom_K_0', 'blue_left_W_0', 'red_left_K_0', 'blue_left_B_45']","{'color': 'red_left_K_0', 'position': 'blue_bottom_K_0', 'orientation': 'blue_left_B_45'}",color,"['color', 'orientation']",red_left_K_0,2,2,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,5,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1178.7315915,1180.7910309,,,1189.478279,1189.478279,1189.478279,3,4.266437599999975,1193.7648087999999,1193.7648087999999,1193.7648087999999,1193.7648087999999,1193.7648087999999,1193.7648087999999,1193.7648087999999,1193.7648087999999,None,None,None,,,,,,,,,,1175.6566162,1175.6566162,space,3.057324999999949,,,,1187.4626792,1189.478279,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['blue_left_V_45', 'red_left_C_45', 'blue_left_G_0', 'blue_bottom_K_45']","{'color': 'red_left_C_45', 'position': 'blue_bottom_K_45', 'orientation': 'blue_left_G_0'}",orientation,"['orientation', 'position']",blue_left_G_0,2,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,5,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1193.7648087999999,1195.8266088999999,,,1204.7090061,1204.7090061,1204.7090061,3,3.010870600000274,1207.7482279,1207.7482279,1207.7482279,1207.7482279,1207.7482279,1207.7482279,1207.7482279,1207.7482279,None,None,None,,,,,,,,,,1193.7648087999999,1193.7648087999999,None,,,1193.7648087999999,1193.7648087999999,1202.4854389,1204.7090061,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
"['blue_top_D_0', 'red_top_T_45', 'blue_bottom_M_45', 'blue_top_V_45']","{'color': 'red_top_T_45', 'position': 'blue_bottom_M_45', 'orientation': 'blue_top_D_0'}",position,"['orientation', 'position']",blue_bottom_M_45,2,2,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,5,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1207.7482279,1209.8070699,,,1218.4838287,1218.4838287,1218.4838287,3,1.5719565000001268,1220.0821861,1220.0821861,1220.0821861,1220.0821861,1220.0821861,1220.0821861,1220.0821861,1220.0821861,None,None,None,,,,,,,,,,1207.7482279,1207.7482279,None,,,1207.7482279,1207.7482279,1216.465126,1218.4838287,5,001,2024-07-17_09h56.25.979,robot_cogshifting_sign,2022.2.5,59.97339580162343,
