sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Arm_Y_Back', 'L_Torso_Z_Back', 'L_Arm_Z_Back', 'R_Arm_Z_For']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Arm_Y_Back'}",laterality,"['laterality', 'localisation']",R_Arm_Z_For,3,2,robot,1,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Arm_Z_For.mp4,1,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,646.0255380000001,648.0988161,,,662.8003747,662.8003747,662.8003747,4,8.403953300000069,671.2256001000001,671.2256001000001,671.2256001000001,671.2256001000001,671.2256001000001,671.2256001000001,671.2256001000001,671.2256001000001,None,None,None,,,,,,,,,,646.0255380000001,646.0255380000001,None,,659.1663028999999,646.0255380000001,646.0255380000001,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Base_Y_Back', 'L_Head_Y_Back', 'L_Base_X_Back', 'R_Base_Y_Back']","{'laterality': 'R_Base_Y_Back', 'localisation': 'L_Head_Y_Back', 'movement': 'L_Base_X_Back'}",localisation,"['localisation', 'movement']",L_Head_Y_Back,1,2,robot,1,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,1,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,671.2256001000001,673.3029498000001,,,688.0120966,688.0120966,688.0120966,2,8.823706300000083,696.8588156999999,696.8588156999999,696.8588156999999,696.8588156999999,696.8588156999999,696.8588156999999,696.8588156999999,696.8588156999999,None,None,None,,,,,,,,,,671.2256001000001,671.2256001000001,None,,684.3761341,671.2256001000001,671.2256001000001,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Base_Z_For', 'L_Base_Y_Back', 'L_Torso_Z_For', 'R_Base_Z_Back']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Base_Y_Back'}",localisation,"['localisation', 'movement']",L_Torso_Z_For,2,2,robot,1,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\L_Torso_Z_For.mp4,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,696.8588156999999,698.9389882,,,713.5777134,713.5777134,713.5777134,3,11.090784000000042,724.6921442999999,724.6921442999999,724.6921442999999,724.6921442999999,724.6921442999999,724.6921442999999,724.6921442999999,724.6921442999999,None,None,None,,,,,,,,,,696.8588156999999,696.8588156999999,None,,710.0464044999999,696.8588156999999,696.8588156999999,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Torso_Z_Back', 'R_Head_Z_For', 'L_Torso_Z_Back', 'R_Torso_X_Back']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Head_Z_For', 'movement': 'R_Torso_X_Back'}",laterality,"['laterality', 'localisation']",L_Torso_Z_Back,2,2,robot,1,False,True,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,724.6921442999999,726.7728336,,,741.4682613,741.4682613,741.4682613,3,3.1519596999999635,744.6673223,750.9456359000001,744.6673223,750.9456359000001,744.6673223,750.9456359000001,744.6673223,750.9456359000001,32.77777777777778,2.6730503999999655,space,,,6.224344900000062,,,,,,,724.6921442999999,724.6921442999999,None,,737.8243345999999,724.6921442999999,724.6921442999999,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Head_Y_For', 'L_Torso_Y_Back', 'R_Torso_X_For', 'R_Torso_Y_For']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Head_Y_For', 'movement': 'R_Torso_X_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Torso_Y_Back,1,3,robot,1,True,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,1,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,755.4256972000001,757.5017043999999,,,772.1827742999999,772.1827742999999,772.1827742999999,2,4.837599199999943,777.0422905,777.0422905,777.0422905,777.0422905,777.0422905,777.0422905,777.0422905,777.0422905,None,None,None,,,,,,,,,,750.9456359000001,750.9456359000001,space,4.450103200000115,768.5398573,,,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Torso_Y_For', 'R_Base_X_For', 'R_Torso_X_For', 'L_Torso_X_For']","{'laterality': 'L_Torso_X_For', 'localisation': 'R_Base_X_For', 'movement': 'R_Torso_Y_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Base_X_For,1,3,robot,1,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\R_Base_X_For.mp4,1,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,777.0422905,779.1139668000001,,,793.8367054,793.8367054,793.8367054,2,8.567444299999977,802.4256703000001,802.4256703000001,802.4256703000001,802.4256703000001,802.4256703000001,802.4256703000001,802.4256703000001,802.4256703000001,None,None,None,,,,,,,,,,777.0422905,777.0422905,None,,790.2014945000001,777.0422905,777.0422905,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Base_Z_For', 'L_Base_Y_Back', 'L_Torso_Y_For', 'R_Base_Y_For']","{'laterality': 'R_Base_Y_For', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Base_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Base_Y_For,3,3,robot,1,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,802.4256703000001,804.5035559,,,819.2519456,819.2519456,819.2519456,4,5.103827800000033,824.3757754999999,824.3757754999999,824.3757754999999,824.3757754999999,824.3757754999999,824.3757754999999,824.3757754999999,824.3757754999999,None,None,None,,,,,,,,,,802.4256703000001,802.4256703000001,None,,815.6036051000001,802.4256703000001,802.4256703000001,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Head_Z_For', 'R_Head_X_For', 'R_Base_X_Back', 'L_Head_X_Back']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Base_X_Back', 'movement': 'R_Head_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Base_X_Back,2,3,robot,1,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\R_Base_X_Back.mp4,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,824.3757754999999,826.4513846,,,841.2503736000001,841.2503736000001,841.2503736000001,3,7.786067900000091,849.0591795999999,849.0591795999999,849.0591795999999,849.0591795999999,849.0591795999999,849.0591795999999,849.0591795999999,849.0591795999999,None,None,None,,,,,,,,,,824.3757754999999,824.3757754999999,None,,837.6154589,824.3757754999999,824.3757754999999,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Arm_Z_Back', 'R_Arm_Z_Back', 'R_Arm_Y_Back', 'R_Base_Z_Back']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Arm_Y_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Arm_Y_Back,2,3,robot,1,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,849.0591795999999,851.1350305999999,,,865.8516978,865.8516978,865.8516978,3,9.816752699999995,875.692413,875.692413,875.692413,875.692413,875.692413,875.692413,875.692413,875.692413,None,None,None,,,,,,,,,,849.0591795999999,849.0591795999999,None,,862.3064093,849.0591795999999,849.0591795999999,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Arm_Y_For', 'L_Torso_Y_For', 'L_Arm_Y_For', 'L_Arm_Z_Back']","{'laterality': 'R_Arm_Y_For', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Arm_Z_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Arm_Y_For,0,3,robot,1,False,False,"['robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Y_For.mp4,1,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,875.692413,877.7740105,,,892.4703651999998,892.4703651999998,892.4703651999998,3,4.8768975000002115,897.3759791,897.3759791,897.3759791,897.3759791,897.3759791,897.3759791,897.3759791,897.3759791,None,None,None,,,,,,,,,,875.692413,875.692413,None,,888.8314653999998,875.692413,875.692413,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Head_X_Back', 'L_Arm_Z_For', 'L_Arm_X_For', 'R_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Head_X_Back', 'movement': 'L_Arm_Z_For'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_Z_For,1,3,robot,1,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\L_Arm_Z_For.mp4,1,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,897.3759791,899.4495153,,,914.2533974,914.2533974,914.2533974,2,3.79952400000019,918.0758507999999,918.0758507999999,918.0758507999999,918.0758507999999,918.0758507999999,918.0758507999999,918.0758507999999,918.0758507999999,None,None,None,,,,,,,,,,897.3759791,897.3759791,None,,910.6099758,897.3759791,897.3759791,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Arm_Y_Back', 'R_Arm_Y_For', 'L_Arm_X_Back', 'L_Base_Y_For']","{'laterality': 'R_Arm_Y_For', 'localisation': 'L_Base_Y_For', 'movement': 'L_Arm_X_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Base_Y_For,3,3,robot,1,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,918.0758507999999,920.1518054999999,,,934.7176586,934.7176586,934.7176586,4,3.639237600000058,938.3758470999999,938.3758470999999,938.3758470999999,938.3758470999999,938.3758470999999,938.3758470999999,938.3758470999999,938.3758470999999,None,None,None,,,,,,,,,,918.0758507999999,918.0758507999999,None,,931.1786514999999,918.0758507999999,918.0758507999999,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Head_X_For', 'L_Head_Z_For', 'R_Head_Z_Back', 'L_Torso_Z_For']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Head_X_For'}",movement,"['laterality', 'localisation', 'movement']",L_Head_X_For,0,3,robot,1,False,True,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4']",robot_stimuli\L_Head_X_For.mp4,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,938.3758470999999,940.4515586,,,955.1872825,955.1872825,955.1872825,1,2.185261700000126,957.4180792,963.6392372999999,957.4180792,963.6392372999999,957.4180792,963.6392372999999,957.4180792,963.6392372999999,44.04320987654321,3.820155399999976,space,,,6.169547399999999,,,,,,,938.3758470999999,938.3758470999999,None,,951.5517748999998,938.3758470999999,938.3758470999999,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Base_X_For', 'L_Base_X_For', 'R_Base_Z_Back', 'R_Torso_X_For']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Torso_X_For', 'movement': 'R_Base_Z_Back'}",laterality,['laterality'],L_Base_X_For,1,1,robot,1,True,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\L_Base_X_For.mp4,1,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,967.3259882,969.4023706,,,983.9667648,983.9667648,983.9667648,2,0.7329813000000627,984.7315343,984.7315343,984.7315343,984.7315343,984.7315343,984.7315343,984.7315343,984.7315343,None,None,None,,,,,,,,,,963.6392372999999,963.6392372999999,space,3.661368000000209,980.3205923999999,,,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Arm_X_Back', 'R_Arm_X_Back', 'L_Arm_Y_Back', 'L_Torso_X_For']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Torso_X_For', 'movement': 'L_Arm_Y_Back'}",laterality,['laterality'],R_Arm_X_Back,1,1,robot,1,False,False,"['robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4']",robot_stimuli\R_Arm_X_Back.mp4,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,984.7315343,986.8131103999999,,,1001.6277493999999,1001.6277493999999,1001.6277493999999,2,0.8088729000000399,1002.4591939,1002.4591939,1002.4591939,1002.4591939,1002.4591939,1002.4591939,1002.4591939,1002.4591939,None,None,None,,,,,,,,,,984.7315343,984.7315343,None,,997.9936438999998,984.7315343,984.7315343,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Base_X_Back', 'L_Arm_Z_Back', 'L_Base_Z_For', 'R_Base_Z_Back']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Base_X_Back'}",movement,['movement'],L_Base_X_Back,0,1,robot,1,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,1,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1002.4591939,1004.5349561,,,1019.2184660999999,1019.2184660999999,1019.2184660999999,1,0.9541132999999604,1020.1925171999999,1020.1925171999999,1020.1925171999999,1020.1925171999999,1020.1925171999999,1020.1925171999999,1020.1925171999999,1020.1925171999999,None,None,None,,,,,,,,,,1002.4591939,1002.4591939,None,,1015.6803828,1002.4591939,1002.4591939,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Arm_Z_Back', 'L_Torso_Z_Back', 'L_Arm_Z_For', 'L_Arm_X_Back']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Arm_X_Back'}",movement,['movement'],L_Arm_X_Back,3,1,robot,1,False,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\L_Arm_X_Back.mp4,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1020.1925171999999,1022.2632815,,,1036.9484246,1036.9484246,1036.9484246,4,0.49599039999992556,1037.4760609999998,1037.4760609999998,1037.4760609999998,1037.4760609999998,1037.4760609999998,1037.4760609999998,1037.4760609999998,1037.4760609999998,None,None,None,,,,,,,,,,1020.1925171999999,1020.1925171999999,None,,1033.3119138,1020.1925171999999,1020.1925171999999,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Head_Z_For', 'R_Torso_X_For', 'L_Head_X_Back', 'R_Head_X_Back']","{'laterality': 'L_Head_X_Back', 'localisation': 'R_Torso_X_For', 'movement': 'R_Head_Z_For'}",localisation,['localisation'],R_Torso_X_For,1,1,robot,1,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\R_Torso_X_For.mp4,1,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1037.4760609999998,1039.5489264999999,,,1054.3619638,1054.3619638,1054.3619638,2,1.226147600000047,1055.6091909,1055.6091909,1055.6091909,1055.6091909,1055.6091909,1055.6091909,1055.6091909,1055.6091909,None,None,None,,,,,,,,,,1037.4760609999998,1037.4760609999998,None,,1050.7372129,1037.4760609999998,1037.4760609999998,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Arm_X_Back', 'R_Arm_Y_For', 'L_Arm_Y_For', 'R_Head_Y_For']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Arm_X_Back'}",laterality,['laterality'],L_Arm_Y_For,2,1,robot,1,False,False,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1055.6091909,1057.6814521,,,1072.3707858999999,1072.3707858999999,1072.3707858999999,3,1.2502799999999183,1073.6428162,1073.6428162,1073.6428162,1073.6428162,1073.6428162,1073.6428162,1073.6428162,1073.6428162,None,None,None,,,,,,,,,,1055.6091909,1055.6091909,None,,1068.7327636,1055.6091909,1055.6091909,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Head_Z_For', 'R_Base_X_For', 'L_Base_Z_For', 'R_Base_Z_Back']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Head_Z_For', 'movement': 'R_Base_X_For'}",movement,['movement'],R_Base_X_For,1,1,robot,1,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Base_X_For.mp4,1,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1073.6428162,1075.7167272,,,1090.3079777,1090.3079777,1090.3079777,2,0.7609831999999983,1091.0926227999998,1091.0926227999998,1091.0926227999998,1091.0926227999998,1091.0926227999998,1091.0926227999998,1091.0926227999998,1091.0926227999998,None,None,None,,,,,,,,,,1073.6428162,1073.6428162,None,,1086.7691232,1073.6428162,1073.6428162,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['L_Arm_Y_For', 'R_Head_Y_For', 'R_Arm_X_For', 'R_Arm_Y_For']","{'laterality': 'L_Arm_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Arm_X_For'}",localisation,['localisation'],R_Head_Y_For,1,1,robot,1,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,1,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1091.0926227999998,1093.1669832999999,,,1107.8501084,1107.8501084,1107.8501084,2,1.4829275999999822,1109.3593583,1109.3593583,1109.3593583,1109.3593583,1109.3593583,1109.3593583,1109.3593583,1109.3593583,None,None,None,,,,,,,,,,1091.0926227999998,1091.0926227999998,None,,1104.334813,1091.0926227999998,1091.0926227999998,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['R_Head_Y_For', 'L_Head_Z_Back', 'R_Torso_Z_For', 'R_Head_Z_For']","{'laterality': 'L_Head_Z_Back', 'localisation': 'R_Torso_Z_For', 'movement': 'R_Head_Y_For'}",localisation,['localisation'],R_Torso_Z_For,2,1,robot,1,False,True,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,1,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1109.3593583,1111.4314427,,,1126.2323932,1126.2323932,1126.2323932,3,1.1322578000001045,1127.4180787,1132.9481994999999,1127.4180787,1132.9481994999999,1127.4180787,1132.9481994999999,1127.4180787,1132.9481994999999,25.67901234567901,3.6584944999999607,space,,,5.4812473999999725,,,,,,,1109.3593583,1109.3593583,None,,1122.5858818,1109.3593583,1109.3593583,,,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['blue_bottom_F_0', 'blue_top_Q_45', 'red_bottom_L_45', 'blue_bottom_W_45']","{'color': 'red_bottom_L_45', 'position': 'blue_top_Q_45', 'orientation': 'blue_bottom_F_0'}",orientation,"['color', 'orientation', 'position']",blue_bottom_F_0,0,3,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1149.6594568,1151.7184759,,,1160.409269,1160.409269,1160.409269,2,2.6995931999999243,1163.1263279999998,1163.1263279999998,1163.1263279999998,1163.1263279999998,1163.1263279999998,1163.1263279999998,1163.1263279999998,1163.1263279999998,None,None,None,,,,,,,,,,1132.9481994999999,1132.9481994999999,space,16.688409600000057,,,,1158.3876456,1160.409269,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['blue_bottom_G_45', 'red_bottom_H_0', 'red_bottom_L_45', 'red_left_H_45']","{'color': 'blue_bottom_G_45', 'position': 'red_left_H_45', 'orientation': 'red_bottom_H_0'}",position,"['color', 'orientation', 'position']",red_left_H_45,3,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1163.1263279999998,1165.1862761,,,1174.2647647,1174.2647647,1174.2647647,4,6.723719900000049,1181.0094722,1181.0094722,1181.0094722,1181.0094722,1181.0094722,1181.0094722,1181.0094722,1181.0094722,None,None,None,,,,,,,,,,1163.1263279999998,1163.1263279999998,None,,,1163.1263279999998,1163.1263279999998,1172.0492735999999,1174.2647647,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
"['blue_right_B_0', 'blue_bottom_M_0', 'blue_right_R_45', 'red_right_X_0']","{'color': 'red_right_X_0', 'position': 'blue_bottom_M_0', 'orientation': 'blue_right_R_45'}",color,"['color', 'orientation', 'position']",red_right_X_0,3,3,letter,2,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,1,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1181.0094722,1183.0629236,,,1192.1492554,1192.1492554,1192.1492554,4,2.999193000000048,1195.176172,1195.176172,1195.176172,1195.176172,1195.176172,1195.176172,1195.176172,1195.176172,None,None,None,,,,,,,,,,1181.0094722,1181.0094722,None,,,1181.0094722,1181.0094722,1189.9379897,1192.1492554,1,001,2024-07-02_10h05.01.207,robot_cogshifting_sign,2022.2.5,59.963218561736426,
