sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject
S,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
B,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
W,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
F,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
K,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
Q,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
S,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
T,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
J,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
G,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
C,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
B,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
R,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
J,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
C,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
H,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
V,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
X,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
B,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
D,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
C,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
B,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
W,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
B,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
N,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
V,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
N,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
X,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
V,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
G,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
X,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
V,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
C,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
X,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
M,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
K,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
M,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
G,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
C,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
C,True,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
J,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
R,False,3,letter,3,False,False,robot_stimuli\\filler.mp4,9
F,False,3,letter,3,False,True,robot_stimuli\\filler.mp4,9
G,False,2,letter,3,True,False,robot_stimuli\\filler.mp4,9
N,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
B,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
B,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
J,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
V,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
C,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
B,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
L,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
G,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
L,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
K,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
S,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
T,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
B,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
S,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
D,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
N,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
N,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
F,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
F,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
F,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
F,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
W,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
F,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
V,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
Q,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
N,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
S,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
L,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
N,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
D,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
D,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
H,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
F,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
R,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
V,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
Q,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
Q,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
Q,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
D,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
P,True,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
X,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
R,False,2,letter,3,False,False,robot_stimuli\\filler.mp4,9
N,False,2,letter,3,False,True,robot_stimuli\\filler.mp4,9
R_Arm_Y_Back,False,2,robot,4,True,False,robot_stimuli\R_Arm_Y_Back.mp4,9
R_Arm_Y_For,False,2,robot,4,False,False,robot_stimuli\R_Arm_Y_For.mp4,9
L_Head_X_For,False,2,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,9
R_Arm_Y_For,True,2,robot,4,False,False,robot_stimuli\R_Arm_Y_For.mp4,9
R_Head_Y_For,False,2,robot,4,False,False,robot_stimuli\R_Head_Y_For.mp4,9
L_Base_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Base_Y_For.mp4,9
L_Head_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,9
R_Torso_X_For,False,2,robot,4,False,False,robot_stimuli\R_Torso_X_For.mp4,9
L_Arm_Z_Back,False,2,robot,4,False,False,robot_stimuli\L_Arm_Z_Back.mp4,9
L_Arm_Y_Back,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,9
L_Arm_Z_Back,True,2,robot,4,False,False,robot_stimuli\L_Arm_Z_Back.mp4,9
L_Arm_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,9
R_Head_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Head_Z_For.mp4,9
L_Arm_Y_For,True,2,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,9
L_Arm_X_For,False,2,robot,4,False,False,robot_stimuli\L_Arm_X_For.mp4,9
R_Base_X_For,False,2,robot,4,False,False,robot_stimuli\R_Base_X_For.mp4,9
L_Torso_Y_Back,False,2,robot,4,False,False,robot_stimuli\L_Torso_Y_Back.mp4,9
R_Base_Y_Back,False,2,robot,4,False,False,robot_stimuli\R_Base_Y_Back.mp4,9
L_Arm_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,9
R_Head_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Head_Z_For.mp4,9
L_Base_X_For,False,2,robot,4,False,False,robot_stimuli\L_Base_X_For.mp4,9
L_Arm_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,9
L_Base_X_For,True,2,robot,4,False,False,robot_stimuli\L_Base_X_For.mp4,9
L_Head_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,9
L_Base_X_For,True,2,robot,4,False,False,robot_stimuli\L_Base_X_For.mp4,9
L_Arm_Z_Back,False,2,robot,4,False,False,robot_stimuli\L_Arm_Z_Back.mp4,9
R_Head_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Head_Z_Back.mp4,9
L_Torso_Z_Back,False,2,robot,4,False,False,robot_stimuli\L_Torso_Z_Back.mp4,9
R_Arm_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,9
L_Head_Y_Back,False,2,robot,4,False,False,robot_stimuli\L_Head_Y_Back.mp4,9
R_Arm_Z_For,True,2,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,9
L_Head_Y_Back,True,2,robot,4,False,False,robot_stimuli\L_Head_Y_Back.mp4,9
L_Head_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,9
R_Torso_X_For,False,2,robot,4,False,False,robot_stimuli\R_Torso_X_For.mp4,9
L_Head_Z_For,False,2,robot,4,False,False,robot_stimuli\L_Head_Z_For.mp4,9
R_Base_Z_For,False,2,robot,4,False,False,robot_stimuli\R_Base_Z_For.mp4,9
L_Head_Z_For,True,2,robot,4,False,False,robot_stimuli\L_Head_Z_For.mp4,9
R_Torso_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Torso_Z_Back.mp4,9
L_Torso_Z_For,False,2,robot,4,False,False,robot_stimuli\L_Torso_Z_For.mp4,9
L_Arm_Y_Back,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,9
L_Torso_Z_For,True,2,robot,4,False,False,robot_stimuli\L_Torso_Z_For.mp4,9
L_Arm_Y_Back,True,2,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,9
R_Arm_Z_Back,False,2,robot,4,False,False,robot_stimuli\R_Arm_Z_Back.mp4,9
L_Head_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,9
L_Head_X_For,False,2,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,9
L_Arm_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Arm_Y_For.mp4,9
R_Arm_X_For,False,2,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,9
L_Base_Y_For,False,2,robot,4,False,False,robot_stimuli\L_Base_Y_For.mp4,9
L_Arm_Z_Back,False,2,robot,4,False,False,robot_stimuli\L_Arm_Z_Back.mp4,9
L_Head_X_Back,False,2,robot,4,False,True,robot_stimuli\L_Head_X_Back.mp4,9
L_Head_Y_Back,False,3,robot,4,True,False,robot_stimuli\L_Head_Y_Back.mp4,9
L_Base_Z_For,False,3,robot,4,False,False,robot_stimuli\L_Base_Z_For.mp4,9
L_Head_Y_For,False,3,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,9
L_Torso_Z_Back,False,3,robot,4,False,False,robot_stimuli\L_Torso_Z_Back.mp4,9
L_Base_Y_For,False,3,robot,4,False,False,robot_stimuli\L_Base_Y_For.mp4,9
L_Head_Y_For,True,3,robot,4,False,False,robot_stimuli\L_Head_Y_For.mp4,9
R_Head_Z_Back,False,3,robot,4,False,False,robot_stimuli\R_Head_Z_Back.mp4,9
L_Arm_X_For,False,3,robot,4,False,False,robot_stimuli\L_Arm_X_For.mp4,9
R_Torso_X_Back,False,3,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,9
R_Arm_Y_For,False,3,robot,4,False,False,robot_stimuli\R_Arm_Y_For.mp4,9
L_Base_X_For,False,3,robot,4,False,False,robot_stimuli\L_Base_X_For.mp4,9
R_Arm_X_For,False,3,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,9
L_Arm_X_Back,False,3,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,9
R_Arm_Z_For,False,3,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,9
R_Arm_X_For,True,3,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,9
L_Arm_X_Back,True,3,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,9
R_Arm_Z_For,True,3,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,9
R_Base_Y_Back,False,3,robot,4,False,False,robot_stimuli\R_Base_Y_Back.mp4,9
L_Arm_X_Back,True,3,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,9
R_Arm_Z_For,True,3,robot,4,False,False,robot_stimuli\R_Arm_Z_For.mp4,9
L_Torso_Y_Back,False,3,robot,4,False,False,robot_stimuli\L_Torso_Y_Back.mp4,9
R_Torso_X_For,False,3,robot,4,False,False,robot_stimuli\R_Torso_X_For.mp4,9
R_Head_X_Back,False,3,robot,4,False,False,robot_stimuli\R_Head_X_Back.mp4,9
L_Torso_Y_Back,True,3,robot,4,False,False,robot_stimuli\L_Torso_Y_Back.mp4,9
L_Head_X_Back,False,3,robot,4,False,False,robot_stimuli\L_Head_X_Back.mp4,9
L_Arm_X_For,False,3,robot,4,False,False,robot_stimuli\L_Arm_X_For.mp4,9
R_Arm_Y_Back,False,3,robot,4,False,False,robot_stimuli\R_Arm_Y_Back.mp4,9
L_Arm_X_Back,False,3,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,9
R_Torso_X_Back,False,3,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,9
R_Torso_Z_Back,False,3,robot,4,False,False,robot_stimuli\R_Torso_Z_Back.mp4,9
L_Head_X_For,False,3,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,9
R_Torso_Z_For,False,3,robot,4,False,False,robot_stimuli\R_Torso_Z_For.mp4,9
R_Head_Z_Back,False,3,robot,4,False,False,robot_stimuli\R_Head_Z_Back.mp4,9
R_Head_Z_For,False,3,robot,4,False,False,robot_stimuli\R_Head_Z_For.mp4,9
R_Base_X_For,False,3,robot,4,False,False,robot_stimuli\R_Base_X_For.mp4,9
L_Base_Z_For,False,3,robot,4,False,False,robot_stimuli\L_Base_Z_For.mp4,9
R_Head_Z_For,True,3,robot,4,False,False,robot_stimuli\R_Head_Z_For.mp4,9
L_Torso_X_For,False,3,robot,4,False,False,robot_stimuli\L_Torso_X_For.mp4,9
L_Base_X_Back,False,3,robot,4,False,False,robot_stimuli\L_Base_X_Back.mp4,9
L_Base_Y_Back,False,3,robot,4,False,False,robot_stimuli\L_Base_Y_Back.mp4,9
R_Head_X_For,False,3,robot,4,False,False,robot_stimuli\R_Head_X_For.mp4,9
L_Arm_Y_Back,False,3,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,9
R_Arm_X_For,False,3,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,9
L_Arm_Y_Back,False,3,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,9
L_Head_Z_Back,False,3,robot,4,False,False,robot_stimuli\L_Head_Z_Back.mp4,9
L_Arm_Y_Back,False,3,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,9
L_Arm_Y_Back,True,3,robot,4,False,False,robot_stimuli\L_Arm_Y_Back.mp4,9
L_Head_Z_Back,True,3,robot,4,False,False,robot_stimuli\L_Head_Z_Back.mp4,9
R_Torso_Z_Back,False,3,robot,4,False,False,robot_stimuli\R_Torso_Z_Back.mp4,9
R_Arm_Y_For,False,3,robot,4,False,True,robot_stimuli\R_Arm_Y_For.mp4,9
L_Arm_X_Back,False,1,robot,4,True,False,robot_stimuli\L_Arm_X_Back.mp4,9
L_Arm_X_Back,True,1,robot,4,False,False,robot_stimuli\L_Arm_X_Back.mp4,9
R_Head_Z_For,False,1,robot,4,False,False,robot_stimuli\R_Head_Z_For.mp4,9
L_Torso_X_Back,False,1,robot,4,False,False,robot_stimuli\L_Torso_X_Back.mp4,9
R_Torso_X_Back,False,1,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,9
R_Torso_X_Back,True,1,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,9
R_Torso_Y_For,False,1,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,9
L_Arm_X_For,False,1,robot,4,False,False,robot_stimuli\L_Arm_X_For.mp4,9
L_Head_Z_Back,False,1,robot,4,False,False,robot_stimuli\L_Head_Z_Back.mp4,9
R_Torso_Y_For,False,1,robot,4,False,False,robot_stimuli\R_Torso_Y_For.mp4,9
L_Base_Z_Back,False,1,robot,4,False,False,robot_stimuli\L_Base_Z_Back.mp4,9
L_Head_X_For,False,1,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,9
L_Base_Z_Back,False,1,robot,4,False,False,robot_stimuli\L_Base_Z_Back.mp4,9
R_Arm_X_Back,False,1,robot,4,False,False,robot_stimuli\R_Arm_X_Back.mp4,9
R_Head_X_For,False,1,robot,4,False,False,robot_stimuli\R_Head_X_For.mp4,9
R_Head_X_For,True,1,robot,4,False,False,robot_stimuli\R_Head_X_For.mp4,9
R_Torso_X_Back,False,1,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,9
L_Torso_X_For,False,1,robot,4,False,False,robot_stimuli\L_Torso_X_For.mp4,9
L_Head_Z_For,False,1,robot,4,False,False,robot_stimuli\L_Head_Z_For.mp4,9
L_Torso_Z_For,False,1,robot,4,False,False,robot_stimuli\L_Torso_Z_For.mp4,9
R_Torso_Z_Back,False,1,robot,4,False,False,robot_stimuli\R_Torso_Z_Back.mp4,9
L_Torso_Y_Back,False,1,robot,4,False,False,robot_stimuli\L_Torso_Y_Back.mp4,9
L_Torso_X_For,False,1,robot,4,False,False,robot_stimuli\L_Torso_X_For.mp4,9
L_Torso_X_For,True,1,robot,4,False,False,robot_stimuli\L_Torso_X_For.mp4,9
L_Arm_Z_For,False,1,robot,4,False,False,robot_stimuli\L_Arm_Z_For.mp4,9
L_Base_X_For,False,1,robot,4,False,False,robot_stimuli\L_Base_X_For.mp4,9
R_Torso_X_For,False,1,robot,4,False,False,robot_stimuli\R_Torso_X_For.mp4,9
R_Torso_X_Back,False,1,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,9
R_Torso_X_Back,True,1,robot,4,False,False,robot_stimuli\R_Torso_X_Back.mp4,9
R_Arm_X_For,False,1,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,9
R_Arm_X_For,True,1,robot,4,False,False,robot_stimuli\R_Arm_X_For.mp4,9
L_Head_X_Back,False,1,robot,4,False,False,robot_stimuli\L_Head_X_Back.mp4,9
L_Base_X_For,False,1,robot,4,False,False,robot_stimuli\L_Base_X_For.mp4,9
R_Arm_Y_For,False,1,robot,4,False,False,robot_stimuli\R_Arm_Y_For.mp4,9
R_Head_Y_Back,False,1,robot,4,False,False,robot_stimuli\R_Head_Y_Back.mp4,9
R_Base_X_For,False,1,robot,4,False,False,robot_stimuli\R_Base_X_For.mp4,9
L_Torso_Z_Back,False,1,robot,4,False,False,robot_stimuli\L_Torso_Z_Back.mp4,9
L_Torso_Z_For,False,1,robot,4,False,False,robot_stimuli\L_Torso_Z_For.mp4,9
R_Head_Z_Back,False,1,robot,4,False,False,robot_stimuli\R_Head_Z_Back.mp4,9
R_Arm_X_Back,False,1,robot,4,False,False,robot_stimuli\R_Arm_X_Back.mp4,9
R_Arm_X_Back,True,1,robot,4,False,False,robot_stimuli\R_Arm_X_Back.mp4,9
R_Head_Y_For,False,1,robot,4,False,False,robot_stimuli\R_Head_Y_For.mp4,9
R_Head_Y_For,True,1,robot,4,False,False,robot_stimuli\R_Head_Y_For.mp4,9
L_Base_Y_For,False,1,robot,4,False,False,robot_stimuli\L_Base_Y_For.mp4,9
R_Base_X_For,False,1,robot,4,False,False,robot_stimuli\R_Base_X_For.mp4,9
R_Base_X_For,True,1,robot,4,False,False,robot_stimuli\R_Base_X_For.mp4,9
R_Base_X_For,True,1,robot,4,False,False,robot_stimuli\R_Base_X_For.mp4,9
R_Arm_Z_Back,False,1,robot,4,False,False,robot_stimuli\R_Arm_Z_Back.mp4,9
L_Head_X_For,False,1,robot,4,False,False,robot_stimuli\L_Head_X_For.mp4,9
L_Torso_X_Back,False,1,robot,4,False,True,robot_stimuli\L_Torso_X_Back.mp4,9
K,False,1,letter,5,True,False,robot_stimuli\\filler.mp4,9
G,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
G,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
K,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
B,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
B,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
G,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
W,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
S,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
G,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
G,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
B,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
B,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
V,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
T,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
H,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
D,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
D,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
P,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
R,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
W,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
L,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
J,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
T,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
X,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
X,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
F,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
N,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
L,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
L,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
H,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
K,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
M,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
D,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
P,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
B,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
X,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
X,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
P,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
T,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
N,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
H,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
M,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
N,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
R,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
R,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
Q,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
Z,False,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
Z,True,1,letter,5,False,False,robot_stimuli\\filler.mp4,9
H,False,1,letter,5,False,True,robot_stimuli\\filler.mp4,9
T,False,3,letter,5,True,False,robot_stimuli\\filler.mp4,9
B,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
H,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
X,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
D,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
X,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
H,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
B,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
D,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
L,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
D,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
C,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
L,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
Q,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
S,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
Z,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
C,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
N,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
W,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
W,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
B,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
W,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
R,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
R,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
W,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
R,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
T,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
N,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
X,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
M,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
Q,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
X,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
S,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
Q,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
F,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
W,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
F,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
J,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
B,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
Q,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
Q,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
B,True,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
M,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
S,False,3,letter,5,False,False,robot_stimuli\\filler.mp4,9
P,False,3,letter,5,False,True,robot_stimuli\\filler.mp4,9
Z,False,2,letter,5,True,False,robot_stimuli\\filler.mp4,9
N,False,2,letter,5,False,False,robot_stimuli\\filler.mp4,9
T,False,2,letter,5,False,False,robot_stimuli\\filler.mp4,9
K,False,2,letter,5,False,False,robot_stimuli\\filler.mp4,9
