sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['V', 'P', 'Q', 'J', 'W', 'B']",True,J,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,592.3780024999999,593.4586081999998,,,,,,,,,594.88483,594.88483,594.88483,594.88483,594.88483,594.88483,594.88483,594.88483,None,None,None,,,,,,,,,,,578.0711815,578.0711815,None,,590.1612977,592.3780024999999,593.4586081999998,593.4586081999998,593.4586081999998,593.4586081999998,c,1.233436500000039,578.0711815,578.0711815,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['M', 'P', 'S', 'B', 'G', 'Z']",False,Q,6,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,609.4056458999999,595.9409286,,,,,,,,,612.1383165,617.244355,612.1383165,617.244355,612.1383165,617.244355,612.1383165,617.244355,9.78395061728395,2.759712699999909,space,,,5.049502799999914,,,,,,,,594.88483,594.88483,None,,607.1913523999999,609.4056458999999,610.4771183999999,610.4771183999999,610.4771183999999,610.4771183999999,n,1.5351951000001236,594.88483,594.88483,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['P', 'W', 'F', 'H']",True,H,4,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,631.0883331,622.4091415999999,,,,,,,,,633.7843857999999,633.7843857999999,633.7843857999999,633.7843857999999,633.7843857999999,633.7843857999999,633.7843857999999,633.7843857999999,None,None,None,,,,,,,,,,,617.244355,617.244355,space,4.0877497999998695,629.0690330999998,631.0883331,632.1568803999999,632.1568803999999,632.1568803999999,632.1568803999999,c,1.3897272999998904,,,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['N', 'M', 'J', 'Q']",True,N,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,643.5188185,644.5771511,,,,,,,,,645.8030839999999,645.8030839999999,645.8030839999999,645.8030839999999,645.8030839999999,645.8030839999999,645.8030839999999,645.8030839999999,None,None,None,,,,,,,,,,,633.7843857999999,633.7843857999999,None,,641.3106522,643.5188185,644.5771511,644.5771511,644.5771511,644.5771511,c,1.0662482000001319,633.7843857999999,633.7843857999999,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['F', 'X', 'K', 'J']",True,X,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,655.7522959,656.8071689999999,,,,,,,,,658.4305182999999,658.4305182999999,658.4305182999999,658.4305182999999,658.4305182999999,658.4305182999999,658.4305182999999,658.4305182999999,None,None,None,,,,,,,,,,,645.8030839999999,645.8030839999999,None,,653.5428978999998,655.7522959,656.8071689999999,656.8071689999999,656.8071689999999,656.8071689999999,c,1.4202968000000737,645.8030839999999,645.8030839999999,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['D', 'K', 'F', 'H']",False,W,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,668.3695981999999,669.4237662,,,,,,,,,670.6452787000001,670.6452787000001,670.6452787000001,670.6452787000001,670.6452787000001,670.6452787000001,670.6452787000001,670.6452787000001,None,None,None,,,,,,,,,,,658.4305182999999,658.4305182999999,None,,666.1606491,668.3695981999999,669.4237662,669.4237662,669.4237662,669.4237662,n,1.1315989000000855,658.4305182999999,658.4305182999999,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['W', 'V', 'S', 'B']",False,T,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,680.5918942999999,681.6695216999999,,,,,,,,,683.3031916999998,683.3031916999998,683.3031916999998,683.3031916999998,683.3031916999998,683.3031916999998,683.3031916999998,683.3031916999998,None,None,None,,,,,,,,,,,670.6452787000001,670.6452787000001,None,,678.3742454999999,680.5918942999999,681.6695216999999,681.6695216999999,681.6695216999999,681.6695216999999,n,1.4302830000000313,670.6452787000001,670.6452787000001,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['P', 'Q', 'N', 'B']",True,B,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,692.8566862999999,684.3674752,,,,,,,,,695.3492851999999,695.3492851999999,695.3492851999999,695.3492851999999,695.3492851999999,695.3492851999999,695.3492851999999,695.3492851999999,None,None,None,,,,,,,,,,,683.3031916999998,683.3031916999998,None,,690.6567106999998,692.8566862999999,693.9239769999999,693.9239769999999,693.9239769999999,693.9239769999999,c,1.3594338000001471,683.3031916999998,683.3031916999998,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['X', 'V', 'Z', 'S']",False,N,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,705.08341,706.141969,,,,,,,,,707.9700146999999,707.9700146999999,707.9700146999999,707.9700146999999,707.9700146999999,707.9700146999999,707.9700146999999,707.9700146999999,None,None,None,,,,,,,,,,,695.3492851999999,695.3492851999999,None,,703.0698229,705.08341,706.141969,706.141969,706.141969,706.141969,n,1.6372996000001194,695.3492851999999,695.3492851999999,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['J', 'Z', 'F', 'D']",False,P,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,717.4999306,718.5617230999999,,,,,,,,,719.9857651,719.9857651,719.9857651,719.9857651,719.9857651,719.9857651,719.9857651,719.9857651,None,None,None,,,,,,,,,,,707.9700146999999,707.9700146999999,None,,715.4821923,717.4999306,718.5617230999999,718.5617230999999,718.5617230999999,718.5617230999999,n,1.3381359999999631,707.9700146999999,707.9700146999999,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['J', 'D', 'X', 'T']",False,B,4,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,729.7177973999999,730.7744760999999,,,,,,,,,732.2013041999999,732.2013041999999,732.2013041999999,732.2013041999999,732.2013041999999,732.2013041999999,732.2013041999999,732.2013041999999,None,None,None,,,,,,,,,,,719.9857651,719.9857651,None,,727.5102259,729.7177973999999,730.7744760999999,730.7744760999999,730.7744760999999,730.7744760999999,n,1.2604594000000588,719.9857651,719.9857651,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['G', 'Z', 'R', 'L']",True,L,4,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,742.1265865,743.1909056,,,,,,,,,744.4439227,748.5560831,744.4439227,748.5560831,744.4439227,748.5560831,744.4439227,748.5560831,5.154320987654315,2.6010111000000506,space,,,4.070432600000117,,,,,,,,732.2013041999999,732.2013041999999,None,,740.1138139,742.1265865,743.1909056,743.1909056,743.1909056,743.1909056,c,1.0764606999999842,732.2013041999999,732.2013041999999,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['H', 'V']",False,R,2,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,756.7639750999999,757.8347022,,,,,,,,,759.6634468,759.6634468,759.6634468,759.6634468,759.6634468,759.6634468,759.6634468,759.6634468,None,None,None,,,,,,,,,,,748.5560831,748.5560831,space,2.8157257999999956,754.7501196999999,756.7639750999999,757.8347022,757.8347022,757.8347022,757.8347022,n,1.7837029999999459,,,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['G', 'X']",True,G,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,765.2413263999999,766.3101839999999,,,,,,,,,767.3300079999999,767.3300079999999,767.3300079999999,767.3300079999999,767.3300079999999,767.3300079999999,767.3300079999999,767.3300079999999,None,None,None,,,,,,,,,,,759.6634468,759.6634468,None,,763.0239575999999,765.2413263999999,766.3101839999999,766.3101839999999,766.3101839999999,766.3101839999999,c,0.7960570999999845,759.6634468,759.6634468,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['V', 'C']",False,G,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,772.6941193,773.7565278,,,,,,,,,777.7905343999998,777.7905343999998,777.7905343999998,777.7905343999998,777.7905343999998,777.7905343999998,777.7905343999998,777.7905343999998,None,None,None,,,,,,,,,,,767.3300079999999,767.3300079999999,None,,770.6816383,772.6941193,773.7565278,773.7565278,773.7565278,773.7565278,n,3.991076399999997,767.3300079999999,767.3300079999999,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['C', 'Z']",True,Z,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,783.3584154,784.4241434,,,,,,,,,785.4504055999998,785.4504055999998,785.4504055999998,785.4504055999998,785.4504055999998,785.4504055999998,785.4504055999998,785.4504055999998,None,None,None,,,,,,,,,,,777.7905343999998,777.7905343999998,None,,781.1441456999999,783.3584154,784.4241434,784.4241434,784.4241434,784.4241434,c,0.8435150000001386,777.7905343999998,777.7905343999998,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['P', 'L']",False,W,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,790.8138503,791.8740444999999,,,,,,,,,796.5109382999999,796.5109382999999,796.5109382999999,796.5109382999999,796.5109382999999,796.5109382999999,796.5109382999999,796.5109382999999,None,None,None,,,,,,,,,,,785.4504055999998,785.4504055999998,None,,788.8005608999999,790.8138503,791.8740444999999,791.8740444999999,791.8740444999999,791.8740444999999,n,4.4094661000000315,785.4504055999998,785.4504055999998,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L', 'C']",False,M,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,801.8779259999999,802.9424887999999,,,,,,,,,804.3656719,804.3656719,804.3656719,804.3656719,804.3656719,804.3656719,804.3656719,804.3656719,None,None,None,,,,,,,,,,,796.5109382999999,796.5109382999999,None,,799.6659743999999,801.8779259999999,802.9424887999999,802.9424887999999,802.9424887999999,802.9424887999999,n,1.1964279000000033,796.5109382999999,796.5109382999999,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['B', 'S']",False,V,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,809.733283,810.7909993999999,,,,,,,,,812.2149465,812.2149465,812.2149465,812.2149465,812.2149465,812.2149465,812.2149465,812.2149465,None,None,None,,,,,,,,,,,804.3656719,804.3656719,None,,807.7164163,809.733283,810.7909993999999,810.7909993999999,810.7909993999999,810.7909993999999,n,1.3566337999999405,804.3656719,804.3656719,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['S', 'N']",True,N,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,817.5727837,813.2717049,,,,,,,,,819.4644171,819.4644171,819.4644171,819.4644171,819.4644171,819.4644171,819.4644171,819.4644171,None,None,None,,,,,,,,,,,812.2149465,812.2149465,None,,815.5621819,817.5727837,818.640324,818.640324,818.640324,818.640324,c,0.7064830999999003,812.2149465,812.2149465,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['G', 'P']",True,G,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,824.8441364,825.9081830999999,,,,,,,,,826.9304579,826.9304579,826.9304579,826.9304579,826.9304579,826.9304579,826.9304579,826.9304579,None,None,None,,,,,,,,,,,819.4644171,819.4644171,None,,822.6250192999998,824.8441364,825.9081830999999,825.9081830999999,825.9081830999999,825.9081830999999,c,0.871251000000143,819.4644171,819.4644171,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['S', 'N']",True,S,2,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,832.5016808999999,833.5572775,,,,,,,,,834.6120328,838.5251258999999,834.6120328,838.5251258999999,834.6120328,838.5251258999999,834.6120328,838.5251258999999,0.5246913580246898,2.6521605000000363,space,,,3.8539566999999124,,,,,,,,826.9304579,826.9304579,None,,830.2911383000001,832.5016808999999,833.5572775,833.5572775,833.5572775,833.5572775,c,0.8616197999998576,826.9304579,826.9304579,,,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Torso_Y_Back', 'L_Arm_X_Back', 'L_Torso_X_Back', 'R_Base_Z_For', 'L_Base_X_For', 'R_Base_Y_For']",True,L_Torso_X_Back,6,robot,2,True,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4']",robot_stimuli\L_Torso_X_Back.mp4,4,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,895.5370582,896.6139653,,,,,,,,,973.8806371999999,973.8806371999999,973.8806371999999,973.8806371999999,973.8806371999999,973.8806371999999,973.8806371999999,973.8806371999999,None,None,None,,,,,,,,,,,838.5251258999999,838.5251258999999,space,33.661827200000175,,,,896.6139653,896.6139653,896.6139653,c,77.22883679999984,,,891.9017939999999,896.6139653,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Arm_Z_For', 'L_Head_Y_For', 'R_Torso_Z_Back', 'R_Arm_Z_Back', 'R_Base_Y_For', 'R_Head_Y_For']",True,R_Torso_Z_Back,6,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,4,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,997.2096543,998.2980536,,,,,,,,,1002.5492287,1002.5492287,1002.5492287,1002.5492287,1002.5492287,1002.5492287,1002.5492287,1002.5492287,None,None,None,,,,,,,,,,,973.8806371999999,973.8806371999999,None,,,,,998.2980536,998.2980536,998.2980536,c,4.208254600000032,973.8806371999999,973.8806371999999,993.5642192999999,998.2980536,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Torso_Y_Back', 'R_Arm_Y_Back', 'L_Head_X_Back', 'R_Head_Y_For', 'R_Head_Z_Back', 'R_Base_X_Back']",False,R_Head_Z_For,6,robot,2,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Head_Z_For.mp4,4,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,1025.7536773,1026.8371829,,,,,,,,,1031.5477718,1031.5477718,1031.5477718,1031.5477718,1031.5477718,1031.5477718,1031.5477718,1031.5477718,None,None,None,,,,,,,,,,,1002.5492287,1002.5492287,None,,,,,1026.8371829,1026.8371829,1026.8371829,n,4.669471899999962,1002.5492287,1002.5492287,1022.1310947,1026.8371829,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Torso_Z_For', 'R_Torso_Y_Back', 'R_Base_Z_For', 'L_Torso_X_For', 'R_Head_Y_Back', 'R_Head_X_Back']",True,L_Torso_Z_For,6,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Torso_Z_For.mp4,4,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,1054.9271703,1056.0161501,,,,,,,,,1063.8988844,1063.8988844,1063.8988844,1063.8988844,1063.8988844,1063.8988844,1063.8988844,1063.8988844,None,None,None,,,,,,,,,,,1031.5477718,1031.5477718,None,,,,,1056.0161501,1056.0161501,1056.0161501,c,7.851638900000125,1031.5477718,1031.5477718,1051.2804075,1056.0161501,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Head_Z_Back', 'R_Torso_Z_Back', 'R_Torso_Z_For', 'L_Head_Y_For', 'L_Base_Y_Back', 'R_Base_X_Back']",False,R_Base_X_For,6,robot,2,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Base_X_For.mp4,4,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,1087.1756277,1088.2654992999999,,,,,,,,,1091.9634294,1091.9634294,1091.9634294,1091.9634294,1091.9634294,1091.9634294,1091.9634294,1091.9634294,None,None,None,,,,,,,,,,,1063.8988844,1063.8988844,None,,,,,1088.2654992999999,1088.2654992999999,1088.2654992999999,n,3.6579012999998213,1063.8988844,1063.8988844,1083.5445264999998,1088.2654992999999,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Head_X_For', 'L_Base_Z_For', 'R_Arm_X_Back', 'R_Torso_Z_For', 'R_Torso_X_For', 'R_Arm_Z_For']",True,R_Head_X_For,6,robot,2,False,False,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Head_X_For.mp4,4,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,1115.2777002999999,1116.3652477,,,,,,,,,1121.2613049000001,1121.2613049000001,1121.2613049000001,1121.2613049000001,1121.2613049000001,1121.2613049000001,1121.2613049000001,1121.2613049000001,None,None,None,,,,,,,,,,,1091.9634294,1091.9634294,None,,,,,1116.3652477,1116.3652477,1116.3652477,c,4.869949400000223,1091.9634294,1091.9634294,1111.646739,1116.3652477,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['L_Torso_Z_Back', 'R_Head_Z_For', 'L_Torso_Y_For', 'L_Base_Z_For', 'R_Arm_Z_For', 'R_Torso_Y_Back']",False,L_Base_X_Back,6,robot,2,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,4,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,1144.5233425000001,1122.3454388999999,,,,,,,,,1149.2853184,1149.2853184,1149.2853184,1149.2853184,1149.2853184,1149.2853184,1149.2853184,1149.2853184,None,None,None,,,,,,,,,,,1121.2613049000001,1121.2613049000001,None,,,,,1145.6162313,1145.6162313,1145.6162313,n,3.634715099999994,1121.2613049000001,1121.2613049000001,1140.8814754999999,1145.6162313,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
"['R_Torso_Z_Back', 'R_Head_Y_For', 'L_Head_Y_Back', 'R_Head_Y_Back', 'L_Base_Y_Back', 'R_Base_X_Back']",False,R_Arm_Z_For,6,robot,2,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Arm_Z_For.mp4,4,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,1172.5275354999999,1173.6173502000001,,,,,,,,,1177.265609,1177.265609,1177.265609,1177.265609,1177.265609,1177.265609,1177.265609,1177.265609,None,None,None,,,,,,,,,,,1149.2853184,1149.2853184,None,,,,,1173.6173502000001,1173.6173502000001,1173.6173502000001,n,3.3623807999997553,1149.2853184,1149.2853184,1168.8830935,1173.6173502000001,4,001,2024-06-27_14h11.15.725,robot_sternberg_sign,2022.2.5,59.916117435570385,
