sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
X,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,205,205,205,,,,,,,,,,,,,1237.2951926999997,1238.3535918999999,,,,,,,1240.5857986999997,1240.5857986999997,1240.5857986999997,1240.5857986999997,1240.5857986999997,1240.5857986999997,1240.5857986999997,1240.5857986999997,None,None,None,,,,,,,,,,,1237.2951926999997,1237.2951926999997,None,,,1238.3535918999999,n,1237.2951926999997,1237.2951926999997,1.201172600000291,1238.3535918999999,1240.5857986999997,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
F,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,206,206,206,,,,,,,,,,,,,1240.5857986999997,,,,,,,,1243.8813288,1243.8813288,1243.8813288,1243.8813288,1243.8813288,1243.8813288,1243.8813288,1243.8813288,None,None,None,,,,,,,,,,,1240.5857986999997,1240.5857986999997,None,,,1241.6530559,c,1240.5857986999997,1240.5857986999997,1.2295779000003222,1241.6530559,1243.8813288,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
N,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,207,207,207,,,,,,,,,,,,,1243.8813288,1244.937283,,,,,,,1246.9692322999997,1246.9692322999997,1246.9692322999997,1246.9692322999997,1246.9692322999997,1246.9692322999997,1246.9692322999997,1246.9692322999997,None,None,None,,,,,,,,,,,1243.8813288,1243.8813288,None,,,1244.937283,n,1243.8813288,1243.8813288,1.36204500000008,1244.937283,1246.9692322999997,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
L,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,208,208,208,,,,,,,,,,,,,1246.9692322999997,,,,,,,,1250.2599837999999,1250.2599837999999,1250.2599837999999,1250.2599837999999,1250.2599837999999,1250.2599837999999,1250.2599837999999,1250.2599837999999,None,None,None,,,,,,,,,,,1246.9692322999997,1246.9692322999997,None,,,1248.0370599,n,1246.9692322999997,1246.9692322999997,1.0540705999999318,1248.0370599,1250.2599837999999,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
W,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,209,209,209,,,,,,,,,,,,,1250.2599837999999,1251.3242048999998,,,,,,,1253.3575813,1253.3575813,1253.3575813,1253.3575813,1253.3575813,1253.3575813,1253.3575813,1253.3575813,None,None,None,,,,,,,,,,,1250.2599837999999,1250.2599837999999,None,,,1251.3242048999998,n,1250.2599837999999,1250.2599837999999,0.5190049000000272,1251.3242048999998,1253.3575813,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
Q,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,210,210,210,,,,,,,,,,,,,1253.3575813,1254.4195997,,,,,,,1256.6507860999998,1256.6507860999998,1256.6507860999998,1256.6507860999998,1256.6507860999998,1256.6507860999998,1256.6507860999998,1256.6507860999998,None,None,None,,,,,,,,,,,1253.3575813,1253.3575813,None,,,1254.4195997,n,1253.3575813,1253.3575813,0.4637857000004715,1254.4195997,1256.6507860999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
M,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,211,211,211,,,,,,,,,,,,,1256.6507860999998,1257.7049132,,,,,,,1259.7322984999998,1259.7322984999998,1259.7322984999998,1259.7322984999998,1259.7322984999998,1259.7322984999998,1259.7322984999998,1259.7322984999998,None,None,None,,,,,,,,,,,1256.6507860999998,1256.6507860999998,None,,,1257.7049132,n,1256.6507860999998,1256.6507860999998,0.6182067000002007,1257.7049132,1259.7322984999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
K,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,212,212,212,,,,,,,,,,,,,1259.7322984999998,1260.7866544,,,,,,,1263.0166272999998,1263.0166272999998,1263.0166272999998,1263.0166272999998,1263.0166272999998,1263.0166272999998,1263.0166272999998,1263.0166272999998,None,None,None,,,,,,,,,,,1259.7322984999998,1259.7322984999998,None,,,1260.7866544,n,1259.7322984999998,1259.7322984999998,0.7523870000002262,1260.7866544,1263.0166272999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
K,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,213,213,213,,,,,,,,,,,,,1263.0166272999998,1264.0685124999998,,,,,,,1266.2918831999998,1266.2918831999998,1266.2918831999998,1266.2918831999998,1266.2918831999998,1266.2918831999998,1266.2918831999998,1266.2918831999998,None,None,None,,,,,,,,,,,1263.0166272999998,1263.0166272999998,None,,,1264.0685124999998,n,1263.0166272999998,1263.0166272999998,1.0306020000000444,1264.0685124999998,1266.2918831999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
F,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,214,214,214,,,,,,,,,,,,,1266.2918831999998,1267.3546988,,,,,,,1269.3852062999997,1269.3852062999997,1269.3852062999997,1269.3852062999997,1269.3852062999997,1269.3852062999997,1269.3852062999997,1269.3852062999997,None,None,None,,,,,,,,,,,1266.2918831999998,1266.2918831999998,None,,,1267.3546988,n,1266.2918831999998,1266.2918831999998,0.6242506000000958,1267.3546988,1269.3852062999997,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
Z,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,215,215,215,,,,,,,,,,,,,1269.3852062999997,,,,,,,,1272.6814370999998,1272.6814370999998,1272.6814370999998,1272.6814370999998,1272.6814370999998,1272.6814370999998,1272.6814370999998,1272.6814370999998,None,None,None,,,,,,,,,,,1269.3852062999997,1269.3852062999997,None,,,1270.4529704999998,n,1269.3852062999997,1269.3852062999997,0.7738228999999137,1270.4529704999998,1272.6814370999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
J,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,216,216,216,,,,,,,,,,,,,1272.6814370999998,1273.7383054999998,,,,,,,1275.9699422,1275.9699422,1275.9699422,1275.9699422,1275.9699422,1275.9699422,1275.9699422,1275.9699422,None,None,None,,,,,,,,,,,1272.6814370999998,1272.6814370999998,None,,,1273.7383054999998,n,1272.6814370999998,1272.6814370999998,0.6247393000001011,1273.7383054999998,1275.9699422,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
J,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,217,217,217,,,,,,,,,,,,,1275.9699422,,,,,,,,1279.2631092999998,1279.2631092999998,1279.2631092999998,1279.2631092999998,1279.2631092999998,1279.2631092999998,1279.2631092999998,1279.2631092999998,None,None,None,,,,,,,,,,,1275.9699422,1275.9699422,None,,,1277.0354752,n,1275.9699422,1275.9699422,1.0144127999999455,1277.0354752,1279.2631092999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
Z,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,218,218,218,,,,,,,,,,,,,1279.2631092999998,1280.3203674999997,,,,,,,1282.5470574999997,1282.5470574999997,1282.5470574999997,1282.5470574999997,1282.5470574999997,1282.5470574999997,1282.5470574999997,1282.5470574999997,None,None,None,,,,,,,,,,,1279.2631092999998,1279.2631092999998,None,,,1280.3203674999997,c,1279.2631092999998,1279.2631092999998,1.7706577999999809,1280.3203674999997,1282.5470574999997,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
Z,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,219,219,219,,,,,,,,,,,,,1282.5470574999997,1283.6030499,,,,,,,1285.8362243,1285.8362243,1285.8362243,1285.8362243,1285.8362243,1285.8362243,1285.8362243,1285.8362243,None,None,None,,,,,,,,,,,1282.5470574999997,1282.5470574999997,None,,,1283.6030499,n,1282.5470574999997,1282.5470574999997,1.0480450000002293,1283.6030499,1285.8362243,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
L,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,220,220,220,,,,,,,,,,,,,1285.8362243,,,,,,,,1289.1357695,1289.1357695,1289.1357695,1289.1357695,1289.1357695,1289.1357695,1289.1357695,1289.1357695,None,None,None,,,,,,,,,,,1285.8362243,1285.8362243,None,,,1286.9051183999998,n,1285.8362243,1285.8362243,0.7867506000000049,1286.9051183999998,1289.1357695,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
Z,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,221,221,221,,,,,,,,,,,,,1289.1357695,,,,,,,,1292.4339026999999,1292.4339026999999,1292.4339026999999,1292.4339026999999,1292.4339026999999,1292.4339026999999,1292.4339026999999,1292.4339026999999,None,None,None,,,,,,,,,,,1289.1357695,1289.1357695,None,,,1290.2029789,c,1289.1357695,1289.1357695,1.2323584000002938,1290.2029789,1292.4339026999999,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
W,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,222,222,222,,,,,,,,,,,,,1292.4339026999999,1293.4870026,,,,,,,1295.7105866999998,1295.7105866999998,1295.7105866999998,1295.7105866999998,1295.7105866999998,1295.7105866999998,1295.7105866999998,1295.7105866999998,None,None,None,,,,,,,,,,,1292.4339026999999,1292.4339026999999,None,,,1293.4870026,n,1292.4339026999999,1292.4339026999999,1.850899399999662,1293.4870026,1295.7105866999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
K,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,223,223,223,,,,,,,,,,,,,1295.7105866999998,1296.7702428,,,,,,,1299.0029106999998,1299.0029106999998,1299.0029106999998,1299.0029106999998,1299.0029106999998,1299.0029106999998,1299.0029106999998,1299.0029106999998,None,None,None,,,,,,,,,,,1295.7105866999998,1295.7105866999998,None,,,1296.7702428,n,1295.7105866999998,1295.7105866999998,0.5437368000000333,1296.7702428,1299.0029106999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
J,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,224,224,224,,,,,,,,,,,,,1299.0029106999998,,,,,,,,1302.1106626999997,1302.1106626999997,1302.1106626999997,1302.1106626999997,1302.1106626999997,1302.1106626999997,1302.1106626999997,1302.1106626999997,None,None,None,,,,,,,,,,,1299.0029106999998,1299.0029106999998,None,,,1300.0798376,n,1299.0029106999998,1299.0029106999998,0.6110572000000047,1300.0798376,1302.1106626999997,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
V,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,225,225,225,,,,,,,,,,,,,1302.1106626999997,1303.1712227,,,,,,,1305.3982749999998,1305.3982749999998,1305.3982749999998,1305.3982749999998,1305.3982749999998,1305.3982749999998,1305.3982749999998,1305.3982749999998,None,None,None,,,,,,,,,,,1302.1106626999997,1302.1106626999997,None,,,1303.1712227,n,1302.1106626999997,1302.1106626999997,0.6078240999997888,1303.1712227,1305.3982749999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
D,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,226,226,226,,,,,,,,,,,,,1305.3982749999998,1306.4537692000001,,,,,,,1308.6855668,1308.6855668,1308.6855668,1308.6855668,1308.6855668,1308.6855668,1308.6855668,1308.6855668,None,None,None,,,,,,,,,,,1305.3982749999998,1305.3982749999998,None,,,1306.4537692000001,n,1305.3982749999998,1305.3982749999998,0.4852621000002273,1306.4537692000001,1308.6855668,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
K,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,227,227,227,,,,,,,,,,,,,1308.6855668,,,,,,,,1311.7881347,1311.7881347,1311.7881347,1311.7881347,1311.7881347,1311.7881347,1311.7881347,1311.7881347,None,None,None,,,,,,,,,,,1308.6855668,1308.6855668,None,,,1309.7604703,n,1308.6855668,1308.6855668,0.47435569999993277,1309.7604703,1311.7881347,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
V,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,228,228,228,,,,,,,,,,,,,1311.7881347,1312.8529044,,,,,,,1315.0846,1315.0846,1315.0846,1315.0846,1315.0846,1315.0846,1315.0846,1315.0846,None,None,None,,,,,,,,,,,1311.7881347,1311.7881347,None,,,1312.8529044,c,1311.7881347,1311.7881347,1.9102857999998832,1312.8529044,1315.0846,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
R,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,229,229,229,,,,,,,,,,,,,1315.0846,1316.1477349999998,,,,,,,1318.1750107,1318.1750107,1318.1750107,1318.1750107,1318.1750107,1318.1750107,1318.1750107,1318.1750107,None,None,None,,,,,,,,,,,1315.0846,1315.0846,None,,,1316.1477349999998,n,1315.0846,1315.0846,1.8636635999998816,1316.1477349999998,1318.1750107,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
K,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,230,230,230,,,,,,,,,,,,,1318.1750107,1319.2368267,,,,,,,1321.2630478999997,1321.2630478999997,1321.2630478999997,1321.2630478999997,1321.2630478999997,1321.2630478999997,1321.2630478999997,1321.2630478999997,None,None,None,,,,,,,,,,,1318.1750107,1318.1750107,None,,,1319.2368267,None,1318.1750107,1318.1750107,,1319.2368267,1321.2630478999997,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
T,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,231,231,231,,,,,,,,,,,,,1321.2630478999997,1322.3202811999997,,,,,,,1324.3481144999998,1324.3481144999998,1324.3481144999998,1324.3481144999998,1324.3481144999998,1324.3481144999998,1324.3481144999998,1324.3481144999998,None,None,None,,,,,,,,,,,1321.2630478999997,1321.2630478999997,None,,,1322.3202811999997,n,1321.2630478999997,1321.2630478999997,1.0659369000002243,1322.3202811999997,1324.3481144999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
R,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,232,232,232,,,,,,,,,,,,,1324.3481144999998,1325.4037442000001,,,,,,,1327.6267365,1327.6267365,1327.6267365,1327.6267365,1327.6267365,1327.6267365,1327.6267365,1327.6267365,None,None,None,,,,,,,,,,,1324.3481144999998,1324.3481144999998,None,,,1325.4037442000001,c,1324.3481144999998,1324.3481144999998,1.1518776000000344,1325.4037442000001,1327.6267365,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
K,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,233,233,233,,,,,,,,,,,,,1327.6267365,1328.6870013999999,,,,,,,1330.9171266,1330.9171266,1330.9171266,1330.9171266,1330.9171266,1330.9171266,1330.9171266,1330.9171266,None,None,None,,,,,,,,,,,1327.6267365,1327.6267365,None,,,1328.6870013999999,n,1327.6267365,1327.6267365,1.1793724000001475,1328.6870013999999,1330.9171266,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
S,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,234,234,234,,,,,,,,,,,,,1330.9171266,1331.9701991999998,,,,,,,1334.2003579,1334.2003579,1334.2003579,1334.2003579,1334.2003579,1334.2003579,1334.2003579,1334.2003579,None,None,None,,,,,,,,,,,1330.9171266,1330.9171266,None,,,1331.9701991999998,n,1330.9171266,1330.9171266,1.3451864000001024,1331.9701991999998,1334.2003579,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
P,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,235,235,235,,,,,,,,,,,,,1334.2003579,1335.2543061999997,,,,,,,1337.2833687999998,1337.2833687999998,1337.2833687999998,1337.2833687999998,1337.2833687999998,1337.2833687999998,1337.2833687999998,1337.2833687999998,None,None,None,,,,,,,,,,,1334.2003579,1334.2003579,None,,,1335.2543061999997,n,1334.2003579,1334.2003579,0.732256400000324,1335.2543061999997,1337.2833687999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
K,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,236,236,236,,,,,,,,,,,,,1337.2833687999998,1338.3364460999999,,,,,,,1340.5634493,1340.5634493,1340.5634493,1340.5634493,1340.5634493,1340.5634493,1340.5634493,1340.5634493,None,None,None,,,,,,,,,,,1337.2833687999998,1337.2833687999998,None,,,1338.3364460999999,c,1337.2833687999998,1337.2833687999998,0.8657599999999093,1338.3364460999999,1340.5634493,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
T,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,237,237,237,,,,,,,,,,,,,1340.5634493,1341.6213738,,,,,,,1343.6504059000001,1343.6504059000001,1343.6504059000001,1343.6504059000001,1343.6504059000001,1343.6504059000001,1343.6504059000001,1343.6504059000001,None,None,None,,,,,,,,,,,1340.5634493,1340.5634493,None,,,1341.6213738,n,1340.5634493,1340.5634493,0.9975789000002351,1341.6213738,1343.6504059000001,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
P,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,238,238,238,,,,,,,,,,,,,1343.6504059000001,1344.7043471,,,,,,,1346.7300048999998,1346.7300048999998,1346.7300048999998,1346.7300048999998,1346.7300048999998,1346.7300048999998,1346.7300048999998,1346.7300048999998,None,None,None,,,,,,,,,,,1343.6504059000001,1343.6504059000001,None,,,1344.7043471,c,1343.6504059000001,1343.6504059000001,1.06705850000003,1344.7043471,1346.7300048999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
V,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,239,239,239,,,,,,,,,,,,,1346.7300048999998,1347.7872626,,,,,,,1349.8219232999998,1349.8219232999998,1349.8219232999998,1349.8219232999998,1349.8219232999998,1349.8219232999998,1349.8219232999998,1349.8219232999998,None,None,None,,,,,,,,,,,1346.7300048999998,1346.7300048999998,None,,,1347.7872626,n,1346.7300048999998,1346.7300048999998,1.5827819999997246,1347.7872626,1349.8219232999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
N,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,240,240,240,,,,,,,,,,,,,1349.8219232999998,1350.8861805,,,,,,,1353.1162644999997,1353.1162644999997,1353.1162644999997,1353.1162644999997,1353.1162644999997,1353.1162644999997,1353.1162644999997,1353.1162644999997,None,None,None,,,,,,,,,,,1349.8219232999998,1349.8219232999998,None,,,1350.8861805,n,1349.8219232999998,1349.8219232999998,0.6607705000003534,1350.8861805,1353.1162644999997,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
M,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,241,241,241,,,,,,,,,,,,,1353.1162644999997,1354.1711199999997,,,,,,,1356.3958409999998,1356.3958409999998,1356.3958409999998,1356.3958409999998,1356.3958409999998,1356.3958409999998,1356.3958409999998,1356.3958409999998,None,None,None,,,,,,,,,,,1353.1162644999997,1353.1162644999997,None,,,1354.1711199999997,n,1353.1162644999997,1353.1162644999997,0.4007484999999633,1354.1711199999997,1356.3958409999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
V,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,242,242,242,,,,,,,,,,,,,1356.3958409999998,1357.4549389000001,,,,,,,1359.4826436,1359.4826436,1359.4826436,1359.4826436,1359.4826436,1359.4826436,1359.4826436,1359.4826436,None,None,None,,,,,,,,,,,1356.3958409999998,1356.3958409999998,None,,,1357.4549389000001,c,1356.3958409999998,1356.3958409999998,1.9310812000001079,1357.4549389000001,1359.4826436,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
G,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,243,243,243,,,,,,,,,,,,,1359.4826436,1360.5383169,,,,,,,1362.5664140000001,1362.5664140000001,1362.5664140000001,1362.5664140000001,1362.5664140000001,1362.5664140000001,1362.5664140000001,1362.5664140000001,None,None,None,,,,,,,,,,,1359.4826436,1359.4826436,None,,,1360.5383169,n,1359.4826436,1359.4826436,0.737143199999764,1360.5383169,1362.5664140000001,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
Q,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,244,244,244,,,,,,,,,,,,,1362.5664140000001,1363.6201568999998,,,,,,,1365.8476935,1365.8476935,1365.8476935,1365.8476935,1365.8476935,1365.8476935,1365.8476935,1365.8476935,None,None,None,,,,,,,,,,,1362.5664140000001,1362.5664140000001,None,,,1363.6201568999998,n,1362.5664140000001,1362.5664140000001,0.8459430000000339,1363.6201568999998,1365.8476935,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
V,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,245,245,245,,,,,,,,,,,,,1365.8476935,1366.9044769,,,,,,,1368.9336719,1368.9336719,1368.9336719,1368.9336719,1368.9336719,1368.9336719,1368.9336719,1368.9336719,None,None,None,,,,,,,,,,,1365.8476935,1365.8476935,None,,,1366.9044769,c,1365.8476935,1365.8476935,1.0588407000002462,1366.9044769,1368.9336719,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
F,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,246,246,246,,,,,,,,,,,,,1368.9336719,1369.9882114999998,,,,,,,1372.0193929999998,1372.0193929999998,1372.0193929999998,1372.0193929999998,1372.0193929999998,1372.0193929999998,1372.0193929999998,1372.0193929999998,None,None,None,,,,,,,,,,,1368.9336719,1368.9336719,None,,,1369.9882114999998,n,1368.9336719,1368.9336719,1.199206500000173,1369.9882114999998,1372.0193929999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
Z,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,247,247,247,,,,,,,,,,,,,1372.0193929999998,,,,,,,,1375.3210756,1375.3210756,1375.3210756,1375.3210756,1375.3210756,1375.3210756,1375.3210756,1375.3210756,None,None,None,,,,,,,,,,,1372.0193929999998,1372.0193929999998,None,,,1373.0879300999998,n,1372.0193929999998,1372.0193929999998,0.8908510999997361,1373.0879300999998,1375.3210756,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
P,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,248,248,248,,,,,,,,,,,,,1375.3210756,1376.3864972,,,,,,,1378.6092535,1378.6092535,1378.6092535,1378.6092535,1378.6092535,1378.6092535,1378.6092535,1378.6092535,None,None,None,,,,,,,,,,,1375.3210756,1375.3210756,None,,,1376.3864972,n,1375.3210756,1375.3210756,0.49651380000000245,1376.3864972,1378.6092535,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
B,False,3,letter,2,False,True,robot_stimuli\\filler.mp4,23,,,,,,,,,0,249,249,249,,,,,,,,,,,,,1378.6092535,1379.6712707,,,,,,,1381.9260029999998,1384.6619834,1381.9260029999998,1384.6619834,1381.9260029999998,1384.6619834,1381.9260029999998,1384.6619834,45.74074074074074,2.2211010000000897,space,,,,2.676385800000162,,,,,,,1378.6092535,1378.6092535,None,,,1379.6712707,n,1378.6092535,1378.6092535,1.5948667999998634,1379.6712707,1381.9260029999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
P,False,2,letter,2,True,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,250,250,250,,,,,,,,,,,,,1386.0007333,1387.0621662,,,,,,,1389.2828618,1389.2828618,1389.2828618,1389.2828618,1389.2828618,1389.2828618,1389.2828618,1389.2828618,None,None,None,,,,,,,,,,,1384.6619834,1384.6619834,space,1.3091698999999153,,1387.0621662,None,,,,1387.0621662,1389.2828618,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
L,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,23,,,,,,,,,0,251,251,251,,,,,,,,,,,,,1389.2828618,1390.3368042999998,,,,,,,1392.5723821999998,1392.5723821999998,1392.5723821999998,1392.5723821999998,1392.5723821999998,1392.5723821999998,1392.5723821999998,1392.5723821999998,None,None,None,,,,,,,,,,,1389.2828618,1389.2828618,None,,,1390.3368042999998,n,1389.2828618,1389.2828618,1.0591173999998773,1390.3368042999998,1392.5723821999998,23,001,2024-08-01_10h04.23.152,robot_nback_sign,2022.2.5,59.99642421309046,
