sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_top_S_45', 'blue_top_V_0', 'red_top_H_45', 'blue_right_D_45']","{'color': 'red_top_H_45', 'position': 'blue_right_D_45', 'orientation': 'blue_top_V_0'}",orientation,['orientation'],blue_top_V_0,1,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,557.8521647,559.9114258,,,568.7974302,568.7974302,568.7974302,2,0.3645756999999321,569.185803,569.185803,569.185803,569.185803,569.185803,569.185803,569.185803,569.185803,None,None,None,,,,,,,,,,557.8521647,557.8521647,None,,566.7789988,568.7974302,557.8521647,557.8521647,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['blue_top_L_45', 'blue_bottom_K_0', 'blue_bottom_N_45', 'red_bottom_L_45']","{'color': 'red_bottom_L_45', 'position': 'blue_top_L_45', 'orientation': 'blue_bottom_K_0'}",color,['color'],red_bottom_L_45,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,569.185803,571.2453755,,,579.9267902,579.9267902,579.9267902,4,0.40927160000001095,580.3688663,580.3688663,580.3688663,580.3688663,580.3688663,580.3688663,580.3688663,580.3688663,None,None,None,,,,,,,,,,569.185803,569.185803,None,,577.7060134,579.9267902,569.185803,569.185803,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_right_G_0', 'blue_right_B_45', 'red_right_F_45', 'red_left_P_45']","{'color': 'blue_right_B_45', 'position': 'red_left_P_45', 'orientation': 'red_right_G_0'}",orientation,['orientation'],red_right_G_0,0,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,580.3688663,582.428081,,,591.5041294,591.5041294,591.5041294,1,0.35254070000007687,591.8853438,591.8853438,591.8853438,591.8853438,591.8853438,591.8853438,591.8853438,591.8853438,None,None,None,,,,,,,,,,580.3688663,580.3688663,None,,589.2903255,591.5041294,580.3688663,580.3688663,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['blue_top_G_0', 'red_right_M_0', 'blue_right_X_45', 'blue_right_S_0']","{'color': 'red_right_M_0', 'position': 'blue_top_G_0', 'orientation': 'blue_right_X_45'}",orientation,['orientation'],blue_right_X_45,2,1,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,591.8853438,593.9400633,,,602.8309171,602.8309171,602.8309171,3,0.9703476999999339,603.8464389,609.427696,603.8464389,609.427696,603.8464389,609.427696,603.8464389,609.427696,20.586419753086417,5.141995599999973,space,,,5.537810200000081,,,,,,,591.8853438,591.8853438,None,,600.8182303,602.8309171,591.8853438,591.8853438,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_bottom_X_0', 'red_right_X_0', 'red_right_R_45', 'blue_right_Z_0']","{'color': 'blue_right_Z_0', 'position': 'red_bottom_X_0', 'orientation': 'red_right_R_45'}",orientation,"['orientation', 'position']",red_right_R_45,2,2,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,614.3516853,616.4112641,,,624.9094454,624.9094454,624.9094454,2,2.995396600000049,627.9349561,627.9349561,627.9349561,627.9349561,627.9349561,627.9349561,627.9349561,627.9349561,None,None,None,,,,,,,,,,609.427696,609.427696,space,4.893141200000059,622.6880585,624.9094454,,,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['blue_top_N_45', 'blue_top_R_0', 'red_top_X_45', 'blue_left_T_45']","{'color': 'red_top_X_45', 'position': 'blue_left_T_45', 'orientation': 'blue_top_R_0'}",position,"['color', 'position']",blue_left_T_45,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,627.9349561,630.0107481,,,638.9008244,638.9008244,638.9008244,4,2.1169069999999692,641.035362,641.035362,641.035362,641.035362,641.035362,641.035362,641.035362,641.035362,None,None,None,,,,,,,,,,627.9349561,627.9349561,None,,636.8819787,638.9008244,627.9349561,627.9349561,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_right_L_0', 'red_top_X_0', 'blue_top_K_0', 'red_top_D_45']","{'color': 'blue_top_K_0', 'position': 'red_right_L_0', 'orientation': 'red_top_D_45'}",color,"['color', 'position']",blue_top_K_0,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,641.035362,643.0915351,,,652.1787924,652.1787924,652.1787924,3,2.1668652000000748,654.3686077,654.3686077,654.3686077,654.3686077,654.3686077,654.3686077,654.3686077,654.3686077,None,None,None,,,,,,,,,,641.035362,641.035362,None,,649.9611748,652.1787924,641.035362,641.035362,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_right_Z_45', 'blue_right_Z_0', 'blue_bottom_G_45', 'blue_right_M_45']","{'color': 'red_right_Z_45', 'position': 'blue_bottom_G_45', 'orientation': 'blue_right_Z_0'}",position,"['orientation', 'position']",blue_bottom_G_45,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,654.3686077,656.4233948,,,665.1144026,665.1144026,665.1144026,2,6.239007099999981,671.3856194,671.3856194,671.3856194,671.3856194,671.3856194,671.3856194,671.3856194,671.3856194,None,None,None,,,,,,,,,,654.3686077,654.3686077,None,,662.9035152,665.1144026,654.3686077,654.3686077,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_bottom_L_0', 'red_right_F_0', 'red_bottom_L_45', 'blue_bottom_Q_0']","{'color': 'blue_bottom_Q_0', 'position': 'red_right_F_0', 'orientation': 'red_bottom_L_45'}",color,"['color', 'position']",blue_bottom_Q_0,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,671.3856194,673.4451554999999,,,682.1301873,682.1301873,682.1301873,4,1.967533200000048,684.1189469,684.1189469,684.1189469,684.1189469,684.1189469,684.1189469,684.1189469,684.1189469,None,None,None,,,,,,,,,,671.3856194,671.3856194,None,,679.9123387999999,682.1301873,671.3856194,671.3856194,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['blue_bottom_W_45', 'red_top_L_45', 'red_bottom_J_0', 'red_bottom_W_45']","{'color': 'blue_bottom_W_45', 'position': 'red_top_L_45', 'orientation': 'red_bottom_J_0'}",orientation,"['orientation', 'position']",red_bottom_J_0,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,684.1189469,686.1749778,,,694.6613869,694.6613869,694.6613869,3,2.499433700000054,697.1854741999999,697.1854741999999,697.1854741999999,697.1854741999999,697.1854741999999,697.1854741999999,697.1854741999999,697.1854741999999,None,None,None,,,,,,,,,,684.1189469,684.1189469,None,,692.648024,694.6613869,684.1189469,684.1189469,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['blue_top_G_0', 'blue_top_N_45', 'red_top_B_0', 'blue_bottom_D_0']","{'color': 'red_top_B_0', 'position': 'blue_bottom_D_0', 'orientation': 'blue_top_N_45'}",position,"['color', 'position']",blue_bottom_D_0,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,697.1854741999999,699.2417376999999,,,708.131636,708.131636,708.131636,4,1.8211840999999822,709.9855408,709.9855408,709.9855408,709.9855408,709.9855408,709.9855408,709.9855408,709.9855408,None,None,None,,,,,,,,,,697.1854741999999,697.1854741999999,None,,706.1194116,708.131636,697.1854741999999,697.1854741999999,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_top_X_0', 'blue_top_C_45', 'red_top_H_45', 'red_bottom_H_45']","{'color': 'blue_top_C_45', 'position': 'red_bottom_H_45', 'orientation': 'red_top_X_0'}",orientation,"['color', 'orientation']",red_top_X_0,0,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,709.9855408,712.0483828,,,720.7182493999999,720.7182493999999,720.7182493999999,4,2.483229000000051,723.2187078,723.2187078,723.2187078,723.2187078,723.2187078,723.2187078,723.2187078,723.2187078,None,None,None,,,,,,,,,,709.9855408,709.9855408,None,,718.6996621999999,720.7182493999999,709.9855408,709.9855408,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_bottom_P_45', 'blue_bottom_K_0', 'red_bottom_R_0', 'red_left_N_0']","{'color': 'blue_bottom_K_0', 'position': 'red_left_N_0', 'orientation': 'red_bottom_P_45'}",color,"['color', 'position']",blue_bottom_K_0,1,2,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,723.2187078,725.2820905000001,,,734.1655931,734.1655931,734.1655931,1,0.9954804000000195,735.2104024,741.3978983,735.2104024,741.3978983,735.2104024,741.3978983,735.2104024,741.3978983,31.08024691358024,5.096283200000016,space,,,6.1259487000000945,,,,,,,723.2187078,723.2187078,None,,731.9545080999999,734.1655931,723.2187078,723.2187078,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_right_H_0', 'blue_right_D_0', 'red_right_T_45', 'red_bottom_P_0']","{'color': 'blue_right_D_0', 'position': 'red_bottom_P_0', 'orientation': 'red_right_T_45'}",orientation,"['color', 'orientation', 'position']",red_right_T_45,2,3,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,752.3520811999999,754.4077566999999,,,762.8832628,762.8832628,762.8832628,3,2.0778647999999293,764.9854092999999,764.9854092999999,764.9854092999999,764.9854092999999,764.9854092999999,764.9854092999999,764.9854092999999,764.9854092999999,None,None,None,,,,,,,,,,741.3978983,741.3978983,space,10.92199960000005,760.8687534999999,762.8832628,,,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_bottom_T_0', 'blue_bottom_F_45', 'red_bottom_H_45', 'red_left_J_45']","{'color': 'blue_bottom_F_45', 'position': 'red_left_J_45', 'orientation': 'red_bottom_T_0'}",color,"['color', 'orientation', 'position']",blue_bottom_F_45,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,764.9854092999999,767.0476471,,,775.9146713,775.9146713,775.9146713,2,1.934503300000074,777.8688536,777.8688536,777.8688536,777.8688536,777.8688536,777.8688536,777.8688536,777.8688536,None,None,None,,,,,,,,,,764.9854092999999,764.9854092999999,None,,773.9011608999999,775.9146713,764.9854092999999,764.9854092999999,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_left_Q_45', 'red_right_C_0', 'blue_left_F_0', 'red_left_S_0']","{'color': 'blue_left_F_0', 'position': 'red_right_C_0', 'orientation': 'red_left_Q_45'}",position,"['color', 'orientation', 'position']",red_right_C_0,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,777.8688536,779.9242007,,,788.8175039,788.8175039,788.8175039,3,2.887489500000015,791.7353327999999,791.7353327999999,791.7353327999999,791.7353327999999,791.7353327999999,791.7353327999999,791.7353327999999,791.7353327999999,None,None,None,,,,,,,,,,777.8688536,777.8688536,None,,786.7984594,788.8175039,777.8688536,777.8688536,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_right_B_0', 'red_left_M_45', 'blue_right_N_45', 'red_right_G_45']","{'color': 'blue_right_N_45', 'position': 'red_left_M_45', 'orientation': 'red_right_B_0'}",orientation,"['color', 'orientation', 'position']",red_right_B_0,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,791.7353327999999,793.79744,,,802.4756825,802.4756825,802.4756825,2,4.004456300000015,806.5020789,806.5020789,806.5020789,806.5020789,806.5020789,806.5020789,806.5020789,806.5020789,None,None,None,,,,,,,,,,791.7353327999999,791.7353327999999,None,,800.2580270999999,802.4756825,791.7353327999999,791.7353327999999,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_left_D_0', 'red_left_Z_45', 'red_top_Q_45', 'blue_left_Z_45']","{'color': 'blue_left_Z_45', 'position': 'red_top_Q_45', 'orientation': 'red_left_D_0'}",orientation,"['color', 'orientation', 'position']",red_left_D_0,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,806.5020789,808.5592972,,,817.4542124,817.4542124,817.4542124,1,0.6188502000001108,818.1020418,818.1020418,818.1020418,818.1020418,818.1020418,818.1020418,818.1020418,818.1020418,None,None,None,,,,,,,,,,806.5020789,806.5020789,None,,815.4463132999999,817.4542124,806.5020789,806.5020789,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['blue_bottom_L_0', 'blue_left_P_0', 'blue_left_V_45', 'red_left_W_0']","{'color': 'red_left_W_0', 'position': 'blue_bottom_L_0', 'orientation': 'blue_left_V_45'}",color,"['color', 'orientation', 'position']",red_left_W_0,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,818.1020418,820.1576204,,,828.8374471,828.8374471,828.8374471,4,4.155236400000035,833.0184933999999,833.0184933999999,833.0184933999999,833.0184933999999,833.0184933999999,833.0184933999999,833.0184933999999,833.0184933999999,None,None,None,,,,,,,,,,818.1020418,818.1020418,None,,826.6305078999999,828.8374471,818.1020418,818.1020418,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['blue_right_H_45', 'blue_left_P_0', 'blue_left_T_45', 'red_left_Z_45']","{'color': 'red_left_Z_45', 'position': 'blue_right_H_45', 'orientation': 'blue_left_P_0'}",position,"['color', 'orientation', 'position']",blue_right_H_45,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,833.0184933999999,835.0749671000001,,,843.7680464,843.7680464,843.7680464,1,2.4162302000000864,846.2022661000001,846.2022661000001,846.2022661000001,846.2022661000001,846.2022661000001,846.2022661000001,846.2022661000001,846.2022661000001,None,None,None,,,,,,,,,,833.0184933999999,833.0184933999999,None,,841.7484236,843.7680464,833.0184933999999,833.0184933999999,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['red_bottom_F_0', 'red_bottom_B_45', 'red_right_V_45', 'blue_bottom_J_45']","{'color': 'blue_bottom_J_45', 'position': 'red_right_V_45', 'orientation': 'red_bottom_F_0'}",color,"['color', 'orientation', 'position']",blue_bottom_J_45,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,846.2022661000001,848.2571774999999,,,856.94084,856.94084,856.94084,3,2.1320824999999104,859.1021721,859.1021721,859.1021721,859.1021721,859.1021721,859.1021721,859.1021721,859.1021721,None,None,None,,,,,,,,,,846.2022661000001,846.2022661000001,None,,854.7218680999999,856.94084,846.2022661000001,846.2022661000001,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['blue_right_Q_0', 'blue_right_D_45', 'red_right_H_45', 'blue_left_N_45']","{'color': 'red_right_H_45', 'position': 'blue_left_N_45', 'orientation': 'blue_right_Q_0'}",position,"['color', 'orientation', 'position']",blue_left_N_45,3,3,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,8,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,859.1021721,861.1565659,,,870.0514269999999,870.0514269999999,870.0514269999999,4,2.861481400000116,872.9607928,877.6061047999999,872.9607928,877.6061047999999,872.9607928,877.6061047999999,872.9607928,877.6061047999999,40.956790123456784,3.3755535000000236,space,,,4.583476200000064,,,,,,,859.1021721,859.1021721,None,,868.0309834,870.0514269999999,859.1021721,859.1021721,,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['L_Arm_Z_For', 'R_Arm_Z_For', 'L_Arm_Y_For', 'L_Base_Z_For']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Base_Z_For', 'movement': 'L_Arm_Y_For'}",movement,['movement'],L_Arm_Y_For,2,1,robot,2,True,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,8,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,882.8021749,884.8842499,,,899.7104405,899.7104405,899.7104405,4,4.306046699999911,904.0354683,904.0354683,904.0354683,904.0354683,904.0354683,904.0354683,904.0354683,904.0354683,None,None,None,,,,,,,,,,877.6061047999999,877.6061047999999,space,5.17165209999996,,,,,896.0633429,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['R_Base_X_For', 'R_Arm_Y_Back', 'R_Base_Y_For', 'L_Base_Y_Back']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Arm_Y_Back', 'movement': 'R_Base_X_For'}",localisation,['localisation'],R_Arm_Y_Back,1,1,robot,2,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Arm_Y_Back.mp4,8,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,904.0354683,906.110631,,,920.7616482000001,920.7616482000001,920.7616482000001,2,3.191142100000093,923.9858526999999,923.9858526999999,923.9858526999999,923.9858526999999,923.9858526999999,923.9858526999999,923.9858526999999,923.9858526999999,None,None,None,,,,,,,,,,904.0354683,904.0354683,None,,,,904.0354683,904.0354683,917.1838866999999,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['R_Torso_Y_Back', 'L_Torso_X_Back', 'R_Head_X_Back', 'R_Torso_X_For']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Head_X_Back', 'movement': 'R_Torso_Y_Back'}",movement,['movement'],R_Torso_Y_Back,0,1,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,8,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,923.9858526999999,926.0634709000001,,,940.8766512,940.8766512,940.8766512,2,3.2843781000000263,944.1856456,944.1856456,944.1856456,944.1856456,944.1856456,944.1856456,944.1856456,944.1856456,None,None,None,,,,,,,,,,923.9858526999999,923.9858526999999,None,,,,923.9858526999999,923.9858526999999,937.2422065999999,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['R_Base_Z_Back', 'R_Base_X_Back', 'L_Base_Z_For', 'R_Arm_Z_For']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Arm_Z_For', 'movement': 'R_Base_X_Back'}",laterality,['laterality'],L_Base_Z_For,2,1,robot,2,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Base_Z_For.mp4,8,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,944.1856456,946.2560446,,,960.9766010000001,960.9766010000001,960.9766010000001,3,0.8962602000000288,961.9021863999999,961.9021863999999,961.9021863999999,961.9021863999999,961.9021863999999,961.9021863999999,961.9021863999999,961.9021863999999,None,None,None,,,,,,,,,,944.1856456,944.1856456,None,,,,944.1856456,944.1856456,957.3312923999999,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
"['L_Arm_Y_Back', 'L_Head_Z_For', 'L_Arm_Z_Back', 'R_Arm_Z_Back']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Head_Z_For', 'movement': 'L_Arm_Y_Back'}",laterality,['laterality'],R_Arm_Z_Back,3,1,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,8,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,961.9021863999999,963.9785328,,,978.7522895,978.7522895,978.7522895,2,1.7033418999998275,980.4854419000001,980.4854419000001,980.4854419000001,980.4854419000001,980.4854419000001,980.4854419000001,980.4854419000001,980.4854419000001,None,None,None,,,,,,,,,,961.9021863999999,961.9021863999999,None,,,,961.9021863999999,961.9021863999999,975.1242914,8,001,2024-07-24_14h05.50.871,robot_cogshifting_sign,2022.2.5,60.06056507381638,
