sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
W,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,92,92,92,,,,,,,,,,,,,663.4239620999999,664.4815295999999,,,,,,,666.5085976999999,666.5085976999999,666.5085976999999,666.5085976999999,666.5085976999999,666.5085976999999,666.5085976999999,666.5085976999999,None,None,None,,,,,,,,,,,663.4239620999999,663.4239620999999,None,,664.4815295999999,664.4815295999999,666.5085976999999,n,663.4239620999999,663.4239620999999,1.0365816000000336,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
C,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,93,93,93,,,,,,,,,,,,,666.5085976999999,667.561385,,,,,,,669.5911873,669.5911873,669.5911873,669.5911873,669.5911873,669.5911873,669.5911873,669.5911873,None,None,None,,,,,,,,,,,666.5085976999999,666.5085976999999,None,,667.561385,667.561385,669.5911873,n,666.5085976999999,666.5085976999999,0.5342642999999612,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
Z,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,94,94,94,,,,,,,,,,,,,669.5911873,670.6452608,,,,,,,672.6792378,672.6792378,672.6792378,672.6792378,672.6792378,672.6792378,672.6792378,672.6792378,None,None,None,,,,,,,,,,,669.5911873,669.5911873,None,,670.6452608,670.6452608,672.6792378,n,669.5911873,669.5911873,0.6336663000000158,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
F,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,95,95,95,,,,,,,,,,,,,672.6792378,673.7434289999999,,,,,,,675.7710294000001,675.7710294000001,675.7710294000001,675.7710294000001,675.7710294000001,675.7710294000001,675.7710294000001,675.7710294000001,None,None,None,,,,,,,,,,,672.6792378,672.6792378,None,,673.7434289999999,673.7434289999999,675.7710294000001,n,672.6792378,672.6792378,0.8151660000000334,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
X,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,96,96,96,,,,,,,,,,,,,675.7710294000001,676.8276658,,,,,,,678.8578951,678.8578951,678.8578951,678.8578951,678.8578951,678.8578951,678.8578951,678.8578951,None,None,None,,,,,,,,,,,675.7710294000001,675.7710294000001,None,,676.8276658,676.8276658,678.8578951,n,675.7710294000001,675.7710294000001,0.5063260000000014,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
P,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,97,97,97,,,,,,,,,,,,,678.8578951,679.9103812000001,,,,,,,681.944041,681.944041,681.944041,681.944041,681.944041,681.944041,681.944041,681.944041,None,None,None,,,,,,,,,,,678.8578951,678.8578951,None,,679.9103812000001,679.9103812000001,681.944041,n,678.8578951,678.8578951,0.45660760000004075,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,98,98,98,,,,,,,,,,,,,681.944041,683.0116277,,,,,,,685.0390485,685.0390485,685.0390485,685.0390485,685.0390485,685.0390485,685.0390485,685.0390485,None,None,None,,,,,,,,,,,681.944041,681.944041,None,,683.0116277,683.0116277,685.0390485,n,681.944041,681.944041,0.48337410000004866,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
D,False,1,letter,1,False,True,robot_stimuli\\filler.mp4,18,,,,,,,,,0,99,99,99,,,,,,,,,,,,,685.0390485,686.0946448,,,,,,,688.1562392999999,697.8280402999999,688.1562392999999,697.8280402999999,688.1562392999999,697.8280402999999,688.1562392999999,697.8280402999999,25.061728395061728,8.22273759999996,space,,,,9.625563399999976,,,,,,,685.0390485,685.0390485,None,,686.0946448,686.0946448,688.1562392999999,n,685.0390485,685.0390485,0.31966610000011997,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L,False,2,letter,1,True,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,100,100,100,,,,,,,,,,,,,744.0743181,745.1301165,,,,,,,747.3574877000001,747.3574877000001,747.3574877000001,747.3574877000001,747.3574877000001,747.3574877000001,747.3574877000001,747.3574877000001,None,None,None,,,,,,,,,,,697.8280402999999,697.8280402999999,space,46.226671700000054,745.1301165,745.1301165,747.3574877000001,n,,,0.7884469999999624,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,101,101,101,,,,,,,,,,,,,747.3574877000001,748.4140832999999,,,,,,,750.4409376000001,750.4409376000001,750.4409376000001,750.4409376000001,750.4409376000001,750.4409376000001,750.4409376000001,750.4409376000001,None,None,None,,,,,,,,,,,747.3574877000001,747.3574877000001,None,,748.4140832999999,748.4140832999999,750.4409376000001,n,747.3574877000001,747.3574877000001,0.4649462000000426,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,102,102,102,,,,,,,,,,,,,750.4409376000001,751.4934625000001,,,,,,,753.7256307,753.7256307,753.7256307,753.7256307,753.7256307,753.7256307,753.7256307,753.7256307,None,None,None,,,,,,,,,,,750.4409376000001,750.4409376000001,None,,751.4934625000001,751.4934625000001,753.7256307,n,750.4409376000001,750.4409376000001,0.9364453000000026,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
L,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,103,103,103,,,,,,,,,,,,,753.7256307,,,,,,,,756.8293136,756.8293136,756.8293136,756.8293136,756.8293136,756.8293136,756.8293136,756.8293136,None,None,None,,,,,,,,,,,753.7256307,753.7256307,None,,754.7957411,754.7957411,756.8293136,n,753.7256307,753.7256307,1.6341994000001137,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
H,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,104,104,104,,,,,,,,,,,,,756.8293136,757.8943657,,,,,,,759.9219341999999,759.9219341999999,759.9219341999999,759.9219341999999,759.9219341999999,759.9219341999999,759.9219341999999,759.9219341999999,None,None,None,,,,,,,,,,,756.8293136,756.8293136,None,,757.8943657,757.8943657,759.9219341999999,None,756.8293136,756.8293136,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,105,105,105,,,,,,,,,,,,,759.9219341999999,760.9817063,,,,,,,763.0023851000001,763.0023851000001,763.0023851000001,763.0023851000001,763.0023851000001,763.0023851000001,763.0023851000001,763.0023851000001,None,None,None,,,,,,,,,,,759.9219341999999,759.9219341999999,None,,760.9817063,760.9817063,763.0023851000001,None,759.9219341999999,759.9219341999999,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
Z,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,106,106,106,,,,,,,,,,,,,763.0023851000001,764.0618261,,,,,,,766.0921754999999,766.0921754999999,766.0921754999999,766.0921754999999,766.0921754999999,766.0921754999999,766.0921754999999,766.0921754999999,None,None,None,,,,,,,,,,,763.0023851000001,763.0023851000001,None,,764.0618261,764.0618261,766.0921754999999,n,763.0023851000001,763.0023851000001,1.6566432999999847,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
Q,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,107,107,107,,,,,,,,,,,,,766.0921754999999,,,,,,,,769.1875153000001,769.1875153000001,769.1875153000001,769.1875153000001,769.1875153000001,769.1875153000001,769.1875153000001,769.1875153000001,None,None,None,,,,,,,,,,,766.0921754999999,766.0921754999999,None,,767.1622791,767.1622791,769.1875153000001,c,766.0921754999999,766.0921754999999,0.9327008000000774,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,108,108,108,,,,,,,,,,,,,769.1875153000001,770.2442927,,,,,,,772.2728001,772.2728001,772.2728001,772.2728001,772.2728001,772.2728001,772.2728001,772.2728001,None,None,None,,,,,,,,,,,769.1875153000001,769.1875153000001,None,,770.2442927,770.2442927,772.2728001,n,769.1875153000001,769.1875153000001,1.9944433000000004,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
Q,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,109,109,109,,,,,,,,,,,,,772.2728001,773.3296344999999,,,,,,,775.3581815,775.3581815,775.3581815,775.3581815,775.3581815,775.3581815,775.3581815,775.3581815,None,None,None,,,,,,,,,,,772.2728001,772.2728001,None,,773.3296344999999,773.3296344999999,775.3581815,None,772.2728001,772.2728001,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
T,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,110,110,110,,,,,,,,,,,,,775.3581815,776.4093869000001,,,,,,,778.4384316000001,778.4384316000001,778.4384316000001,778.4384316000001,778.4384316000001,778.4384316000001,778.4384316000001,778.4384316000001,None,None,None,,,,,,,,,,,775.3581815,775.3581815,None,,776.4093869000001,776.4093869000001,778.4384316000001,None,775.3581815,775.3581815,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,111,111,111,,,,,,,,,,,,,778.4384316000001,779.4956076999999,,,,,,,781.5199058999999,781.5199058999999,781.5199058999999,781.5199058999999,781.5199058999999,781.5199058999999,781.5199058999999,781.5199058999999,None,None,None,,,,,,,,,,,778.4384316000001,778.4384316000001,None,,779.4956076999999,779.4956076999999,781.5199058999999,None,778.4384316000001,778.4384316000001,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,112,112,112,,,,,,,,,,,,,781.5199058999999,782.5770399,,,,,,,784.8094008999999,784.8094008999999,784.8094008999999,784.8094008999999,784.8094008999999,784.8094008999999,784.8094008999999,784.8094008999999,None,None,None,,,,,,,,,,,781.5199058999999,781.5199058999999,None,,782.5770399,782.5770399,784.8094008999999,n,781.5199058999999,781.5199058999999,1.3489132000000268,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,113,113,113,,,,,,,,,,,,,784.8094008999999,,,,,,,,787.9099134,787.9099134,787.9099134,787.9099134,787.9099134,787.9099134,787.9099134,787.9099134,None,None,None,,,,,,,,,,,784.8094008999999,784.8094008999999,None,,785.8787411999999,785.8787411999999,787.9099134,n,784.8094008999999,784.8094008999999,1.991708200000005,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,114,114,114,,,,,,,,,,,,,787.9099134,,,,,,,,791.0031991000001,791.0031991000001,791.0031991000001,791.0031991000001,791.0031991000001,791.0031991000001,791.0031991000001,791.0031991000001,None,None,None,,,,,,,,,,,787.9099134,787.9099134,None,,788.9775921,788.9775921,791.0031991000001,n,787.9099134,787.9099134,1.781071700000041,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,115,115,115,,,,,,,,,,,,,791.0031991000001,792.0598631999999,,,,,,,794.2937175,794.2937175,794.2937175,794.2937175,794.2937175,794.2937175,794.2937175,794.2937175,None,None,None,,,,,,,,,,,791.0031991000001,791.0031991000001,None,,792.0598631999999,792.0598631999999,794.2937175,None,791.0031991000001,791.0031991000001,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
T,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,116,116,116,,,,,,,,,,,,,794.2937175,,,,,,,,797.5854036000001,797.5854036000001,797.5854036000001,797.5854036000001,797.5854036000001,797.5854036000001,797.5854036000001,797.5854036000001,None,None,None,,,,,,,,,,,794.2937175,794.2937175,None,,795.3597617999999,795.3597617999999,797.5854036000001,c,794.2937175,794.2937175,1.83096919999997,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
Z,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,117,117,117,,,,,,,,,,,,,797.5854036000001,798.6458382000001,,,,,,,800.6695009,800.6695009,800.6695009,800.6695009,800.6695009,800.6695009,800.6695009,800.6695009,None,None,None,,,,,,,,,,,797.5854036000001,797.5854036000001,None,,798.6458382000001,798.6458382000001,800.6695009,None,797.5854036000001,797.5854036000001,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,118,118,118,,,,,,,,,,,,,800.6695009,801.7280928,,,,,,,803.7555070999999,803.7555070999999,803.7555070999999,803.7555070999999,803.7555070999999,803.7555070999999,803.7555070999999,803.7555070999999,None,None,None,,,,,,,,,,,800.6695009,800.6695009,None,,801.7280928,801.7280928,803.7555070999999,n,800.6695009,800.6695009,1.622322200000042,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
C,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,119,119,119,,,,,,,,,,,,,803.7555070999999,804.8104966000001,,,,,,,806.8408942000001,806.8408942000001,806.8408942000001,806.8408942000001,806.8408942000001,806.8408942000001,806.8408942000001,806.8408942000001,None,None,None,,,,,,,,,,,803.7555070999999,803.7555070999999,None,,804.8104966000001,804.8104966000001,806.8408942000001,n,803.7555070999999,803.7555070999999,1.9404619000001162,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,120,120,120,,,,,,,,,,,,,806.8408942000001,807.8952750000001,,,,,,,809.9206105999999,809.9206105999999,809.9206105999999,809.9206105999999,809.9206105999999,809.9206105999999,809.9206105999999,809.9206105999999,None,None,None,,,,,,,,,,,806.8408942000001,806.8408942000001,None,,807.8952750000001,807.8952750000001,809.9206105999999,None,806.8408942000001,806.8408942000001,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
B,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,121,121,121,,,,,,,,,,,,,809.9206105999999,810.9774708,,,,,,,813.0126697000001,813.0126697000001,813.0126697000001,813.0126697000001,813.0126697000001,813.0126697000001,813.0126697000001,813.0126697000001,None,None,None,,,,,,,,,,,809.9206105999999,809.9206105999999,None,,810.9774708,810.9774708,813.0126697000001,None,809.9206105999999,809.9206105999999,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
Z,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,122,122,122,,,,,,,,,,,,,813.0126697000001,814.0775246000001,,,,,,,816.1130370999999,816.1130370999999,816.1130370999999,816.1130370999999,816.1130370999999,816.1130370999999,816.1130370999999,816.1130370999999,None,None,None,,,,,,,,,,,813.0126697000001,813.0126697000001,None,,814.0775246000001,814.0775246000001,816.1130370999999,None,813.0126697000001,813.0126697000001,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,123,123,123,,,,,,,,,,,,,816.1130370999999,817.1858715000001,,,,,,,819.2167873000001,819.2167873000001,819.2167873000001,819.2167873000001,819.2167873000001,819.2167873000001,819.2167873000001,819.2167873000001,None,None,None,,,,,,,,,,,816.1130370999999,816.1130370999999,None,,817.1858715000001,817.1858715000001,819.2167873000001,n,816.1130370999999,816.1130370999999,1.8124209000000633,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,124,124,124,,,,,,,,,,,,,819.2167873000001,820.2932768000001,,,,,,,822.5276148,822.5276148,822.5276148,822.5276148,822.5276148,822.5276148,822.5276148,822.5276148,None,None,None,,,,,,,,,,,819.2167873000001,819.2167873000001,None,,820.2932768000001,820.2932768000001,822.5276148,n,819.2167873000001,819.2167873000001,1.5303250999999705,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
P,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,125,125,125,,,,,,,,,,,,,822.5276148,823.6042539,,,,,,,825.6312026999999,825.6312026999999,825.6312026999999,825.6312026999999,825.6312026999999,825.6312026999999,825.6312026999999,825.6312026999999,None,None,None,,,,,,,,,,,822.5276148,822.5276148,None,,823.6042539,823.6042539,825.6312026999999,n,822.5276148,822.5276148,1.2899742000000174,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
N,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,126,126,126,,,,,,,,,,,,,825.6312026999999,826.6939328999999,,,,,,,828.9194256999999,828.9194256999999,828.9194256999999,828.9194256999999,828.9194256999999,828.9194256999999,828.9194256999999,828.9194256999999,None,None,None,,,,,,,,,,,825.6312026999999,825.6312026999999,None,,826.6939328999999,826.6939328999999,828.9194256999999,None,825.6312026999999,825.6312026999999,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,127,127,127,,,,,,,,,,,,,828.9194256999999,829.9787179,,,,,,,832.0047380999999,832.0047380999999,832.0047380999999,832.0047380999999,832.0047380999999,832.0047380999999,832.0047380999999,832.0047380999999,None,None,None,,,,,,,,,,,828.9194256999999,828.9194256999999,None,,829.9787179,829.9787179,832.0047380999999,None,828.9194256999999,828.9194256999999,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,128,128,128,,,,,,,,,,,,,832.0047380999999,833.0610445,,,,,,,835.0978932999999,835.0978932999999,835.0978932999999,835.0978932999999,835.0978932999999,835.0978932999999,835.0978932999999,835.0978932999999,None,None,None,,,,,,,,,,,832.0047380999999,832.0047380999999,None,,833.0610445,833.0610445,835.0978932999999,None,832.0047380999999,832.0047380999999,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,129,129,129,,,,,,,,,,,,,835.0978932999999,836.1625145999999,,,,,,,838.1901121999999,838.1901121999999,838.1901121999999,838.1901121999999,838.1901121999999,838.1901121999999,838.1901121999999,838.1901121999999,None,None,None,,,,,,,,,,,835.0978932999999,835.0978932999999,None,,836.1625145999999,836.1625145999999,838.1901121999999,None,835.0978932999999,835.0978932999999,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
M,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,130,130,130,,,,,,,,,,,,,838.1901121999999,839.2437534999999,,,,,,,841.4700498,841.4700498,841.4700498,841.4700498,841.4700498,841.4700498,841.4700498,841.4700498,None,None,None,,,,,,,,,,,838.1901121999999,838.1901121999999,None,,839.2437534999999,839.2437534999999,841.4700498,c,838.1901121999999,838.1901121999999,1.4667208000000187,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
J,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,131,131,131,,,,,,,,,,,,,841.4700498,842.5280720999999,,,,,,,844.5593274999999,844.5593274999999,844.5593274999999,844.5593274999999,844.5593274999999,844.5593274999999,844.5593274999999,844.5593274999999,None,None,None,,,,,,,,,,,841.4700498,841.4700498,None,,842.5280720999999,842.5280720999999,844.5593274999999,None,841.4700498,841.4700498,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,132,132,132,,,,,,,,,,,,,844.5593274999999,,,,,,,,847.8525668,847.8525668,847.8525668,847.8525668,847.8525668,847.8525668,847.8525668,847.8525668,None,None,None,,,,,,,,,,,844.5593274999999,844.5593274999999,None,,845.6268686000001,845.6268686000001,847.8525668,n,844.5593274999999,844.5593274999999,1.8037259999999264,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,133,133,133,,,,,,,,,,,,,847.8525668,848.9114345,,,,,,,850.9410694000001,850.9410694000001,850.9410694000001,850.9410694000001,850.9410694000001,850.9410694000001,850.9410694000001,850.9410694000001,None,None,None,,,,,,,,,,,847.8525668,847.8525668,None,,848.9114345,848.9114345,850.9410694000001,n,847.8525668,847.8525668,1.486881100000062,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
C,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,134,134,134,,,,,,,,,,,,,850.9410694000001,851.9937674,,,,,,,854.0273764000001,854.0273764000001,854.0273764000001,854.0273764000001,854.0273764000001,854.0273764000001,854.0273764000001,854.0273764000001,None,None,None,,,,,,,,,,,850.9410694000001,850.9410694000001,None,,851.9937674,851.9937674,854.0273764000001,n,850.9410694000001,850.9410694000001,1.1411953999999582,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
P,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,135,135,135,,,,,,,,,,,,,854.0273764000001,855.0939483,,,,,,,857.1200759000001,857.1200759000001,857.1200759000001,857.1200759000001,857.1200759000001,857.1200759000001,857.1200759000001,857.1200759000001,None,None,None,,,,,,,,,,,854.0273764000001,854.0273764000001,None,,855.0939483,855.0939483,857.1200759000001,n,854.0273764000001,854.0273764000001,1.8725777999999877,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,136,136,136,,,,,,,,,,,,,857.1200759000001,858.1770085,,,,,,,860.4092234,860.4092234,860.4092234,860.4092234,860.4092234,860.4092234,860.4092234,860.4092234,None,None,None,,,,,,,,,,,857.1200759000001,857.1200759000001,None,,858.1770085,858.1770085,860.4092234,n,857.1200759000001,857.1200759000001,1.245188300000052,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,137,137,137,,,,,,,,,,,,,860.4092234,,,,,,,,863.5145445,863.5145445,863.5145445,863.5145445,863.5145445,863.5145445,863.5145445,863.5145445,None,None,None,,,,,,,,,,,860.4092234,860.4092234,None,,861.4776915,861.4776915,863.5145445,n,860.4092234,860.4092234,1.5607315999999969,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,138,138,138,,,,,,,,,,,,,863.5145445,864.5781993999999,,,,,,,866.6076876,866.6076876,866.6076876,866.6076876,866.6076876,866.6076876,866.6076876,866.6076876,None,None,None,,,,,,,,,,,863.5145445,863.5145445,None,,864.5781993999999,864.5781993999999,866.6076876,n,863.5145445,863.5145445,1.3963249000000246,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
R,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,139,139,139,,,,,,,,,,,,,866.6076876,867.6608824,,,,,,,869.6871592,869.6871592,869.6871592,869.6871592,869.6871592,869.6871592,869.6871592,869.6871592,None,None,None,,,,,,,,,,,866.6076876,866.6076876,None,,867.6608824,867.6608824,869.6871592,c,866.6076876,866.6076876,0.9859159000000659,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
W,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,140,140,140,,,,,,,,,,,,,869.6871592,870.7433182,,,,,,,872.7756038,872.7756038,872.7756038,872.7756038,872.7756038,872.7756038,872.7756038,872.7756038,None,None,None,,,,,,,,,,,869.6871592,869.6871592,None,,870.7433182,870.7433182,872.7756038,c,869.6871592,869.6871592,1.583484500000111,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
X,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,141,141,141,,,,,,,,,,,,,872.7756038,,,,,,,,875.8753262,875.8753262,875.8753262,875.8753262,875.8753262,875.8753262,875.8753262,875.8753262,None,None,None,,,,,,,,,,,872.7756038,872.7756038,None,,873.846098,873.846098,875.8753262,None,872.7756038,872.7756038,,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,18,,,,,,,,,0,142,142,142,,,,,,,,,,,,,875.8753262,876.9344318999999,,,,,,,878.9550311999999,878.9550311999999,878.9550311999999,878.9550311999999,878.9550311999999,878.9550311999999,878.9550311999999,878.9550311999999,None,None,None,,,,,,,,,,,875.8753262,875.8753262,None,,876.9344318999999,876.9344318999999,878.9550311999999,n,875.8753262,875.8753262,1.849016400000039,,18,001,2024-07-01_13h34.42.743,robot_nback_sign,2022.2.5,59.913066141027485,
