sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Z,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,173,173,173,,,,,,,,,,,,,2537.2928941,2538.3575253,,,,,,,2540.5845002,2540.5845002,2540.5845002,2540.5845002,2540.5845002,2540.5845002,2540.5845002,2540.5845002,None,None,None,,,,,,,,,,,2537.2928941,2537.2928941,None,,,2538.3575253,c,2537.2928941,2537.2928941,0.6130783999998357,2538.3575253,2540.5845002,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
W,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,174,174,174,,,,,,,,,,,,,2540.5845002,2541.6437301,,,,,,,2543.6689552000003,2543.6689552000003,2543.6689552000003,2543.6689552000003,2543.6689552000003,2543.6689552000003,2543.6689552000003,2543.6689552000003,None,None,None,,,,,,,,,,,2540.5845002,2540.5845002,None,,,2541.6437301,n,2540.5845002,2540.5845002,0.41364660000010645,2541.6437301,2543.6689552000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
T,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,175,175,175,,,,,,,,,,,,,2543.6689552000003,2544.7275659,,,,,,,2546.7584341,2546.7584341,2546.7584341,2546.7584341,2546.7584341,2546.7584341,2546.7584341,2546.7584341,None,None,None,,,,,,,,,,,2543.6689552000003,2543.6689552000003,None,,,2544.7275659,n,2543.6689552000003,2543.6689552000003,0.602222099999949,2544.7275659,2546.7584341,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
L,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,176,176,176,,,,,,,,,,,,,2546.7584341,,,,,,,,2549.8578543,2549.8578543,2549.8578543,2549.8578543,2549.8578543,2549.8578543,2549.8578543,2549.8578543,None,None,None,,,,,,,,,,,2546.7584341,2546.7584341,None,,,2547.8263061000002,n,2546.7584341,2546.7584341,0.5525874000001068,2547.8263061000002,2549.8578543,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
L,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,177,177,177,,,,,,,,,,,,,2549.8578543,,,,,,,,2553.1601613000003,2553.1601613000003,2553.1601613000003,2553.1601613000003,2553.1601613000003,2553.1601613000003,2553.1601613000003,2553.1601613000003,None,None,None,,,,,,,,,,,2549.8578543,2549.8578543,None,,,2550.9247011,c,2549.8578543,2549.8578543,0.8217737999999599,2550.9247011,2553.1601613000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
T,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,178,178,178,,,,,,,,,,,,,2553.1601613000003,2554.226416,,,,,,,2556.2625832,2556.2625832,2556.2625832,2556.2625832,2556.2625832,2556.2625832,2556.2625832,2556.2625832,None,None,None,,,,,,,,,,,2553.1601613000003,2553.1601613000003,None,,,2554.226416,n,2553.1601613000003,2553.1601613000003,0.7511089000000766,2554.226416,2556.2625832,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
F,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,179,179,179,,,,,,,,,,,,,2556.2625832,2557.325259,,,,,,,2559.5509754,2559.5509754,2559.5509754,2559.5509754,2559.5509754,2559.5509754,2559.5509754,2559.5509754,None,None,None,,,,,,,,,,,2556.2625832,2556.2625832,None,,,2557.325259,n,2556.2625832,2556.2625832,0.5888518000002705,2557.325259,2559.5509754,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
F,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,180,180,180,,,,,,,,,,,,,2559.5509754,2560.6091215,,,,,,,2562.8453210000002,2562.8453210000002,2562.8453210000002,2562.8453210000002,2562.8453210000002,2562.8453210000002,2562.8453210000002,2562.8453210000002,None,None,None,,,,,,,,,,,2559.5509754,2559.5509754,None,,,2560.6091215,c,2559.5509754,2559.5509754,0.8806687000002285,2560.6091215,2562.8453210000002,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
K,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,181,181,181,,,,,,,,,,,,,2562.8453210000002,2563.9141615,,,,,,,2565.9373776,2565.9373776,2565.9373776,2565.9373776,2565.9373776,2565.9373776,2565.9373776,2565.9373776,None,None,None,,,,,,,,,,,2562.8453210000002,2562.8453210000002,None,,,2563.9141615,n,2562.8453210000002,2562.8453210000002,0.5679314999998724,2563.9141615,2565.9373776,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
F,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,182,182,182,,,,,,,,,,,,,2565.9373776,2566.9926335,,,,,,,2569.0223581,2569.0223581,2569.0223581,2569.0223581,2569.0223581,2569.0223581,2569.0223581,2569.0223581,None,None,None,,,,,,,,,,,2565.9373776,2565.9373776,None,,,2566.9926335,n,2565.9373776,2565.9373776,1.2649778999999626,2566.9926335,2569.0223581,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
R,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,183,183,183,,,,,,,,,,,,,2569.0223581,2570.0751489,,,,,,,2572.3101238,2572.3101238,2572.3101238,2572.3101238,2572.3101238,2572.3101238,2572.3101238,2572.3101238,None,None,None,,,,,,,,,,,2569.0223581,2569.0223581,None,,,2570.0751489,n,2569.0223581,2569.0223581,0.614880200000357,2570.0751489,2572.3101238,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
S,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,184,184,184,,,,,,,,,,,,,2572.3101238,2573.386554,,,,,,,2575.4108925,2575.4108925,2575.4108925,2575.4108925,2575.4108925,2575.4108925,2575.4108925,2575.4108925,None,None,None,,,,,,,,,,,2572.3101238,2572.3101238,None,,,2573.386554,n,2572.3101238,2572.3101238,0.6393658000002915,2573.386554,2575.4108925,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Z,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,185,185,185,,,,,,,,,,,,,2575.4108925,2576.4762252,,,,,,,2578.5086409,2578.5086409,2578.5086409,2578.5086409,2578.5086409,2578.5086409,2578.5086409,2578.5086409,None,None,None,,,,,,,,,,,2575.4108925,2575.4108925,None,,,2576.4762252,n,2575.4108925,2575.4108925,0.6138903000002074,2576.4762252,2578.5086409,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
J,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,186,186,186,,,,,,,,,,,,,2578.5086409,,,,,,,,2581.6146244,2581.6146244,2581.6146244,2581.6146244,2581.6146244,2581.6146244,2581.6146244,2581.6146244,None,None,None,,,,,,,,,,,2578.5086409,2578.5086409,None,,,2579.5788914,n,2578.5086409,2578.5086409,0.5267408999999361,2579.5788914,2581.6146244,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
X,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,187,187,187,,,,,,,,,,,,,2581.6146244,2582.6766727,,,,,,,2584.9094213000003,2584.9094213000003,2584.9094213000003,2584.9094213000003,2584.9094213000003,2584.9094213000003,2584.9094213000003,2584.9094213000003,None,None,None,,,,,,,,,,,2581.6146244,2581.6146244,None,,,2582.6766727,n,2581.6146244,2581.6146244,0.5803358999997954,2582.6766727,2584.9094213000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Z,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,188,188,188,,,,,,,,,,,,,2584.9094213000003,,,,,,,,2588.2087886,2588.2087886,2588.2087886,2588.2087886,2588.2087886,2588.2087886,2588.2087886,2588.2087886,None,None,None,,,,,,,,,,,2584.9094213000003,2584.9094213000003,None,,,2585.9768505,n,2584.9094213000003,2584.9094213000003,0.6011805999997932,2585.9768505,2588.2087886,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Z,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,189,189,189,,,,,,,,,,,,,2588.2087886,,,,,,,,2591.5045251,2591.5045251,2591.5045251,2591.5045251,2591.5045251,2591.5045251,2591.5045251,2591.5045251,None,None,None,,,,,,,,,,,2588.2087886,2588.2087886,None,,,2589.2745569,c,2588.2087886,2588.2087886,0.662432400000057,2589.2745569,2591.5045251,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
M,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,190,190,190,,,,,,,,,,,,,2591.5045251,2592.562424,,,,,,,2594.5980241,2594.5980241,2594.5980241,2594.5980241,2594.5980241,2594.5980241,2594.5980241,2594.5980241,None,None,None,,,,,,,,,,,2591.5045251,2591.5045251,None,,,2592.562424,n,2591.5045251,2591.5045251,0.5590610999998944,2592.562424,2594.5980241,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
V,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,191,191,191,,,,,,,,,,,,,2594.5980241,2595.659755,,,,,,,2597.8873982,2597.8873982,2597.8873982,2597.8873982,2597.8873982,2597.8873982,2597.8873982,2597.8873982,None,None,None,,,,,,,,,,,2594.5980241,2594.5980241,None,,,2595.659755,n,2594.5980241,2594.5980241,0.5029577999999901,2595.659755,2597.8873982,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
P,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,192,192,192,,,,,,,,,,,,,2597.8873982,2598.9469908,,,,,,,2600.976714,2600.976714,2600.976714,2600.976714,2600.976714,2600.976714,2600.976714,2600.976714,None,None,None,,,,,,,,,,,2597.8873982,2597.8873982,None,,,2598.9469908,n,2597.8873982,2597.8873982,0.4549405000003617,2598.9469908,2600.976714,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
P,True,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,193,193,193,,,,,,,,,,,,,2600.976714,2602.042606,,,,,,,2604.0803721,2604.0803721,2604.0803721,2604.0803721,2604.0803721,2604.0803721,2604.0803721,2604.0803721,None,None,None,,,,,,,,,,,2600.976714,2600.976714,None,,,2602.042606,c,2600.976714,2600.976714,0.8878909999999678,2602.042606,2604.0803721,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
J,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,194,194,194,,,,,,,,,,,,,2604.0803721,2605.1432617,,,,,,,2607.1786575,2607.1786575,2607.1786575,2607.1786575,2607.1786575,2607.1786575,2607.1786575,2607.1786575,None,None,None,,,,,,,,,,,2604.0803721,2604.0803721,None,,,2605.1432617,n,2604.0803721,2604.0803721,0.961590099999853,2605.1432617,2607.1786575,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
M,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,195,195,195,,,,,,,,,,,,,2607.1786575,2608.2431634,,,,,,,2610.2764465,2610.2764465,2610.2764465,2610.2764465,2610.2764465,2610.2764465,2610.2764465,2610.2764465,None,None,None,,,,,,,,,,,2607.1786575,2607.1786575,None,,,2608.2431634,n,2607.1786575,2607.1786575,0.630869799999914,2608.2431634,2610.2764465,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
T,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,196,196,196,,,,,,,,,,,,,2610.2764465,2611.3432404,,,,,,,2613.5766447,2613.5766447,2613.5766447,2613.5766447,2613.5766447,2613.5766447,2613.5766447,2613.5766447,None,None,None,,,,,,,,,,,2610.2764465,2610.2764465,None,,,2611.3432404,n,2610.2764465,2610.2764465,0.4583882000002859,2611.3432404,2613.5766447,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
L,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,197,197,197,,,,,,,,,,,,,2613.5766447,2614.644002,,,,,,,2616.6754101,2616.6754101,2616.6754101,2616.6754101,2616.6754101,2616.6754101,2616.6754101,2616.6754101,None,None,None,,,,,,,,,,,2613.5766447,2613.5766447,None,,,2614.644002,n,2613.5766447,2613.5766447,0.46076770000001943,2614.644002,2616.6754101,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
P,False,1,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,198,198,198,,,,,,,,,,,,,2616.6754101,,,,,,,,2619.7733329000002,2619.7733329000002,2619.7733329000002,2619.7733329000002,2619.7733329000002,2619.7733329000002,2619.7733329000002,2619.7733329000002,None,None,None,,,,,,,,,,,2616.6754101,2616.6754101,None,,,2617.7434055,n,2616.6754101,2616.6754101,0.658783999999855,2617.7434055,2619.7733329000002,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
V,False,1,letter,2,False,True,robot_stimuli\\filler.mp4,1,,,,,,,,,0,199,199,199,,,,,,,,,,,,,2619.7733329000002,2620.8262877,,,,,,,2622.8905179000003,2627.2442259,2622.8905179000003,2627.2442259,2622.8905179000003,2627.2442259,2622.8905179000003,2627.2442259,11.790123456790116,3.317596500000036,space,,,,4.286602300000254,,,,,,,2619.7733329000002,2619.7733329000002,None,,,2620.8262877,n,2619.7733329000002,2619.7733329000002,0.5269853000000921,2620.8262877,2622.8905179000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
H,False,3,letter,2,True,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,200,200,200,,,,,,,,,,,,,2639.9396668,2640.9952861,,,,,,,2643.0217709,2643.0217709,2643.0217709,2643.0217709,2643.0217709,2643.0217709,2643.0217709,2643.0217709,None,None,None,,,,,,,,,,,2627.2442259,2627.2442259,space,12.669171699999993,,2640.9952861,None,,,,2640.9952861,2643.0217709,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
B,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,201,201,201,,,,,,,,,,,,,2643.0217709,2644.0774022,,,,,,,2646.1075109000003,2646.1075109000003,2646.1075109000003,2646.1075109000003,2646.1075109000003,2646.1075109000003,2646.1075109000003,2646.1075109000003,None,None,None,,,,,,,,,,,2643.0217709,2643.0217709,None,,,2644.0774022,None,2643.0217709,2643.0217709,,2644.0774022,2646.1075109000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
J,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,202,202,202,,,,,,,,,,,,,2646.1075109000003,,,,,,,,2649.4114655000003,2649.4114655000003,2649.4114655000003,2649.4114655000003,2649.4114655000003,2649.4114655000003,2649.4114655000003,2649.4114655000003,None,None,None,,,,,,,,,,,2646.1075109000003,2646.1075109000003,None,,,2647.1759876,None,2646.1075109000003,2646.1075109000003,,2647.1759876,2649.4114655000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
L,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,203,203,203,,,,,,,,,,,,,2649.4114655000003,2650.4780734,,,,,,,2652.5015407,2652.5015407,2652.5015407,2652.5015407,2652.5015407,2652.5015407,2652.5015407,2652.5015407,None,None,None,,,,,,,,,,,2649.4114655000003,2649.4114655000003,None,,,2650.4780734,n,2649.4114655000003,2649.4114655000003,0.5398996999998644,2650.4780734,2652.5015407,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
B,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,204,204,204,,,,,,,,,,,,,2652.5015407,2653.559897,,,,,,,2655.7871239,2655.7871239,2655.7871239,2655.7871239,2655.7871239,2655.7871239,2655.7871239,2655.7871239,None,None,None,,,,,,,,,,,2652.5015407,2652.5015407,None,,,2653.559897,c,2652.5015407,2652.5015407,1.1708124999996699,2653.559897,2655.7871239,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
K,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,205,205,205,,,,,,,,,,,,,2655.7871239,2656.8450191,,,,,,,2658.8723261,2658.8723261,2658.8723261,2658.8723261,2658.8723261,2658.8723261,2658.8723261,2658.8723261,None,None,None,,,,,,,,,,,2655.7871239,2655.7871239,None,,,2656.8450191,n,2655.7871239,2655.7871239,0.6763744000000997,2656.8450191,2658.8723261,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Z,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,206,206,206,,,,,,,,,,,,,2658.8723261,2659.9259889,,,,,,,2662.159319,2662.159319,2662.159319,2662.159319,2662.159319,2662.159319,2662.159319,2662.159319,None,None,None,,,,,,,,,,,2658.8723261,2658.8723261,None,,,2659.9259889,n,2658.8723261,2658.8723261,0.4762393999995993,2659.9259889,2662.159319,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
D,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,207,207,207,,,,,,,,,,,,,2662.159319,,,,,,,,2665.4547291,2665.4547291,2665.4547291,2665.4547291,2665.4547291,2665.4547291,2665.4547291,2665.4547291,None,None,None,,,,,,,,,,,2662.159319,2662.159319,None,,,2663.2266675,n,2662.159319,2662.159319,0.5660467999997536,2663.2266675,2665.4547291,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
W,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,208,208,208,,,,,,,,,,,,,2665.4547291,2666.5118538,,,,,,,2668.7415756,2668.7415756,2668.7415756,2668.7415756,2668.7415756,2668.7415756,2668.7415756,2668.7415756,None,None,None,,,,,,,,,,,2665.4547291,2665.4547291,None,,,2666.5118538,n,2665.4547291,2665.4547291,0.6586125999998558,2666.5118538,2668.7415756,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
R,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,209,209,209,,,,,,,,,,,,,2668.7415756,,,,,,,,2672.0369657,2672.0369657,2672.0369657,2672.0369657,2672.0369657,2672.0369657,2672.0369657,2672.0369657,None,None,None,,,,,,,,,,,2668.7415756,2668.7415756,None,,,2669.8111299,n,2668.7415756,2668.7415756,0.46254689999989296,2669.8111299,2672.0369657,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
H,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,210,210,210,,,,,,,,,,,,,2672.0369657,2673.0924604,,,,,,,2675.319894,2675.319894,2675.319894,2675.319894,2675.319894,2675.319894,2675.319894,2675.319894,None,None,None,,,,,,,,,,,2672.0369657,2672.0369657,None,,,2673.0924604,n,2672.0369657,2672.0369657,0.5494001000002982,2673.0924604,2675.319894,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
W,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,211,211,211,,,,,,,,,,,,,2675.319894,2676.3767882,,,,,,,2678.6075936,2678.6075936,2678.6075936,2678.6075936,2678.6075936,2678.6075936,2678.6075936,2678.6075936,None,None,None,,,,,,,,,,,2675.319894,2675.319894,None,,,2676.3767882,c,2675.319894,2675.319894,0.42585399999973106,2676.3767882,2678.6075936,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
X,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,212,212,212,,,,,,,,,,,,,2678.6075936,,,,,,,,2681.9099831,2681.9099831,2681.9099831,2681.9099831,2681.9099831,2681.9099831,2681.9099831,2681.9099831,None,None,None,,,,,,,,,,,2678.6075936,2678.6075936,None,,,2679.6755473000003,n,2678.6075936,2678.6075936,0.47107759999983045,2679.6755473000003,2681.9099831,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
H,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,213,213,213,,,,,,,,,,,,,2681.9099831,2682.9871374,,,,,,,2685.0124806,2685.0124806,2685.0124806,2685.0124806,2685.0124806,2685.0124806,2685.0124806,2685.0124806,None,None,None,,,,,,,,,,,2681.9099831,2681.9099831,None,,,2682.9871374,c,2681.9099831,2681.9099831,0.5905593000003364,2682.9871374,2685.0124806,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
J,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,214,214,214,,,,,,,,,,,,,2685.0124806,2686.0755973,,,,,,,2688.3047166,2688.3047166,2688.3047166,2688.3047166,2688.3047166,2688.3047166,2688.3047166,2688.3047166,None,None,None,,,,,,,,,,,2685.0124806,2685.0124806,None,,,2686.0755973,n,2685.0124806,2685.0124806,0.42955829999993966,2686.0755973,2688.3047166,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
F,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,215,215,215,,,,,,,,,,,,,2688.3047166,2689.3612783,,,,,,,2691.5895476,2691.5895476,2691.5895476,2691.5895476,2691.5895476,2691.5895476,2691.5895476,2691.5895476,None,None,None,,,,,,,,,,,2688.3047166,2688.3047166,None,,,2689.3612783,n,2688.3047166,2688.3047166,0.7918564000002561,2689.3612783,2691.5895476,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Q,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,216,216,216,,,,,,,,,,,,,2691.5895476,2692.6455808,,,,,,,2694.6755109,2694.6755109,2694.6755109,2694.6755109,2694.6755109,2694.6755109,2694.6755109,2694.6755109,None,None,None,,,,,,,,,,,2691.5895476,2691.5895476,None,,,2692.6455808,n,2691.5895476,2691.5895476,0.7408079000002772,2692.6455808,2694.6755109,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
T,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,217,217,217,,,,,,,,,,,,,2694.6755109,,,,,,,,2697.7720615000003,2697.7720615000003,2697.7720615000003,2697.7720615000003,2697.7720615000003,2697.7720615000003,2697.7720615000003,2697.7720615000003,None,None,None,,,,,,,,,,,2694.6755109,2694.6755109,None,,,2695.743268,n,2694.6755109,2694.6755109,0.4748973000001797,2695.743268,2697.7720615000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
D,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,218,218,218,,,,,,,,,,,,,2697.7720615000003,2698.8258747,,,,,,,2700.8542152,2700.8542152,2700.8542152,2700.8542152,2700.8542152,2700.8542152,2700.8542152,2700.8542152,None,None,None,,,,,,,,,,,2697.7720615000003,2697.7720615000003,None,,,2698.8258747,n,2697.7720615000003,2697.7720615000003,0.44889729999988504,2698.8258747,2700.8542152,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
C,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,219,219,219,,,,,,,,,,,,,2700.8542152,2701.91412,,,,,,,2703.9511244,2703.9511244,2703.9511244,2703.9511244,2703.9511244,2703.9511244,2703.9511244,2703.9511244,None,None,None,,,,,,,,,,,2700.8542152,2700.8542152,None,,,2701.91412,n,2700.8542152,2700.8542152,0.5838353999998844,2701.91412,2703.9511244,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
G,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,220,220,220,,,,,,,,,,,,,2703.9511244,2705.0191795,,,,,,,2707.0464379,2707.0464379,2707.0464379,2707.0464379,2707.0464379,2707.0464379,2707.0464379,2707.0464379,None,None,None,,,,,,,,,,,2703.9511244,2703.9511244,None,,,2705.0191795,n,2703.9511244,2703.9511244,0.4549840999999333,2705.0191795,2707.0464379,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
D,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,221,221,221,,,,,,,,,,,,,2707.0464379,2708.1109841,,,,,,,2710.3400796,2710.3400796,2710.3400796,2710.3400796,2710.3400796,2710.3400796,2710.3400796,2710.3400796,None,None,None,,,,,,,,,,,2707.0464379,2707.0464379,None,,,2708.1109841,c,2707.0464379,2707.0464379,0.39435240000022986,2708.1109841,2710.3400796,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
Q,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,1,,,,,,,,,0,222,222,222,,,,,,,,,,,,,2710.3400796,2711.3935899000003,,,,,,,2713.4226452000003,2713.4226452000003,2713.4226452000003,2713.4226452000003,2713.4226452000003,2713.4226452000003,2713.4226452000003,2713.4226452000003,None,None,None,,,,,,,,,,,2710.3400796,2710.3400796,None,,,2711.3935899000003,n,2710.3400796,2710.3400796,0.4883814000000939,2711.3935899000003,2713.4226452000003,1,001,2024-05-30_10h23.58.972,robot_nback_sign,2022.2.5,60.00056400528521,
