sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,51,51,51,,,,,,,,,,,,,464.2076631,465.26563510000005,,,,,,,467.4908531,467.4908531,467.4908531,467.4908531,467.4908531,467.4908531,467.4908531,467.4908531,None,None,None,,,,,,,,,,,464.2076631,464.2076631,None,,465.26563510000005,465.26563510000005,467.4908531,None,464.2076631,464.2076631,,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
F,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,52,52,52,,,,,,,,,,,,,467.4908531,468.55013170000007,,,,,,,470.5820119,470.5820119,470.5820119,470.5820119,470.5820119,470.5820119,470.5820119,470.5820119,None,None,None,,,,,,,,,,,467.4908531,467.4908531,None,,468.55013170000007,468.55013170000007,470.5820119,None,467.4908531,467.4908531,,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,53,53,53,,,,,,,,,,,,,470.5820119,,,,,,,,473.87933810000004,473.87933810000004,473.87933810000004,473.87933810000004,473.87933810000004,473.87933810000004,473.87933810000004,473.87933810000004,None,None,None,,,,,,,,,,,470.5820119,470.5820119,None,,471.64920370000004,471.64920370000004,473.87933810000004,n,470.5820119,470.5820119,0.7748443000000407,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
W,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,54,54,54,,,,,,,,,,,,,473.87933810000004,474.93673250000006,,,,,,,476.9679522,476.9679522,476.9679522,476.9679522,476.9679522,476.9679522,476.9679522,476.9679522,None,None,None,,,,,,,,,,,473.87933810000004,473.87933810000004,None,,474.93673250000006,474.93673250000006,476.9679522,n,473.87933810000004,473.87933810000004,0.7510506999999507,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,55,55,55,,,,,,,,,,,,,476.9679522,478.03464900000006,,,,,,,480.25386160000005,480.25386160000005,480.25386160000005,480.25386160000005,480.25386160000005,480.25386160000005,480.25386160000005,480.25386160000005,None,None,None,,,,,,,,,,,476.9679522,476.9679522,None,,478.03464900000006,478.03464900000006,480.25386160000005,c,476.9679522,476.9679522,1.4776176999999961,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
V,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,56,56,56,,,,,,,,,,,,,480.25386160000005,481.315482,,,,,,,483.54730589999997,483.54730589999997,483.54730589999997,483.54730589999997,483.54730589999997,483.54730589999997,483.54730589999997,483.54730589999997,None,None,None,,,,,,,,,,,480.25386160000005,480.25386160000005,None,,481.315482,481.315482,483.54730589999997,n,480.25386160000005,480.25386160000005,1.5404284999999618,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
M,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,57,57,57,,,,,,,,,,,,,483.54730589999997,484.6008167,,,,,,,486.82678480000004,486.82678480000004,486.82678480000004,486.82678480000004,486.82678480000004,486.82678480000004,486.82678480000004,486.82678480000004,None,None,None,,,,,,,,,,,483.54730589999997,483.54730589999997,None,,484.6008167,484.6008167,486.82678480000004,n,483.54730589999997,483.54730589999997,0.9818030000000135,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
V,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,58,58,58,,,,,,,,,,,,,486.82678480000004,487.88387250000005,,,,,,,490.1054255,490.1054255,490.1054255,490.1054255,490.1054255,490.1054255,490.1054255,490.1054255,None,None,None,,,,,,,,,,,486.82678480000004,486.82678480000004,None,,487.88387250000005,487.88387250000005,490.1054255,c,486.82678480000004,486.82678480000004,1.79479409999999,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
Q,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,59,59,59,,,,,,,,,,,,,490.1054255,491.1697604,,,,,,,493.1889181,493.1889181,493.1889181,493.1889181,493.1889181,493.1889181,493.1889181,493.1889181,None,None,None,,,,,,,,,,,490.1054255,490.1054255,None,,491.1697604,491.1697604,493.1889181,n,490.1054255,490.1054255,1.0847443000000112,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,60,60,60,,,,,,,,,,,,,493.1889181,494.24899260000007,,,,,,,496.4792923,496.4792923,496.4792923,496.4792923,496.4792923,496.4792923,496.4792923,496.4792923,None,None,None,,,,,,,,,,,493.1889181,493.1889181,None,,494.24899260000007,494.24899260000007,496.4792923,n,493.1889181,493.1889181,1.0298662999999806,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
V,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,61,61,61,,,,,,,,,,,,,496.4792923,497.5358334,,,,,,,499.7590834,499.7590834,499.7590834,499.7590834,499.7590834,499.7590834,499.7590834,499.7590834,None,None,None,,,,,,,,,,,496.4792923,496.4792923,None,,497.5358334,497.5358334,499.7590834,c,496.4792923,496.4792923,0.8636311999999862,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
K,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,62,62,62,,,,,,,,,,,,,499.7590834,500.8144423,,,,,,,503.04153930000007,503.04153930000007,503.04153930000007,503.04153930000007,503.04153930000007,503.04153930000007,503.04153930000007,503.04153930000007,None,None,None,,,,,,,,,,,499.7590834,499.7590834,None,,500.8144423,500.8144423,503.04153930000007,c,499.7590834,499.7590834,1.5534913999999844,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,63,63,63,,,,,,,,,,,,,503.04153930000007,504.1030385,,,,,,,506.32986660000006,506.32986660000006,506.32986660000006,506.32986660000006,506.32986660000006,506.32986660000006,506.32986660000006,506.32986660000006,None,None,None,,,,,,,,,,,503.04153930000007,503.04153930000007,None,,504.1030385,504.1030385,506.32986660000006,n,503.04153930000007,503.04153930000007,0.9528351000000157,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,64,64,64,,,,,,,,,,,,,506.32986660000006,507.38326400000005,,,,,,,509.61084560000006,509.61084560000006,509.61084560000006,509.61084560000006,509.61084560000006,509.61084560000006,509.61084560000006,509.61084560000006,None,None,None,,,,,,,,,,,506.32986660000006,506.32986660000006,None,,507.38326400000005,507.38326400000005,509.61084560000006,n,506.32986660000006,506.32986660000006,0.6798503999999639,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
S,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,65,65,65,,,,,,,,,,,,,509.61084560000006,510.6684053,,,,,,,512.8884392,512.8884392,512.8884392,512.8884392,512.8884392,512.8884392,512.8884392,512.8884392,None,None,None,,,,,,,,,,,509.61084560000006,509.61084560000006,None,,510.6684053,510.6684053,512.8884392,n,509.61084560000006,509.61084560000006,0.6756917999999814,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
P,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,66,66,66,,,,,,,,,,,,,512.8884392,513.9597486,,,,,,,515.991057,515.991057,515.991057,515.991057,515.991057,515.991057,515.991057,515.991057,None,None,None,,,,,,,,,,,512.8884392,512.8884392,None,,513.9597486,513.9597486,515.991057,c,512.8884392,512.8884392,0.5686951999998655,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,67,67,67,,,,,,,,,,,,,515.991057,517.0630389,,,,,,,519.0828118,519.0828118,519.0828118,519.0828118,519.0828118,519.0828118,519.0828118,519.0828118,None,None,None,,,,,,,,,,,515.991057,515.991057,None,,517.0630389,517.0630389,519.0828118,n,515.991057,515.991057,0.9999214000001757,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
Q,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,68,68,68,,,,,,,,,,,,,519.0828118,,,,,,,,522.3768046,522.3768046,522.3768046,522.3768046,522.3768046,522.3768046,522.3768046,522.3768046,None,None,None,,,,,,,,,,,519.0828118,519.0828118,None,,520.1507165,520.1507165,522.3768046,n,519.0828118,519.0828118,0.7201388000000861,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,69,69,69,,,,,,,,,,,,,522.3768046,523.4362295000001,,,,,,,525.6583409,525.6583409,525.6583409,525.6583409,525.6583409,525.6583409,525.6583409,525.6583409,None,None,None,,,,,,,,,,,522.3768046,522.3768046,None,,523.4362295000001,523.4362295000001,525.6583409,n,522.3768046,522.3768046,0.5880286999999953,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
J,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,70,70,70,,,,,,,,,,,,,525.6583409,526.7256583000001,,,,,,,528.7466408,528.7466408,528.7466408,528.7466408,528.7466408,528.7466408,528.7466408,528.7466408,None,None,None,,,,,,,,,,,525.6583409,525.6583409,None,,526.7256583000001,526.7256583000001,528.7466408,n,525.6583409,525.6583409,0.7140987000000223,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
X,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,71,71,71,,,,,,,,,,,,,528.7466408,529.8000116999999,,,,,,,532.0249878,532.0249878,532.0249878,532.0249878,532.0249878,532.0249878,532.0249878,532.0249878,None,None,None,,,,,,,,,,,528.7466408,528.7466408,None,,529.8000116999999,529.8000116999999,532.0249878,n,528.7466408,528.7466408,0.49463889999992716,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
H,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,72,72,72,,,,,,,,,,,,,532.0249878,533.0821257,,,,,,,535.3176158000001,535.3176158000001,535.3176158000001,535.3176158000001,535.3176158000001,535.3176158000001,535.3176158000001,535.3176158000001,None,None,None,,,,,,,,,,,532.0249878,532.0249878,None,,533.0821257,533.0821257,535.3176158000001,n,532.0249878,532.0249878,0.7739524000000984,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
J,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,73,73,73,,,,,,,,,,,,,535.3176158000001,536.3931097,,,,,,,538.4243676000001,538.4243676000001,538.4243676000001,538.4243676000001,538.4243676000001,538.4243676000001,538.4243676000001,538.4243676000001,None,None,None,,,,,,,,,,,535.3176158000001,535.3176158000001,None,,536.3931097,536.3931097,538.4243676000001,c,535.3176158000001,535.3176158000001,0.6141100999998343,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,74,74,74,,,,,,,,,,,,,538.4243676000001,539.4825470000001,,,,,,,541.5164173000001,541.5164173000001,541.5164173000001,541.5164173000001,541.5164173000001,541.5164173000001,541.5164173000001,541.5164173000001,None,None,None,,,,,,,,,,,538.4243676000001,538.4243676000001,None,,539.4825470000001,539.4825470000001,541.5164173000001,n,538.4243676000001,538.4243676000001,0.5883593999999448,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
H,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,75,75,75,,,,,,,,,,,,,541.5164173000001,,,,,,,,544.8103550999999,544.8103550999999,544.8103550999999,544.8103550999999,544.8103550999999,544.8103550999999,544.8103550999999,544.8103550999999,None,None,None,,,,,,,,,,,541.5164173000001,541.5164173000001,None,,542.5835907000001,542.5835907000001,544.8103550999999,c,541.5164173000001,541.5164173000001,1.4243108000000575,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
S,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,76,76,76,,,,,,,,,,,,,544.8103550999999,545.8681075,,,,,,,548.0941952999999,548.0941952999999,548.0941952999999,548.0941952999999,548.0941952999999,548.0941952999999,548.0941952999999,548.0941952999999,None,None,None,,,,,,,,,,,544.8103550999999,544.8103550999999,None,,545.8681075,545.8681075,548.0941952999999,n,544.8103550999999,544.8103550999999,1.0274807999999211,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
W,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,77,77,77,,,,,,,,,,,,,548.0941952999999,549.1504599,,,,,,,551.1849715999999,551.1849715999999,551.1849715999999,551.1849715999999,551.1849715999999,551.1849715999999,551.1849715999999,551.1849715999999,None,None,None,,,,,,,,,,,548.0941952999999,548.0941952999999,None,,549.1504599,549.1504599,551.1849715999999,n,548.0941952999999,548.0941952999999,0.8405531000000792,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
H,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,78,78,78,,,,,,,,,,,,,551.1849715999999,552.2503217999999,,,,,,,554.2853567,554.2853567,554.2853567,554.2853567,554.2853567,554.2853567,554.2853567,554.2853567,None,None,None,,,,,,,,,,,551.1849715999999,551.1849715999999,None,,552.2503217999999,552.2503217999999,554.2853567,c,551.1849715999999,551.1849715999999,0.4690590999998676,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,79,79,79,,,,,,,,,,,,,554.2853567,555.3493516000001,,,,,,,557.3788750000001,557.3788750000001,557.3788750000001,557.3788750000001,557.3788750000001,557.3788750000001,557.3788750000001,557.3788750000001,None,None,None,,,,,,,,,,,554.2853567,554.2853567,None,,555.3493516000001,555.3493516000001,557.3788750000001,n,554.2853567,554.2853567,0.8172926000002008,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,80,80,80,,,,,,,,,,,,,557.3788750000001,558.4307450000001,,,,,,,560.4622594,560.4622594,560.4622594,560.4622594,560.4622594,560.4622594,560.4622594,560.4622594,None,None,None,,,,,,,,,,,557.3788750000001,557.3788750000001,None,,558.4307450000001,558.4307450000001,560.4622594,n,557.3788750000001,557.3788750000001,0.7771459999999024,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
H,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,81,81,81,,,,,,,,,,,,,560.4622594,561.5249507000001,,,,,,,563.5460456999999,563.5460456999999,563.5460456999999,563.5460456999999,563.5460456999999,563.5460456999999,563.5460456999999,563.5460456999999,None,None,None,,,,,,,,,,,560.4622594,560.4622594,None,,561.5249507000001,561.5249507000001,563.5460456999999,c,560.4622594,560.4622594,0.4194598000001406,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,82,82,82,,,,,,,,,,,,,563.5460456999999,564.6023647,,,,,,,566.821504,566.821504,566.821504,566.821504,566.821504,566.821504,566.821504,566.821504,None,None,None,,,,,,,,,,,563.5460456999999,563.5460456999999,None,,564.6023647,564.6023647,566.821504,n,563.5460456999999,563.5460456999999,0.7741946999999527,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,83,83,83,,,,,,,,,,,,,566.821504,567.8859702,,,,,,,570.1155632,570.1155632,570.1155632,570.1155632,570.1155632,570.1155632,570.1155632,570.1155632,None,None,None,,,,,,,,,,,566.821504,566.821504,None,,567.8859702,567.8859702,570.1155632,c,566.821504,566.821504,1.5624241000000438,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
S,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,84,84,84,,,,,,,,,,,,,570.1155632,,,,,,,,573.4166101000001,573.4166101000001,573.4166101000001,573.4166101000001,573.4166101000001,573.4166101000001,573.4166101000001,573.4166101000001,None,None,None,,,,,,,,,,,570.1155632,570.1155632,None,,571.1831956000001,571.1831956000001,573.4166101000001,n,570.1155632,570.1155632,0.9600612000001547,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
B,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,85,85,85,,,,,,,,,,,,,573.4166101000001,574.4877510000001,,,,,,,576.7130162999999,576.7130162999999,576.7130162999999,576.7130162999999,576.7130162999999,576.7130162999999,576.7130162999999,576.7130162999999,None,None,None,,,,,,,,,,,573.4166101000001,573.4166101000001,None,,574.4877510000001,574.4877510000001,576.7130162999999,n,573.4166101000001,573.4166101000001,0.6964484999998604,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,86,86,86,,,,,,,,,,,,,576.7130162999999,577.765451,,,,,,,579.9909869,579.9909869,579.9909869,579.9909869,579.9909869,579.9909869,579.9909869,579.9909869,None,None,None,,,,,,,,,,,576.7130162999999,576.7130162999999,None,,577.765451,577.765451,579.9909869,n,576.7130162999999,576.7130162999999,0.6976247000000058,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
R,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,87,87,87,,,,,,,,,,,,,579.9909869,581.0539011000001,,,,,,,583.2813777000001,583.2813777000001,583.2813777000001,583.2813777000001,583.2813777000001,583.2813777000001,583.2813777000001,583.2813777000001,None,None,None,,,,,,,,,,,579.9909869,579.9909869,None,,581.0539011000001,581.0539011000001,583.2813777000001,n,579.9909869,579.9909869,1.641448999999966,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
B,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,88,88,88,,,,,,,,,,,,,583.2813777000001,,,,,,,,586.5797262000001,586.5797262000001,586.5797262000001,586.5797262000001,586.5797262000001,586.5797262000001,586.5797262000001,586.5797262000001,None,None,None,,,,,,,,,,,583.2813777000001,583.2813777000001,None,,584.348491,584.348491,586.5797262000001,c,583.2813777000001,583.2813777000001,0.723710600000004,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
Z,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,89,89,89,,,,,,,,,,,,,586.5797262000001,587.6365596999999,,,,,,,589.8592596999999,589.8592596999999,589.8592596999999,589.8592596999999,589.8592596999999,589.8592596999999,589.8592596999999,589.8592596999999,None,None,None,,,,,,,,,,,586.5797262000001,586.5797262000001,None,,587.6365596999999,587.6365596999999,589.8592596999999,n,586.5797262000001,586.5797262000001,0.9312230000000454,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,90,90,90,,,,,,,,,,,,,589.8592596999999,590.9141531,,,,,,,592.9413948000001,592.9413948000001,592.9413948000001,592.9413948000001,592.9413948000001,592.9413948000001,592.9413948000001,592.9413948000001,None,None,None,,,,,,,,,,,589.8592596999999,589.8592596999999,None,,590.9141531,590.9141531,592.9413948000001,n,589.8592596999999,589.8592596999999,0.9645561999998336,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
V,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,91,91,91,,,,,,,,,,,,,592.9413948000001,594.0034034,,,,,,,596.0283696000001,596.0283696000001,596.0283696000001,596.0283696000001,596.0283696000001,596.0283696000001,596.0283696000001,596.0283696000001,None,None,None,,,,,,,,,,,592.9413948000001,592.9413948000001,None,,594.0034034,594.0034034,596.0283696000001,n,592.9413948000001,592.9413948000001,0.7561593000000357,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
Q,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,92,92,92,,,,,,,,,,,,,596.0283696000001,597.0843927000001,,,,,,,599.3092764,599.3092764,599.3092764,599.3092764,599.3092764,599.3092764,599.3092764,599.3092764,None,None,None,,,,,,,,,,,596.0283696000001,596.0283696000001,None,,597.0843927000001,597.0843927000001,599.3092764,n,596.0283696000001,596.0283696000001,0.6360374999999294,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
M,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,93,93,93,,,,,,,,,,,,,599.3092764,600.3685173000001,,,,,,,602.5948114,602.5948114,602.5948114,602.5948114,602.5948114,602.5948114,602.5948114,602.5948114,None,None,None,,,,,,,,,,,599.3092764,599.3092764,None,,600.3685173000001,600.3685173000001,602.5948114,n,599.3092764,599.3092764,0.6715357000000495,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,94,94,94,,,,,,,,,,,,,602.5948114,603.6492046000001,,,,,,,605.8805030999999,605.8805030999999,605.8805030999999,605.8805030999999,605.8805030999999,605.8805030999999,605.8805030999999,605.8805030999999,None,None,None,,,,,,,,,,,602.5948114,602.5948114,None,,603.6492046000001,603.6492046000001,605.8805030999999,c,602.5948114,602.5948114,1.2867907999998351,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
N,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,95,95,95,,,,,,,,,,,,,605.8805030999999,606.9352283000001,,,,,,,609.1564432,609.1564432,609.1564432,609.1564432,609.1564432,609.1564432,609.1564432,609.1564432,None,None,None,,,,,,,,,,,605.8805030999999,605.8805030999999,None,,606.9352283000001,606.9352283000001,609.1564432,n,605.8805030999999,605.8805030999999,0.7914123999998992,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,96,96,96,,,,,,,,,,,,,609.1564432,610.2153705999999,,,,,,,612.4469154000001,612.4469154000001,612.4469154000001,612.4469154000001,612.4469154000001,612.4469154000001,612.4469154000001,612.4469154000001,None,None,None,,,,,,,,,,,609.1564432,609.1564432,None,,610.2153705999999,610.2153705999999,612.4469154000001,n,609.1564432,609.1564432,0.8074710999999297,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
G,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,97,97,97,,,,,,,,,,,,,612.4469154000001,613.4990746999999,,,,,,,615.7209216000001,615.7209216000001,615.7209216000001,615.7209216000001,615.7209216000001,615.7209216000001,615.7209216000001,615.7209216000001,None,None,None,,,,,,,,,,,612.4469154000001,612.4469154000001,None,,613.4990746999999,613.4990746999999,615.7209216000001,c,612.4469154000001,612.4469154000001,0.6287388000000647,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
S,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,98,98,98,,,,,,,,,,,,,615.7209216000001,616.7845571,,,,,,,619.014966,619.014966,619.014966,619.014966,619.014966,619.014966,619.014966,619.014966,None,None,None,,,,,,,,,,,615.7209216000001,615.7209216000001,None,,616.7845571,616.7845571,619.014966,n,615.7209216000001,615.7209216000001,0.9662720999999692,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
D,False,3,letter,1,False,True,robot_stimuli\\filler.mp4,16,,,,,,,,,0,99,99,99,,,,,,,,,,,,,619.014966,,,,,,,,622.1500096,627.6231719,622.1500096,627.6231719,622.1500096,627.6231719,622.1500096,627.6231719,56.23456790123457,4.813397699999996,space,,,,5.425030200000037,,,,,,,619.014966,619.014966,None,,620.0864114000001,620.0864114000001,622.1500096,n,619.014966,619.014966,0.6336676999999327,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
T,False,2,letter,1,True,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,100,100,100,,,,,,,,,,,,,630.0130922000001,631.0678922,,,,,,,633.2905794000001,633.2905794000001,633.2905794000001,633.2905794000001,633.2905794000001,633.2905794000001,633.2905794000001,633.2905794000001,None,None,None,,,,,,,,,,,627.6231719,627.6231719,space,2.368947700000035,631.0678922,631.0678922,633.2905794000001,None,,,,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,16,,,,,,,,,0,101,101,101,,,,,,,,,,,,,633.2905794000001,634.3507651,,,,,,,636.5822152000001,636.5822152000001,636.5822152000001,636.5822152000001,636.5822152000001,636.5822152000001,636.5822152000001,636.5822152000001,None,None,None,,,,,,,,,,,633.2905794000001,633.2905794000001,None,,634.3507651,634.3507651,636.5822152000001,None,633.2905794000001,633.2905794000001,,,16,001,2024-06-21_09h50.19.494,robot_nback_sign,2022.2.5,59.98760656045998,
