sequence,is_true,target,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,training_presentation_letter.started,training_presentation_letter.stopped,training_recall_letter.started,training_recall_key.started,training_recall_question.started,training_recall_answer.started,training_recall_key.keys,training_recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,training_recall_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,recall_letter.started,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,recall_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['V', 'T', 'D', 'S']",True,S,4,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,1487.1859024,1488.2484408,,,,,,,,,1489.1069771,1492.0300289,1489.1069771,1492.0300289,1489.1069771,1492.0300289,1489.1069771,1492.0300289,19.50617283950617,1.9778204000001551,space,,,2.8820991000000333,,,,,,,,1477.2426363,1477.2426363,None,,1485.1678694,1487.1859024,1488.2484408,1488.2484408,1488.2484408,1488.2484408,c,0.6377439000000606,1477.2426363,1477.2426363,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['D', 'M']",False,T,2,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,1498.5038885,1499.5665887,,,,,,,,,1500.5926618,1500.5926618,1500.5926618,1500.5926618,1500.5926618,1500.5926618,1500.5926618,1500.5926618,None,None,None,,,,,,,,,,,1492.0300289,1492.0300289,space,0.8864178000001459,1496.2966455,1498.5038885,1499.5665887,1499.5665887,1499.5665887,1499.5665887,n,0.885823800000054,,,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['X', 'M']",True,X,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,1505.9585814,1507.0138928000001,,,,,,,,,1507.8428155,1507.8428155,1507.8428155,1507.8428155,1507.8428155,1507.8428155,1507.8428155,1507.8428155,None,None,None,,,,,,,,,,,1500.5926618,1500.5926618,None,,1503.9438413,1505.9585814,1507.0138928000001,1507.0138928000001,1507.0138928000001,1507.0138928000001,c,0.6710157000000265,1500.5926618,1500.5926618,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['K', 'H']",True,K,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,1513.2013255,1514.2633906,,,,,,,,,1515.0873601,1515.0873601,1515.0873601,1515.0873601,1515.0873601,1515.0873601,1515.0873601,1515.0873601,None,None,None,,,,,,,,,,,1507.8428155,1507.8428155,None,,1511.1904428,1513.2013255,1514.2633906,1514.2633906,1514.2633906,1514.2633906,c,0.6781347999999809,1507.8428155,1507.8428155,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['C', 'W']",True,W,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,1520.4529597,1521.5136326,,,,,,,,,1522.5354971,1522.5354971,1522.5354971,1522.5354971,1522.5354971,1522.5354971,1522.5354971,1522.5354971,None,None,None,,,,,,,,,,,1515.0873601,1515.0873601,None,,1518.4422764,1520.4529597,1521.5136326,1521.5136326,1521.5136326,1521.5136326,c,0.8278537999999855,1515.0873601,1515.0873601,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['N', 'C']",False,M,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,1528.1104869,1529.1635884,,,,,,,,,1529.7919606,1529.7919606,1529.7919606,1529.7919606,1529.7919606,1529.7919606,1529.7919606,1529.7919606,None,None,None,,,,,,,,,,,1522.5354971,1522.5354971,None,,1525.895463,1528.1104869,1529.1635884,1529.1635884,1529.1635884,1529.1635884,n,0.490282100000087,1522.5354971,1522.5354971,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['G', 'H']",False,J,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,1535.1632376,1530.8455952,,,,,,,,,1537.065661,1537.065661,1537.065661,1537.065661,1537.065661,1537.065661,1537.065661,1537.065661,None,None,None,,,,,,,,,,,1529.7919606,1529.7919606,None,,1533.1426638,1535.1632376,1536.2437084,1536.2437084,1536.2437084,1536.2437084,n,0.6823061000000337,1529.7919606,1529.7919606,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['K', 'B']",False,G,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,1542.6501578,1543.7141378000001,,,,,,,,,1544.5426144,1544.5426144,1544.5426144,1544.5426144,1544.5426144,1544.5426144,1544.5426144,1544.5426144,None,None,None,,,,,,,,,,,1537.065661,1537.065661,None,,1540.4342692,1542.6501578,1543.7141378000001,1543.7141378000001,1543.7141378000001,1543.7141378000001,n,0.5950316000001123,1537.065661,1537.065661,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['G', 'S']",True,G,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,1549.9101461,1550.9622162,,,,,,,,,1551.7840719,1551.7840719,1551.7840719,1551.7840719,1551.7840719,1551.7840719,1551.7840719,1551.7840719,None,None,None,,,,,,,,,,,1544.5426144,1544.5426144,None,,1547.8940208,1549.9101461,1550.9622162,1550.9622162,1550.9622162,1550.9622162,c,0.6662411000000077,1544.5426144,1544.5426144,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['Z', 'M']",False,F,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,1557.1517014,1558.2143052000001,,,,,,,,,1559.0432059,1559.0432059,1559.0432059,1559.0432059,1559.0432059,1559.0432059,1559.0432059,1559.0432059,None,None,None,,,,,,,,,,,1551.7840719,1551.7840719,None,,1555.1395592000001,1557.1517014,1558.2143052000001,1558.2143052000001,1558.2143052000001,1558.2143052000001,n,0.7196163999999783,1551.7840719,1551.7840719,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['J', 'S']",True,J,2,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,1564.4062734,1565.4682336,,,,,,,,,1566.3205902,1569.3295985,1566.3205902,1569.3295985,1566.3205902,1569.3295985,1566.3205902,1569.3295985,6.388888888888886,2.0812286000000313,space,,,2.963830100000024,,,,,,,,1559.0432059,1559.0432059,None,,1562.3896918,1564.4062734,1565.4682336,1565.4682336,1565.4682336,1565.4682336,c,0.5765214000000753,1559.0432059,1559.0432059,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['F', 'R', 'L', 'G', 'X', 'J']",True,X,6,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,1584.4613161,1585.5149009,,,,,,,,,1586.5446469,1586.5446469,1586.5446469,1586.5446469,1586.5446469,1586.5446469,1586.5446469,1586.5446469,None,None,None,,,,,,,,,,,1569.3295985,1569.3295985,space,0.9953740999999638,1582.2483167,1584.4613161,1585.5149009,1585.5149009,1585.5149009,1585.5149009,c,0.8108628999998757,,,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['Z', 'K', 'B', 'L', 'R', 'W']",False,F,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,1600.6702076,1601.7296496,,,,,,,,,1602.3602335,1602.3602335,1602.3602335,1602.3602335,1602.3602335,1602.3602335,1602.3602335,1602.3602335,None,None,None,,,,,,,,,,,1586.5446469,1586.5446469,None,,1598.4638041,1600.6702076,1601.7296496,1601.7296496,1601.7296496,1601.7296496,n,0.48351059999984614,1586.5446469,1586.5446469,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['V', 'B', 'R', 'M', 'J', 'K']",True,K,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,1616.4801792,1603.4165387,,,,,,,,,1618.3820161,1618.3820161,1618.3820161,1618.3820161,1618.3820161,1618.3820161,1618.3820161,1618.3820161,None,None,None,,,,,,,,,,,1602.3602335,1602.3602335,None,,1614.4678178,1616.4801792,1617.5591594,1617.5591594,1617.5591594,1617.5591594,c,0.7746815000000709,1602.3602335,1602.3602335,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['H', 'D', 'C', 'M', 'X', 'Q']",False,T,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,1632.5060732,1633.5645892,,,,,,,,,1634.5920897,1634.5920897,1634.5920897,1634.5920897,1634.5920897,1634.5920897,1634.5920897,1634.5920897,None,None,None,,,,,,,,,,,1618.3820161,1618.3820161,None,,1630.4883757,1632.5060732,1633.5645892,1633.5645892,1633.5645892,1633.5645892,n,0.8250757999999507,1618.3820161,1618.3820161,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['B', 'W', 'P', 'R', 'F', 'T']",True,P,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,1648.5232086,1649.5819975,,,,,,,,,1650.2053589,1650.2053589,1650.2053589,1650.2053589,1650.2053589,1650.2053589,1650.2053589,1650.2053589,None,None,None,,,,,,,,,,,1634.5920897,1634.5920897,None,,1646.5004091,1648.5232086,1649.5819975,1649.5819975,1649.5819975,1649.5819975,c,0.5355850999999632,1634.5920897,1634.5920897,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['G', 'L', 'S', 'W', 'B', 'P']",True,P,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,1664.3533236,1665.412654,,,,,,,,,1666.6439858,1666.6439858,1666.6439858,1666.6439858,1666.6439858,1666.6439858,1666.6439858,1666.6439858,None,None,None,,,,,,,,,,,1650.2053589,1650.2053589,None,,1662.3323232,1664.3533236,1665.412654,1665.412654,1665.412654,1665.412654,c,1.119882600000011,1650.2053589,1650.2053589,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['B', 'D', 'P', 'X', 'H', 'Q']",True,D,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,1680.5604732,1681.616087,,,,,,,,,1682.8410450000001,1682.8410450000001,1682.8410450000001,1682.8410450000001,1682.8410450000001,1682.8410450000001,1682.8410450000001,1682.8410450000001,None,None,None,,,,,,,,,,,1666.6439858,1666.6439858,None,,1678.3481504000001,1680.5604732,1681.616087,1681.616087,1681.616087,1681.616087,c,1.0921677999999986,1666.6439858,1666.6439858,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['F', 'H', 'G', 'R', 'Z', 'J']",False,C,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,1697.1701547,1698.2346252,,,,,,,,,1699.2650461,1699.2650461,1699.2650461,1699.2650461,1699.2650461,1699.2650461,1699.2650461,1699.2650461,None,None,None,,,,,,,,,,,1682.8410450000001,1682.8410450000001,None,,1695.1509562,1697.1701547,1698.2346252,1698.2346252,1698.2346252,1698.2346252,n,0.8746122000000298,1682.8410450000001,1682.8410450000001,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['G', 'R', 'T', 'X', 'Z', 'P']",False,K,6,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,1713.3953684,1700.3299959,,,,,,,,,1715.2937015,1715.2937015,1715.2937015,1715.2937015,1715.2937015,1715.2937015,1715.2937015,1715.2937015,None,None,None,,,,,,,,,,,1699.2650461,1699.2650461,None,,1711.1833033,1713.3953684,1714.4641666,1714.4641666,1714.4641666,1714.4641666,n,0.7325982000000124,1699.2650461,1699.2650461,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['V', 'B', 'N', 'J', 'F', 'P']",False,L,6,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,2,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,1729.4198373,1730.4865864,,,,,,,,,1731.3436617,1734.4297098,1731.3436617,1734.4297098,1731.3436617,1734.4297098,1731.3436617,1734.4297098,35.55555555555556,2.5133740000001126,space,,,3.037741200000056,,,,,,,,1715.2937015,1715.2937015,None,,1727.1981374,1729.4198373,1730.4865864,1730.4865864,1730.4865864,1730.4865864,n,0.7591126999998608,1715.2937015,1715.2937015,,,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['L_Head_Z_Back', 'L_Arm_Z_Back', 'L_Torso_X_For', 'R_Head_X_Back']",True,L_Arm_Z_Back,4,robot,2,True,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,2,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,1751.5335698000001,1752.6235106,,,,,,,,,1756.2787385,1756.2787385,1756.2787385,1756.2787385,1756.2787385,1756.2787385,1756.2787385,1756.2787385,None,None,None,,,,,,,,,,,1734.4297098,1734.4297098,space,1.2072888000000432,,,,1752.6235106,1752.6235106,1752.6235106,n,1.6615397999999288,,,1747.9023045000001,1752.6235106,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['L_Head_Y_For', 'L_Arm_Z_For', 'R_Base_Z_Back', 'R_Arm_Z_For']",True,L_Head_Y_For,4,robot,2,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\L_Head_Y_For.mp4,2,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,1772.101695,1773.1885231,,,,,,,,,1776.8278946,1776.8278946,1776.8278946,1776.8278946,1776.8278946,1776.8278946,1776.8278946,1776.8278946,None,None,None,,,,,,,,,,,1756.2787385,1756.2787385,None,,,,,1773.1885231,1773.1885231,1773.1885231,c,2.0639687999999126,1756.2787385,1756.2787385,1768.4708133,1773.1885231,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['R_Torso_Y_For', 'L_Head_X_For', 'L_Base_Y_Back', 'L_Head_Y_For']",True,L_Head_X_For,4,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\L_Head_X_For.mp4,2,,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,1792.5695558,1793.6586064,,,,,,,,,1797.239678,1797.239678,1797.239678,1797.239678,1797.239678,1797.239678,1797.239678,1797.239678,None,None,None,,,,,,,,,,,1776.8278946,1776.8278946,None,,,,,1793.6586064,1793.6586064,1793.6586064,c,2.194295799999992,1776.8278946,1776.8278946,1788.9379831,1793.6586064,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['R_Head_Z_Back', 'L_Torso_X_For', 'R_Head_X_For', 'R_Torso_X_For']",False,L_Arm_X_For,4,robot,2,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,2,,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,1813.1482933,1814.2383898,,,,,,,,,1817.8689366,1817.8689366,1817.8689366,1817.8689366,1817.8689366,1817.8689366,1817.8689366,1817.8689366,None,None,None,,,,,,,,,,,1797.239678,1797.239678,None,,,,,1814.2383898,1814.2383898,1814.2383898,n,1.9509945000000073,1797.239678,1797.239678,1809.5056445,1814.2383898,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['L_Arm_Z_Back', 'R_Torso_Z_For', 'R_Torso_X_Back', 'R_Head_X_Back']",False,L_Base_Z_Back,4,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,2,,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,1833.7826142000001,1834.8745939,,,,,,,,,1838.5229244,1838.5229244,1838.5229244,1838.5229244,1838.5229244,1838.5229244,1838.5229244,1838.5229244,None,None,None,,,,,,,,,,,1817.8689366,1817.8689366,None,,,,,1834.8745939,1834.8745939,1834.8745939,c,2.4898124999999993,1817.8689366,1817.8689366,1830.1414235,1834.8745939,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['L_Base_X_Back', 'R_Head_X_Back', 'R_Torso_Y_Back', 'R_Head_Z_For']",True,R_Head_Z_For,4,robot,2,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Head_Z_For.mp4,2,,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,1854.3694043,1855.4553628,,,,,,,,,1859.0944064,1859.0944064,1859.0944064,1859.0944064,1859.0944064,1859.0944064,1859.0944064,1859.0944064,None,None,None,,,,,,,,,,,1838.5229244,1838.5229244,None,,,,,1855.4553628,1855.4553628,1855.4553628,c,1.7908829000000708,1838.5229244,1838.5229244,1850.7278886,1855.4553628,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['R_Arm_Y_Back', 'R_Arm_X_For', 'L_Arm_Z_For', 'L_Torso_Y_For']",False,L_Torso_Z_Back,4,robot,2,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,2,,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,1874.9637382,1860.1694935,,,,,,,,,1879.5604089,1879.5604089,1879.5604089,1879.5604089,1879.5604089,1879.5604089,1879.5604089,1879.5604089,None,None,None,,,,,,,,,,,1859.0944064,1859.0944064,None,,,,,1876.0547366,1876.0547366,1876.0547366,n,2.1503745000000265,1859.0944064,1859.0944064,1871.3332799,1876.0547366,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['L_Head_Y_Back', 'R_Arm_Y_For', 'R_Base_Z_Back', 'R_Torso_Z_Back']",False,L_Arm_Z_For,4,robot,2,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\L_Arm_Z_For.mp4,2,,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,1895.2027056,1896.2934613999998,,,,,,,,,1899.9439501999998,1899.9439501999998,1899.9439501999998,1899.9439501999998,1899.9439501999998,1899.9439501999998,1899.9439501999998,1899.9439501999998,None,None,None,,,,,,,,,,,1879.5604089,1879.5604089,None,,,,,1896.2934613999998,1896.2934613999998,1896.2934613999998,n,1.7280335000000662,1879.5604089,1879.5604089,1891.5712397,1896.2934613999998,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['L_Head_X_Back', 'L_Base_X_Back', 'R_Base_Z_For', 'L_Head_X_For']",False,L_Head_Z_Back,4,robot,2,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,2,,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,1915.7483492,1916.8379477,,,,,,,,,1920.4764450999999,1920.4764450999999,1920.4764450999999,1920.4764450999999,1920.4764450999999,1920.4764450999999,1920.4764450999999,1920.4764450999999,None,None,None,,,,,,,,,,,1899.9439501999998,1899.9439501999998,None,,,,,1916.8379477,1916.8379477,1916.8379477,n,1.9759785999999906,1899.9439501999998,1899.9439501999998,1912.1733646999999,1916.8379477,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
"['L_Arm_X_For', 'R_Head_Y_Back', 'L_Head_X_Back', 'L_Base_Y_Back']",True,L_Head_X_Back,4,robot,2,False,True,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\L_Head_X_Back.mp4,2,,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,1936.2851366000002,1937.3795576999999,,,,,,,,,1941.0522380999998,1945.5506094999998,1941.0522380999998,1945.5506094999998,1941.0522380999998,1945.5506094999998,1941.0522380999998,1945.5506094999998,37.40740740740741,2.817078600000059,space,,,4.456483499999678,,,,,,,,1920.4764450999999,1920.4764450999999,None,,,,,1937.3795576999999,1937.3795576999999,1937.3795576999999,c,1.9622875999998826,1920.4764450999999,1920.4764450999999,1932.7205729999998,1937.3795576999999,2,001,2024-06-13_13h25.53.719,robot_sternberg_sign,2022.2.5,59.96537599189902,
