sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
K,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,74,74,74,,,,,,,,,,,,,1713.8417468,1714.9086746,,,,,,,1716.9406754000001,1716.9406754000001,1716.9406754000001,1716.9406754000001,1716.9406754000001,1716.9406754000001,1716.9406754000001,1716.9406754000001,None,None,None,,,,,,,,,,,1713.8417468,1713.8417468,None,,1714.9086746,1714.9086746,1716.9406754000001,n,1713.8417468,1713.8417468,0.7811011000001429,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
B,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,75,75,75,,,,,,,,,,,,,1716.9406754000001,1718.0069469,,,,,,,1720.2331677,1720.2331677,1720.2331677,1720.2331677,1720.2331677,1720.2331677,1720.2331677,1720.2331677,None,None,None,,,,,,,,,,,1716.9406754000001,1716.9406754000001,None,,1718.0069469,1718.0069469,1720.2331677,n,1716.9406754000001,1716.9406754000001,1.3468180000002405,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
B,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,76,76,76,,,,,,,,,,,,,1720.2331677,1721.2891991000001,,,,,,,1723.5177183,1723.5177183,1723.5177183,1723.5177183,1723.5177183,1723.5177183,1723.5177183,1723.5177183,None,None,None,,,,,,,,,,,1720.2331677,1720.2331677,None,,1721.2891991000001,1721.2891991000001,1723.5177183,n,1720.2331677,1720.2331677,1.1358186000000217,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
M,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,77,77,77,,,,,,,,,,,,,1723.5177183,1724.5736551,,,,,,,1726.6066082,1726.6066082,1726.6066082,1726.6066082,1726.6066082,1726.6066082,1726.6066082,1726.6066082,None,None,None,,,,,,,,,,,1723.5177183,1723.5177183,None,,1724.5736551,1724.5736551,1726.6066082,n,1723.5177183,1723.5177183,1.003373699999912,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,78,78,78,,,,,,,,,,,,,1726.6066082,,,,,,,,1729.9005129,1729.9005129,1729.9005129,1729.9005129,1729.9005129,1729.9005129,1729.9005129,1729.9005129,None,None,None,,,,,,,,,,,1726.6066082,1726.6066082,None,,1727.6734057,1727.6734057,1729.9005129,n,1726.6066082,1726.6066082,0.7043357000000299,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
T,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,79,79,79,,,,,,,,,,,,,1729.9005129,1730.9564684,,,,,,,1733.1831417,1733.1831417,1733.1831417,1733.1831417,1733.1831417,1733.1831417,1733.1831417,1733.1831417,None,None,None,,,,,,,,,,,1729.9005129,1729.9005129,None,,1730.9564684,1730.9564684,1733.1831417,None,1729.9005129,1729.9005129,,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
M,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,80,80,80,,,,,,,,,,,,,1733.1831417,1734.2415780000001,,,,,,,1736.2657207,1736.2657207,1736.2657207,1736.2657207,1736.2657207,1736.2657207,1736.2657207,1736.2657207,None,None,None,,,,,,,,,,,1733.1831417,1733.1831417,None,,1734.2415780000001,1734.2415780000001,1736.2657207,None,1733.1831417,1733.1831417,,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
W,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,81,81,81,,,,,,,,,,,,,1736.2657207,1737.327144,,,,,,,1739.3511958000001,1739.3511958000001,1739.3511958000001,1739.3511958000001,1739.3511958000001,1739.3511958000001,1739.3511958000001,1739.3511958000001,None,None,None,,,,,,,,,,,1736.2657207,1736.2657207,None,,1737.327144,1737.327144,1739.3511958000001,n,1736.2657207,1736.2657207,0.915043900000029,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,82,82,82,,,,,,,,,,,,,1739.3511958000001,1740.4119549,,,,,,,1742.4423813,1742.4423813,1742.4423813,1742.4423813,1742.4423813,1742.4423813,1742.4423813,1742.4423813,None,None,None,,,,,,,,,,,1739.3511958000001,1739.3511958000001,None,,1740.4119549,1740.4119549,1742.4423813,n,1739.3511958000001,1739.3511958000001,0.7498535000002278,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
D,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,83,83,83,,,,,,,,,,,,,1742.4423813,1743.5091387,,,,,,,1745.5373867,1745.5373867,1745.5373867,1745.5373867,1745.5373867,1745.5373867,1745.5373867,1745.5373867,None,None,None,,,,,,,,,,,1742.4423813,1742.4423813,None,,1743.5091387,1743.5091387,1745.5373867,n,1742.4423813,1742.4423813,1.0772396000000128,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,84,84,84,,,,,,,,,,,,,1745.5373867,1746.6003598,,,,,,,1748.6228135000001,1748.6228135000001,1748.6228135000001,1748.6228135000001,1748.6228135000001,1748.6228135000001,1748.6228135000001,1748.6228135000001,None,None,None,,,,,,,,,,,1745.5373867,1745.5373867,None,,1746.6003598,1746.6003598,1748.6228135000001,n,1745.5373867,1745.5373867,1.0013394999998866,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
P,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,85,85,85,,,,,,,,,,,,,1748.6228135000001,,,,,,,,1751.9155493,1751.9155493,1751.9155493,1751.9155493,1751.9155493,1751.9155493,1751.9155493,1751.9155493,None,None,None,,,,,,,,,,,1748.6228135000001,1748.6228135000001,None,,1749.6906236,1749.6906236,1751.9155493,c,1748.6228135000001,1748.6228135000001,0.9990875000001154,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
K,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,86,86,86,,,,,,,,,,,,,1751.9155493,1752.9734061000001,,,,,,,1755.2052314,1755.2052314,1755.2052314,1755.2052314,1755.2052314,1755.2052314,1755.2052314,1755.2052314,None,None,None,,,,,,,,,,,1751.9155493,1751.9155493,None,,1752.9734061000001,1752.9734061000001,1755.2052314,n,1751.9155493,1751.9155493,1.1651487000001737,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,87,87,87,,,,,,,,,,,,,1755.2052314,,,,,,,,1758.3020514,1758.3020514,1758.3020514,1758.3020514,1758.3020514,1758.3020514,1758.3020514,1758.3020514,None,None,None,,,,,,,,,,,1755.2052314,1755.2052314,None,,1756.2739034,1756.2739034,1758.3020514,n,1755.2052314,1755.2052314,1.3207890000001328,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
S,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,88,88,88,,,,,,,,,,,,,1758.3020514,1759.3582592,,,,,,,1761.3928051,1761.3928051,1761.3928051,1761.3928051,1761.3928051,1761.3928051,1761.3928051,1761.3928051,None,None,None,,,,,,,,,,,1758.3020514,1758.3020514,None,,1759.3582592,1759.3582592,1761.3928051,None,1758.3020514,1758.3020514,,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
K,True,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,89,89,89,,,,,,,,,,,,,1761.3928051,1762.457903,,,,,,,1764.6883971,1764.6883971,1764.6883971,1764.6883971,1764.6883971,1764.6883971,1764.6883971,1764.6883971,None,None,None,,,,,,,,,,,1761.3928051,1761.3928051,None,,1762.457903,1762.457903,1764.6883971,c,1761.3928051,1761.3928051,1.0805673999998646,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
K,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,90,90,90,,,,,,,,,,,,,1764.6883971,,,,,,,,1767.9829062000001,1767.9829062000001,1767.9829062000001,1767.9829062000001,1767.9829062000001,1767.9829062000001,1767.9829062000001,1767.9829062000001,None,None,None,,,,,,,,,,,1764.6883971,1764.6883971,None,,1765.7563737,1765.7563737,1767.9829062000001,n,1764.6883971,1764.6883971,1.1582215999999619,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,91,91,91,,,,,,,,,,,,,1767.9829062000001,1769.0420797,,,,,,,1771.0660435,1771.0660435,1771.0660435,1771.0660435,1771.0660435,1771.0660435,1771.0660435,1771.0660435,None,None,None,,,,,,,,,,,1767.9829062000001,1767.9829062000001,None,,1769.0420797,1769.0420797,1771.0660435,n,1767.9829062000001,1767.9829062000001,1.0881035999998687,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
G,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,92,92,92,,,,,,,,,,,,,1771.0660435,1772.1252632,,,,,,,1774.1497464000001,1774.1497464000001,1774.1497464000001,1774.1497464000001,1774.1497464000001,1774.1497464000001,1774.1497464000001,1774.1497464000001,None,None,None,,,,,,,,,,,1771.0660435,1771.0660435,None,,1772.1252632,1772.1252632,1774.1497464000001,None,1771.0660435,1771.0660435,,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
H,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,93,93,93,,,,,,,,,,,,,1774.1497464000001,1775.2074164,,,,,,,1777.2330398000001,1777.2330398000001,1777.2330398000001,1777.2330398000001,1777.2330398000001,1777.2330398000001,1777.2330398000001,1777.2330398000001,None,None,None,,,,,,,,,,,1774.1497464000001,1774.1497464000001,None,,1775.2074164,1775.2074164,1777.2330398000001,c,1774.1497464000001,1774.1497464000001,0.9790046000000814,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
L,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,94,94,94,,,,,,,,,,,,,1777.2330398000001,1778.2901323,,,,,,,1780.3192751000001,1780.3192751000001,1780.3192751000001,1780.3192751000001,1780.3192751000001,1780.3192751000001,1780.3192751000001,1780.3192751000001,None,None,None,,,,,,,,,,,1777.2330398000001,1777.2330398000001,None,,1778.2901323,1778.2901323,1780.3192751000001,n,1777.2330398000001,1777.2330398000001,1.5283665000002031,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
Z,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,95,95,95,,,,,,,,,,,,,1780.3192751000001,1781.3738816,,,,,,,1783.4021874,1783.4021874,1783.4021874,1783.4021874,1783.4021874,1783.4021874,1783.4021874,1783.4021874,None,None,None,,,,,,,,,,,1780.3192751000001,1780.3192751000001,None,,1781.3738816,1781.3738816,1783.4021874,n,1780.3192751000001,1780.3192751000001,1.0201113000000817,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
R,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,96,96,96,,,,,,,,,,,,,1783.4021874,1784.4577976,,,,,,,1786.4904248,1786.4904248,1786.4904248,1786.4904248,1786.4904248,1786.4904248,1786.4904248,1786.4904248,None,None,None,,,,,,,,,,,1783.4021874,1783.4021874,None,,1784.4577976,1784.4577976,1786.4904248,n,1783.4021874,1783.4021874,0.7051694000001874,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
S,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,97,97,97,,,,,,,,,,,,,1786.4904248,,,,,,,,1789.5928244,1789.5928244,1789.5928244,1789.5928244,1789.5928244,1789.5928244,1789.5928244,1789.5928244,None,None,None,,,,,,,,,,,1786.4904248,1786.4904248,None,,1787.5563198,1787.5563198,1789.5928244,n,1786.4904248,1786.4904248,0.5335256000001039,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
P,False,3,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,98,98,98,,,,,,,,,,,,,1789.5928244,1790.6695236,,,,,,,1792.6991712000001,1792.6991712000001,1792.6991712000001,1792.6991712000001,1792.6991712000001,1792.6991712000001,1792.6991712000001,1792.6991712000001,None,None,None,,,,,,,,,,,1789.5928244,1789.5928244,None,,1790.6695236,1790.6695236,1792.6991712000001,n,1789.5928244,1789.5928244,0.7798381000000347,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
X,False,3,letter,1,False,True,robot_stimuli\\filler.mp4,2,,,,,,,,,0,99,99,99,,,,,,,,,,,,,1792.6991712000001,1793.7566461000001,,,,,,,1796.0153972,1800.4127665,1796.0153972,1800.4127665,1796.0153972,1800.4127665,1796.0153972,1800.4127665,69.96913580246914,3.1170488000000205,space,,,,4.337455500000061,,,,,,,1792.6991712000001,1792.6991712000001,None,,1793.7566461000001,1793.7566461000001,1796.0153972,n,1792.6991712000001,1792.6991712000001,0.725455999999923,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
G,False,1,letter,1,True,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,100,100,100,,,,,,,,,,,,,1884.3709752,1885.4259299999999,,,,,,,1887.6510131,1887.6510131,1887.6510131,1887.6510131,1887.6510131,1887.6510131,1887.6510131,1887.6510131,None,None,None,,,,,,,,,,,1800.4127665,1800.4127665,space,83.9408228,1885.4259299999999,1885.4259299999999,1887.6510131,n,,,1.0718404999998086,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
R,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,101,101,101,,,,,,,,,,,,,1887.6510131,1888.7077765,,,,,,,1890.9374468,1890.9374468,1890.9374468,1890.9374468,1890.9374468,1890.9374468,1890.9374468,1890.9374468,None,None,None,,,,,,,,,,,1887.6510131,1887.6510131,None,,1888.7077765,1888.7077765,1890.9374468,n,1887.6510131,1887.6510131,0.822781100000185,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
R,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,102,102,102,,,,,,,,,,,,,1890.9374468,1891.9979561,,,,,,,1894.0289159,1894.0289159,1894.0289159,1894.0289159,1894.0289159,1894.0289159,1894.0289159,1894.0289159,None,None,None,,,,,,,,,,,1890.9374468,1890.9374468,None,,1891.9979561,1891.9979561,1894.0289159,c,1890.9374468,1890.9374468,0.6277470000000278,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
R,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,103,103,103,,,,,,,,,,,,,1894.0289159,1895.0893603,,,,,,,1897.3144571000003,1897.3144571000003,1897.3144571000003,1897.3144571000003,1897.3144571000003,1897.3144571000003,1897.3144571000003,1897.3144571000003,None,None,None,,,,,,,,,,,1894.0289159,1894.0289159,None,,1895.0893603,1895.0893603,1897.3144571000003,c,1894.0289159,1894.0289159,0.6888755000000231,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
P,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,104,104,104,,,,,,,,,,,,,1897.3144571000003,1898.3739897,,,,,,,1900.5987061,1900.5987061,1900.5987061,1900.5987061,1900.5987061,1900.5987061,1900.5987061,1900.5987061,None,None,None,,,,,,,,,,,1897.3144571000003,1897.3144571000003,None,,1898.3739897,1898.3739897,1900.5987061,n,1897.3144571000003,1897.3144571000003,0.5630850000002567,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
S,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,105,105,105,,,,,,,,,,,,,1900.5987061,1901.6582626,,,,,,,1903.8911733,1903.8911733,1903.8911733,1903.8911733,1903.8911733,1903.8911733,1903.8911733,1903.8911733,None,None,None,,,,,,,,,,,1900.5987061,1900.5987061,None,,1901.6582626,1901.6582626,1903.8911733,n,1900.5987061,1900.5987061,0.5040464999997596,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
T,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,106,106,106,,,,,,,,,,,,,1903.8911733,1904.9601696,,,,,,,1906.9916842000002,1906.9916842000002,1906.9916842000002,1906.9916842000002,1906.9916842000002,1906.9916842000002,1906.9916842000002,1906.9916842000002,None,None,None,,,,,,,,,,,1903.8911733,1903.8911733,None,,1904.9601696,1904.9601696,1906.9916842000002,n,1903.8911733,1903.8911733,0.5621659000003376,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
T,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,107,107,107,,,,,,,,,,,,,1906.9916842000002,1908.0574802,,,,,,,1910.2824482,1910.2824482,1910.2824482,1910.2824482,1910.2824482,1910.2824482,1910.2824482,1910.2824482,None,None,None,,,,,,,,,,,1906.9916842000002,1906.9916842000002,None,,1908.0574802,1908.0574802,1910.2824482,c,1906.9916842000002,1906.9916842000002,0.6877116000000854,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
T,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,108,108,108,,,,,,,,,,,,,1910.2824482,1911.3391874,,,,,,,1913.5686930000002,1913.5686930000002,1913.5686930000002,1913.5686930000002,1913.5686930000002,1913.5686930000002,1913.5686930000002,1913.5686930000002,None,None,None,,,,,,,,,,,1910.2824482,1910.2824482,None,,1911.3391874,1911.3391874,1913.5686930000002,c,1910.2824482,1910.2824482,0.5666291000002559,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
B,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,109,109,109,,,,,,,,,,,,,1913.5686930000002,1914.6243301,,,,,,,1916.8540131,1916.8540131,1916.8540131,1916.8540131,1916.8540131,1916.8540131,1916.8540131,1916.8540131,None,None,None,,,,,,,,,,,1913.5686930000002,1913.5686930000002,None,,1914.6243301,1914.6243301,1916.8540131,n,1913.5686930000002,1913.5686930000002,0.6014207000003182,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
L,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,110,110,110,,,,,,,,,,,,,1916.8540131,1917.9079341000001,,,,,,,1920.1396366,1920.1396366,1920.1396366,1920.1396366,1920.1396366,1920.1396366,1920.1396366,1920.1396366,None,None,None,,,,,,,,,,,1916.8540131,1916.8540131,None,,1917.9079341000001,1917.9079341000001,1920.1396366,n,1916.8540131,1916.8540131,0.6452930000000663,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
L,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,111,111,111,,,,,,,,,,,,,1920.1396366,,,,,,,,1923.4343702,1923.4343702,1923.4343702,1923.4343702,1923.4343702,1923.4343702,1923.4343702,1923.4343702,None,None,None,,,,,,,,,,,1920.1396366,1920.1396366,None,,1921.2053970000002,1921.2053970000002,1923.4343702,c,1920.1396366,1920.1396366,0.7650873000002605,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
L,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,112,112,112,,,,,,,,,,,,,1923.4343702,1924.4897707,,,,,,,1926.7260649999998,1926.7260649999998,1926.7260649999998,1926.7260649999998,1926.7260649999998,1926.7260649999998,1926.7260649999998,1926.7260649999998,None,None,None,,,,,,,,,,,1923.4343702,1923.4343702,None,,1924.4897707,1924.4897707,1926.7260649999998,c,1923.4343702,1923.4343702,0.695955400000031,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
D,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,113,113,113,,,,,,,,,,,,,1926.7260649999998,1927.7911417,,,,,,,1929.8153916,1929.8153916,1929.8153916,1929.8153916,1929.8153916,1929.8153916,1929.8153916,1929.8153916,None,None,None,,,,,,,,,,,1926.7260649999998,1926.7260649999998,None,,1927.7911417,1927.7911417,1929.8153916,n,1926.7260649999998,1926.7260649999998,0.5540225000000021,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
W,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,114,114,114,,,,,,,,,,,,,1929.8153916,1930.8745714000001,,,,,,,1933.1013776999998,1933.1013776999998,1933.1013776999998,1933.1013776999998,1933.1013776999998,1933.1013776999998,1933.1013776999998,1933.1013776999998,None,None,None,,,,,,,,,,,1929.8153916,1929.8153916,None,,1930.8745714000001,1930.8745714000001,1933.1013776999998,n,1929.8153916,1929.8153916,0.6240201999999329,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
Q,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,115,115,115,,,,,,,,,,,,,1933.1013776999998,1934.1618987000002,,,,,,,1936.1898327,1936.1898327,1936.1898327,1936.1898327,1936.1898327,1936.1898327,1936.1898327,1936.1898327,None,None,None,,,,,,,,,,,1933.1013776999998,1933.1013776999998,None,,1934.1618987000002,1934.1618987000002,1936.1898327,n,1933.1013776999998,1933.1013776999998,0.39216260000014813,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
P,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,116,116,116,,,,,,,,,,,,,1936.1898327,,,,,,,,1939.2817513,1939.2817513,1939.2817513,1939.2817513,1939.2817513,1939.2817513,1939.2817513,1939.2817513,None,None,None,,,,,,,,,,,1936.1898327,1936.1898327,None,,1937.2575065,1937.2575065,1939.2817513,n,1936.1898327,1936.1898327,0.5765670999999486,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
P,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,117,117,117,,,,,,,,,,,,,1939.2817513,1940.3399424,,,,,,,1942.5678504000002,1942.5678504000002,1942.5678504000002,1942.5678504000002,1942.5678504000002,1942.5678504000002,1942.5678504000002,1942.5678504000002,None,None,None,,,,,,,,,,,1939.2817513,1939.2817513,None,,1940.3399424,1940.3399424,1942.5678504000002,c,1939.2817513,1939.2817513,0.5971327000002304,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
B,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,118,118,118,,,,,,,,,,,,,1942.5678504000002,1943.6252,,,,,,,1945.8585404,1945.8585404,1945.8585404,1945.8585404,1945.8585404,1945.8585404,1945.8585404,1945.8585404,None,None,None,,,,,,,,,,,1942.5678504000002,1942.5678504000002,None,,1943.6252,1943.6252,1945.8585404,n,1942.5678504000002,1942.5678504000002,0.5695946000001015,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
W,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,119,119,119,,,,,,,,,,,,,1945.8585404,1946.9264220999999,,,,,,,1948.9508234,1948.9508234,1948.9508234,1948.9508234,1948.9508234,1948.9508234,1948.9508234,1948.9508234,None,None,None,,,,,,,,,,,1945.8585404,1945.8585404,None,,1946.9264220999999,1946.9264220999999,1948.9508234,n,1945.8585404,1945.8585404,0.5153167000003407,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
P,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,120,120,120,,,,,,,,,,,,,1948.9508234,1950.0077400999999,,,,,,,1952.2372681000002,1952.2372681000002,1952.2372681000002,1952.2372681000002,1952.2372681000002,1952.2372681000002,1952.2372681000002,1952.2372681000002,None,None,None,,,,,,,,,,,1948.9508234,1948.9508234,None,,1950.0077400999999,1950.0077400999999,1952.2372681000002,n,1948.9508234,1948.9508234,0.4427934000000562,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
V,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,121,121,121,,,,,,,,,,,,,1952.2372681000002,1953.2923549000002,,,,,,,1955.3259084000001,1955.3259084000001,1955.3259084000001,1955.3259084000001,1955.3259084000001,1955.3259084000001,1955.3259084000001,1955.3259084000001,None,None,None,,,,,,,,,,,1952.2372681000002,1952.2372681000002,None,,1953.2923549000002,1953.2923549000002,1955.3259084000001,n,1952.2372681000002,1952.2372681000002,0.46141020000007416,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
W,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,2,,,,,,,,,0,122,122,122,,,,,,,,,,,,,1955.3259084000001,1956.393952,,,,,,,1958.4196898999999,1958.4196898999999,1958.4196898999999,1958.4196898999999,1958.4196898999999,1958.4196898999999,1958.4196898999999,1958.4196898999999,None,None,None,,,,,,,,,,,1955.3259084000001,1955.3259084000001,None,,1956.393952,1956.393952,1958.4196898999999,n,1955.3259084000001,1955.3259084000001,0.8080897000000107,,2,001,2024-05-27_15h22.40.989,robot_nback_sign,2022.2.5,59.99872802696631,
