sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Head_X_Back', 'R_Base_X_For', 'L_Base_Y_For', 'L_Base_X_Back']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Head_X_Back', 'movement': 'L_Base_Y_For'}",laterality,"['laterality', 'movement']",R_Base_X_For,1,2,robot,1,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\R_Base_X_For.mp4,7,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,680.0767424000005,682.1660470999996,,,696.7498454999986,696.7498454999986,696.7498454999986,2,1.6851021999973455,698.4600164000003,698.4600164000003,698.4600164000003,698.4600164000003,698.4600164000003,698.4600164000003,698.4600164000003,698.4600164000003,None,None,None,,,,,,,,,,680.0767424000005,680.0767424000005,None,,693.1344739000015,680.0767424000005,680.0767424000005,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Torso_X_Back', 'R_Torso_Z_For', 'L_Torso_Z_For', 'L_Head_Z_For']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Head_Z_For', 'movement': 'L_Torso_X_Back'}",localisation,"['localisation', 'movement']",L_Head_Z_For,3,2,robot,1,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,7,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,698.4600164000003,700.5330611999998,,,715.3368188999993,715.3368188999993,715.3368188999993,4,2.5711426000016218,717.9287995000013,717.9287995000013,717.9287995000013,717.9287995000013,717.9287995000013,717.9287995000013,717.9287995000013,717.9287995000013,None,None,None,,,,,,,,,,698.4600164000003,698.4600164000003,None,,711.7033789999987,698.4600164000003,698.4600164000003,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Base_X_Back', 'R_Head_Z_Back', 'L_Base_Z_For', 'R_Base_Z_Back']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Head_Z_Back', 'movement': 'R_Base_X_Back'}",localisation,"['laterality', 'localisation']",R_Head_Z_Back,1,2,robot,1,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,7,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,717.9287995000013,,,,734.731219199999,734.731219199999,734.731219199999,2,4.5043815999997605,739.2600411999993,739.2600411999993,739.2600411999993,739.2600411999993,739.2600411999993,739.2600411999993,739.2600411999993,739.2600411999993,None,None,None,,,,,,,,,,717.9287995000013,717.9287995000013,None,,731.1839566000017,717.9287995000013,717.9287995000013,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Head_Y_For', 'R_Head_Y_Back', 'L_Head_Z_For', 'L_Base_Y_Back']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Base_Y_Back', 'movement': 'L_Head_Z_For'}",laterality,"['laterality', 'localisation']",R_Head_Y_Back,1,2,robot,1,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,7,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,739.2600411999993,741.3330969000017,,,756.0501476999998,756.0501476999998,756.0501476999998,2,2.1612324000016088,758.2436063999994,758.2436063999994,758.2436063999994,758.2436063999994,758.2436063999994,758.2436063999994,758.2436063999994,758.2436063999994,None,None,None,,,,,,,,,,739.2600411999993,739.2600411999993,None,,752.4836625999997,739.2600411999993,739.2600411999993,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Arm_Y_Back', 'R_Base_Y_Back', 'L_Base_Y_For', 'L_Base_Z_Back']","{'laterality': 'R_Base_Y_Back', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Base_Z_Back'}",movement,"['localisation', 'movement']",L_Base_Z_Back,3,2,robot,1,False,True,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,7,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,758.2436063999994,760.3144941999999,,,775.0121838999985,775.0121838999985,775.0121838999985,4,7.630599299998721,782.6853259999989,789.2635035999992,782.6853259999989,789.2635035999992,782.6853259999989,789.2635035999992,782.6853259999989,789.2635035999992,49.13580246913581,5.590039200000319,space,,,6.52598990000115,,,,,,,758.2436063999994,758.2436063999994,None,,771.3863259999998,758.2436063999994,758.2436063999994,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Arm_Z_Back', 'R_Arm_Y_For', 'R_Torso_Y_Back', 'L_Arm_Y_Back']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Arm_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Arm_Z_Back,0,3,robot,1,True,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,7,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,793.9435064999998,796.0214631000017,,,810.7267720000018,810.7267720000018,810.7267720000018,2,6.012994799999433,816.7602431000014,816.7602431000014,816.7602431000014,816.7602431000014,816.7602431000014,816.7602431000014,816.7602431000014,816.7602431000014,None,None,None,,,,,,,,,,789.2635035999992,789.2635035999992,space,4.660293900000397,807.1040852000006,,,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Torso_Z_Back', 'L_Torso_Y_For', 'R_Torso_Y_For', 'L_Arm_Y_For']","{'laterality': 'R_Torso_Y_For', 'localisation': 'L_Arm_Y_For', 'movement': 'L_Torso_Z_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Arm_Y_For,3,3,robot,1,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,7,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,816.7602431000014,818.8343553000013,,,833.5172168999998,833.5172168999998,833.5172168999998,2,13.150881800000207,846.693568499999,846.693568499999,846.693568499999,846.693568499999,846.693568499999,846.693568499999,846.693568499999,846.693568499999,None,None,None,,,,,,,,,,816.7602431000014,816.7602431000014,None,,829.8832812,816.7602431000014,816.7602431000014,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Head_Z_For', 'L_Base_X_Back', 'L_Head_X_Back', 'R_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Head_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_X_For,3,3,robot,1,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Head_X_For.mp4,7,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,846.693568499999,848.7740607000014,,,863.5655842999986,863.5655842999986,863.5655842999986,4,2.462487199998577,866.060197499999,866.060197499999,866.060197499999,866.060197499999,866.060197499999,866.060197499999,866.060197499999,866.060197499999,None,None,None,,,,,,,,,,846.693568499999,846.693568499999,None,,859.9228014,846.693568499999,846.693568499999,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Head_Z_Back', 'R_Base_Z_Back', 'L_Base_Z_Back', 'L_Base_Y_For']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Head_Z_Back', 'movement': 'L_Base_Y_For'}",movement,"['laterality', 'localisation', 'movement']",L_Base_Y_For,3,3,robot,1,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\L_Base_Y_For.mp4,7,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,866.060197499999,868.134118599999,,,882.7284978999996,882.7284978999996,882.7284978999996,2,6.491721599999437,889.2435977999994,889.2435977999994,889.2435977999994,889.2435977999994,889.2435977999994,889.2435977999994,889.2435977999994,889.2435977999994,None,None,None,,,,,,,,,,866.060197499999,866.060197499999,None,,879.2036924999993,866.060197499999,866.060197499999,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Head_Z_For', 'L_Arm_Z_Back', 'L_Head_Z_Back', 'L_Head_Y_For']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Head_Y_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_Z_For,0,3,robot,1,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Head_Z_For.mp4,7,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,889.2435977999994,891.3178513999992,,,906.1183926000012,906.1183926000012,906.1183926000012,2,2.0698522000020603,908.2102201999987,908.2102201999987,908.2102201999987,908.2102201999987,908.2102201999987,908.2102201999987,908.2102201999987,908.2102201999987,None,None,None,,,,,,,,,,889.2435977999994,889.2435977999994,None,,902.4845730999987,889.2435977999994,889.2435977999994,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Arm_Z_For', 'R_Arm_Y_Back', 'R_Head_Z_Back', 'R_Arm_Z_For']","{'laterality': 'L_Arm_Z_For', 'localisation': 'R_Head_Z_Back', 'movement': 'R_Arm_Y_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Head_Z_Back,2,3,robot,1,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4']",robot_stimuli\R_Head_Z_Back.mp4,7,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,908.2102201999987,910.2835307999994,,,925.0858058999984,925.0858058999984,925.0858058999984,2,5.893270600001415,931.0104370000008,931.0104370000008,931.0104370000008,931.0104370000008,931.0104370000008,931.0104370000008,931.0104370000008,931.0104370000008,None,None,None,,,,,,,,,,908.2102201999987,908.2102201999987,None,,921.4506513000015,908.2102201999987,908.2102201999987,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Base_Z_Back', 'R_Arm_Z_For', 'R_Base_Y_Back', 'L_Base_Z_For']","{'laterality': 'L_Base_Z_For', 'localisation': 'R_Arm_Z_For', 'movement': 'R_Base_Y_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Base_Z_For,3,3,robot,1,False,False,"['robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Base_Z_For.mp4,7,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,931.0104370000008,933.0812000000005,,,947.7846527000002,947.7846527000002,947.7846527000002,4,1.235299700001633,949.0434878000015,949.0434878000015,949.0434878000015,949.0434878000015,949.0434878000015,949.0434878000015,949.0434878000015,949.0434878000015,None,None,None,,,,,,,,,,931.0104370000008,931.0104370000008,None,,944.150247900001,931.0104370000008,931.0104370000008,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Torso_Y_For', 'R_Arm_Y_For', 'R_Torso_X_Back', 'L_Torso_Y_For']","{'laterality': 'L_Torso_Y_For', 'localisation': 'R_Arm_Y_For', 'movement': 'R_Torso_X_Back'}",localisation,"['laterality', 'localisation', 'movement']",R_Arm_Y_For,1,3,robot,1,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,7,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,949.0434878000015,951.1200921000018,,,965.8000046000016,965.8000046000016,965.8000046000016,2,4.787375700001576,970.6103161999999,970.6103161999999,970.6103161999999,970.6103161999999,970.6103161999999,970.6103161999999,970.6103161999999,970.6103161999999,None,None,None,,,,,,,,,,949.0434878000015,949.0434878000015,None,,962.155042800001,949.0434878000015,949.0434878000015,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Torso_Y_Back', 'L_Torso_Z_For', 'L_Arm_Y_Back', 'L_Torso_Y_Back']","{'laterality': 'R_Torso_Y_Back', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Torso_Z_For'}",movement,"['laterality', 'localisation', 'movement']",L_Torso_Z_For,1,3,robot,1,False,True,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Z_For.mp4,7,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,970.6103161999999,972.6835668999993,,,987.3692962999994,987.3692962999994,987.3692962999994,1,6.6173410000010335,994.0352477999986,998.1430986000014,994.0352477999986,998.1430986000014,994.0352477999986,998.1430986000014,994.0352477999986,998.1430986000014,57.77777777777778,2.897713999998814,space,,,4.0559443999991345,,,,,,,970.6103161999999,970.6103161999999,None,,983.8648404000014,970.6103161999999,970.6103161999999,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Arm_Z_Back', 'L_Head_Z_Back', 'L_Arm_Z_Back', 'L_Arm_X_For']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Head_Z_Back', 'movement': 'L_Arm_X_For'}",movement,['movement'],L_Arm_X_For,3,1,robot,1,True,False,"['robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,7,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1002.5268431000004,1004.6027307000004,,,1019.3970092000018,1019.3970092000018,1019.3970092000018,1,14.998012000000017,1034.4269253999992,1034.4269253999992,1034.4269253999992,1034.4269253999992,1034.4269253999992,1034.4269253999992,1034.4269253999992,1034.4269253999992,None,None,None,,,,,,,,,,998.1430986000014,998.1430986000014,space,4.36491340000066,1015.7674563,,,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Torso_Z_Back', 'L_Torso_X_For', 'R_Torso_Z_Back', 'L_Arm_Z_For']","{'laterality': 'R_Torso_Z_Back', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Torso_X_For'}",laterality,['laterality'],R_Torso_Z_Back,2,1,robot,1,False,False,"['robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\R_Torso_Z_Back.mp4,7,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,1034.4269253999992,1036.5007724999996,,,1051.1876884999983,1051.1876884999983,1051.1876884999983,3,1.1189091000014741,1052.3270276000003,1052.3270276000003,1052.3270276000003,1052.3270276000003,1052.3270276000003,1052.3270276000003,1052.3270276000003,1052.3270276000003,None,None,None,,,,,,,,,,1034.4269253999992,1034.4269253999992,None,,1047.5526610999987,1034.4269253999992,1034.4269253999992,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Torso_Z_For', 'R_Torso_X_Back', 'R_Base_X_Back', 'L_Torso_X_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Base_X_Back', 'movement': 'R_Torso_Z_For'}",laterality,['laterality'],L_Torso_X_Back,3,1,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,7,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1052.3270276000003,1054.4012311000006,,,1069.2024358999988,1069.2024358999988,1069.2024358999988,4,0.6570753999985754,1069.8771085000008,1069.8771085000008,1069.8771085000008,1069.8771085000008,1069.8771085000008,1069.8771085000008,1069.8771085000008,1069.8771085000008,None,None,None,,,,,,,,,,1052.3270276000003,1052.3270276000003,None,,1065.5697254000006,1052.3270276000003,1052.3270276000003,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Head_X_Back', 'L_Head_X_For', 'L_Head_Z_For', 'L_Base_X_For']","{'laterality': 'R_Head_X_Back', 'localisation': 'L_Base_X_For', 'movement': 'L_Head_Z_For'}",laterality,['laterality'],R_Head_X_Back,0,1,robot,1,False,False,"['robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4']",robot_stimuli\R_Head_X_Back.mp4,7,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1069.8771085000008,1071.951200200001,,,1086.6475876000004,1086.6475876000004,1086.6475876000004,1,1.0286680000026536,1087.693721399999,1087.693721399999,1087.693721399999,1087.693721399999,1087.693721399999,1087.693721399999,1087.693721399999,1087.693721399999,None,None,None,,,,,,,,,,1069.8771085000008,1069.8771085000008,None,,1083.0726285000019,1069.8771085000008,1069.8771085000008,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Base_Y_Back', 'L_Base_Y_For', 'L_Arm_Y_Back', 'L_Base_X_Back']","{'laterality': 'R_Base_Y_Back', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Base_X_Back'}",movement,['movement'],L_Base_X_Back,3,1,robot,1,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,7,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1087.693721399999,1089.764317199999,,,1104.4676686999992,1104.4676686999992,1104.4676686999992,3,3.7116445999999996,1108.2102941999983,1108.2102941999983,1108.2102941999983,1108.2102941999983,1108.2102941999983,1108.2102941999983,1108.2102941999983,1108.2102941999983,None,None,None,,,,,,,,,,1087.693721399999,1087.693721399999,None,,1100.8551195,1087.693721399999,1087.693721399999,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Head_X_For', 'R_Head_X_Back', 'L_Head_Y_Back', 'L_Base_X_Back']","{'laterality': 'R_Head_X_Back', 'localisation': 'L_Base_X_Back', 'movement': 'L_Head_Y_Back'}",localisation,['localisation'],L_Base_X_Back,3,1,robot,1,False,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,7,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1108.2102941999983,1110.2847881999987,,,1124.9997017999995,1124.9997017999995,1124.9997017999995,4,1.1793300999997882,1126.2105463000007,1126.2105463000007,1126.2105463000007,1126.2105463000007,1126.2105463000007,1126.2105463000007,1126.2105463000007,1126.2105463000007,None,None,None,,,,,,,,,,1108.2102941999983,1108.2102941999983,None,,1121.3842350999985,1108.2102941999983,1108.2102941999983,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Arm_Y_Back', 'L_Arm_Y_For', 'L_Base_Y_Back', 'L_Arm_Z_For']","{'laterality': 'R_Arm_Y_Back', 'localisation': 'L_Base_Y_Back', 'movement': 'L_Arm_Z_For'}",movement,['movement'],L_Arm_Z_For,3,1,robot,1,False,False,"['robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,7,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1126.2105463000007,1128.2848426000019,,,1143.0343442000012,1143.0343442000012,1143.0343442000012,4,2.74486479999905,1145.8104222000002,1145.8104222000002,1145.8104222000002,1145.8104222000002,1145.8104222000002,1145.8104222000002,1145.8104222000002,1145.8104222000002,None,None,None,,,,,,,,,,1126.2105463000007,1126.2105463000007,None,,1139.3999068999983,1126.2105463000007,1126.2105463000007,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['L_Base_X_Back', 'R_Base_X_For', 'L_Base_Z_For', 'L_Head_X_For']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Head_X_For', 'movement': 'L_Base_Z_For'}",localisation,['localisation'],L_Head_X_For,3,1,robot,1,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,7,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1145.8104222000002,1147.8868651999983,,,1162.4798099,1162.4798099,1162.4798099,4,1.2921972000003734,1163.7938367999996,1163.7938367999996,1163.7938367999996,1163.7938367999996,1163.7938367999996,1163.7938367999996,1163.7938367999996,1163.7938367999996,None,None,None,,,,,,,,,,1145.8104222000002,1145.8104222000002,None,,1158.9209546999991,1145.8104222000002,1145.8104222000002,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['R_Arm_X_Back', 'L_Base_X_For', 'R_Base_Y_For', 'R_Base_X_Back']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Arm_X_Back', 'movement': 'R_Base_Y_For'}",localisation,['localisation'],R_Arm_X_Back,0,1,robot,1,False,True,"['robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,7,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1163.7938367999996,1165.8622209999994,,,1180.5987501000018,1180.5987501000018,1180.5987501000018,2,8.477713199998107,1189.1176014000011,1193.6108950999987,1189.1176014000011,1193.6108950999987,1189.1176014000011,1193.6108950999987,1189.1176014000011,1193.6108950999987,57.77777777777778,2.409371800000372,space,,,4.428878699996858,,,,,,,1163.7938367999996,1163.7938367999996,None,,1176.9645248000015,1163.7938367999996,1163.7938367999996,,,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
"['blue_right_K_45', 'blue_top_B_0', 'blue_right_H_0', 'red_right_G_0']","{'color': 'red_right_G_0', 'position': 'blue_top_B_0', 'orientation': 'blue_right_K_45'}",position,"['color', 'position']",blue_top_B_0,1,2,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,7,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1226.4603410000018,1228.5241508,,,1237.2026493999983,1237.2026493999983,1237.2026493999983,2,3.1765506000010646,1240.4105229999986,1240.4105229999986,1240.4105229999986,1240.4105229999986,1240.4105229999986,1240.4105229999986,1240.4105229999986,1240.4105229999986,None,None,None,,,,,,,,,,1193.6108950999987,1193.6108950999987,space,32.817495999999664,,,,1234.9807648999995,1237.2026493999983,7,001,2024-07-23_15h15.42.938,robot_cogshifting_sign,2022.2.5,59.96196013252798,
