sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['blue_right_S_45', 'blue_top_L_45', 'red_right_P_45', 'blue_right_B_0']","{'color': 'red_right_P_45', 'position': 'blue_top_L_45', 'orientation': 'blue_right_B_0'}",orientation,"['color', 'orientation', 'position']",blue_right_B_0,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,859.4762392,861.5315081,,,870.0086408999999,870.0086408999999,870.0086408999999,4,2.8318691999999004,872.8594644,872.8594644,872.8594644,872.8594644,872.8594644,872.8594644,872.8594644,872.8594644,None,None,None,,,,,,,,,,859.4762392,859.4762392,None,,867.9908038,870.0086408999999,859.4762392,859.4762392,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_right_W_45', 'blue_top_K_45', 'red_top_K_45', 'blue_top_Q_0']","{'color': 'red_top_K_45', 'position': 'blue_right_W_45', 'orientation': 'blue_top_Q_0'}",color,"['color', 'orientation', 'position']",red_top_K_45,2,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,872.8594644,874.9291118,,,883.8064866,883.8064866,883.8064866,3,2.3217815000000286,886.1594547999999,886.1594547999999,886.1594547999999,886.1594547999999,886.1594547999999,886.1594547999999,886.1594547999999,886.1594547999999,None,None,None,,,,,,,,,,872.8594644,872.8594644,None,,881.5969769999999,883.8064866,872.8594644,872.8594644,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_bottom_L_45', 'blue_top_S_45', 'blue_bottom_V_0', 'blue_bottom_Z_45']","{'color': 'red_bottom_L_45', 'position': 'blue_top_S_45', 'orientation': 'blue_bottom_V_0'}",position,"['color', 'orientation', 'position']",blue_top_S_45,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,886.1594547999999,888.2169263,,,897.3333051,897.3333051,897.3333051,2,4.76342279999993,902.1263112,902.1263112,902.1263112,902.1263112,902.1263112,902.1263112,902.1263112,902.1263112,None,None,None,,,,,,,,,,886.1594547999999,886.1594547999999,None,,895.1142354,897.3333051,886.1594547999999,886.1594547999999,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_right_F_45', 'red_left_B_45', 'blue_left_L_45', 'blue_left_G_0']","{'color': 'red_left_B_45', 'position': 'blue_right_F_45', 'orientation': 'blue_left_G_0'}",color,"['color', 'orientation', 'position']",red_left_B_45,1,3,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,902.1263112,904.1864411,,,912.8887523,912.8887523,912.8887523,2,3.89560369999991,916.8346022,928.2752108999999,916.8346022,928.2752108999999,916.8346022,928.2752108999999,916.8346022,928.2752108999999,64.25925925925927,8.535715299999993,space,,,11.390411800000024,,,,,,,902.1263112,902.1263112,None,,910.6637005,912.8887523,902.1263112,902.1263112,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_right_H_0', 'red_right_C_45', 'red_left_P_0', 'red_right_G_0']","{'color': 'blue_right_H_0', 'position': 'red_left_P_0', 'orientation': 'red_right_C_45'}",orientation,"['orientation', 'position']",red_right_C_45,1,2,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,933.0430236999999,935.0989193,,,943.7763503,943.7763503,943.7763503,2,3.2721075999998988,947.0761449,947.0761449,947.0761449,947.0761449,947.0761449,947.0761449,947.0761449,947.0761449,None,None,None,,,,,,,,,,928.2752108999999,928.2752108999999,space,4.748369899999929,941.7565539,943.7763503,,,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_bottom_H_0', 'blue_bottom_J_45', 'blue_right_M_45', 'red_bottom_Z_45']","{'color': 'red_bottom_Z_45', 'position': 'blue_right_M_45', 'orientation': 'blue_bottom_H_0'}",color,"['color', 'orientation']",red_bottom_Z_45,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,947.0761449,949.1377566,,,957.8111471,957.8111471,957.8111471,4,2.9006911000001168,960.7432289000001,960.7432289000001,960.7432289000001,960.7432289000001,960.7432289000001,960.7432289000001,960.7432289000001,960.7432289000001,None,None,None,,,,,,,,,,947.0761449,947.0761449,None,,955.5944936999999,957.8111471,947.0761449,947.0761449,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_right_C_45', 'blue_right_H_0', 'blue_right_P_45', 'blue_top_K_45']","{'color': 'red_right_C_45', 'position': 'blue_top_K_45', 'orientation': 'blue_right_H_0'}",position,"['orientation', 'position']",blue_top_K_45,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,960.7432289000001,962.7986515,,,971.6764957,971.6764957,971.6764957,4,8.715479699999818,980.4096459,980.4096459,980.4096459,980.4096459,980.4096459,980.4096459,980.4096459,980.4096459,None,None,None,,,,,,,,,,960.7432289000001,960.7432289000001,None,,969.6556865,971.6764957,960.7432289000001,960.7432289000001,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_right_X_45', 'blue_right_C_0', 'red_right_M_0', 'red_top_C_0']","{'color': 'blue_right_C_0', 'position': 'red_top_C_0', 'orientation': 'red_right_X_45'}",position,"['orientation', 'position']",red_top_C_0,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,980.4096459,982.4645108,,,991.1442853000001,991.1442853000001,991.1442853000001,4,5.287824299999997,996.4594640999999,996.4594640999999,996.4594640999999,996.4594640999999,996.4594640999999,996.4594640999999,996.4594640999999,996.4594640999999,None,None,None,,,,,,,,,,980.4096459,980.4096459,None,,988.9284871,991.1442853000001,980.4096459,980.4096459,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_bottom_T_45', 'red_bottom_L_0', 'red_right_G_45', 'red_bottom_J_45']","{'color': 'blue_bottom_T_45', 'position': 'red_right_G_45', 'orientation': 'red_bottom_L_0'}",position,"['color', 'position']",red_right_G_45,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,996.4594640999999,998.5160258999999,,,1007.5769691999999,1007.5769691999999,1007.5769691999999,3,2.366860799999799,1009.9765697,1009.9765697,1009.9765697,1009.9765697,1009.9765697,1009.9765697,1009.9765697,1009.9765697,None,None,None,,,,,,,,,,996.4594640999999,996.4594640999999,None,,1005.3633699,1007.5769691999999,996.4594640999999,996.4594640999999,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_bottom_L_45', 'blue_right_S_45', 'red_bottom_P_45', 'blue_bottom_K_0']","{'color': 'red_bottom_P_45', 'position': 'blue_right_S_45', 'orientation': 'blue_bottom_K_0'}",color,"['color', 'position']",red_bottom_P_45,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,1009.9765697,1012.0469885,,,1020.7130228000001,1020.7130228000001,1020.7130228000001,3,5.071004000000116,1025.8097541,1025.8097541,1025.8097541,1025.8097541,1025.8097541,1025.8097541,1025.8097541,1025.8097541,None,None,None,,,,,,,,,,1009.9765697,1009.9765697,None,,1018.4962533999999,1020.7130228000001,1009.9765697,1009.9765697,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_right_V_45', 'blue_right_H_0', 'red_top_L_0', 'red_right_K_0']","{'color': 'blue_right_H_0', 'position': 'red_top_L_0', 'orientation': 'red_right_V_45'}",orientation,"['orientation', 'position']",red_right_V_45,0,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,1025.8097541,1027.8647282,,,1036.5482878999999,1036.5482878999999,1036.5482878999999,1,5.868654600000113,1042.4431516,1042.4431516,1042.4431516,1042.4431516,1042.4431516,1042.4431516,1042.4431516,1042.4431516,None,None,None,,,,,,,,,,1025.8097541,1025.8097541,None,,1034.3345133999999,1036.5482878999999,1025.8097541,1025.8097541,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_top_P_45', 'red_top_H_0', 'red_bottom_Z_45', 'blue_top_N_45']","{'color': 'blue_top_N_45', 'position': 'red_bottom_Z_45', 'orientation': 'red_top_H_0'}",orientation,"['color', 'orientation']",red_top_H_0,1,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,1042.4431516,1044.4979955,,,1053.1749801,1053.1749801,1053.1749801,2,5.91316909999999,1059.1097424,1059.1097424,1059.1097424,1059.1097424,1059.1097424,1059.1097424,1059.1097424,1059.1097424,None,None,None,,,,,,,,,,1042.4431516,1042.4431516,None,,1050.9613553,1053.1749801,1042.4431516,1042.4431516,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_left_W_0', 'blue_left_G_45', 'red_left_C_45', 'red_top_C_45']","{'color': 'blue_left_G_45', 'position': 'red_top_C_45', 'orientation': 'red_left_W_0'}",color,"['color', 'orientation']",blue_left_G_45,1,2,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,1059.1097424,1061.1645394,,,1069.6435481,1069.6435481,1069.6435481,2,2.836709099999993,1072.5380926999999,1083.5943925,1072.5380926999999,1083.5943925,1072.5380926999999,1083.5943925,1072.5380926999999,1083.5943925,53.30246913580247,3.6411613000000216,space,,,10.989469800000037,,,,,,,1059.1097424,1059.1097424,None,,1067.6253969,1069.6435481,1059.1097424,1059.1097424,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_left_H_0', 'red_left_Q_45', 'blue_left_V_45', 'blue_top_M_45']","{'color': 'red_left_Q_45', 'position': 'blue_top_M_45', 'orientation': 'blue_left_H_0'}",orientation,['orientation'],blue_left_H_0,0,1,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,1088.4431236,1090.4981762,,,1099.3946262,1099.3946262,1099.3946262,1,0.40648009999993917,1099.8265603,1099.8265603,1099.8265603,1099.8265603,1099.8265603,1099.8265603,1099.8265603,1099.8265603,None,None,None,,,,,,,,,,1083.5943925,1083.5943925,space,4.823011899999969,1097.1792594,1099.3946262,,,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_top_G_0', 'blue_bottom_F_45', 'blue_bottom_P_0', 'red_bottom_P_0']","{'color': 'red_bottom_P_0', 'position': 'blue_top_G_0', 'orientation': 'blue_bottom_F_45'}",color,['color'],red_bottom_P_0,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,1099.8265603,1101.882543,,,1110.3590285999999,1110.3590285999999,1110.3590285999999,4,0.6251200999997621,1111.0097974,1111.0097974,1111.0097974,1111.0097974,1111.0097974,1111.0097974,1111.0097974,1111.0097974,None,None,None,,,,,,,,,,1099.8265603,1099.8265603,None,,1108.3364087,1110.3590285999999,1099.8265603,1099.8265603,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_top_L_45', 'blue_bottom_Z_0', 'blue_bottom_P_45', 'red_bottom_K_45']","{'color': 'red_bottom_K_45', 'position': 'blue_top_L_45', 'orientation': 'blue_bottom_Z_0'}",orientation,['orientation'],blue_bottom_Z_0,1,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,1111.0097974,1113.068092,,,1121.9330429,1121.9330429,1121.9330429,2,0.31622509999986903,1122.2766033,1122.2766033,1122.2766033,1122.2766033,1122.2766033,1122.2766033,1122.2766033,1122.2766033,None,None,None,,,,,,,,,,1111.0097974,1111.0097974,None,,1119.920724,1121.9330429,1111.0097974,1111.0097974,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_bottom_C_45', 'blue_left_N_45', 'red_left_F_0', 'red_left_V_45']","{'color': 'blue_left_N_45', 'position': 'red_bottom_C_45', 'orientation': 'red_left_F_0'}",position,['position'],red_bottom_C_45,0,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,1122.2766033,1124.3301337999999,,,1133.0044946,1133.0044946,1133.0044946,1,0.2512172999999933,1133.2766449,1133.2766449,1133.2766449,1133.2766449,1133.2766449,1133.2766449,1133.2766449,1133.2766449,None,None,None,,,,,,,,,,1122.2766033,1122.2766033,None,,1130.9909657,1133.0044946,1122.2766033,1122.2766033,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_left_X_45', 'red_top_R_45', 'blue_top_Z_45', 'blue_top_V_0']","{'color': 'red_top_R_45', 'position': 'blue_left_X_45', 'orientation': 'blue_top_V_0'}",position,['position'],blue_left_X_45,0,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,1133.2766449,1135.3305576,,,1144.3965735,1144.3965735,1144.3965735,1,0.3395051999998344,1144.7624567999999,1144.7624567999999,1144.7624567999999,1144.7624567999999,1144.7624567999999,1144.7624567999999,1144.7624567999999,1144.7624567999999,None,None,None,,,,,,,,,,1133.2766449,1133.2766449,None,,1142.1796144,1144.3965735,1133.2766449,1133.2766449,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_left_J_0', 'blue_top_L_0', 'red_top_T_45', 'red_top_T_0']","{'color': 'blue_top_L_0', 'position': 'red_left_J_0', 'orientation': 'red_top_T_45'}",orientation,['orientation'],red_top_T_45,2,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,1144.7624567999999,,,,1155.7172744,1155.7172744,1155.7172744,3,0.22744889999988516,1155.9767353,1155.9767353,1155.9767353,1155.9767353,1155.9767353,1155.9767353,1155.9767353,1155.9767353,None,None,None,,,,,,,,,,1144.7624567999999,1144.7624567999999,None,,1153.4996044,1155.7172744,1144.7624567999999,1144.7624567999999,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_bottom_V_0', 'red_bottom_Q_45', 'blue_bottom_Z_45', 'red_right_S_45']","{'color': 'blue_bottom_Z_45', 'position': 'red_right_S_45', 'orientation': 'red_bottom_V_0'}",position,['position'],red_right_S_45,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,1155.9767353,1158.0318431,,,1166.9133173,1166.9133173,1166.9133173,4,1.0221033999998639,1167.9598758,1167.9598758,1167.9598758,1167.9598758,1167.9598758,1167.9598758,1167.9598758,1167.9598758,None,None,None,,,,,,,,,,1155.9767353,1155.9767353,None,,1164.8915478,1166.9133173,1155.9767353,1155.9767353,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['red_right_H_0', 'red_left_H_0', 'blue_right_L_0', 'red_right_S_45']","{'color': 'blue_right_L_0', 'position': 'red_left_H_0', 'orientation': 'red_right_S_45'}",color,['color'],blue_right_L_0,2,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1167.9598758,1170.0157919,,,1178.6941036,1178.6941036,1178.6941036,3,0.5864355000000927,1179.3100683,1179.3100683,1179.3100683,1179.3100683,1179.3100683,1179.3100683,1179.3100683,1179.3100683,None,None,None,,,,,,,,,,1167.9598758,1167.9598758,None,,1176.4851361,1178.6941036,1167.9598758,1167.9598758,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['blue_top_J_0', 'red_top_F_45', 'blue_right_D_45', 'blue_top_G_45']","{'color': 'red_top_F_45', 'position': 'blue_right_D_45', 'orientation': 'blue_top_J_0'}",color,['color'],red_top_F_45,1,1,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,4,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1179.3100683,1181.3647055,,,1190.2580094,1190.2580094,1190.2580094,2,2.062876699999819,1192.370597,1296.159993,1192.370597,1296.159993,1192.370597,1296.159993,1192.370597,1296.159993,9.78395061728395,3.928487900000164,space,,,103.72551599999996,,,,,,,1179.3100683,1179.3100683,None,,1188.2405647,1190.2580094,1179.3100683,1179.3100683,,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['L_Base_X_For', 'L_Head_Z_Back', 'R_Head_X_For', 'L_Head_X_Back']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_For', 'movement': 'L_Head_Z_Back'}",localisation,"['localisation', 'movement']",L_Base_X_For,0,2,robot,2,True,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\L_Base_X_For.mp4,4,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1304.9270648,1307.0093992,,,1321.8050589,1321.8050589,1321.8050589,1,22.754901200000162,1344.57684,1344.57684,1344.57684,1344.57684,1344.57684,1344.57684,1344.57684,1344.57684,None,None,None,,,,,,,,,,1296.159993,1296.159993,space,8.735641199999904,,,,,1318.1663277,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['R_Base_X_For', 'R_Head_X_For', 'R_Base_Y_For', 'L_Base_X_Back']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Head_X_For', 'movement': 'R_Base_Y_For'}",laterality,"['laterality', 'localisation']",L_Base_X_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,4,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1344.57684,1346.6666979,,,1361.3215164,1361.3215164,1361.3215164,4,30.77447310000001,1392.1267827,1392.1267827,1392.1267827,1392.1267827,1392.1267827,1392.1267827,1392.1267827,1392.1267827,None,None,None,,,,,,,,,,1344.57684,1344.57684,None,,,,1344.57684,1344.57684,1357.7194831,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['L_Head_Z_For', 'R_Head_X_For', 'L_Base_X_For', 'L_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_For', 'movement': 'L_Head_Z_For'}",laterality,"['laterality', 'localisation']",R_Head_X_For,1,2,robot,2,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\R_Head_X_For.mp4,4,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1392.1267827,1394.2089117,,,1408.8770764,1408.8770764,1408.8770764,2,3.308419599999965,1412.210369,1412.210369,1412.210369,1412.210369,1412.210369,1412.210369,1412.210369,1412.210369,None,None,None,,,,,,,,,,1392.1267827,1392.1267827,None,,,,1392.1267827,1392.1267827,1405.3204926,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['L_Arm_Z_Back', 'R_Arm_X_For', 'L_Torso_X_Back', 'L_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Torso_X_Back', 'movement': 'L_Arm_Z_Back'}",laterality,"['laterality', 'movement']",R_Arm_X_For,1,2,robot,2,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Arm_X_For.mp4,4,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1412.210369,1414.2855571,,,1429.0832458,1429.0832458,1429.0832458,2,12.045066699999992,1441.1607212,1441.1607212,1441.1607212,1441.1607212,1441.1607212,1441.1607212,1441.1607212,1441.1607212,None,None,None,,,,,,,,,,1412.210369,1412.210369,None,,,,1412.210369,1412.210369,1425.4537584,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
"['L_Torso_X_For', 'L_Arm_Y_For', 'R_Arm_X_For', 'L_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Torso_X_For', 'movement': 'L_Arm_Y_For'}",movement,"['laterality', 'movement']",L_Arm_Y_For,1,2,robot,2,False,False,"['robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,4,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,1441.1607212,1443.2368139999999,,,1458.0594829,1458.0594829,1458.0594829,2,3.5420586000000043,1461.6272365,1461.6272365,1461.6272365,1461.6272365,1461.6272365,1461.6272365,1461.6272365,1461.6272365,None,None,None,,,,,,,,,,1441.1607212,1441.1607212,None,,,,1441.1607212,1441.1607212,1454.4200537,4,001,2024-07-15_14h06.29.468,robot_cogshifting_sign,2022.2.5,59.7266312089576,
