sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
M,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,172,172,172,,,,,,,,,,,,,1450.2939499,1451.3644281,,,,,,,1453.3975229,1453.3975229,1453.3975229,1453.3975229,1453.3975229,1453.3975229,1453.3975229,1453.3975229,None,None,None,,,,,,,,,,,1450.2939499,1450.2939499,None,,,1451.3644281,None,1450.2939499,1450.2939499,,1451.3644281,1453.3975229,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
H,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,173,173,173,,,,,,,,,,,,,1453.3975229,1454.4508208,,,,,,,1456.6763927,1456.6763927,1456.6763927,1456.6763927,1456.6763927,1456.6763927,1456.6763927,1456.6763927,None,None,None,,,,,,,,,,,1453.3975229,1453.3975229,None,,,1454.4508208,c,1453.3975229,1453.3975229,1.7957495000000563,1454.4508208,1456.6763927,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
G,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,174,174,174,,,,,,,,,,,,,1456.6763927,1457.7328917,,,,,,,1459.9606266,1459.9606266,1459.9606266,1459.9606266,1459.9606266,1459.9606266,1459.9606266,1459.9606266,None,None,None,,,,,,,,,,,1456.6763927,1456.6763927,None,,,1457.7328917,c,1456.6763927,1456.6763927,1.5282709000002797,1457.7328917,1459.9606266,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
D,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,175,175,175,,,,,,,,,,,,,1459.9606266,1461.0207418,,,,,,,1463.0472805,1463.0472805,1463.0472805,1463.0472805,1463.0472805,1463.0472805,1463.0472805,1463.0472805,None,None,None,,,,,,,,,,,1459.9606266,1459.9606266,None,,,1461.0207418,n,1459.9606266,1459.9606266,0.8896594999998797,1461.0207418,1463.0472805,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
D,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,176,176,176,,,,,,,,,,,,,1463.0472805,1464.0995976,,,,,,,1466.3237458,1466.3237458,1466.3237458,1466.3237458,1466.3237458,1466.3237458,1466.3237458,1466.3237458,None,None,None,,,,,,,,,,,1463.0472805,1463.0472805,None,,,1464.0995976,n,1463.0472805,1463.0472805,1.3543738000000758,1464.0995976,1466.3237458,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
P,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,177,177,177,,,,,,,,,,,,,1466.3237458,1467.3837677,,,,,,,1469.6146451,1469.6146451,1469.6146451,1469.6146451,1469.6146451,1469.6146451,1469.6146451,1469.6146451,None,None,None,,,,,,,,,,,1466.3237458,1466.3237458,None,,,1467.3837677,n,1466.3237458,1466.3237458,0.8059622999999192,1467.3837677,1469.6146451,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
D,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,178,178,178,,,,,,,,,,,,,1469.6146451,1470.6663649,,,,,,,1472.6984074,1472.6984074,1472.6984074,1472.6984074,1472.6984074,1472.6984074,1472.6984074,1472.6984074,None,None,None,,,,,,,,,,,1469.6146451,1469.6146451,None,,,1470.6663649,c,1469.6146451,1469.6146451,1.3957623999999669,1470.6663649,1472.6984074,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
L,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,179,179,179,,,,,,,,,,,,,1472.6984074,,,,,,,,1475.792607,1475.792607,1475.792607,1475.792607,1475.792607,1475.792607,1475.792607,1475.792607,None,None,None,,,,,,,,,,,1472.6984074,1472.6984074,None,,,1473.7686685,n,1472.6984074,1472.6984074,0.756395399999974,1473.7686685,1475.792607,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
G,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,180,180,180,,,,,,,,,,,,,1475.792607,1476.850599,,,,,,,1479.0825568,1479.0825568,1479.0825568,1479.0825568,1479.0825568,1479.0825568,1479.0825568,1479.0825568,None,None,None,,,,,,,,,,,1475.792607,1475.792607,None,,,1476.850599,c,1475.792607,1475.792607,0.8755752999998094,1476.850599,1479.0825568,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
Z,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,181,181,181,,,,,,,,,,,,,1479.0825568,,,,,,,,1482.1805883,1482.1805883,1482.1805883,1482.1805883,1482.1805883,1482.1805883,1482.1805883,1482.1805883,None,None,None,,,,,,,,,,,1479.0825568,1479.0825568,None,,,1480.1503910000001,n,1479.0825568,1479.0825568,0.7364130999999361,1480.1503910000001,1482.1805883,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
G,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,182,182,182,,,,,,,,,,,,,1482.1805883,1483.2322313,,,,,,,1485.4556202,1485.4556202,1485.4556202,1485.4556202,1485.4556202,1485.4556202,1485.4556202,1485.4556202,None,None,None,,,,,,,,,,,1482.1805883,1482.1805883,None,,,1483.2322313,n,1482.1805883,1482.1805883,1.2307534999999916,1483.2322313,1485.4556202,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
F,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,183,183,183,,,,,,,,,,,,,1485.4556202,1486.5173393,,,,,,,1488.5471067,1488.5471067,1488.5471067,1488.5471067,1488.5471067,1488.5471067,1488.5471067,1488.5471067,None,None,None,,,,,,,,,,,1485.4556202,1485.4556202,None,,,1486.5173393,n,1485.4556202,1485.4556202,1.000516399999924,1486.5173393,1488.5471067,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
Z,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,184,184,184,,,,,,,,,,,,,1488.5471067,1489.5999608,,,,,,,1491.8283931,1491.8283931,1491.8283931,1491.8283931,1491.8283931,1491.8283931,1491.8283931,1491.8283931,None,None,None,,,,,,,,,,,1488.5471067,1488.5471067,None,,,1489.5999608,n,1488.5471067,1488.5471067,0.91000589999976,1489.5999608,1491.8283931,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
Q,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,185,185,185,,,,,,,,,,,,,1491.8283931,1492.8845877,,,,,,,1495.1176021,1495.1176021,1495.1176021,1495.1176021,1495.1176021,1495.1176021,1495.1176021,1495.1176021,None,None,None,,,,,,,,,,,1491.8283931,1491.8283931,None,,,1492.8845877,n,1491.8283931,1491.8283931,1.6417131999999128,1492.8845877,1495.1176021,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
G,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,186,186,186,,,,,,,,,,,,,1495.1176021,1496.1829991,,,,,,,1498.4109502000001,1498.4109502000001,1498.4109502000001,1498.4109502000001,1498.4109502000001,1498.4109502000001,1498.4109502000001,1498.4109502000001,None,None,None,,,,,,,,,,,1495.1176021,1495.1176021,None,,,1496.1829991,c,1495.1176021,1495.1176021,1.2079298999997263,1496.1829991,1498.4109502000001,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
F,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,187,187,187,,,,,,,,,,,,,1498.4109502000001,1499.4670796,,,,,,,1501.693995,1501.693995,1501.693995,1501.693995,1501.693995,1501.693995,1501.693995,1501.693995,None,None,None,,,,,,,,,,,1498.4109502000001,1498.4109502000001,None,,,1499.4670796,c,1498.4109502000001,1498.4109502000001,1.018475700000181,1499.4670796,1501.693995,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
N,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,188,188,188,,,,,,,,,,,,,1501.693995,1502.7497239,,,,,,,1504.9810032,1504.9810032,1504.9810032,1504.9810032,1504.9810032,1504.9810032,1504.9810032,1504.9810032,None,None,None,,,,,,,,,,,1501.693995,1501.693995,None,,,1502.7497239,n,1501.693995,1501.693995,1.4805320999998912,1502.7497239,1504.9810032,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
Z,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,189,189,189,,,,,,,,,,,,,1504.9810032,1506.0405502,,,,,,,1508.0661617,1508.0661617,1508.0661617,1508.0661617,1508.0661617,1508.0661617,1508.0661617,1508.0661617,None,None,None,,,,,,,,,,,1504.9810032,1504.9810032,None,,,1506.0405502,c,1504.9810032,1504.9810032,1.565666299999748,1506.0405502,1508.0661617,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
S,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,190,190,190,,,,,,,,,,,,,1508.0661617,,,,,,,,1511.362007,1511.362007,1511.362007,1511.362007,1511.362007,1511.362007,1511.362007,1511.362007,None,None,None,,,,,,,,,,,1508.0661617,1508.0661617,None,,,1509.1332282,n,1508.0661617,1508.0661617,1.2885596999999507,1509.1332282,1511.362007,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
N,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,191,191,191,,,,,,,,,,,,,1511.362007,1512.4171711000001,,,,,,,1514.6463118,1514.6463118,1514.6463118,1514.6463118,1514.6463118,1514.6463118,1514.6463118,1514.6463118,None,None,None,,,,,,,,,,,1511.362007,1511.362007,None,,,1512.4171711000001,c,1511.362007,1511.362007,1.3016308999999637,1512.4171711000001,1514.6463118,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
Z,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,192,192,192,,,,,,,,,,,,,1514.6463118,1515.700918,,,,,,,1517.9331562,1517.9331562,1517.9331562,1517.9331562,1517.9331562,1517.9331562,1517.9331562,1517.9331562,None,None,None,,,,,,,,,,,1514.6463118,1514.6463118,None,,,1515.700918,c,1514.6463118,1514.6463118,1.336371699999745,1515.700918,1517.9331562,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
B,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,193,193,193,,,,,,,,,,,,,1517.9331562,,,,,,,,1521.0306249,1521.0306249,1521.0306249,1521.0306249,1521.0306249,1521.0306249,1521.0306249,1521.0306249,None,None,None,,,,,,,,,,,1517.9331562,1517.9331562,None,,,1519.0007130000001,n,1517.9331562,1517.9331562,0.38899229999969975,1519.0007130000001,1521.0306249,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
H,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,194,194,194,,,,,,,,,,,,,1521.0306249,1522.0834665,,,,,,,1524.3101188,1524.3101188,1524.3101188,1524.3101188,1524.3101188,1524.3101188,1524.3101188,1524.3101188,None,None,None,,,,,,,,,,,1521.0306249,1521.0306249,None,,,1522.0834665,n,1521.0306249,1521.0306249,1.146122699999978,1522.0834665,1524.3101188,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
J,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,195,195,195,,,,,,,,,,,,,1524.3101188,1525.3832138,,,,,,,1527.617495,1527.617495,1527.617495,1527.617495,1527.617495,1527.617495,1527.617495,1527.617495,None,None,None,,,,,,,,,,,1524.3101188,1524.3101188,None,,,1525.3832138,n,1524.3101188,1524.3101188,0.9513334000000668,1525.3832138,1527.617495,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
D,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,196,196,196,,,,,,,,,,,,,1527.617495,1528.6833803,,,,,,,1530.9148123,1530.9148123,1530.9148123,1530.9148123,1530.9148123,1530.9148123,1530.9148123,1530.9148123,None,None,None,,,,,,,,,,,1527.617495,1527.617495,None,,,1528.6833803,c,1527.617495,1527.617495,1.4270731000001433,1528.6833803,1530.9148123,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
Z,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,197,197,197,,,,,,,,,,,,,1530.9148123,1531.9678503,,,,,,,1534.199568,1534.199568,1534.199568,1534.199568,1534.199568,1534.199568,1534.199568,1534.199568,None,None,None,,,,,,,,,,,1530.9148123,1530.9148123,None,,,1531.9678503,n,1530.9148123,1530.9148123,1.6623617999998714,1531.9678503,1534.199568,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
Z,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,198,198,198,,,,,,,,,,,,,1534.199568,,,,,,,,1537.500309,1537.500309,1537.500309,1537.500309,1537.500309,1537.500309,1537.500309,1537.500309,None,None,None,,,,,,,,,,,1534.199568,1534.199568,None,,,1535.2667809,n,1534.199568,1534.199568,1.0593827999998666,1535.2667809,1537.500309,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
F,False,3,letter,2,False,True,robot_stimuli\\filler.mp4,15,,,,,,,,,0,199,199,199,,,,,,,,,,,,,1537.500309,,,,,,,,1540.6280736,1561.8908069,1540.6280736,1561.8908069,1540.6280736,1561.8908069,1540.6280736,1561.8908069,47.43827160493827,2.839258200000131,space,,,,21.201908800000183,,,,,,,1537.500309,1537.500309,None,,,1538.5681945000001,n,1537.500309,1537.500309,1.0946939999998904,1538.5681945000001,1540.6280736,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
T,False,2,letter,2,True,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,200,200,200,,,,,,,,,,,,,1569.0973764,1570.1538885,,,,,,,1572.1853919,1572.1853919,1572.1853919,1572.1853919,1572.1853919,1572.1853919,1572.1853919,1572.1853919,None,None,None,,,,,,,,,,,1561.8908069,1561.8908069,space,7.1787044000002425,,1570.1538885,None,,,,1570.1538885,1572.1853919,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
B,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,201,201,201,,,,,,,,,,,,,1572.1853919,1573.2510889,,,,,,,1575.4766194000001,1575.4766194000001,1575.4766194000001,1575.4766194000001,1575.4766194000001,1575.4766194000001,1575.4766194000001,1575.4766194000001,None,None,None,,,,,,,,,,,1572.1853919,1572.1853919,None,,,1573.2510889,None,1572.1853919,1572.1853919,,1573.2510889,1575.4766194000001,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
D,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,202,202,202,,,,,,,,,,,,,1575.4766194000001,1576.5333286,,,,,,,1578.7577191,1578.7577191,1578.7577191,1578.7577191,1578.7577191,1578.7577191,1578.7577191,1578.7577191,None,None,None,,,,,,,,,,,1575.4766194000001,1575.4766194000001,None,,,1576.5333286,n,1575.4766194000001,1575.4766194000001,0.8965005000000019,1576.5333286,1578.7577191,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
W,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,203,203,203,,,,,,,,,,,,,1578.7577191,1579.8166429,,,,,,,1582.0472355,1582.0472355,1582.0472355,1582.0472355,1582.0472355,1582.0472355,1582.0472355,1582.0472355,None,None,None,,,,,,,,,,,1578.7577191,1578.7577191,None,,,1579.8166429,n,1578.7577191,1578.7577191,0.8220428000001903,1579.8166429,1582.0472355,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
D,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,204,204,204,,,,,,,,,,,,,1582.0472355,1583.1006379,,,,,,,1585.1321973,1585.1321973,1585.1321973,1585.1321973,1585.1321973,1585.1321973,1585.1321973,1585.1321973,None,None,None,,,,,,,,,,,1582.0472355,1582.0472355,None,,,1583.1006379,c,1582.0472355,1582.0472355,0.9063241000001199,1583.1006379,1585.1321973,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
J,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,205,205,205,,,,,,,,,,,,,1585.1321973,,,,,,,,1588.4305115,1588.4305115,1588.4305115,1588.4305115,1588.4305115,1588.4305115,1588.4305115,1588.4305115,None,None,None,,,,,,,,,,,1585.1321973,1585.1321973,None,,,1586.1997835,n,1585.1321973,1585.1321973,0.7431216000002223,1586.1997835,1588.4305115,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
G,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,206,206,206,,,,,,,,,,,,,1588.4305115,1589.4842434,,,,,,,1591.5115207000001,1591.5115207000001,1591.5115207000001,1591.5115207000001,1591.5115207000001,1591.5115207000001,1591.5115207000001,1591.5115207000001,None,None,None,,,,,,,,,,,1588.4305115,1588.4305115,None,,,1589.4842434,n,1588.4305115,1588.4305115,0.5942525000000387,1589.4842434,1591.5115207000001,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
D,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,207,207,207,,,,,,,,,,,,,1591.5115207000001,1592.5675327000001,,,,,,,1594.7944598,1594.7944598,1594.7944598,1594.7944598,1594.7944598,1594.7944598,1594.7944598,1594.7944598,None,None,None,,,,,,,,,,,1591.5115207000001,1591.5115207000001,None,,,1592.5675327000001,n,1591.5115207000001,1591.5115207000001,0.9502093999997214,1592.5675327000001,1594.7944598,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
R,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,208,208,208,,,,,,,,,,,,,1594.7944598,1595.8487816,,,,,,,1598.0776328,1598.0776328,1598.0776328,1598.0776328,1598.0776328,1598.0776328,1598.0776328,1598.0776328,None,None,None,,,,,,,,,,,1594.7944598,1594.7944598,None,,,1595.8487816,n,1594.7944598,1594.7944598,0.8535918000000038,1595.8487816,1598.0776328,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
J,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,209,209,209,,,,,,,,,,,,,1598.0776328,1599.1351227,,,,,,,1601.1668267,1601.1668267,1601.1668267,1601.1668267,1601.1668267,1601.1668267,1601.1668267,1601.1668267,None,None,None,,,,,,,,,,,1598.0776328,1598.0776328,None,,,1599.1351227,n,1598.0776328,1598.0776328,0.47095340000009855,1599.1351227,1601.1668267,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
C,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,210,210,210,,,,,,,,,,,,,1601.1668267,,,,,,,,1604.4660883,1604.4660883,1604.4660883,1604.4660883,1604.4660883,1604.4660883,1604.4660883,1604.4660883,None,None,None,,,,,,,,,,,1601.1668267,1601.1668267,None,,,1602.2339689,n,1601.1668267,1601.1668267,0.7648152000001573,1602.2339689,1604.4660883,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
J,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,211,211,211,,,,,,,,,,,,,1604.4660883,,,,,,,,1607.7645366,1607.7645366,1607.7645366,1607.7645366,1607.7645366,1607.7645366,1607.7645366,1607.7645366,None,None,None,,,,,,,,,,,1604.4660883,1604.4660883,None,,,1605.5341202,c,1604.4660883,1604.4660883,0.856336500000225,1605.5341202,1607.7645366,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
B,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,212,212,212,,,,,,,,,,,,,1607.7645366,1608.8167,,,,,,,1611.0417628,1611.0417628,1611.0417628,1611.0417628,1611.0417628,1611.0417628,1611.0417628,1611.0417628,None,None,None,,,,,,,,,,,1607.7645366,1607.7645366,None,,,1608.8167,n,1607.7645366,1607.7645366,0.5963099999996757,1608.8167,1611.0417628,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
T,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,213,213,213,,,,,,,,,,,,,1611.0417628,1612.1010322,,,,,,,1614.1311772,1614.1311772,1614.1311772,1614.1311772,1614.1311772,1614.1311772,1614.1311772,1614.1311772,None,None,None,,,,,,,,,,,1611.0417628,1611.0417628,None,,,1612.1010322,n,1611.0417628,1611.0417628,0.9365561999998135,1612.1010322,1614.1311772,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
P,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,214,214,214,,,,,,,,,,,,,1614.1311772,1615.183418,,,,,,,1617.4138515,1617.4138515,1617.4138515,1617.4138515,1617.4138515,1617.4138515,1617.4138515,1617.4138515,None,None,None,,,,,,,,,,,1614.1311772,1614.1311772,None,,,1615.183418,n,1614.1311772,1614.1311772,0.6632981999996446,1615.183418,1617.4138515,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
T,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,215,215,215,,,,,,,,,,,,,1617.4138515,1618.4672065,,,,,,,1620.6911085,1620.6911085,1620.6911085,1620.6911085,1620.6911085,1620.6911085,1620.6911085,1620.6911085,None,None,None,,,,,,,,,,,1617.4138515,1617.4138515,None,,,1618.4672065,c,1617.4138515,1617.4138515,0.7704804000002241,1618.4672065,1620.6911085,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
K,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,216,216,216,,,,,,,,,,,,,1620.6911085,1621.7498659,,,,,,,1623.9828595000001,1623.9828595000001,1623.9828595000001,1623.9828595000001,1623.9828595000001,1623.9828595000001,1623.9828595000001,1623.9828595000001,None,None,None,,,,,,,,,,,1620.6911085,1620.6911085,None,,,1621.7498659,n,1620.6911085,1620.6911085,0.4482821999997668,1621.7498659,1623.9828595000001,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
Q,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,217,217,217,,,,,,,,,,,,,1623.9828595000001,,,,,,,,1627.0885644,1627.0885644,1627.0885644,1627.0885644,1627.0885644,1627.0885644,1627.0885644,1627.0885644,None,None,None,,,,,,,,,,,1623.9828595000001,1623.9828595000001,None,,,1625.0521133,n,1623.9828595000001,1623.9828595000001,0.6010870000000068,1625.0521133,1627.0885644,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
P,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,218,218,218,,,,,,,,,,,,,1627.0885644,1628.1598919,,,,,,,1630.1868841,1630.1868841,1630.1868841,1630.1868841,1630.1868841,1630.1868841,1630.1868841,1630.1868841,None,None,None,,,,,,,,,,,1627.0885644,1627.0885644,None,,,1628.1598919,n,1627.0885644,1627.0885644,0.6466405000001032,1628.1598919,1630.1868841,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
F,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,219,219,219,,,,,,,,,,,,,1630.1868841,1631.2508746,,,,,,,1633.2741875,1633.2741875,1633.2741875,1633.2741875,1633.2741875,1633.2741875,1633.2741875,1633.2741875,None,None,None,,,,,,,,,,,1630.1868841,1630.1868841,None,,,1631.2508746,n,1630.1868841,1630.1868841,0.7072957999998835,1631.2508746,1633.2741875,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
P,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,220,220,220,,,,,,,,,,,,,1633.2741875,1634.3331051,,,,,,,1636.3616977,1636.3616977,1636.3616977,1636.3616977,1636.3616977,1636.3616977,1636.3616977,1636.3616977,None,None,None,,,,,,,,,,,1633.2741875,1633.2741875,None,,,1634.3331051,c,1633.2741875,1633.2741875,0.6323169000002054,1634.3331051,1636.3616977,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
J,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,221,221,221,,,,,,,,,,,,,1636.3616977,1637.4173081000001,,,,,,,1639.6445434,1639.6445434,1639.6445434,1639.6445434,1639.6445434,1639.6445434,1639.6445434,1639.6445434,None,None,None,,,,,,,,,,,1636.3616977,1636.3616977,None,,,1637.4173081000001,n,1636.3616977,1636.3616977,0.8210711000001538,1637.4173081000001,1639.6445434,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
R,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,15,,,,,,,,,0,222,222,222,,,,,,,,,,,,,1639.6445434,1640.6999376,,,,,,,1642.9334093,1642.9334093,1642.9334093,1642.9334093,1642.9334093,1642.9334093,1642.9334093,1642.9334093,None,None,None,,,,,,,,,,,1639.6445434,1639.6445434,None,,,1640.6999376,n,1639.6445434,1639.6445434,0.7060145999998895,1640.6999376,1642.9334093,15,001,2024-06-20_13h35.49.204,robot_nback_sign,2022.2.5,60.07048670909585,
