sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['red_right_V_45', 'blue_right_W_45', 'red_bottom_N_45', 'red_right_Q_0']","{'color': 'blue_right_W_45', 'position': 'red_bottom_N_45', 'orientation': 'red_right_Q_0'}",color,['color'],blue_right_W_45,1,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,714.5503997999999,716.6061976000001,,,725.6848579,725.6848579,725.6848579,2,0.45168870000009065,726.1687548,726.1687548,726.1687548,726.1687548,726.1687548,726.1687548,726.1687548,726.1687548,None,None,None,,,,,,,,,,714.5503997999999,714.5503997999999,None,,723.4693990000001,725.6848579,714.5503997999999,714.5503997999999,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_left_Q_45', 'red_left_W_45', 'red_top_J_45', 'red_left_R_0']","{'color': 'blue_left_Q_45', 'position': 'red_top_J_45', 'orientation': 'red_left_R_0'}",orientation,['orientation'],red_left_R_0,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,726.1687548,,,,736.9112754,736.9112754,736.9112754,4,2.154699800000003,739.0837254999999,739.0837254999999,739.0837254999999,739.0837254999999,739.0837254999999,739.0837254999999,739.0837254999999,739.0837254999999,None,None,None,,,,,,,,,,726.1687548,726.1687548,None,,734.8948362000001,736.9112754,726.1687548,726.1687548,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_top_X_45', 'red_top_N_0', 'red_left_H_45', 'blue_top_R_45']","{'color': 'blue_top_R_45', 'position': 'red_left_H_45', 'orientation': 'red_top_N_0'}",orientation,['orientation'],red_top_N_0,1,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,739.0837254999999,741.1425634,,,750.0234141000001,750.0234141000001,750.0234141000001,2,0.6901048000000856,750.7338422999999,750.7338422999999,750.7338422999999,750.7338422999999,750.7338422999999,750.7338422999999,750.7338422999999,750.7338422999999,None,None,None,,,,,,,,,,739.0837254999999,739.0837254999999,None,,747.8019479,750.0234141000001,739.0837254999999,739.0837254999999,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_top_F_45', 'blue_top_B_45', 'blue_top_W_0', 'blue_bottom_C_45']","{'color': 'red_top_F_45', 'position': 'blue_bottom_C_45', 'orientation': 'blue_top_W_0'}",position,['position'],blue_bottom_C_45,3,1,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,750.7338422999999,752.789722,,,761.2675565,761.2675565,761.2675565,4,0.4295116000001826,761.7429159999999,764.6502040999999,761.7429159999999,764.6502040999999,761.7429159999999,764.6502040999999,761.7429159999999,764.6502040999999,2.3765432098765418,2.169708200000059,space,,,2.8493071999999984,,,,,,,750.7338422999999,750.7338422999999,None,,759.2456044999999,761.2675565,750.7338422999999,750.7338422999999,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_bottom_P_45', 'red_bottom_V_0', 'blue_bottom_C_0', 'blue_left_Q_0']","{'color': 'red_bottom_V_0', 'position': 'blue_left_Q_0', 'orientation': 'blue_bottom_P_45'}",orientation,"['color', 'orientation', 'position']",blue_bottom_P_45,0,3,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,767.0839593999999,769.1438836,,,777.8013082,777.8013082,777.8013082,2,3.7280457999999044,781.5505983999999,781.5505983999999,781.5505983999999,781.5505983999999,781.5505983999999,781.5505983999999,781.5505983999999,781.5505983999999,None,None,None,,,,,,,,,,764.6502040999999,764.6502040999999,space,2.415126299999997,775.7838402,777.8013082,,,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_right_D_45', 'red_bottom_X_0', 'blue_bottom_R_45', 'red_bottom_R_45']","{'color': 'blue_bottom_R_45', 'position': 'red_right_D_45', 'orientation': 'red_bottom_X_0'}",position,"['color', 'orientation', 'position']",red_right_D_45,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,781.5505983999999,783.6130499999999,,,792.0758894,792.0758894,792.0758894,1,3.3012253000000555,795.4006626999999,795.4006626999999,795.4006626999999,795.4006626999999,795.4006626999999,795.4006626999999,795.4006626999999,795.4006626999999,None,None,None,,,,,,,,,,781.5505983999999,781.5505983999999,None,,790.0565727000001,792.0758894,781.5505983999999,781.5505983999999,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_left_V_0', 'blue_left_Z_45', 'red_left_T_45', 'blue_bottom_X_45']","{'color': 'red_left_T_45', 'position': 'blue_bottom_X_45', 'orientation': 'blue_left_V_0'}",orientation,"['color', 'orientation', 'position']",blue_left_V_0,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,795.4006626999999,797.4568641999999,,,806.3369639,806.3369639,806.3369639,1,4.081384800000137,810.4505434,810.4505434,810.4505434,810.4505434,810.4505434,810.4505434,810.4505434,810.4505434,None,None,None,,,,,,,,,,795.4006626999999,795.4006626999999,None,,804.3081967999999,806.3369639,795.4006626999999,795.4006626999999,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_bottom_X_45', 'red_bottom_M_45', 'blue_right_R_45', 'blue_bottom_S_0']","{'color': 'red_bottom_M_45', 'position': 'blue_right_R_45', 'orientation': 'blue_bottom_S_0'}",color,"['color', 'orientation', 'position']",red_bottom_M_45,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,810.4505434,812.5204343,,,821.2034495,821.2034495,821.2034495,2,2.854439599999864,824.0842276000001,824.0842276000001,824.0842276000001,824.0842276000001,824.0842276000001,824.0842276000001,824.0842276000001,824.0842276000001,None,None,None,,,,,,,,,,810.4505434,810.4505434,None,,818.9886921,821.2034495,810.4505434,810.4505434,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_right_K_0', 'blue_bottom_V_45', 'red_right_X_45', 'blue_right_S_45']","{'color': 'red_right_X_45', 'position': 'blue_bottom_V_45', 'orientation': 'blue_right_K_0'}",orientation,"['color', 'orientation', 'position']",blue_right_K_0,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,824.0842276000001,826.1432788,,,834.6222149,834.6222149,834.6222149,1,1.5308397999998533,836.1840143,836.1840143,836.1840143,836.1840143,836.1840143,836.1840143,836.1840143,836.1840143,None,None,None,,,,,,,,,,824.0842276000001,824.0842276000001,None,,832.5998709,834.6222149,824.0842276000001,824.0842276000001,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_left_J_45', 'red_bottom_H_45', 'red_bottom_Z_0', 'blue_bottom_P_45']","{'color': 'blue_bottom_P_45', 'position': 'red_left_J_45', 'orientation': 'red_bottom_Z_0'}",position,"['color', 'orientation', 'position']",red_left_J_45,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,836.1840143,838.2401964999999,,,847.1189939999999,847.1189939999999,847.1189939999999,1,1.7697692999998935,848.9176276000001,848.9176276000001,848.9176276000001,848.9176276000001,848.9176276000001,848.9176276000001,848.9176276000001,848.9176276000001,None,None,None,,,,,,,,,,836.1840143,836.1840143,None,,845.0949659999999,847.1189939999999,836.1840143,836.1840143,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_bottom_D_45', 'red_left_Q_0', 'blue_left_T_45', 'red_left_B_45']","{'color': 'blue_left_T_45', 'position': 'red_bottom_D_45', 'orientation': 'red_left_Q_0'}",position,"['color', 'orientation', 'position']",red_bottom_D_45,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,848.9176276000001,850.972882,,,859.4552632,859.4552632,859.4552632,1,1.755080600000042,861.2340575000001,861.2340575000001,861.2340575000001,861.2340575000001,861.2340575000001,861.2340575000001,861.2340575000001,861.2340575000001,None,None,None,,,,,,,,,,848.9176276000001,848.9176276000001,None,,857.4351921,859.4552632,848.9176276000001,848.9176276000001,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_bottom_V_0', 'red_left_Q_0', 'red_bottom_L_0', 'red_bottom_V_45']","{'color': 'blue_bottom_V_0', 'position': 'red_left_Q_0', 'orientation': 'red_bottom_V_45'}",color,"['color', 'orientation', 'position']",blue_bottom_V_0,0,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,861.2340575000001,863.2895524,,,871.7854279999999,871.7854279999999,871.7854279999999,1,1.0643080999999484,872.8674704,872.8674704,872.8674704,872.8674704,872.8674704,872.8674704,872.8674704,872.8674704,None,None,None,,,,,,,,,,861.2340575000001,861.2340575000001,None,,869.7658306999999,871.7854279999999,861.2340575000001,861.2340575000001,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_top_L_45', 'blue_top_L_0', 'red_top_R_45', 'blue_left_V_45']","{'color': 'red_top_R_45', 'position': 'blue_left_V_45', 'orientation': 'blue_top_L_0'}",color,"['color', 'orientation', 'position']",red_top_R_45,2,3,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,872.8674704,874.9221055,,,883.6061460999999,883.6061460999999,883.6061460999999,3,1.826902700000005,885.4767695999999,887.3234908,885.4767695999999,887.3234908,885.4767695999999,887.3234908,885.4767695999999,887.3234908,2.3765432098765418,1.4558097999999973,space,,,1.8048318000002155,,,,,,,872.8674704,872.8674704,None,,881.3897568,883.6061460999999,872.8674704,872.8674704,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_right_G_45', 'red_top_X_0', 'blue_top_M_45', 'red_top_W_45']","{'color': 'blue_top_M_45', 'position': 'red_right_G_45', 'orientation': 'red_top_X_0'}",color,"['color', 'position']",blue_top_M_45,2,2,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,890.4341468,892.4902869,,,901.1701297,901.1701297,901.1701297,3,2.5991046000000324,903.8009695000001,903.8009695000001,903.8009695000001,903.8009695000001,903.8009695000001,903.8009695000001,903.8009695000001,903.8009695000001,None,None,None,,,,,,,,,,887.3234908,887.3234908,space,3.0863425999999663,899.1503860999999,901.1701297,,,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_left_P_0', 'blue_left_J_45', 'red_left_G_0', 'blue_top_H_0']","{'color': 'red_left_G_0', 'position': 'blue_top_H_0', 'orientation': 'blue_left_J_45'}",orientation,"['orientation', 'position']",blue_left_J_45,1,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,903.8009695000001,905.8673681,,,914.7404274,914.7404274,914.7404274,2,1.9570277999999917,916.7175986,916.7175986,916.7175986,916.7175986,916.7175986,916.7175986,916.7175986,916.7175986,None,None,None,,,,,,,,,,903.8009695000001,903.8009695000001,None,,912.7141887,914.7404274,903.8009695000001,903.8009695000001,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_right_J_45', 'blue_left_L_45', 'blue_right_Q_0', 'red_right_Z_45']","{'color': 'red_right_Z_45', 'position': 'blue_left_L_45', 'orientation': 'blue_right_Q_0'}",position,"['color', 'position']",blue_left_L_45,1,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,916.7175986,918.7728161,,,927.8484524,927.8484524,927.8484524,2,2.7939947000000984,930.6675981000001,930.6675981000001,930.6675981000001,930.6675981000001,930.6675981000001,930.6675981000001,930.6675981000001,930.6675981000001,None,None,None,,,,,,,,,,916.7175986,916.7175986,None,,925.6224428999999,927.8484524,916.7175986,916.7175986,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_right_W_0', 'blue_right_N_0', 'red_right_R_45', 'red_top_C_0']","{'color': 'blue_right_N_0', 'position': 'red_top_C_0', 'orientation': 'red_right_R_45'}",color,"['color', 'position']",blue_right_N_0,1,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,930.6675981000001,932.7294387,,,941.788041,941.788041,941.788041,2,4.718508899999847,946.5343058999999,946.5343058999999,946.5343058999999,946.5343058999999,946.5343058999999,946.5343058999999,946.5343058999999,946.5343058999999,None,None,None,,,,,,,,,,930.6675981000001,930.6675981000001,None,,939.5738744,941.788041,930.6675981000001,930.6675981000001,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_right_G_45', 'blue_right_Q_45', 'blue_right_W_0', 'blue_bottom_G_45']","{'color': 'red_right_G_45', 'position': 'blue_bottom_G_45', 'orientation': 'blue_right_W_0'}",position,"['orientation', 'position']",blue_bottom_G_45,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,946.5343058999999,948.5918592999999,,,957.0626855999999,957.0626855999999,957.0626855999999,4,3.74782289999996,960.8345145000001,960.8345145000001,960.8345145000001,960.8345145000001,960.8345145000001,960.8345145000001,960.8345145000001,960.8345145000001,None,None,None,,,,,,,,,,946.5343058999999,946.5343058999999,None,,955.0479149,957.0626855999999,946.5343058999999,946.5343058999999,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_top_F_45', 'red_bottom_W_45', 'red_top_L_0', 'blue_top_R_45']","{'color': 'blue_top_R_45', 'position': 'red_bottom_W_45', 'orientation': 'red_top_L_0'}",orientation,"['orientation', 'position']",red_top_L_0,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,960.8345145000001,962.8911737000001,,,971.5867088,971.5867088,971.5867088,3,3.344000800000117,974.951182,974.951182,974.951182,974.951182,974.951182,974.951182,974.951182,974.951182,None,None,None,,,,,,,,,,960.8345145000001,960.8345145000001,None,,969.5642577000001,971.5867088,960.8345145000001,960.8345145000001,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_top_X_45', 'blue_top_X_0', 'blue_left_P_45', 'blue_top_D_45']","{'color': 'red_top_X_45', 'position': 'blue_left_P_45', 'orientation': 'blue_top_X_0'}",orientation,"['color', 'orientation']",blue_top_X_0,1,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,974.951182,977.0186613000001,,,985.9055635,985.9055635,985.9055635,2,1.1932584999998426,987.1176575,987.1176575,987.1176575,987.1176575,987.1176575,987.1176575,987.1176575,987.1176575,None,None,None,,,,,,,,,,974.951182,974.951182,None,,983.6880447000001,985.9055635,974.951182,974.951182,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['red_left_J_0', 'red_left_V_45', 'red_right_Z_45', 'blue_left_F_45']","{'color': 'blue_left_F_45', 'position': 'red_right_Z_45', 'orientation': 'red_left_J_0'}",position,"['orientation', 'position']",red_right_Z_45,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,987.1176575,989.1747918000001,,,997.4520926,997.4520926,997.4520926,3,3.1256985000001123,1000.6012079,1000.6012079,1000.6012079,1000.6012079,1000.6012079,1000.6012079,1000.6012079,1000.6012079,None,None,None,,,,,,,,,,987.1176575,987.1176575,None,,995.4346780000001,997.4520926,987.1176575,987.1176575,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['blue_left_N_0', 'red_left_Z_45', 'red_left_W_0', 'red_bottom_B_0']","{'color': 'blue_left_N_0', 'position': 'red_bottom_B_0', 'orientation': 'red_left_Z_45'}",color,"['color', 'position']",blue_left_N_0,0,2,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,0,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1000.6012079,1002.6650064,,,1011.1353134000001,1011.1353134000001,1011.1353134000001,1,2.850393199999985,1014.0460373999999,1016.0046720999999,1014.0460373999999,1016.0046720999999,1014.0460373999999,1016.0046720999999,1014.0460373999999,1016.0046720999999,2.3765432098765418,1.6408560999998372,space,,,1.9068682999999282,,,,,,,1000.6012079,1000.6012079,None,,1009.1145376,1011.1353134000001,1000.6012079,1000.6012079,,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['L_Arm_Z_Back', 'R_Arm_Z_Back', 'R_Torso_Z_For', 'R_Arm_X_For']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Torso_Z_For', 'movement': 'R_Arm_X_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Torso_Z_For,2,3,robot,2,True,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,0,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1018.0679269,1020.1518255999999,,,1034.9933534,1034.9933534,1034.9933534,3,24.728244999999788,1059.7512797,1059.7512797,1059.7512797,1059.7512797,1059.7512797,1059.7512797,1059.7512797,1059.7512797,None,None,None,,,,,,,,,,1016.0046720999999,1016.0046720999999,space,2.037320200000181,,,,,1031.3467206999999,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['L_Arm_X_For', 'R_Arm_X_Back', 'L_Arm_Y_For', 'L_Head_X_For']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Head_X_For', 'movement': 'L_Arm_Y_For'}",movement,"['laterality', 'localisation', 'movement']",L_Arm_Y_For,2,3,robot,2,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Arm_Y_For.mp4,0,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1059.7512797,1061.828689,,,1076.5463198,1076.5463198,1076.5463198,4,23.54442420000032,1100.1181688,1100.1181688,1100.1181688,1100.1181688,1100.1181688,1100.1181688,1100.1181688,1100.1181688,None,None,None,,,,,,,,,,1059.7512797,1059.7512797,None,,,,1059.7512797,1059.7512797,1072.9773625,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['L_Arm_Y_Back', 'R_Head_Y_For', 'R_Arm_Z_Back', 'R_Arm_Y_For']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Head_Y_For', 'movement': 'R_Arm_Z_Back'}",laterality,"['laterality', 'localisation', 'movement']",L_Arm_Y_Back,0,3,robot,2,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,0,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1100.1181688,1102.1957981,,,1116.8614969,1116.8614969,1116.8614969,3,29.411413899999843,1146.3014124,1146.3014124,1146.3014124,1146.3014124,1146.3014124,1146.3014124,1146.3014124,1146.3014124,None,None,None,,,,,,,,,,1100.1181688,1100.1181688,None,,,,1100.1181688,1100.1181688,1113.3464061,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
"['L_Base_X_Back', 'L_Head_X_Back', 'L_Head_Y_For', 'R_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Head_Y_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_X_For,3,3,robot,2,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Head_X_For.mp4,0,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,1146.3014124,1148.381687,,,1163.1395039,1163.1395039,1163.1395039,4,4.630080800000087,1167.8016741,1167.8016741,1167.8016741,1167.8016741,1167.8016741,1167.8016741,1167.8016741,1167.8016741,None,None,None,,,,,,,,,,1146.3014124,1146.3014124,None,,,,1146.3014124,1146.3014124,1159.4969506,0,001,2024-06-26_14h47.33.096,robot_cogshifting_sign,2022.2.5,60.0087372721466,
