sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Torso_Z_For', 'L_Torso_Y_Back', 'L_Torso_Z_Back', 'L_Base_Z_For']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Base_Z_For', 'movement': 'L_Torso_Y_Back'}",laterality,"['laterality', 'movement']",R_Torso_Z_For,0,2,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,19,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,512.5164899001829,,,529.1492091002874,529.1492091002874,529.1492091002874,1,0.954759200103581,530.1345024001785,530.1345024001785,530.1345024001785,530.1345024001785,530.1345024001785,530.1345024001785,530.1345024001785,530.1345024001785,None,None,None,,,,514.6039100000635,,,,,,,,512.5164899001829,512.5164899001829,None,,525.5087375002913,512.5164899001829,512.5164899001829,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['L_Torso_Y_For', 'L_Head_X_For', 'R_Head_Y_Back', 'L_Head_Y_Back']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Head_X_For'}",movement,"['localisation', 'movement']",L_Head_X_For,1,2,robot,1,False,False,"['robot_stimuli\\L_Torso_Y_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\L_Head_X_For.mp4,19,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,530.1345024001785,,,546.967611500062,546.967611500062,546.967611500062,2,1.3693746998906136,548.3536900002509,548.3536900002509,548.3536900002509,548.3536900002509,548.3536900002509,548.3536900002509,548.3536900002509,548.3536900002509,None,None,None,,,,532.2219175002538,,,,,,,,530.1345024001785,530.1345024001785,None,,543.3271429003216,530.1345024001785,530.1345024001785,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Torso_Z_Back', 'L_Torso_Z_Back', 'L_Base_Z_Back', 'L_Torso_X_Back']","{'laterality': 'R_Torso_Z_Back', 'localisation': 'L_Base_Z_Back', 'movement': 'L_Torso_X_Back'}",localisation,"['localisation', 'movement']",L_Base_Z_Back,2,2,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,19,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,548.3536900002509,,,565.1033001001924,565.1033001001924,565.1033001001924,3,0.6096516000106931,565.7379108001478,565.7379108001478,565.7379108001478,565.7379108001478,565.7379108001478,565.7379108001478,565.7379108001478,565.7379108001478,None,None,None,,,,550.4411603002809,,,,,,,,548.3536900002509,548.3536900002509,None,,561.4627899001352,548.3536900002509,548.3536900002509,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Arm_X_For', 'L_Head_X_For', 'R_Head_Z_For', 'R_Head_X_For']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Arm_X_For', 'movement': 'R_Head_Z_For'}",laterality,"['laterality', 'movement']",L_Head_X_For,1,2,robot,1,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Head_X_For.mp4,19,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,565.7379108001478,,,582.5710097001866,582.5710097001866,582.5710097001866,2,0.6383735998533666,583.2390175000764,583.2390175000764,583.2390175000764,583.2390175000764,583.2390175000764,583.2390175000764,583.2390175000764,583.2390175000764,None,None,None,,,,567.8254315000959,,,,,,,,565.7379108001478,565.7379108001478,None,,578.9305385001935,565.7379108001478,565.7379108001478,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['L_Head_Z_Back', 'L_Head_X_For', 'L_Base_X_For', 'R_Head_X_Back']","{'laterality': 'R_Head_X_Back', 'localisation': 'L_Base_X_For', 'movement': 'L_Head_Z_Back'}",movement,"['localisation', 'movement']",L_Head_Z_Back,0,2,robot,1,False,True,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Head_Z_Back.mp4,19,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,583.2390175000764,,,600.0053369002417,600.0053369002417,600.0053369002417,1,0.46677649999037385,600.5230690003373,606.1340673002414,600.5230690003373,606.1340673002414,600.5230690003373,606.1340673002414,600.5230690003373,606.1340673002414,112.93650793650795,4.986038500443101,space,,,,585.3264494002797,5.557001400273293,,,,,,,583.2390175000764,583.2390175000764,None,,596.3648426001891,583.2390175000764,583.2390175000764,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Base_X_For', 'R_Torso_X_For', 'L_Torso_X_Back', 'R_Torso_Z_For']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Base_X_For', 'movement': 'R_Torso_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Torso_X_Back,2,3,robot,1,True,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\L_Torso_X_Back.mp4,19,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,616.137082000263,,,632.9535452001728,632.9535452001728,632.9535452001728,3,1.7026904001832008,634.6735489000566,634.6735489000566,634.6735489000566,634.6735489000566,634.6735489000566,634.6735489000566,634.6735489000566,634.6735489000566,None,None,None,,,,,,,,,,,,606.1340673002414,606.1340673002414,space,9.986210800241679,629.2962991003878,,,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['L_Torso_X_Back', 'L_Torso_Z_Back', 'R_Torso_X_For', 'L_Base_X_Back']","{'laterality': 'R_Torso_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Torso_Z_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Base_X_Back,3,3,robot,1,False,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\L_Base_X_Back.mp4,19,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,634.6735489000566,,,651.3898333003744,651.3898333003744,651.3898333003744,4,1.9863022002391517,653.393775800243,653.393775800243,653.393775800243,653.393775800243,653.393775800243,653.393775800243,653.393775800243,653.393775800243,None,None,None,,,,636.761047300417,,,,,,,,634.6735489000566,634.6735489000566,None,,647.782768400386,634.6735489000566,634.6735489000566,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Arm_X_For', 'R_Arm_Z_Back', 'R_Base_Z_For', 'L_Arm_Z_For']","{'laterality': 'L_Arm_Z_For', 'localisation': 'R_Base_Z_For', 'movement': 'R_Arm_X_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Arm_Z_For,3,3,robot,1,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Arm_Z_For.mp4,19,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,653.393775800243,,,670.2936589000747,670.2936589000747,670.2936589000747,4,0.9062292999587953,671.2288489001803,671.2288489001803,671.2288489001803,671.2288489001803,671.2288489001803,671.2288489001803,671.2288489001803,671.2288489001803,None,None,None,,,,655.4812384000979,,,,,,,,653.393775800243,653.393775800243,None,,666.6364949000999,653.393775800243,653.393775800243,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['L_Head_Z_Back', 'R_Head_Y_For', 'R_Base_Z_Back', 'R_Head_Z_For']","{'laterality': 'L_Head_Z_Back', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Head_Y_For'}",movement,"['laterality', 'localisation', 'movement']",R_Head_Y_For,1,3,robot,1,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,19,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,671.2288489001803,,,688.0285647003911,688.0285647003911,688.0285647003911,2,2.635494400281459,690.6838228004053,690.6838228004053,690.6838228004053,690.6838228004053,690.6838228004053,690.6838228004053,690.6838228004053,690.6838228004053,None,None,None,,,,673.3162921001203,,,,,,,,671.2288489001803,671.2288489001803,None,,684.3713664002717,671.2288489001803,671.2288489001803,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Torso_Z_For', 'L_Torso_X_Back', 'R_Torso_X_Back', 'R_Arm_X_For']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Arm_X_For', 'movement': 'R_Torso_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Arm_X_For,3,3,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4']",robot_stimuli\R_Arm_X_For.mp4,19,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,690.6838228004053,,,707.5837599001825,707.5837599001825,707.5837599001825,4,1.8411508998833597,709.4540864001028,709.4540864001028,709.4540864001028,709.4540864001028,709.4540864001028,709.4540864001028,709.4540864001028,709.4540864001028,None,None,None,,,,692.7712897001766,,,,,,,,690.6838228004053,690.6838228004053,None,,703.9432896003127,690.6838228004053,690.6838228004053,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Base_Z_For', 'L_Base_Z_Back', 'R_Base_Y_For', 'R_Torso_Z_Back']","{'laterality': 'L_Base_Z_Back', 'localisation': 'R_Torso_Z_Back', 'movement': 'R_Base_Y_For'}",movement,"['laterality', 'localisation', 'movement']",R_Base_Y_For,2,3,robot,1,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4']",robot_stimuli\R_Base_Y_For.mp4,19,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,709.4540864001028,,,726.3372973003425,726.3372973003425,726.3372973003425,2,5.095961600076407,731.4640614003874,731.4640614003874,731.4640614003874,731.4640614003874,731.4640614003874,731.4640614003874,731.4640614003874,731.4640614003874,None,None,None,,,,711.5415878002532,,,,,,,,709.4540864001028,709.4540864001028,None,,722.6968906000257,709.4540864001028,709.4540864001028,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Base_Y_For', 'R_Torso_X_For', 'R_Torso_Y_For', 'L_Torso_Y_Back']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Base_Y_For', 'movement': 'R_Torso_X_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Torso_Y_Back,3,3,robot,1,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,19,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,731.4640614003874,,,748.2137003000826,748.2137003000826,748.2137003000826,4,0.49042730033397675,748.7314082002267,748.7314082002267,748.7314082002267,748.7314082002267,748.7314082002267,748.7314082002267,748.7314082002267,748.7314082002267,None,None,None,,,,733.5515225003473,,,,,,,,731.4640614003874,731.4640614003874,None,,744.7068309001625,731.4640614003874,731.4640614003874,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Base_Y_For', 'R_Arm_X_For', 'L_Arm_Y_Back', 'R_Arm_Y_For']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Base_Y_For', 'movement': 'R_Arm_X_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Base_Y_For,0,3,robot,1,False,False,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,19,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,748.7314082002267,,,765.4810329000466,765.4810329000466,765.4810329000466,3,1.7590433000586927,767.2678616000339,767.2678616000339,767.2678616000339,767.2678616000339,767.2678616000339,767.2678616000339,767.2678616000339,767.2678616000339,None,None,None,,,,750.8188473000191,,,,,,,,748.7314082002267,748.7314082002267,None,,761.9908278002404,748.7314082002267,748.7314082002267,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Torso_X_Back', 'L_Torso_X_For', 'L_Base_X_For', 'L_Torso_Y_Back']","{'laterality': 'R_Torso_X_Back', 'localisation': 'L_Base_X_For', 'movement': 'L_Torso_Y_Back'}",movement,"['laterality', 'localisation', 'movement']",L_Torso_Y_Back,3,3,robot,1,False,True,"['robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,19,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,767.2678616000339,,,783.9507182002999,783.9507182002999,783.9507182002999,4,1.0338294999673963,785.0361915002577,789.7955706003122,785.0361915002577,789.7955706003122,785.0361915002577,789.7955706003122,785.0361915002577,789.7955706003122,120.55555555555556,3.8339729998260736,space,,,,769.3553190003149,4.684682399965823,,,,,,,767.2678616000339,767.2678616000339,None,,780.4438207000494,767.2678616000339,767.2678616000339,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['L_Head_Z_Back', 'L_Arm_Y_Back', 'L_Head_Y_For', 'R_Head_Y_For']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Head_Z_Back'}",localisation,['localisation'],L_Arm_Y_Back,1,1,robot,1,True,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,19,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,791.2484026001766,,,808.1316299000755,808.1316299000755,808.1316299000755,2,0.3087979000993073,808.4656468001194,808.4656468001194,808.4656468001194,808.4656468001194,808.4656468001194,808.4656468001194,808.4656468001194,808.4656468001194,None,None,None,,,,,,,,,,,,789.7955706003122,789.7955706003122,space,1.4213139996863902,804.507876300253,,,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Base_X_Back', 'L_Base_Z_Back', 'R_Base_Z_For', 'R_Head_Z_For']","{'laterality': 'L_Base_Z_Back', 'localisation': 'R_Head_Z_For', 'movement': 'R_Base_X_Back'}",movement,['movement'],R_Base_X_Back,0,1,robot,1,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\R_Base_X_Back.mp4,19,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,808.4656468001194,,,825.3488390003331,825.3488390003331,825.3488390003331,1,0.2275077998638153,825.5993993002921,825.5993993002921,825.5993993002921,825.5993993002921,825.5993993002921,825.5993993002921,825.5993993002921,825.5993993002921,None,None,None,,,,810.553120800294,,,,,,,,808.4656468001194,808.4656468001194,None,,821.7250842000358,808.4656468001194,808.4656468001194,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['L_Head_X_For', 'R_Torso_X_Back', 'L_Torso_X_For', 'L_Torso_Y_For']","{'laterality': 'R_Torso_X_Back', 'localisation': 'L_Head_X_For', 'movement': 'L_Torso_Y_For'}",localisation,['localisation'],L_Head_X_For,0,1,robot,1,False,False,"['robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\L_Head_X_For.mp4,19,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,825.5993993002921,,,842.4491330003366,842.4491330003366,842.4491330003366,1,0.4233343997038901,842.900095900055,842.900095900055,842.900095900055,842.900095900055,842.900095900055,842.900095900055,842.900095900055,842.900095900055,None,None,None,,,,827.6868442003615,,,,,,,,825.5993993002921,825.5993993002921,None,,838.792008000426,825.5993993002921,825.5993993002921,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Torso_Y_Back', 'R_Head_Y_For', 'L_Torso_Y_Back', 'R_Torso_Z_For']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Head_Y_For', 'movement': 'R_Torso_Z_For'}",localisation,['localisation'],R_Head_Y_For,1,1,robot,1,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,19,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,842.900095900055,,,859.6664088000543,859.6664088000543,859.6664088000543,2,0.3499440001323819,860.0338182002306,860.0338182002306,860.0338182002306,860.0338182002306,860.0338182002306,860.0338182002306,860.0338182002306,860.0338182002306,None,None,None,,,,844.9875325001776,,,,,,,,842.900095900055,842.900095900055,None,,856.0092290001921,842.900095900055,842.900095900055,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Torso_X_For', 'R_Torso_Y_Back', 'R_Head_X_For', 'L_Torso_X_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Head_X_For', 'movement': 'R_Torso_Y_Back'}",movement,['movement'],R_Torso_Y_Back,1,1,robot,1,False,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,19,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,860.0338182002306,,,876.9336980003864,876.9336980003864,876.9336980003864,2,0.34688920015469193,877.3011209000833,877.3011209000833,877.3011209000833,877.3011209000833,877.3011209000833,877.3011209000833,877.3011209000833,877.3011209000833,None,None,None,,,,862.1212443001568,,,,,,,,860.0338182002306,860.0338182002306,None,,873.2765306001529,860.0338182002306,860.0338182002306,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['L_Arm_X_For', 'R_Arm_X_Back', 'L_Arm_Y_For', 'L_Base_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Base_X_Back', 'movement': 'L_Arm_Y_For'}",laterality,['laterality'],R_Arm_X_Back,1,1,robot,1,False,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\R_Arm_X_Back.mp4,19,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,877.3011209000833,,,894.150914200116,894.150914200116,894.150914200116,2,0.29775030026212335,894.46820880007,894.46820880007,894.46820880007,894.46820880007,894.46820880007,894.46820880007,894.46820880007,894.46820880007,None,None,None,,,,879.3885464002378,,,,,,,,877.3011209000833,877.3011209000833,None,,890.5438564000651,877.3011209000833,877.3011209000833,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Head_Y_For', 'L_Arm_Y_Back', 'L_Head_Z_Back', 'L_Head_Y_For']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Head_Z_Back'}",laterality,['laterality'],R_Head_Y_For,0,1,robot,1,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,19,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,894.46820880007,,,911.3514297003858,911.3514297003858,911.3514297003858,1,0.36909190006554127,911.7522654002532,911.7522654002532,911.7522654002532,911.7522654002532,911.7522654002532,911.7522654002532,911.7522654002532,911.7522654002532,None,None,None,,,,896.5556746004149,,,,,,,,894.46820880007,894.46820880007,None,,907.7110176002607,894.46820880007,894.46820880007,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['L_Head_Y_For', 'R_Torso_Y_For', 'R_Head_Y_For', 'R_Head_X_Back']","{'laterality': 'L_Head_Y_For', 'localisation': 'R_Torso_Y_For', 'movement': 'R_Head_X_Back'}",laterality,['laterality'],L_Head_Y_For,0,1,robot,1,False,False,"['robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,19,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,911.7522654002532,,,928.6354764001444,928.6354764001444,928.6354764001444,1,0.8695842996239662,929.5372568001039,929.5372568001039,929.5372568001039,929.5372568001039,929.5372568001039,929.5372568001039,929.5372568001039,929.5372568001039,None,None,None,,,,913.8397118002176,,,,,,,,911.7522654002532,911.7522654002532,None,,924.9949763002805,911.7522654002532,911.7522654002532,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['R_Head_X_For', 'L_Base_X_Back', 'L_Head_Z_Back', 'L_Head_X_For']","{'laterality': 'R_Head_X_For', 'localisation': 'L_Base_X_Back', 'movement': 'L_Head_Z_Back'}",movement,['movement'],L_Head_Z_Back,2,1,robot,1,False,True,"['robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Head_Z_Back.mp4,19,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,929.5372568001039,,,946.336965800263,946.336965800263,946.336965800263,3,0.46443340042605996,946.8546662000008,950.3448739000596,946.8546662000008,950.3448739000596,946.8546662000008,950.3448739000596,946.8546662000008,950.3448739000596,29.761904761904763,3.0323886000551283,space,,,,931.6247262000106,3.4174493001773953,,,,,,,929.5372568001039,929.5372568001039,None,,942.7466318001971,929.5372568001039,929.5372568001039,,,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
"['blue_bottom_M_0', 'blue_left_R_45', 'red_left_L_0', 'blue_left_L_0']","{'color': 'red_left_L_0', 'position': 'blue_bottom_M_0', 'orientation': 'blue_left_R_45'}",color,"['color', 'orientation', 'position']",red_left_L_0,2,3,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,19,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,958.4776135003194,,,969.4157033003867,969.4157033003867,969.4157033003867,2,4.768505500163883,974.2085015000775,974.2085015000775,974.2085015000775,974.2085015000775,974.2085015000775,974.2085015000775,974.2085015000775,974.2085015000775,None,None,None,,,,,,,,,,,,950.3448739000596,950.3448739000596,space,8.103343599941581,,,,967.1947644003667,969.4157033003867,19,001,2024-09-17_14h10.14.048,robot_cogshifting_sign,2022.2.5,59.875363442389805,
