sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,cue_before_text.started,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,polygon.stopped,cue_before_text.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Base_X_Back', 'R_Torso_X_Back', 'R_Base_Z_Back', 'L_Base_X_Back']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Torso_X_Back', 'movement': 'R_Base_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Base_Z_Back,2,3,robot,1,False,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_X_Back.mp4']",robot_stimuli\R_Base_Z_Back.mp4,13,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,595.8589436998591,,,612.608592200093,612.608592200093,612.608592200093,2,35.761344300117344,648.3957238001749,648.3957238001749,648.3957238001749,648.3957238001749,648.3957238001749,648.3957238001749,648.3957238001749,648.3957238001749,None,None,None,,,,597.9464779999107,,,,,,,,595.8589436998591,595.8589436998591,None,,609.0015119998716,595.8589436998591,595.8589436998591,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Arm_X_For', 'R_Arm_Z_Back', 'R_Base_X_Back', 'L_Arm_X_Back']","{'laterality': 'L_Arm_X_Back', 'localisation': 'R_Base_X_Back', 'movement': 'R_Arm_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",R_Arm_Z_Back,1,3,robot,1,False,False,"['robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,13,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,648.3957238001749,,,665.295657100156,665.295657100156,665.295657100156,1,4.2350880997255445,669.5540447998792,669.5540447998792,669.5540447998792,669.5540447998792,669.5540447998792,669.5540447998792,669.5540447998792,669.5540447998792,None,None,None,,,,650.4831610000692,,,,,,,,648.3957238001749,648.3957238001749,None,,661.6384665002115,648.3957238001749,648.3957238001749,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Base_X_For', 'R_Base_X_For', 'R_Head_X_For', 'R_Base_Z_For']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Head_X_For', 'movement': 'R_Base_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Head_X_For,2,3,robot,1,False,False,"['robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4']",robot_stimuli\R_Head_X_For.mp4,13,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,669.5540447998792,,,686.2702759997919,686.2702759997919,686.2702759997919,3,1.8043655003421009,688.1072399998084,688.1072399998084,688.1072399998084,688.1072399998084,688.1072399998084,688.1072399998084,688.1072399998084,688.1072399998084,None,None,None,,,,671.6415129997768,,,,,,,,669.5540447998792,669.5540447998792,None,,682.6297916998155,669.5540447998792,669.5540447998792,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Base_Z_For', 'R_Head_Y_For', 'R_Base_Y_Back', 'L_Base_Y_For']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Base_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Head_Y_For,1,3,robot,1,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\R_Head_Y_For.mp4,13,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,688.1072399998084,,,704.9069861001335,704.9069861001335,704.9069861001335,2,2.2392754000611603,707.1781219001859,707.1781219001859,707.1781219001859,707.1781219001859,707.1781219001859,707.1781219001859,707.1781219001859,707.1781219001859,None,None,None,,,,690.1947008999996,,,,,,,,688.1072399998084,688.1072399998084,None,,701.3499957001768,688.1072399998084,688.1072399998084,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Base_X_Back', 'R_Base_X_Back', 'R_Base_Z_For', 'R_Head_X_For']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Head_X_For', 'movement': 'R_Base_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",L_Base_X_Back,0,3,robot,1,False,True,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\L_Base_X_Back.mp4,13,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,707.1781219001859,,,724.028087799903,724.028087799903,724.028087799903,1,3.9658300997689366,728.0525410999544,733.3128861999139,728.0525410999544,733.3128861999139,728.0525410999544,733.3128861999139,728.0525410999544,733.3128861999139,69.28571428571429,3.73349229991436,space,,,,709.2655814001337,5.1893492001108825,,,,,,,707.1781219001859,707.1781219001859,None,,720.404165700078,707.1781219001859,707.1781219001859,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Torso_X_Back', 'R_Torso_Y_Back', 'L_Torso_Y_Back', 'L_Head_Y_Back']","{'laterality': 'R_Torso_Y_Back', 'localisation': 'L_Head_Y_Back', 'movement': 'L_Torso_X_Back'}",laterality,['laterality'],R_Torso_Y_Back,1,1,robot,1,True,False,"['robot_stimuli\\L_Torso_X_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,13,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,737.9386539999396,,,754.7050153999589,754.7050153999589,754.7050153999589,2,2.312578300014138,757.0429555000737,757.0429555000737,757.0429555000737,757.0429555000737,757.0429555000737,757.0429555000737,757.0429555000737,757.0429555000737,None,None,None,,,,,,,,,,,,733.3128861999139,733.3128861999139,space,4.593416700139642,751.0645624999888,,,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Head_X_Back', 'L_Torso_Y_Back', 'L_Head_Y_For', 'R_Head_Y_For']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Torso_Y_Back', 'movement': 'L_Head_X_Back'}",movement,['movement'],L_Head_X_Back,0,1,robot,1,False,False,"['robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4']",robot_stimuli\L_Head_X_Back.mp4,13,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,757.0429555000737,,,773.825972000137,773.825972000137,773.825972000137,2,1.8721600002609193,775.7297347001731,775.7297347001731,775.7297347001731,775.7297347001731,775.7297347001731,775.7297347001731,775.7297347001731,775.7297347001731,None,None,None,,,,759.147103600204,,,,,,,,757.0429555000737,757.0429555000737,None,,770.1854954999872,757.0429555000737,757.0429555000737,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Torso_Z_For', 'R_Base_X_For', 'R_Torso_X_For', 'L_Torso_X_Back']","{'laterality': 'L_Torso_X_Back', 'localisation': 'R_Base_X_For', 'movement': 'R_Torso_Z_For'}",localisation,['localisation'],R_Base_X_For,1,1,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\R_Base_X_For.mp4,13,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,775.7297347001731,,,792.5461717997678,792.5461717997678,792.5461717997678,2,1.1196822002530098,793.6984605002217,793.6984605002217,793.6984605002217,793.6984605002217,793.6984605002217,793.6984605002217,793.6984605002217,793.6984605002217,None,None,None,,,,777.8171786000021,,,,,,,,775.7297347001731,775.7297347001731,None,,788.9057315997779,775.7297347001731,775.7297347001731,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Head_Z_For', 'L_Torso_Z_For', 'R_Torso_Z_Back', 'R_Torso_Y_Back']","{'laterality': 'L_Torso_Z_For', 'localisation': 'R_Head_Z_For', 'movement': 'R_Torso_Y_Back'}",movement,['movement'],R_Torso_Y_Back,3,1,robot,1,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_Back.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,13,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,793.6984605002217,,,810.6150671998039,810.6150671998039,810.6150671998039,2,9.123336300253868,819.7664335002191,819.7664335002191,819.7664335002191,819.7664335002191,819.7664335002191,819.7664335002191,819.7664335002191,819.7664335002191,None,None,None,,,,795.8026073002256,,,,,,,,793.6984605002217,793.6984605002217,None,,806.9745752997696,793.6984605002217,793.6984605002217,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Head_Z_For', 'L_Torso_Z_Back', 'R_Torso_Z_Back', 'L_Torso_Y_Back']","{'laterality': 'R_Torso_Z_Back', 'localisation': 'L_Head_Z_For', 'movement': 'L_Torso_Y_Back'}",localisation,['localisation'],L_Head_Z_For,0,1,robot,1,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Head_Z_For.mp4,13,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,819.7664335002191,,,836.3824855000712,836.3824855000712,836.3824855000712,1,1.0758980000391603,837.4846577998251,837.4846577998251,837.4846577998251,837.4846577998251,837.4846577998251,837.4846577998251,837.4846577998251,837.4846577998251,None,None,None,,,,821.8538977000862,,,,,,,,819.7664335002191,819.7664335002191,None,,832.8755696001463,819.7664335002191,819.7664335002191,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Base_Y_Back', 'L_Base_Y_Back', 'R_Base_X_For', 'R_Head_Y_Back']","{'laterality': 'L_Base_Y_Back', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Base_X_For'}",laterality,['laterality'],L_Base_Y_Back,1,1,robot,1,False,False,"['robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\L_Base_Y_Back.mp4,13,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,837.4846577998251,,,854.2176760002039,854.2176760002039,854.2176760002039,2,0.711864999961108,854.9690490998328,854.9690490998328,854.9690490998328,854.9690490998328,854.9690490998328,854.9690490998328,854.9690490998328,854.9690490998328,None,None,None,,,,839.5720881000161,,,,,,,,837.4846577998251,837.4846577998251,None,,850.5603971001692,837.4846577998251,837.4846577998251,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Head_Y_For', 'R_Arm_X_For', 'L_Arm_Y_Back', 'R_Arm_Y_Back']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Head_Y_For', 'movement': 'R_Arm_X_For'}",localisation,['localisation'],R_Head_Y_For,0,1,robot,1,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,13,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,854.9690490998328,,,871.9191033998504,871.9191033998504,871.9191033998504,2,3.0751951998099685,875.0252274000086,875.0252274000086,875.0252274000086,875.0252274000086,875.0252274000086,875.0252274000086,875.0252274000086,875.0252274000086,None,None,None,,,,,,,,,,,,854.9690490998328,854.9690490998328,None,,868.2953264000826,854.9690490998328,854.9690490998328,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Arm_Z_For', 'L_Base_Z_For', 'R_Arm_Z_For', 'L_Arm_X_For']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Base_Z_For', 'movement': 'L_Arm_X_For'}",movement,['movement'],L_Arm_X_For,3,1,robot,1,False,False,"['robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,13,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,875.0252274000086,,,891.9084716001526,891.9084716001526,891.9084716001526,4,3.253140799701214,895.1815797002055,895.1815797002055,895.1815797002055,895.1815797002055,895.1815797002055,895.1815797002055,895.1815797002055,895.1815797002055,None,None,None,,,,877.1126407999545,,,,,,,,875.0252274000086,875.0252274000086,None,,888.2679353998974,875.0252274000086,875.0252274000086,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Head_Y_Back', 'L_Torso_Y_Back', 'R_Torso_Y_For', 'R_Torso_X_Back']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Head_Y_Back', 'movement': 'R_Torso_X_Back'}",laterality,['laterality'],L_Torso_Y_Back,1,1,robot,1,False,True,"['robot_stimuli\\R_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Torso_X_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,13,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,895.1815797002055,,,911.9312289999798,911.9312289999798,911.9312289999798,2,0.9423882998526096,912.9332055998966,918.9115976998582,912.9332055998966,918.9115976998582,912.9332055998966,918.9115976998582,912.9332055998966,918.9115976998582,30.396825396825395,4.351724099833518,space,,,,897.2690133000724,5.924389499705285,,,,,,,895.1815797002055,895.1815797002055,None,,908.2907281997614,895.1815797002055,895.1815797002055,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Base_X_Back', 'L_Head_X_For', 'R_Head_X_Back', 'R_Head_Y_Back']","{'laterality': 'L_Head_X_For', 'localisation': 'R_Base_X_Back', 'movement': 'R_Head_Y_Back'}",movement,"['localisation', 'movement']",R_Head_Y_Back,3,2,robot,1,True,False,"['robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,13,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,925.2073266999796,,,942.0238079000264,942.0238079000264,942.0238079000264,1,6.922237200196832,948.9707931000739,948.9707931000739,948.9707931000739,948.9707931000739,948.9707931000739,948.9707931000739,948.9707931000739,948.9707931000739,None,None,None,,,,,,,,,,,,918.9115976998582,918.9115976998582,space,6.274046499747783,938.3832801999524,,,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Torso_Z_For', 'L_Head_Z_For', 'L_Torso_Z_For', 'L_Torso_X_Back']","{'laterality': 'R_Torso_Z_For', 'localisation': 'L_Head_Z_For', 'movement': 'L_Torso_X_Back'}",movement,"['laterality', 'movement']",L_Torso_X_Back,3,2,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Torso_X_Back.mp4']",robot_stimuli\L_Torso_X_Back.mp4,13,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,948.9707931000739,,,965.8707481999882,965.8707481999882,965.8707481999882,4,2.0274446001276374,967.9247449999675,967.9247449999675,967.9247449999675,967.9247449999675,967.9247449999675,967.9247449999675,967.9247449999675,967.9247449999675,None,None,None,,,,951.0582290999591,,,,,,,,948.9707931000739,948.9707931000739,None,,962.246941300109,948.9707931000739,948.9707931000739,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Torso_Z_For', 'R_Torso_Y_For', 'R_Base_Z_For', 'L_Torso_Z_Back']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Base_Z_For', 'movement': 'R_Torso_Y_For'}",localisation,"['laterality', 'localisation']",R_Base_Z_For,2,2,robot,1,False,False,"['robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4']",robot_stimuli\R_Base_Z_For.mp4,13,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,967.9247449999675,,,984.6743990001269,984.6743990001269,984.6743990001269,3,1.6717225001193583,986.3777779000811,986.3777779000811,986.3777779000811,986.3777779000811,986.3777779000811,986.3777779000811,986.3777779000811,986.3777779000811,None,None,None,,,,970.0122286002152,,,,,,,,967.9247449999675,967.9247449999675,None,,981.1674791001715,967.9247449999675,967.9247449999675,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Arm_Y_Back', 'R_Arm_Y_For', 'R_Arm_Z_Back', 'R_Base_Y_Back']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Arm_Z_Back'}",laterality,"['laterality', 'localisation']",L_Arm_Y_Back,0,2,robot,1,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,13,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,986.3777779000811,,,1003.1608498999849,1003.1608498999849,1003.1608498999849,1,1.1940448000095785,1004.379889300093,1004.379889300093,1004.379889300093,1004.379889300093,1004.379889300093,1004.379889300093,1004.379889300093,1004.379889300093,None,None,None,,,,988.4651879998855,,,,,,,,986.3777779000811,986.3777779000811,None,,999.5203746999614,986.3777779000811,986.3777779000811,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Head_Z_For', 'L_Head_Z_For', 'R_Arm_Z_For', 'R_Head_X_Back']","{'laterality': 'L_Head_Z_For', 'localisation': 'R_Arm_Z_For', 'movement': 'R_Head_X_Back'}",laterality,"['laterality', 'movement']",L_Head_Z_For,1,2,robot,1,False,False,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Head_Z_For.mp4,13,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,1004.379889300093,,,1021.2798195001669,1021.2798195001669,1021.2798195001669,2,3.985548899974674,1025.2876964998432,1025.2876964998432,1025.2876964998432,1025.2876964998432,1025.2876964998432,1025.2876964998432,1025.2876964998432,1025.2876964998432,None,None,None,,,,1006.4673259002157,,,,,,,,1004.379889300093,1004.379889300093,None,,1017.6393336001784,1004.379889300093,1004.379889300093,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Head_Z_Back', 'R_Head_X_Back', 'L_Head_X_Back', 'L_Arm_X_For']","{'laterality': 'R_Head_X_Back', 'localisation': 'L_Arm_X_For', 'movement': 'L_Head_Z_Back'}",localisation,"['laterality', 'localisation']",L_Arm_X_For,3,2,robot,1,False,False,"['robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_X_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,13,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,1025.2876964998432,,,1042.170921599958,1042.170921599958,1042.170921599958,4,9.111343000084162,1051.3055671001785,1051.3055671001785,1051.3055671001785,1051.3055671001785,1051.3055671001785,1051.3055671001785,1051.3055671001785,1051.3055671001785,None,None,None,,,,1027.3751619998366,,,,,,,,1025.2876964998432,1025.2876964998432,None,,1038.5471276999451,1025.2876964998432,1025.2876964998432,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Base_X_Back', 'L_Head_Z_For', 'R_Base_Z_For', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_For', 'localisation': 'L_Head_Z_For', 'movement': 'L_Base_X_Back'}",localisation,"['localisation', 'movement']",L_Head_Z_For,1,2,robot,1,False,False,"['robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Head_Z_For.mp4,13,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,1051.3055671001785,,,1068.1721732001752,1068.1721732001752,1068.1721732001752,2,4.293387799989432,1072.497301899828,1072.497301899828,1072.497301899828,1072.497301899828,1072.497301899828,1072.497301899828,1072.497301899828,1072.497301899828,None,None,None,,,,1053.393014300149,,,,,,,,1051.3055671001785,1051.3055671001785,None,,1064.5149169000797,1051.3055671001785,1051.3055671001785,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['L_Torso_Y_Back', 'R_Arm_Y_Back', 'R_Torso_Z_Back', 'R_Torso_Y_For']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Arm_Y_Back', 'movement': 'R_Torso_Z_Back'}",laterality,"['laterality', 'movement']",L_Torso_Y_Back,0,2,robot,1,False,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Arm_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,13,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,1072.497301899828,,,1089.280401899945,1089.280401899945,1089.280401899945,1,2.136926000006497,1091.4345754999667,1091.4345754999667,1091.4345754999667,1091.4345754999667,1091.4345754999667,1091.4345754999667,1091.4345754999667,1091.4345754999667,None,None,None,,,,1074.5847772001289,,,,,,,,1072.497301899828,1072.497301899828,None,,1085.6399122001603,1072.497301899828,1072.497301899828,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['R_Head_Z_For', 'L_Head_Y_Back', 'L_Head_Z_For', 'L_Arm_Z_Back']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Arm_Z_Back', 'movement': 'L_Head_Y_Back'}",movement,"['localisation', 'movement']",L_Head_Y_Back,1,2,robot,1,False,True,"['robot_stimuli\\R_Head_Z_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Arm_Z_Back.mp4']",robot_stimuli\L_Head_Y_Back.mp4,13,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,1091.4345754999667,,,1108.334509999957,1108.334509999957,1108.334509999957,4,34.85889809997752,1143.2532685999759,1147.6118485000916,1143.2532685999759,1147.6118485000916,1143.2532685999759,1147.6118485000916,1143.2532685999759,1147.6118485000916,57.53968253968254,2.030142300296575,space,,,,1093.522007800173,4.293453299906105,,,,,,,1091.4345754999667,1091.4345754999667,None,,1104.6940444000065,1091.4345754999667,1091.4345754999667,,,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
"['blue_top_X_0', 'red_right_M_0', 'red_top_W_0', 'red_top_X_45']","{'color': 'blue_top_X_0', 'position': 'red_right_M_0', 'orientation': 'red_top_X_45'}",position,"['color', 'orientation', 'position']",red_right_M_0,1,3,letter,2,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,13,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,1161.789794600103,,,1172.9450269001536,1172.9450269001536,1172.9450269001536,2,3.017203299794346,1175.984402900096,1175.984402900096,1175.984402900096,1175.984402900096,1175.984402900096,1175.984402900096,1175.984402900096,1175.984402900096,None,None,None,,,,,,,,,,,,1147.6118485000916,1147.6118485000916,space,14.149890800006688,,,,1170.7240224000998,1172.9450269001536,13,001,2024-09-06_11h17.10.351,robot_cogshifting_sign,2022.2.5,59.85790936954056,
