sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
R_Torso_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Torso_Z_For.mp4,19,,,,,,,,,0,132,132,132,,,,,,,,,,,,,1008.3124156000003,1009.3979739999995,,,,,,,1013.0363981,1013.0363981,1013.0363981,1013.0363981,1013.0363981,1013.0363981,1013.0363981,1013.0363981,None,None,None,,,,,,,,,,,1008.3124156000003,1008.3124156000003,None,,1009.3979739999995,1009.3979739999995,c,1008.3124156000003,1008.3124156000003,2.501568700000462,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Base_X_Back,False,3,robot,1,False,False,robot_stimuli\R_Base_X_Back.mp4,19,,,,,,,,,0,133,133,133,,,,,,,,,,,,,1013.0363981,1014.1158937,,,,,,,1017.7655901999997,1017.7655901999997,1017.7655901999997,1017.7655901999997,1017.7655901999997,1017.7655901999997,1017.7655901999997,1017.7655901999997,None,None,None,,,,,,,,,,,1013.0363981,1013.0363981,None,,1014.1158937,1014.1158937,None,1013.0363981,1013.0363981,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Torso_X_For,False,3,robot,1,False,False,robot_stimuli\L_Torso_X_For.mp4,19,,,,,,,,,0,134,134,134,,,,,,,,,,,,,1017.7655901999997,1018.8489510999998,,,,,,,1022.4983962999995,1022.4983962999995,1022.4983962999995,1022.4983962999995,1022.4983962999995,1022.4983962999995,1022.4983962999995,1022.4983962999995,None,None,None,,,,,,,,,,,1017.7655901999997,1017.7655901999997,None,,1018.8489510999998,1018.8489510999998,None,1017.7655901999997,1017.7655901999997,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Torso_Z_For,False,3,robot,1,False,False,robot_stimuli\L_Torso_Z_For.mp4,19,,,,,,,,,0,135,135,135,,,,,,,,,,,,,1022.4983962999995,1023.5794635000002,,,,,,,1027.2184251999997,1027.2184251999997,1027.2184251999997,1027.2184251999997,1027.2184251999997,1027.2184251999997,1027.2184251999997,1027.2184251999997,None,None,None,,,,,,,,,,,1022.4983962999995,1022.4983962999995,None,,1023.5794635000002,1023.5794635000002,c,1022.4983962999995,1022.4983962999995,3.3195712000006097,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Head_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Head_Z_For.mp4,19,,,,,,,,,0,136,136,136,,,,,,,,,,,,,1027.2184251999997,1028.2984616000003,,,,,,,1031.9365226,1031.9365226,1031.9365226,1031.9365226,1031.9365226,1031.9365226,1031.9365226,1031.9365226,None,None,None,,,,,,,,,,,1027.2184251999997,1027.2184251999997,None,,1028.2984616000003,1028.2984616000003,n,1027.2184251999997,1027.2184251999997,2.975521100000151,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Base_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,19,,,,,,,,,0,137,137,137,,,,,,,,,,,,,1031.9365226,1033.0158804000002,,,,,,,1036.6325344999996,1036.6325344999996,1036.6325344999996,1036.6325344999996,1036.6325344999996,1036.6325344999996,1036.6325344999996,1036.6325344999996,None,None,None,,,,,,,,,,,1031.9365226,1031.9365226,None,,1033.0158804000002,1033.0158804000002,c,1031.9365226,1031.9365226,2.7478523000008863,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Arm_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Arm_Y_Back.mp4,19,,,,,,,,,0,138,138,138,,,,,,,,,,,,,1036.6325344999996,1037.7146094999998,,,,,,,1041.3540120999996,1041.3540120999996,1041.3540120999996,1041.3540120999996,1041.3540120999996,1041.3540120999996,1041.3540120999996,1041.3540120999996,None,None,None,,,,,,,,,,,1036.6325344999996,1036.6325344999996,None,,1037.7146094999998,1037.7146094999998,None,1036.6325344999996,1036.6325344999996,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Torso_X_For,False,3,robot,1,False,False,robot_stimuli\L_Torso_X_For.mp4,19,,,,,,,,,0,139,139,139,,,,,,,,,,,,,1041.3540120999996,1042.433806,,,,,,,1046.0841085000002,1046.0841085000002,1046.0841085000002,1046.0841085000002,1046.0841085000002,1046.0841085000002,1046.0841085000002,1046.0841085000002,None,None,None,,,,,,,,,,,1041.3540120999996,1041.3540120999996,None,,1042.433806,1042.433806,None,1041.3540120999996,1041.3540120999996,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Base_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Base_Y_Back.mp4,19,,,,,,,,,0,140,140,140,,,,,,,,,,,,,1046.0841085000002,1047.1666948000002,,,,,,,1050.7481447999999,1050.7481447999999,1050.7481447999999,1050.7481447999999,1050.7481447999999,1050.7481447999999,1050.7481447999999,1050.7481447999999,None,None,None,,,,,,,,,,,1046.0841085000002,1046.0841085000002,None,,1047.1666948000002,1047.1666948000002,None,1046.0841085000002,1046.0841085000002,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Arm_Y_Back,True,3,robot,1,False,False,robot_stimuli\L_Arm_Y_Back.mp4,19,,,,,,,,,0,141,141,141,,,,,,,,,,,,,1050.7481447999999,1051.8369172000002,,,,,,,1055.4896326999997,1055.4896326999997,1055.4896326999997,1055.4896326999997,1055.4896326999997,1055.4896326999997,1055.4896326999997,1055.4896326999997,None,None,None,,,,,,,,,,,1050.7481447999999,1050.7481447999999,None,,1051.8369172000002,1051.8369172000002,None,1050.7481447999999,1050.7481447999999,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Head_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Head_Y_Back.mp4,19,,,,,,,,,0,142,142,142,,,,,,,,,,,,,1055.4896326999997,,,,,,,,1060.2412224999998,1060.2412224999998,1060.2412224999998,1060.2412224999998,1060.2412224999998,1060.2412224999998,1060.2412224999998,1060.2412224999998,None,None,None,,,,,,,,,,,1055.4896326999997,1055.4896326999997,None,,1056.5986874999999,1056.5986874999999,n,1055.4896326999997,1055.4896326999997,3.540131599999768,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Base_X_Back,False,3,robot,1,False,False,robot_stimuli\R_Base_X_Back.mp4,19,,,,,,,,,0,143,143,143,,,,,,,,,,,,,1060.2412224999998,,,,,,,,1064.9901461,1064.9901461,1064.9901461,1064.9901461,1064.9901461,1064.9901461,1064.9901461,1064.9901461,None,None,None,,,,,,,,,,,1060.2412224999998,1060.2412224999998,None,,1061.3470335000002,1061.3470335000002,c,1060.2412224999998,1060.2412224999998,2.640443299999788,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Torso_X_For,False,3,robot,1,False,False,robot_stimuli\R_Torso_X_For.mp4,19,,,,,,,,,0,144,144,144,,,,,,,,,,,,,1064.9901461,,,,,,,,1069.7391314999995,1069.7391314999995,1069.7391314999995,1069.7391314999995,1069.7391314999995,1069.7391314999995,1069.7391314999995,1069.7391314999995,None,None,None,,,,,,,,,,,1064.9901461,1064.9901461,None,,1066.0959468,1066.0959468,n,1064.9901461,1064.9901461,2.5311363000009806,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Torso_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,19,,,,,,,,,0,145,145,145,,,,,,,,,,,,,1069.7391314999995,1070.8307691999998,,,,,,,1074.3369750000002,1074.3369750000002,1074.3369750000002,1074.3369750000002,1074.3369750000002,1074.3369750000002,1074.3369750000002,1074.3369750000002,None,None,None,,,,,,,,,,,1069.7391314999995,1069.7391314999995,None,,1070.8307691999998,1070.8307691999998,n,1069.7391314999995,1069.7391314999995,2.6114464000002044,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Head_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Head_Z_For.mp4,19,,,,,,,,,0,146,146,146,,,,,,,,,,,,,1074.3369750000002,1075.4149081999994,,,,,,,1079.0528323999997,1079.0528323999997,1079.0528323999997,1079.0528323999997,1079.0528323999997,1079.0528323999997,1079.0528323999997,1079.0528323999997,None,None,None,,,,,,,,,,,1074.3369750000002,1074.3369750000002,None,,1075.4149081999994,1075.4149081999994,n,1074.3369750000002,1074.3369750000002,3.395734600000651,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Torso_X_For,True,3,robot,1,False,False,robot_stimuli\R_Torso_X_For.mp4,19,,,,,,,,,0,147,147,147,,,,,,,,,,,,,1079.0528323999997,1080.1317293000002,,,,,,,1083.7708555,1083.7708555,1083.7708555,1083.7708555,1083.7708555,1083.7708555,1083.7708555,1083.7708555,None,None,None,,,,,,,,,,,1079.0528323999997,1079.0528323999997,None,,1080.1317293000002,1080.1317293000002,c,1079.0528323999997,1079.0528323999997,3.1593371999997544,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
L_Torso_Y_Back,True,3,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,19,,,,,,,,,0,148,148,148,,,,,,,,,,,,,1083.7708555,1084.8489840000002,,,,,,,1088.3440020999997,1088.3440020999997,1088.3440020999997,1088.3440020999997,1088.3440020999997,1088.3440020999997,1088.3440020999997,1088.3440020999997,None,None,None,,,,,,,,,,,1083.7708555,1083.7708555,None,,1084.8489840000002,1084.8489840000002,None,1083.7708555,1083.7708555,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R_Torso_Z_Back,False,3,robot,1,False,True,robot_stimuli\R_Torso_Z_Back.mp4,19,,,,,,,,,0,149,149,149,,,,,,,,,,,,,1088.3440020999997,1089.4329347000003,,,,,,,1093.1170733,1096.9111185000002,1093.1170733,1096.9111185000002,1093.1170733,1096.9111185000002,1093.1170733,1096.9111185000002,83.7037037037037,2.49170310000045,space,,,,3.7416789000008066,,,,,,,1088.3440020999997,1088.3440020999997,None,,1089.4329347000003,1089.4329347000003,None,1088.3440020999997,1088.3440020999997,,,,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
M,False,2,letter,2,True,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,150,150,150,,,,,,,,,,,,,1102.3214829999997,1103.3784262999998,,,,,,,1105.3986984000003,1105.3986984000003,1105.3986984000003,1105.3986984000003,1105.3986984000003,1105.3986984000003,1105.3986984000003,1105.3986984000003,None,None,None,,,,,,,,,,,1096.9111185000002,1096.9111185000002,space,5.388762900000984,,1103.3784262999998,None,,,,1103.3784262999998,1105.3986984000003,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
X,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,151,151,151,,,,,,,,,,,,,1105.3986984000003,1106.4592620000003,,,,,,,1108.4839894999996,1108.4839894999996,1108.4839894999996,1108.4839894999996,1108.4839894999996,1108.4839894999996,1108.4839894999996,1108.4839894999996,None,None,None,,,,,,,,,,,1105.3986984000003,1105.3986984000003,None,,,1106.4592620000003,None,1105.3986984000003,1105.3986984000003,,1106.4592620000003,1108.4839894999996,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
M,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,152,152,152,,,,,,,,,,,,,1108.4839894999996,1109.5411047999996,,,,,,,1111.5661294000001,1111.5661294000001,1111.5661294000001,1111.5661294000001,1111.5661294000001,1111.5661294000001,1111.5661294000001,1111.5661294000001,None,None,None,,,,,,,,,,,1108.4839894999996,1108.4839894999996,None,,,1109.5411047999996,c,1108.4839894999996,1108.4839894999996,0.8295812000005753,1109.5411047999996,1111.5661294000001,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
G,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,153,153,153,,,,,,,,,,,,,1111.5661294000001,1112.6240547999996,,,,,,,1114.8490556999996,1114.8490556999996,1114.8490556999996,1114.8490556999996,1114.8490556999996,1114.8490556999996,1114.8490556999996,1114.8490556999996,None,None,None,,,,,,,,,,,1111.5661294000001,1111.5661294000001,None,,,1112.6240547999996,n,1111.5661294000001,1111.5661294000001,1.9632949000006192,1112.6240547999996,1114.8490556999996,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
C,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,154,154,154,,,,,,,,,,,,,1114.8490556999996,1115.9078604999995,,,,,,,1118.1334550000001,1118.1334550000001,1118.1334550000001,1118.1334550000001,1118.1334550000001,1118.1334550000001,1118.1334550000001,1118.1334550000001,None,None,None,,,,,,,,,,,1114.8490556999996,1114.8490556999996,None,,,1115.9078604999995,n,1114.8490556999996,1114.8490556999996,1.5198416000002908,1115.9078604999995,1118.1334550000001,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
G,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,155,155,155,,,,,,,,,,,,,1118.1334550000001,1119.1923017,,,,,,,1121.4182791000003,1121.4182791000003,1121.4182791000003,1121.4182791000003,1121.4182791000003,1121.4182791000003,1121.4182791000003,1121.4182791000003,None,None,None,,,,,,,,,,,1118.1334550000001,1118.1334550000001,None,,,1119.1923017,None,1118.1334550000001,1118.1334550000001,,1119.1923017,1121.4182791000003,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
C,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,156,156,156,,,,,,,,,,,,,1121.4182791000003,1122.4751246999995,,,,,,,1124.7033292999995,1124.7033292999995,1124.7033292999995,1124.7033292999995,1124.7033292999995,1124.7033292999995,1124.7033292999995,1124.7033292999995,None,None,None,,,,,,,,,,,1121.4182791000003,1121.4182791000003,None,,,1122.4751246999995,c,1121.4182791000003,1121.4182791000003,0.24076490000061312,1122.4751246999995,1124.7033292999995,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
H,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,157,157,157,,,,,,,,,,,,,1124.7033292999995,1125.7572082999995,,,,,,,1127.9832349999997,1127.9832349999997,1127.9832349999997,1127.9832349999997,1127.9832349999997,1127.9832349999997,1127.9832349999997,1127.9832349999997,None,None,None,,,,,,,,,,,1124.7033292999995,1124.7033292999995,None,,,1125.7572082999995,None,1124.7033292999995,1124.7033292999995,,1125.7572082999995,1127.9832349999997,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
T,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,158,158,158,,,,,,,,,,,,,1127.9832349999997,1129.0430386999997,,,,,,,1131.0729433999995,1131.0729433999995,1131.0729433999995,1131.0729433999995,1131.0729433999995,1131.0729433999995,1131.0729433999995,1131.0729433999995,None,None,None,,,,,,,,,,,1127.9832349999997,1127.9832349999997,None,,,1129.0430386999997,n,1127.9832349999997,1127.9832349999997,1.543424800000139,1129.0430386999997,1131.0729433999995,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
T,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,159,159,159,,,,,,,,,,,,,1131.0729433999995,,,,,,,,1134.3699207999998,1134.3699207999998,1134.3699207999998,1134.3699207999998,1134.3699207999998,1134.3699207999998,1134.3699207999998,1134.3699207999998,None,None,None,,,,,,,,,,,1131.0729433999995,1131.0729433999995,None,,,1132.1395793000002,c,1131.0729433999995,1131.0729433999995,0.8626043000003847,1132.1395793000002,1134.3699207999998,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
Q,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,160,160,160,,,,,,,,,,,,,1134.3699207999998,1135.4295431,,,,,,,1137.4555614,1137.4555614,1137.4555614,1137.4555614,1137.4555614,1137.4555614,1137.4555614,1137.4555614,None,None,None,,,,,,,,,,,1134.3699207999998,1134.3699207999998,None,,,1135.4295431,None,1134.3699207999998,1134.3699207999998,,1135.4295431,1137.4555614,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
Q,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,161,161,161,,,,,,,,,,,,,1137.4555614,1138.5065888,,,,,,,1140.7349386999995,1140.7349386999995,1140.7349386999995,1140.7349386999995,1140.7349386999995,1140.7349386999995,1140.7349386999995,1140.7349386999995,None,None,None,,,,,,,,,,,1137.4555614,1137.4555614,None,,,1138.5065888,n,1137.4555614,1137.4555614,0.040567500001088774,1138.5065888,1140.7349386999995,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
H,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,162,162,162,,,,,,,,,,,,,1140.7349386999995,1141.7911160000003,,,,,,,1144.0210449999995,1144.0210449999995,1144.0210449999995,1144.0210449999995,1144.0210449999995,1144.0210449999995,1144.0210449999995,1144.0210449999995,None,None,None,,,,,,,,,,,1140.7349386999995,1140.7349386999995,None,,,1141.7911160000003,None,1140.7349386999995,1140.7349386999995,,1141.7911160000003,1144.0210449999995,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
V,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,163,163,163,,,,,,,,,,,,,1144.0210449999995,1145.0772260000003,,,,,,,1147.1088154,1147.1088154,1147.1088154,1147.1088154,1147.1088154,1147.1088154,1147.1088154,1147.1088154,None,None,None,,,,,,,,,,,1144.0210449999995,1144.0210449999995,None,,,1145.0772260000003,n,1144.0210449999995,1144.0210449999995,0.7982564000003549,1145.0772260000003,1147.1088154,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
X,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,164,164,164,,,,,,,,,,,,,1147.1088154,1148.1752610000003,,,,,,,1150.4070624999995,1150.4070624999995,1150.4070624999995,1150.4070624999995,1150.4070624999995,1150.4070624999995,1150.4070624999995,1150.4070624999995,None,None,None,,,,,,,,,,,1147.1088154,1147.1088154,None,,,1148.1752610000003,n,1147.1088154,1147.1088154,1.195260500000586,1148.1752610000003,1150.4070624999995,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
N,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,165,165,165,,,,,,,,,,,,,1150.4070624999995,,,,,,,,1153.5092293999996,1153.5092293999996,1153.5092293999996,1153.5092293999996,1153.5092293999996,1153.5092293999996,1153.5092293999996,1153.5092293999996,None,None,None,,,,,,,,,,,1150.4070624999995,1150.4070624999995,None,,,1151.4774638,None,1150.4070624999995,1150.4070624999995,,1151.4774638,1153.5092293999996,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
C,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,166,166,166,,,,,,,,,,,,,1153.5092293999996,1154.5751865000002,,,,,,,1156.5994506999996,1156.5994506999996,1156.5994506999996,1156.5994506999996,1156.5994506999996,1156.5994506999996,1156.5994506999996,1156.5994506999996,None,None,None,,,,,,,,,,,1153.5092293999996,1153.5092293999996,None,,,1154.5751865000002,n,1153.5092293999996,1153.5092293999996,1.9088355000003503,1154.5751865000002,1156.5994506999996,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
R,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,167,167,167,,,,,,,,,,,,,1156.5994506999996,1157.6602708,,,,,,,1159.8857132000003,1159.8857132000003,1159.8857132000003,1159.8857132000003,1159.8857132000003,1159.8857132000003,1159.8857132000003,1159.8857132000003,None,None,None,,,,,,,,,,,1156.5994506999996,1156.5994506999996,None,,,1157.6602708,n,1156.5994506999996,1156.5994506999996,1.2309922000004008,1157.6602708,1159.8857132000003,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
P,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,168,168,168,,,,,,,,,,,,,1159.8857132000003,1160.9416570000003,,,,,,,1162.9647648999999,1162.9647648999999,1162.9647648999999,1162.9647648999999,1162.9647648999999,1162.9647648999999,1162.9647648999999,1162.9647648999999,None,None,None,,,,,,,,,,,1159.8857132000003,1159.8857132000003,None,,,1160.9416570000003,None,1159.8857132000003,1159.8857132000003,,1160.9416570000003,1162.9647648999999,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
H,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,169,169,169,,,,,,,,,,,,,1162.9647648999999,1164.0259816999996,,,,,,,1166.0516210999995,1166.0516210999995,1166.0516210999995,1166.0516210999995,1166.0516210999995,1166.0516210999995,1166.0516210999995,1166.0516210999995,None,None,None,,,,,,,,,,,1162.9647648999999,1162.9647648999999,None,,,1164.0259816999996,n,1162.9647648999999,1162.9647648999999,1.6900224000009985,1164.0259816999996,1166.0516210999995,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
J,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,170,170,170,,,,,,,,,,,,,1166.0516210999995,1167.1115041000003,,,,,,,1169.1414022,1169.1414022,1169.1414022,1169.1414022,1169.1414022,1169.1414022,1169.1414022,1169.1414022,None,None,None,,,,,,,,,,,1166.0516210999995,1166.0516210999995,None,,,1167.1115041000003,None,1166.0516210999995,1166.0516210999995,,1167.1115041000003,1169.1414022,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
D,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,171,171,171,,,,,,,,,,,,,1169.1414022,,,,,,,,1172.2376575999997,1172.2376575999997,1172.2376575999997,1172.2376575999997,1172.2376575999997,1172.2376575999997,1172.2376575999997,1172.2376575999997,None,None,None,,,,,,,,,,,1169.1414022,1169.1414022,None,,,1170.2098877999997,n,1169.1414022,1169.1414022,1.4889916000010999,1170.2098877999997,1172.2376575999997,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
J,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,172,172,172,,,,,,,,,,,,,1172.2376575999997,1173.2922358999995,,,,,,,1175.3194613999995,1175.3194613999995,1175.3194613999995,1175.3194613999995,1175.3194613999995,1175.3194613999995,1175.3194613999995,1175.3194613999995,None,None,None,,,,,,,,,,,1172.2376575999997,1172.2376575999997,None,,,1173.2922358999995,c,1172.2376575999997,1172.2376575999997,1.4073987000010675,1173.2922358999995,1175.3194613999995,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
W,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,173,173,173,,,,,,,,,,,,,1175.3194613999995,1176.3755461,,,,,,,1178.4018742999997,1178.4018742999997,1178.4018742999997,1178.4018742999997,1178.4018742999997,1178.4018742999997,1178.4018742999997,1178.4018742999997,None,None,None,,,,,,,,,,,1175.3194613999995,1175.3194613999995,None,,,1176.3755461,n,1175.3194613999995,1175.3194613999995,1.211613600000419,1176.3755461,1178.4018742999997,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
J,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,174,174,174,,,,,,,,,,,,,1178.4018742999997,1179.4639185999995,,,,,,,1181.4932946,1181.4932946,1181.4932946,1181.4932946,1181.4932946,1181.4932946,1181.4932946,1181.4932946,None,None,None,,,,,,,,,,,1178.4018742999997,1178.4018742999997,None,,,1179.4639185999995,c,1178.4018742999997,1178.4018742999997,1.458879300001172,1179.4639185999995,1181.4932946,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
M,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,175,175,175,,,,,,,,,,,,,1181.4932946,1182.5575748,,,,,,,1184.5884715000002,1184.5884715000002,1184.5884715000002,1184.5884715000002,1184.5884715000002,1184.5884715000002,1184.5884715000002,1184.5884715000002,None,None,None,,,,,,,,,,,1181.4932946,1181.4932946,None,,,1182.5575748,None,1181.4932946,1181.4932946,,1182.5575748,1184.5884715000002,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
J,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,176,176,176,,,,,,,,,,,,,1184.5884715000002,1185.7017368999996,,,,,,,1187.7321228,1187.7321228,1187.7321228,1187.7321228,1187.7321228,1187.7321228,1187.7321228,1187.7321228,None,None,None,,,,,,,,,,,1184.5884715000002,1184.5884715000002,None,,,1185.7017368999996,None,1184.5884715000002,1184.5884715000002,,1185.7017368999996,1187.7321228,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
J,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,19,,,,,,,,,0,177,177,177,,,,,,,,,,,,,1187.7321228,1188.7886921,,,,,,,1190.8147340999994,1190.8147340999994,1190.8147340999994,1190.8147340999994,1190.8147340999994,1190.8147340999994,1190.8147340999994,1190.8147340999994,None,None,None,,,,,,,,,,,1187.7321228,1187.7321228,None,,,1188.7886921,c,1187.7321228,1187.7321228,1.9173988000002282,1188.7886921,1190.8147340999994,19,001,2024-07-01_14h55.26.674,robot_nback_sign,2022.2.5,59.96879224057771,
