sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
L_Arm_X_Back,False,2,robot,1,False,False,robot_stimuli\L_Arm_X_Back.mp4,13,,,,,,,,,0,64,64,64,,,,,,,,,,,,,670.4960461000001,671.5727881999999,,,,,,,675.2110138999999,675.2110138999999,675.2110138999999,675.2110138999999,675.2110138999999,675.2110138999999,675.2110138999999,675.2110138999999,None,None,None,,,,,,,,,,,670.4960461000001,670.4960461000001,None,,671.5727881999999,671.5727881999999,n,670.4960461000001,670.4960461000001,1.3650069000000258,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Base_X_Back,True,2,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,13,,,,,,,,,0,65,65,65,,,,,,,,,,,,,675.2110138999999,676.2961416,,,,,,,679.9140365999999,679.9140365999999,679.9140365999999,679.9140365999999,679.9140365999999,679.9140365999999,679.9140365999999,679.9140365999999,None,None,None,,,,,,,,,,,675.2110138999999,675.2110138999999,None,,676.2961416,676.2961416,c,675.2110138999999,675.2110138999999,1.2499848000002203,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Base_Z_For,False,2,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,13,,,,,,,,,0,66,66,66,,,,,,,,,,,,,679.9140365999999,680.9928932999999,,,,,,,684.6402062,684.6402062,684.6402062,684.6402062,684.6402062,684.6402062,684.6402062,684.6402062,None,None,None,,,,,,,,,,,679.9140365999999,679.9140365999999,None,,680.9928932999999,680.9928932999999,n,679.9140365999999,679.9140365999999,1.2250171000000591,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Base_Z_For,False,2,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,13,,,,,,,,,0,67,67,67,,,,,,,,,,,,,684.6402062,685.7212368,,,,,,,689.3572116999999,689.3572116999999,689.3572116999999,689.3572116999999,689.3572116999999,689.3572116999999,689.3572116999999,689.3572116999999,None,None,None,,,,,,,,,,,684.6402062,684.6402062,None,,685.7212368,685.7212368,c,684.6402062,684.6402062,1.3202136000002156,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Torso_Y_For,False,2,robot,1,False,False,robot_stimuli\R_Torso_Y_For.mp4,13,,,,,,,,,0,68,68,68,,,,,,,,,,,,,689.3572116999999,690.4462263999999,,,,,,,694.0953259999999,694.0953259999999,694.0953259999999,694.0953259999999,694.0953259999999,694.0953259999999,694.0953259999999,694.0953259999999,None,None,None,,,,,,,,,,,689.3572116999999,689.3572116999999,None,,690.4462263999999,690.4462263999999,n,689.3572116999999,689.3572116999999,1.7394145000000663,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Torso_X_For,False,2,robot,1,False,False,robot_stimuli\L_Torso_X_For.mp4,13,,,,,,,,,0,69,69,69,,,,,,,,,,,,,694.0953259999999,695.1734099999999,,,,,,,698.8101763,698.8101763,698.8101763,698.8101763,698.8101763,698.8101763,698.8101763,698.8101763,None,None,None,,,,,,,,,,,694.0953259999999,694.0953259999999,None,,695.1734099999999,695.1734099999999,c,694.0953259999999,694.0953259999999,2.2924895000001015,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Z_Back,False,2,robot,1,False,False,robot_stimuli\R_Head_Z_Back.mp4,13,,,,,,,,,0,70,70,70,,,,,,,,,,,,,698.8101763,699.8907173,,,,,,,703.5285824,703.5285824,703.5285824,703.5285824,703.5285824,703.5285824,703.5285824,703.5285824,None,None,None,,,,,,,,,,,698.8101763,698.8101763,None,,699.8907173,699.8907173,n,698.8101763,698.8101763,1.4222522000000026,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Head_Z_Back,False,2,robot,1,False,False,robot_stimuli\L_Head_Z_Back.mp4,13,,,,,,,,,0,71,71,71,,,,,,,,,,,,,703.5285824,704.6068894999999,,,,,,,708.2445728999999,708.2445728999999,708.2445728999999,708.2445728999999,708.2445728999999,708.2445728999999,708.2445728999999,708.2445728999999,None,None,None,,,,,,,,,,,703.5285824,703.5285824,None,,704.6068894999999,704.6068894999999,n,703.5285824,703.5285824,1.2430830000000697,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Z_For,False,2,robot,1,False,False,robot_stimuli\R_Head_Z_For.mp4,13,,,,,,,,,0,72,72,72,,,,,,,,,,,,,708.2445728999999,709.3255787999999,,,,,,,712.9731526999999,712.9731526999999,712.9731526999999,712.9731526999999,712.9731526999999,712.9731526999999,712.9731526999999,712.9731526999999,None,None,None,,,,,,,,,,,708.2445728999999,708.2445728999999,None,,709.3255787999999,709.3255787999999,c,708.2445728999999,708.2445728999999,1.4593466000001172,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Base_Z_For,False,2,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,13,,,,,,,,,0,73,73,73,,,,,,,,,,,,,712.9731526999999,714.0601167,,,,,,,717.7151056,717.7151056,717.7151056,717.7151056,717.7151056,717.7151056,717.7151056,717.7151056,None,None,None,,,,,,,,,,,712.9731526999999,712.9731526999999,None,,714.0601167,714.0601167,n,712.9731526999999,712.9731526999999,1.6695204000000103,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Z_For,True,2,robot,1,False,False,robot_stimuli\R_Head_Z_For.mp4,13,,,,,,,,,0,74,74,74,,,,,,,,,,,,,717.7151056,,,,,,,,722.4602482,722.4602482,722.4602482,722.4602482,722.4602482,722.4602482,722.4602482,722.4602482,None,None,None,,,,,,,,,,,717.7151056,717.7151056,None,,718.821682,718.821682,c,717.7151056,717.7151056,1.4115752000000157,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_X_Back,False,2,robot,1,False,False,robot_stimuli\R_Head_X_Back.mp4,13,,,,,,,,,0,75,75,75,,,,,,,,,,,,,722.4602482,723.5409073000001,,,,,,,727.1825426,727.1825426,727.1825426,727.1825426,727.1825426,727.1825426,727.1825426,727.1825426,None,None,None,,,,,,,,,,,722.4602482,722.4602482,None,,723.5409073000001,723.5409073000001,n,722.4602482,722.4602482,1.156809800000019,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Head_Y_For,False,2,robot,1,False,False,robot_stimuli\L_Head_Y_For.mp4,13,,,,,,,,,0,76,76,76,,,,,,,,,,,,,727.1825426,,,,,,,,731.9266364999999,731.9266364999999,731.9266364999999,731.9266364999999,731.9266364999999,731.9266364999999,731.9266364999999,731.9266364999999,None,None,None,,,,,,,,,,,727.1825426,727.1825426,None,,728.2881835999999,728.2881835999999,n,727.1825426,727.1825426,1.27394060000006,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Arm_Y_Back,False,2,robot,1,False,False,robot_stimuli\L_Arm_Y_Back.mp4,13,,,,,,,,,0,77,77,77,,,,,,,,,,,,,731.9266364999999,733.0129433,,,,,,,736.6651006,736.6651006,736.6651006,736.6651006,736.6651006,736.6651006,736.6651006,736.6651006,None,None,None,,,,,,,,,,,731.9266364999999,731.9266364999999,None,,733.0129433,733.0129433,n,731.9266364999999,731.9266364999999,1.069495599999982,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_X_Back,False,2,robot,1,False,False,robot_stimuli\R_Head_X_Back.mp4,13,,,,,,,,,0,78,78,78,,,,,,,,,,,,,736.6651006,,,,,,,,741.4108305,741.4108305,741.4108305,741.4108305,741.4108305,741.4108305,741.4108305,741.4108305,None,None,None,,,,,,,,,,,736.6651006,736.6651006,None,,737.7612093999999,737.7612093999999,n,736.6651006,736.6651006,1.065076900000122,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Arm_Y_Back,True,2,robot,1,False,False,robot_stimuli\L_Arm_Y_Back.mp4,13,,,,,,,,,0,79,79,79,,,,,,,,,,,,,741.4108305,742.4906598,,,,,,,746.1270571,746.1270571,746.1270571,746.1270571,746.1270571,746.1270571,746.1270571,746.1270571,None,None,None,,,,,,,,,,,741.4108305,741.4108305,None,,742.4906598,742.4906598,c,741.4108305,741.4108305,1.5508084000000508,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Y_Back,False,2,robot,1,False,False,robot_stimuli\R_Head_Y_Back.mp4,13,,,,,,,,,0,80,80,80,,,,,,,,,,,,,746.1270571,747.2093173999999,,,,,,,750.8570898999999,750.8570898999999,750.8570898999999,750.8570898999999,750.8570898999999,750.8570898999999,750.8570898999999,750.8570898999999,None,None,None,,,,,,,,,,,746.1270571,746.1270571,None,,747.2093173999999,747.2093173999999,n,746.1270571,746.1270571,2.3037413000001834,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Arm_Y_Back,True,2,robot,1,False,False,robot_stimuli\L_Arm_Y_Back.mp4,13,,,,,,,,,0,81,81,81,,,,,,,,,,,,,750.8570898999999,751.9402952999999,,,,,,,755.5808546999999,755.5808546999999,755.5808546999999,755.5808546999999,755.5808546999999,755.5808546999999,755.5808546999999,755.5808546999999,None,None,None,,,,,,,,,,,750.8570898999999,750.8570898999999,None,,751.9402952999999,751.9402952999999,c,750.8570898999999,750.8570898999999,1.1094003999999131,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Arm_Y_Back,False,2,robot,1,False,False,robot_stimuli\R_Arm_Y_Back.mp4,13,,,,,,,,,0,82,82,82,,,,,,,,,,,,,755.5808546999999,756.6567863999999,,,,,,,760.2952745,760.2952745,760.2952745,760.2952745,760.2952745,760.2952745,760.2952745,760.2952745,None,None,None,,,,,,,,,,,755.5808546999999,755.5808546999999,None,,756.6567863999999,756.6567863999999,n,755.5808546999999,755.5808546999999,1.7366641999999501,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Torso_X_For,False,2,robot,1,False,False,robot_stimuli\L_Torso_X_For.mp4,13,,,,,,,,,0,83,83,83,,,,,,,,,,,,,760.2952745,761.3759799,,,,,,,765.0257836999999,765.0257836999999,765.0257836999999,765.0257836999999,765.0257836999999,765.0257836999999,765.0257836999999,765.0257836999999,None,None,None,,,,,,,,,,,760.2952745,760.2952745,None,,761.3759799,761.3759799,n,760.2952745,760.2952745,1.7374070000000756,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Base_X_For,False,2,robot,1,False,False,robot_stimuli\R_Base_X_For.mp4,13,,,,,,,,,0,84,84,84,,,,,,,,,,,,,765.0257836999999,766.1127084,,,,,,,769.6602895999999,769.6602895999999,769.6602895999999,769.6602895999999,769.6602895999999,769.6602895999999,769.6602895999999,769.6602895999999,None,None,None,,,,,,,,,,,765.0257836999999,765.0257836999999,None,,766.1127084,766.1127084,n,765.0257836999999,765.0257836999999,2.2811053000000356,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Torso_Z_For,False,2,robot,1,False,False,robot_stimuli\L_Torso_Z_For.mp4,13,,,,,,,,,0,85,85,85,,,,,,,,,,,,,769.6602895999999,770.7440503999999,,,,,,,774.3921277,774.3921277,774.3921277,774.3921277,774.3921277,774.3921277,774.3921277,774.3921277,None,None,None,,,,,,,,,,,769.6602895999999,769.6602895999999,None,,770.7440503999999,770.7440503999999,c,769.6602895999999,769.6602895999999,2.0734414000000925,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Base_X_For,True,2,robot,1,False,False,robot_stimuli\R_Base_X_For.mp4,13,,,,,,,,,0,86,86,86,,,,,,,,,,,,,774.3921277,775.474831,,,,,,,779.0124068999999,779.0124068999999,779.0124068999999,779.0124068999999,779.0124068999999,779.0124068999999,779.0124068999999,779.0124068999999,None,None,None,,,,,,,,,,,774.3921277,774.3921277,None,,775.474831,775.474831,c,774.3921277,774.3921277,1.3346583000002283,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Arm_Z_For,False,2,robot,1,False,False,robot_stimuli\R_Arm_Z_For.mp4,13,,,,,,,,,0,87,87,87,,,,,,,,,,,,,779.0124068999999,780.0967243999999,,,,,,,783.7462912999999,783.7462912999999,783.7462912999999,783.7462912999999,783.7462912999999,783.7462912999999,783.7462912999999,783.7462912999999,None,None,None,,,,,,,,,,,779.0124068999999,779.0124068999999,None,,780.0967243999999,780.0967243999999,n,779.0124068999999,779.0124068999999,1.8245127000000139,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Base_Y_Back,False,2,robot,1,False,False,robot_stimuli\R_Base_Y_Back.mp4,13,,,,,,,,,0,88,88,88,,,,,,,,,,,,,783.7462912999999,784.8243488999999,,,,,,,788.4613523999999,788.4613523999999,788.4613523999999,788.4613523999999,788.4613523999999,788.4613523999999,788.4613523999999,788.4613523999999,None,None,None,,,,,,,,,,,783.7462912999999,783.7462912999999,None,,784.8243488999999,784.8243488999999,n,783.7462912999999,783.7462912999999,2.392841100000169,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Arm_Y_For,False,2,robot,1,False,False,robot_stimuli\R_Arm_Y_For.mp4,13,,,,,,,,,0,89,89,89,,,,,,,,,,,,,788.4613523999999,789.5467116,,,,,,,793.0621699000001,793.0621699000001,793.0621699000001,793.0621699000001,793.0621699000001,793.0621699000001,793.0621699000001,793.0621699000001,None,None,None,,,,,,,,,,,788.4613523999999,788.4613523999999,None,,789.5467116,789.5467116,c,788.4613523999999,788.4613523999999,1.1823715000000448,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Base_Y_Back,True,2,robot,1,False,False,robot_stimuli\R_Base_Y_Back.mp4,13,,,,,,,,,0,90,90,90,,,,,,,,,,,,,793.0621699000001,794.1417486999999,,,,,,,797.7807920999999,797.7807920999999,797.7807920999999,797.7807920999999,797.7807920999999,797.7807920999999,797.7807920999999,797.7807920999999,None,None,None,,,,,,,,,,,793.0621699000001,793.0621699000001,None,,794.1417486999999,794.1417486999999,c,793.0621699000001,793.0621699000001,1.3158501999998862,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Head_Z_For,False,2,robot,1,False,False,robot_stimuli\L_Head_Z_For.mp4,13,,,,,,,,,0,91,91,91,,,,,,,,,,,,,797.7807920999999,798.8572208999999,,,,,,,802.4955327,802.4955327,802.4955327,802.4955327,802.4955327,802.4955327,802.4955327,802.4955327,None,None,None,,,,,,,,,,,797.7807920999999,797.7807920999999,None,,798.8572208999999,798.8572208999999,n,797.7807920999999,797.7807920999999,1.4008824000000004,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Base_Y_Back,True,2,robot,1,False,False,robot_stimuli\R_Base_Y_Back.mp4,13,,,,,,,,,0,92,92,92,,,,,,,,,,,,,802.4955327,803.5785057999999,,,,,,,807.2268485,807.2268485,807.2268485,807.2268485,807.2268485,807.2268485,807.2268485,807.2268485,None,None,None,,,,,,,,,,,802.4955327,802.4955327,None,,803.5785057999999,803.5785057999999,n,802.4955327,802.4955327,2.3432560000001104,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Head_Z_For,True,2,robot,1,False,False,robot_stimuli\L_Head_Z_For.mp4,13,,,,,,,,,0,93,93,93,,,,,,,,,,,,,807.2268485,808.30727,,,,,,,811.9422732,811.9422732,811.9422732,811.9422732,811.9422732,811.9422732,811.9422732,811.9422732,None,None,None,,,,,,,,,,,807.2268485,807.2268485,None,,808.30727,808.30727,c,807.2268485,807.2268485,1.3183510000001206,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Arm_X_For,False,2,robot,1,False,False,robot_stimuli\R_Arm_X_For.mp4,13,,,,,,,,,0,94,94,94,,,,,,,,,,,,,811.9422732,813.0256136,,,,,,,816.6642832,816.6642832,816.6642832,816.6642832,816.6642832,816.6642832,816.6642832,816.6642832,None,None,None,,,,,,,,,,,811.9422732,811.9422732,None,,813.0256136,813.0256136,n,811.9422732,811.9422732,2.752057200000081,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Base_Z_Back,False,2,robot,1,False,False,robot_stimuli\L_Base_Z_Back.mp4,13,,,,,,,,,0,95,95,95,,,,,,,,,,,,,816.6642832,817.7454628999999,,,,,,,821.3920418,821.3920418,821.3920418,821.3920418,821.3920418,821.3920418,821.3920418,821.3920418,None,None,None,,,,,,,,,,,816.6642832,816.6642832,None,,817.7454628999999,817.7454628999999,n,816.6642832,816.6642832,1.3284226000000672,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Base_X_Back,False,2,robot,1,False,False,robot_stimuli\R_Base_X_Back.mp4,13,,,,,,,,,0,96,96,96,,,,,,,,,,,,,821.3920418,822.4754538,,,,,,,826.1236415999999,826.1236415999999,826.1236415999999,826.1236415999999,826.1236415999999,826.1236415999999,826.1236415999999,826.1236415999999,None,None,None,,,,,,,,,,,821.3920418,821.3920418,None,,822.4754538,822.4754538,n,821.3920418,821.3920418,1.1416532999999163,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Z_Back,False,2,robot,1,False,False,robot_stimuli\R_Head_Z_Back.mp4,13,,,,,,,,,0,97,97,97,,,,,,,,,,,,,826.1236415999999,827.2078237000001,,,,,,,830.8462617999999,830.8462617999999,830.8462617999999,830.8462617999999,830.8462617999999,830.8462617999999,830.8462617999999,830.8462617999999,None,None,None,,,,,,,,,,,826.1236415999999,826.1236415999999,None,,827.2078237000001,827.2078237000001,n,826.1236415999999,826.1236415999999,1.1292897000000721,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Y_For,False,2,robot,1,False,False,robot_stimuli\R_Head_Y_For.mp4,13,,,,,,,,,0,98,98,98,,,,,,,,,,,,,830.8462617999999,831.9242184,,,,,,,835.5612882999999,835.5612882999999,835.5612882999999,835.5612882999999,835.5612882999999,835.5612882999999,835.5612882999999,835.5612882999999,None,None,None,,,,,,,,,,,830.8462617999999,830.8462617999999,None,,831.9242184,831.9242184,n,830.8462617999999,830.8462617999999,0.9887948000000506,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Torso_Y_For,False,2,robot,1,False,True,robot_stimuli\L_Torso_Y_For.mp4,13,,,,,,,,,0,99,99,99,,,,,,,,,,,,,835.5612882999999,836.6462371,,,,,,,840.3256465,845.4629269,840.3256465,845.4629269,840.3256465,845.4629269,840.3256465,845.4629269,71.04938271604938,3.4134414000000106,space,,,,5.091526000000158,,,,,,,835.5612882999999,835.5612882999999,None,,836.6462371,836.6462371,n,835.5612882999999,835.5612882999999,1.9314354000000549,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Z_Back,False,3,robot,1,True,False,robot_stimuli\R_Head_Z_Back.mp4,13,,,,,,,,,0,100,100,100,,,,,,,,,,,,,854.7302602,855.8103323,,,,,,,859.4641348,859.4641348,859.4641348,859.4641348,859.4641348,859.4641348,859.4641348,859.4641348,None,None,None,,,,,,,,,,,845.4629269,845.4629269,space,9.250806399999874,855.8103323,855.8103323,None,,,,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Head_Z_Back.mp4,13,,,,,,,,,0,101,101,101,,,,,,,,,,,,,859.4641348,860.5523481999999,,,,,,,864.1968892,864.1968892,864.1968892,864.1968892,864.1968892,864.1968892,864.1968892,864.1968892,None,None,None,,,,,,,,,,,859.4641348,859.4641348,None,,860.5523481999999,860.5523481999999,n,859.4641348,859.4641348,1.5943174999999883,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Torso_Y_For,False,3,robot,1,False,False,robot_stimuli\R_Torso_Y_For.mp4,13,,,,,,,,,0,102,102,102,,,,,,,,,,,,,864.1968892,865.2745305999999,,,,,,,868.9129266,868.9129266,868.9129266,868.9129266,868.9129266,868.9129266,868.9129266,868.9129266,None,None,None,,,,,,,,,,,864.1968892,864.1968892,None,,865.2745305999999,865.2745305999999,n,864.1968892,864.1968892,3.215261999999939,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Z_Back,True,3,robot,1,False,False,robot_stimuli\R_Head_Z_Back.mp4,13,,,,,,,,,0,103,103,103,,,,,,,,,,,,,868.9129266,869.9904025999999,,,,,,,873.6218951999999,873.6218951999999,873.6218951999999,873.6218951999999,873.6218951999999,873.6218951999999,873.6218951999999,873.6218951999999,None,None,None,,,,,,,,,,,868.9129266,868.9129266,None,,869.9904025999999,869.9904025999999,c,868.9129266,868.9129266,1.2265879999999925,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Base_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,13,,,,,,,,,0,104,104,104,,,,,,,,,,,,,873.6218951999999,874.7079913999999,,,,,,,878.3126144,878.3126144,878.3126144,878.3126144,878.3126144,878.3126144,878.3126144,878.3126144,None,None,None,,,,,,,,,,,873.6218951999999,873.6218951999999,None,,874.7079913999999,874.7079913999999,n,873.6218951999999,873.6218951999999,1.3173357999999098,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Torso_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Torso_Z_Back.mp4,13,,,,,,,,,0,105,105,105,,,,,,,,,,,,,878.3126144,879.3910523,,,,,,,883.0287682000001,883.0287682000001,883.0287682000001,883.0287682000001,883.0287682000001,883.0287682000001,883.0287682000001,883.0287682000001,None,None,None,,,,,,,,,,,878.3126144,878.3126144,None,,879.3910523,879.3910523,c,878.3126144,878.3126144,2.571265799999992,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Torso_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Torso_X_Back.mp4,13,,,,,,,,,0,106,106,106,,,,,,,,,,,,,883.0287682000001,884.114169,,,,,,,887.7580805999999,887.7580805999999,887.7580805999999,887.7580805999999,887.7580805999999,887.7580805999999,887.7580805999999,887.7580805999999,None,None,None,,,,,,,,,,,883.0287682000001,883.0287682000001,None,,884.114169,884.114169,n,883.0287682000001,883.0287682000001,2.9271307999999863,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Base_Z_For,False,3,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,13,,,,,,,,,0,107,107,107,,,,,,,,,,,,,887.7580805999999,888.8410905999999,,,,,,,892.4919302999999,892.4919302999999,892.4919302999999,892.4919302999999,892.4919302999999,892.4919302999999,892.4919302999999,892.4919302999999,None,None,None,,,,,,,,,,,887.7580805999999,887.7580805999999,None,,888.8410905999999,888.8410905999999,c,887.7580805999999,887.7580805999999,2.033435999999938,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Torso_Y_Back,False,3,robot,1,False,False,robot_stimuli\R_Torso_Y_Back.mp4,13,,,,,,,,,0,108,108,108,,,,,,,,,,,,,892.4919302999999,893.5803558,,,,,,,897.2278415999999,897.2278415999999,897.2278415999999,897.2278415999999,897.2278415999999,897.2278415999999,897.2278415999999,897.2278415999999,None,None,None,,,,,,,,,,,892.4919302999999,892.4919302999999,None,,893.5803558,893.5803558,n,892.4919302999999,892.4919302999999,1.3486113999999816,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Arm_Y_Back,False,3,robot,1,False,False,robot_stimuli\R_Arm_Y_Back.mp4,13,,,,,,,,,0,109,109,109,,,,,,,,,,,,,897.2278415999999,898.3133593999999,,,,,,,901.9601284999999,901.9601284999999,901.9601284999999,901.9601284999999,901.9601284999999,901.9601284999999,901.9601284999999,901.9601284999999,None,None,None,,,,,,,,,,,897.2278415999999,897.2278415999999,None,,898.3133593999999,898.3133593999999,n,897.2278415999999,897.2278415999999,1.4717917000000398,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Base_Z_For,True,3,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,13,,,,,,,,,0,110,110,110,,,,,,,,,,,,,901.9601284999999,903.0424532,,,,,,,906.6904198,906.6904198,906.6904198,906.6904198,906.6904198,906.6904198,906.6904198,906.6904198,None,None,None,,,,,,,,,,,901.9601284999999,901.9601284999999,None,,903.0424532,903.0424532,c,901.9601284999999,901.9601284999999,2.359012200000052,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
R_Head_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Head_Z_For.mp4,13,,,,,,,,,0,111,111,111,,,,,,,,,,,,,906.6904198,907.7798699,,,,,,,911.4265923,911.4265923,911.4265923,911.4265923,911.4265923,911.4265923,911.4265923,911.4265923,None,None,None,,,,,,,,,,,906.6904198,906.6904198,None,,907.7798699,907.7798699,n,906.6904198,906.6904198,1.31799860000001,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
L_Arm_Z_Back,False,3,robot,1,False,False,robot_stimuli\L_Arm_Z_Back.mp4,13,,,,,,,,,0,112,112,112,,,,,,,,,,,,,911.4265923,912.5077346,,,,,,,916.1463160999999,916.1463160999999,916.1463160999999,916.1463160999999,916.1463160999999,916.1463160999999,916.1463160999999,916.1463160999999,None,None,None,,,,,,,,,,,911.4265923,911.4265923,None,,912.5077346,912.5077346,n,911.4265923,911.4265923,2.5412194999998974,,,13,001,2024-06-19_08h04.18.089,robot_nback_sign,2022.2.5,59.93382107474965,
