sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['red_bottom_X_45', 'red_right_H_0', 'blue_right_L_45', 'red_right_L_45']","{'color': 'blue_right_L_45', 'position': 'red_bottom_X_45', 'orientation': 'red_right_H_0'}",color,['color'],blue_right_L_45,2,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,712.2700930999999,714.3241609999986,,,722.8027281999985,722.8027281999985,722.8027281999985,3,0.3516653000006045,723.1868796999988,723.1868796999988,723.1868796999988,723.1868796999988,723.1868796999988,723.1868796999988,723.1868796999988,723.1868796999988,None,None,None,,,,,,,,,,712.2700930999999,712.2700930999999,None,,720.7843825999989,722.8027281999985,712.2700930999999,712.2700930999999,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['blue_left_G_45', 'red_left_J_45', 'red_left_K_0', 'red_right_M_45']","{'color': 'blue_left_G_45', 'position': 'red_right_M_45', 'orientation': 'red_left_K_0'}",color,['color'],blue_left_G_45,0,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,723.1868796999988,725.2433215000001,,,733.7383276,733.7383276,733.7383276,2,4.375950400000875,738.1368000999992,738.1368000999992,738.1368000999992,738.1368000999992,738.1368000999992,738.1368000999992,738.1368000999992,738.1368000999992,None,None,None,,,,,,,,,,723.1868796999988,723.1868796999988,None,,731.5339305999987,733.7383276,723.1868796999988,723.1868796999988,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_right_T_45', 'red_right_K_0', 'blue_right_H_0', 'red_top_P_0']","{'color': 'blue_right_H_0', 'position': 'red_top_P_0', 'orientation': 'red_right_T_45'}",position,['position'],red_top_P_0,3,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,738.1368000999992,740.2023653999986,,,748.6905858999999,748.6905858999999,748.6905858999999,4,1.4237496000005194,750.1367993999993,750.1367993999993,750.1367993999993,750.1367993999993,750.1367993999993,750.1367993999993,750.1367993999993,750.1367993999993,None,None,None,,,,,,,,,,738.1368000999992,738.1368000999992,None,,746.6635141999996,748.6905858999999,738.1368000999992,738.1368000999992,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['blue_left_F_45', 'red_left_Z_0', 'red_right_R_45', 'red_left_K_45']","{'color': 'blue_left_F_45', 'position': 'red_right_R_45', 'orientation': 'red_left_Z_0'}",orientation,['orientation'],red_left_Z_0,1,1,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,750.1367993999993,752.1937089999992,,,760.8814573999989,760.8814573999989,760.8814573999989,2,1.1459759999997914,762.0538489999999,762.0538489999999,762.0538489999999,762.0538489999999,762.0538489999999,762.0538489999999,762.0538489999999,762.0538489999999,None,None,None,,,,,,,,,,750.1367993999993,750.1367993999993,None,,758.8605453,760.8814573999989,750.1367993999993,750.1367993999993,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_top_V_0', 'red_right_R_45', 'blue_right_T_0', 'red_right_M_0']","{'color': 'blue_right_T_0', 'position': 'red_top_V_0', 'orientation': 'red_right_R_45'}",color,['color'],blue_right_T_0,2,1,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,762.0538489999999,764.1097293999992,,,772.792384299999,772.792384299999,772.792384299999,3,1.1863618000006682,774.0306133999984,778.7014394999987,774.0306133999984,778.7014394999987,774.0306133999984,778.7014394999987,774.0306133999984,778.7014394999987,7.6234567901234565,3.0361740000007558,space,,,4.6196557999992365,,,,,,,762.0538489999999,762.0538489999999,None,,770.7712819999997,772.792384299999,762.0538489999999,762.0538489999999,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['blue_bottom_K_45', 'red_bottom_C_0', 'red_left_Z_45', 'red_bottom_L_45']","{'color': 'blue_bottom_K_45', 'position': 'red_left_Z_45', 'orientation': 'red_bottom_C_0'}",color,"['color', 'orientation']",blue_bottom_K_45,0,2,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,781.7205302999992,783.778857199999,,,792.8650946999987,792.8650946999987,792.8650946999987,1,3.64135510000051,796.5372998999992,796.5372998999992,796.5372998999992,796.5372998999992,796.5372998999992,796.5372998999992,796.5372998999992,796.5372998999992,None,None,None,,,,,,,,,,778.7014394999987,778.7014394999987,space,2.9981693999998242,790.6427067999994,792.8650946999987,,,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_left_L_45', 'red_left_T_0', 'red_right_N_45', 'blue_left_T_45']","{'color': 'blue_left_T_45', 'position': 'red_right_N_45', 'orientation': 'red_left_T_0'}",position,"['color', 'position']",red_right_N_45,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,796.5372998999992,798.5992240999985,,,807.4879005999992,807.4879005999992,807.4879005999992,3,2.2433313000001363,809.7539000999986,809.7539000999986,809.7539000999986,809.7539000999986,809.7539000999986,809.7539000999986,809.7539000999986,809.7539000999986,None,None,None,,,,,,,,,,796.5372998999992,796.5372998999992,None,,805.2754613999987,807.4879005999992,796.5372998999992,796.5372998999992,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['blue_right_M_0', 'red_right_D_0', 'red_right_T_45', 'red_left_L_0']","{'color': 'blue_right_M_0', 'position': 'red_left_L_0', 'orientation': 'red_right_T_45'}",color,"['color', 'position']",blue_right_M_0,0,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,809.7539000999986,811.8095424999992,,,820.4861333999997,820.4861333999997,820.4861333999997,1,1.9158315999993647,822.4207780999986,822.4207780999986,822.4207780999986,822.4207780999986,822.4207780999986,822.4207780999986,822.4207780999986,822.4207780999986,None,None,None,,,,,,,,,,809.7539000999986,809.7539000999986,None,,818.4695756000001,820.4861333999997,809.7539000999986,809.7539000999986,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['blue_left_K_0', 'red_left_N_0', 'blue_left_Q_45', 'blue_right_X_0']","{'color': 'red_left_N_0', 'position': 'blue_right_X_0', 'orientation': 'blue_left_Q_45'}",orientation,"['color', 'orientation']",blue_left_Q_45,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,822.4207780999986,824.4773819999991,,,833.5781061999987,833.5781061999987,833.5781061999987,3,1.600809899999149,835.2040874999984,835.2040874999984,835.2040874999984,835.2040874999984,835.2040874999984,835.2040874999984,835.2040874999984,835.2040874999984,None,None,None,,,,,,,,,,822.4207780999986,822.4207780999986,None,,831.3601211999994,833.5781061999987,822.4207780999986,822.4207780999986,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_left_T_0', 'red_top_S_45', 'red_left_T_45', 'blue_left_M_45']","{'color': 'blue_left_M_45', 'position': 'red_top_S_45', 'orientation': 'red_left_T_0'}",color,"['color', 'orientation']",blue_left_M_45,3,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,835.2040874999984,837.2580385000001,,,846.1347161999984,846.1347161999984,846.1347161999984,4,2.684720400000515,848.837765799999,848.837765799999,848.837765799999,848.837765799999,848.837765799999,848.837765799999,848.837765799999,848.837765799999,None,None,None,,,,,,,,,,835.2040874999984,835.2040874999984,None,,843.9216908999988,846.1347161999984,835.2040874999984,835.2040874999984,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['blue_bottom_T_0', 'blue_top_B_0', 'blue_top_V_45', 'red_top_B_0']","{'color': 'red_top_B_0', 'position': 'blue_bottom_T_0', 'orientation': 'blue_top_V_45'}",orientation,"['orientation', 'position']",blue_top_V_45,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,848.837765799999,850.8940813999998,,,859.9779709999984,859.9779709999984,859.9779709999984,3,4.4804088000000775,864.4872414000001,864.4872414000001,864.4872414000001,864.4872414000001,864.4872414000001,864.4872414000001,864.4872414000001,864.4872414000001,None,None,None,,,,,,,,,,848.837765799999,848.837765799999,None,,857.7621171999999,859.9779709999984,848.837765799999,848.837765799999,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_top_G_0', 'red_bottom_M_45', 'red_top_X_45', 'blue_top_R_45']","{'color': 'blue_top_R_45', 'position': 'red_bottom_M_45', 'orientation': 'red_top_G_0'}",position,"['orientation', 'position']",red_bottom_M_45,1,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,864.4872414000001,866.5461796999989,,,875.2346105999986,875.2346105999986,875.2346105999986,2,1.6485884999983682,876.9039059999996,876.9039059999996,876.9039059999996,876.9039059999996,876.9039059999996,876.9039059999996,876.9039059999996,876.9039059999996,None,None,None,,,,,,,,,,864.4872414000001,864.4872414000001,None,,873.2144128999989,875.2346105999986,864.4872414000001,864.4872414000001,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_right_C_0', 'red_right_N_45', 'red_bottom_S_0', 'blue_right_W_0']","{'color': 'blue_right_W_0', 'position': 'red_bottom_S_0', 'orientation': 'red_right_N_45'}",position,"['orientation', 'position']",red_bottom_S_0,2,2,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,876.9039059999996,878.9584873999993,,,887.8435837999987,887.8435837999987,887.8435837999987,3,1.8556005000009463,889.7209089999997,889.7209089999997,889.7209089999997,889.7209089999997,889.7209089999997,889.7209089999997,889.7209089999997,889.7209089999997,None,None,None,,,,,,,,,,876.9039059999996,876.9039059999996,None,,885.6348118999995,887.8435837999987,876.9039059999996,876.9039059999996,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['blue_right_J_45', 'red_right_T_0', 'red_right_R_45', 'red_top_Q_45']","{'color': 'blue_right_J_45', 'position': 'red_top_Q_45', 'orientation': 'red_right_T_0'}",orientation,"['color', 'orientation']",red_right_T_0,1,2,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,889.7209089999997,891.7753038999999,,,900.6532587999991,900.6532587999991,900.6532587999991,2,1.8534498999997595,902.5647762999997,907.0384101,902.5647762999997,907.0384101,902.5647762999997,907.0384101,902.5647762999997,907.0384101,18.117283950617278,2.6795382000000245,space,,,4.413322800000969,,,,,,,889.7209089999997,889.7209089999997,None,,898.4406912999984,900.6532587999991,889.7209089999997,889.7209089999997,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_right_D_45', 'blue_left_P_45', 'red_left_M_45', 'red_left_W_0']","{'color': 'blue_left_P_45', 'position': 'red_right_D_45', 'orientation': 'red_left_W_0'}",orientation,"['color', 'orientation', 'position']",red_left_W_0,3,3,letter,1,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,909.8705143999996,911.925319,,,920.8069141999986,920.8069141999986,920.8069141999986,4,2.5483965999992506,923.387381999999,923.387381999999,923.387381999999,923.387381999999,923.387381999999,923.387381999999,923.387381999999,923.387381999999,None,None,None,,,,,,,,,,907.0384101,907.0384101,space,2.813198099998772,918.5934985999993,920.8069141999986,,,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['blue_right_P_45', 'blue_right_V_0', 'red_right_Z_45', 'blue_top_F_45']","{'color': 'red_right_Z_45', 'position': 'blue_top_F_45', 'orientation': 'blue_right_V_0'}",orientation,"['color', 'orientation', 'position']",blue_right_V_0,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,923.387381999999,925.4495026999994,,,934.1303628999995,934.1303628999995,934.1303628999995,2,3.6953895000006014,937.8539291999987,937.8539291999987,937.8539291999987,937.8539291999987,937.8539291999987,937.8539291999987,937.8539291999987,937.8539291999987,None,None,None,,,,,,,,,,923.387381999999,923.387381999999,None,,932.1185139999998,934.1303628999995,923.387381999999,923.387381999999,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_left_B_45', 'red_bottom_C_45', 'blue_bottom_B_45', 'red_bottom_Q_0']","{'color': 'blue_bottom_B_45', 'position': 'red_left_B_45', 'orientation': 'red_bottom_Q_0'}",color,"['color', 'orientation', 'position']",blue_bottom_B_45,2,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,937.8539291999987,939.9149326999996,,,948.4018349999988,948.4018349999988,948.4018349999988,3,2.616530999999668,951.0373648999994,951.0373648999994,951.0373648999994,951.0373648999994,951.0373648999994,951.0373648999994,951.0373648999994,951.0373648999994,None,None,None,,,,,,,,,,937.8539291999987,937.8539291999987,None,,946.3814790999986,948.4018349999988,937.8539291999987,937.8539291999987,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_top_G_0', 'blue_top_R_0', 'red_right_W_0', 'red_top_B_45']","{'color': 'blue_top_R_0', 'position': 'red_right_W_0', 'orientation': 'red_top_B_45'}",position,"['color', 'orientation', 'position']",red_right_W_0,2,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,951.0373648999994,953.0955933999994,,,961.9757098999999,961.9757098999999,961.9757098999999,3,2.6037422999997943,964.6039949999995,964.6039949999995,964.6039949999995,964.6039949999995,964.6039949999995,964.6039949999995,964.6039949999995,964.6039949999995,None,None,None,,,,,,,,,,951.0373648999994,951.0373648999994,None,,959.7596498999992,961.9757098999999,951.0373648999994,951.0373648999994,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_left_X_0', 'red_bottom_Z_0', 'blue_left_V_0', 'red_left_H_45']","{'color': 'blue_left_V_0', 'position': 'red_bottom_Z_0', 'orientation': 'red_left_H_45'}",orientation,"['color', 'orientation', 'position']",red_left_H_45,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,964.6039949999995,966.6615441999984,,,975.3591105999985,975.3591105999985,975.3591105999985,4,2.80399159999979,978.1873617000001,978.1873617000001,978.1873617000001,978.1873617000001,978.1873617000001,978.1873617000001,978.1873617000001,978.1873617000001,None,None,None,,,,,,,,,,964.6039949999995,964.6039949999995,None,,973.1384260999985,975.3591105999985,964.6039949999995,964.6039949999995,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_bottom_T_45', 'red_bottom_L_0', 'blue_bottom_R_45', 'red_top_M_45']","{'color': 'blue_bottom_R_45', 'position': 'red_top_M_45', 'orientation': 'red_bottom_L_0'}",color,"['color', 'orientation', 'position']",blue_bottom_R_45,2,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,978.1873617000001,980.2411218999987,,,988.9287257999986,988.9287257999986,988.9287257999986,3,3.2417410999987624,992.1872382999991,992.1872382999991,992.1872382999991,992.1872382999991,992.1872382999991,992.1872382999991,992.1872382999991,992.1872382999991,None,None,None,,,,,,,,,,978.1873617000001,978.1873617000001,None,,986.7124847999985,988.9287257999986,978.1873617000001,978.1873617000001,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_left_M_0', 'blue_left_G_45', 'blue_left_X_0', 'blue_right_S_0']","{'color': 'red_left_M_0', 'position': 'blue_right_S_0', 'orientation': 'blue_left_G_45'}",position,"['color', 'orientation', 'position']",blue_right_S_0,3,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,992.1872382999991,994.2435826000001,,,1002.9354178999984,1002.9354178999984,1002.9354178999984,4,3.859685499999614,1006.8206640999997,1006.8206640999997,1006.8206640999997,1006.8206640999997,1006.8206640999997,1006.8206640999997,1006.8206640999997,1006.8206640999997,None,None,None,,,,,,,,,,992.1872382999991,992.1872382999991,None,,1000.9151296,1002.9354178999984,992.1872382999991,992.1872382999991,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['red_top_M_45', 'blue_bottom_F_45', 'red_bottom_H_45', 'red_bottom_N_0']","{'color': 'blue_bottom_F_45', 'position': 'red_top_M_45', 'orientation': 'red_bottom_N_0'}",color,"['color', 'orientation', 'position']",blue_bottom_F_45,1,3,letter,1,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,1006.8206640999997,1008.8769247,,,1017.759619299999,1017.759619299999,1017.759619299999,3,6.1073513999999705,1023.8874705999988,1023.8874705999988,1023.8874705999988,1023.8874705999988,1023.8874705999988,1023.8874705999988,1023.8874705999988,1023.8874705999988,None,None,None,,,,,,,,,,1006.8206640999997,1006.8206640999997,None,,1015.5433206999987,1017.759619299999,1006.8206640999997,1006.8206640999997,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['blue_bottom_Q_0', 'blue_bottom_R_45', 'blue_right_W_0', 'red_bottom_R_0']","{'color': 'red_bottom_R_0', 'position': 'blue_right_W_0', 'orientation': 'blue_bottom_R_45'}",position,"['color', 'orientation', 'position']",blue_right_W_0,2,3,letter,1,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,10,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,1023.8874705999988,1025.9410527,,,1035.0328828000002,1035.0328828000002,1035.0328828000002,3,2.5457643999998254,1037.629567099999,1187.8608673999988,1037.629567099999,1187.8608673999988,1037.629567099999,1187.8608673999988,1037.629567099999,1187.8608673999988,36.79012345679013,2.6013450999998895,space,,,150.1637912999995,,,,,,,1023.8874705999988,1023.8874705999988,None,,1032.8199069999991,1035.0328828000002,1023.8874705999988,1023.8874705999988,,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Torso_X_For', 'L_Base_X_For', 'R_Base_Z_For', 'R_Base_X_For']","{'laterality': 'L_Base_X_For', 'localisation': 'R_Torso_X_For', 'movement': 'R_Base_Z_For'}",movement,"['laterality', 'movement']",R_Base_Z_For,2,2,robot,2,True,False,"['robot_stimuli\\R_Torso_X_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4']",robot_stimuli\R_Base_Z_For.mp4,10,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,1202.4873831999994,1204.5802252999983,,,1219.2328718999997,1219.2328718999997,1219.2328718999997,3,2.210035500000231,1221.4707918999993,1221.4707918999993,1221.4707918999993,1221.4707918999993,1221.4707918999993,1221.4707918999993,1221.4707918999993,1221.4707918999993,None,None,None,,,,,,,,,,1187.8608673999988,1187.8608673999988,space,14.605996100000993,,,,,1215.6824788999984,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Torso_Y_For', 'L_Torso_Z_Back', 'R_Torso_Z_For', 'R_Head_Z_Back']","{'laterality': 'L_Torso_Z_Back', 'localisation': 'R_Head_Z_Back', 'movement': 'R_Torso_Y_For'}",localisation,"['localisation', 'movement']",R_Head_Z_Back,3,2,robot,2,False,False,"['robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,10,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,1221.4707918999993,1223.559918699999,,,1238.277184999999,1238.277184999999,1238.277184999999,4,2.0923910000001342,1240.3873643999996,1240.3873643999996,1240.3873643999996,1240.3873643999996,1240.3873643999996,1240.3873643999996,1240.3873643999996,1240.3873643999996,None,None,None,,,,,,,,,,1221.4707918999993,1221.4707918999993,None,,,,1221.4707918999993,1221.4707918999993,1234.6323533999985,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
"['R_Head_Z_Back', 'L_Head_Z_For', 'L_Base_Z_For', 'L_Head_X_Back']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Base_Z_For', 'movement': 'L_Head_X_Back'}",localisation,"['laterality', 'localisation']",L_Base_Z_For,2,2,robot,2,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\L_Base_Z_For.mp4,10,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,1240.3873643999996,1242.4581357999996,,,1257.2605119,1257.2605119,1257.2605119,3,2.7345330999996804,1260.0207745999996,1260.0207745999996,1260.0207745999996,1260.0207745999996,1260.0207745999996,1260.0207745999996,1260.0207745999996,1260.0207745999996,None,None,None,,,,,,,,,,1240.3873643999996,1240.3873643999996,None,,,,1240.3873643999996,1240.3873643999996,1253.6203969999988,10,001,2024-07-29_16h03.51.019,robot_cogshifting_sign,2022.2.5,59.880669801428404,
