sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,letter.started,key.started,letter.stopped,key.keys,block_intro_text.stopped,block_intro_key.stopped,key.rt,movie.started,participant,session,date,expName,psychopyVersion,frameRate,
C,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,64,64,64,,,,,,,,,,,,,1392.4495371000003,1393.5174527999998,,,,,,,1395.5505620000004,1395.5505620000004,1395.5505620000004,1395.5505620000004,1395.5505620000004,1395.5505620000004,1395.5505620000004,1395.5505620000004,None,None,None,,,,,,,,,,,1392.4495371000003,1392.4495371000003,None,,1393.5174527999998,1393.5174527999998,1395.5505620000004,c,1392.4495371000003,1392.4495371000003,0.6562592000000222,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
H,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,65,65,65,,,,,,,,,,,,,1395.5505620000004,1396.6170227000002,,,,,,,1398.8458716000005,1398.8458716000005,1398.8458716000005,1398.8458716000005,1398.8458716000005,1398.8458716000005,1398.8458716000005,1398.8458716000005,None,None,None,,,,,,,,,,,1395.5505620000004,1395.5505620000004,None,,1396.6170227000002,1396.6170227000002,1398.8458716000005,n,1395.5505620000004,1395.5505620000004,0.676371200000176,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
C,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,66,66,66,,,,,,,,,,,,,1398.8458716000005,,,,,,,,1401.9464804999998,1401.9464804999998,1401.9464804999998,1401.9464804999998,1401.9464804999998,1401.9464804999998,1401.9464804999998,1401.9464804999998,None,None,None,,,,,,,,,,,1398.8458716000005,1398.8458716000005,None,,1399.917931,1399.917931,1401.9464804999998,c,1398.8458716000005,1398.8458716000005,0.7115416999995432,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
H,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,67,67,67,,,,,,,,,,,,,1401.9464804999998,,,,,,,,1405.2462889999997,1405.2462889999997,1405.2462889999997,1405.2462889999997,1405.2462889999997,1405.2462889999997,1405.2462889999997,1405.2462889999997,None,None,None,,,,,,,,,,,1401.9464804999998,1401.9464804999998,None,,1403.0149491000002,1403.0149491000002,1405.2462889999997,c,1401.9464804999998,1401.9464804999998,0.5185049999990952,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,68,68,68,,,,,,,,,,,,,1405.2462889999997,,,,,,,,1408.5620188000003,1408.5620188000003,1408.5620188000003,1408.5620188000003,1408.5620188000003,1408.5620188000003,1408.5620188000003,1408.5620188000003,None,None,None,,,,,,,,,,,1405.2462889999997,1405.2462889999997,None,,1406.3295243000002,1406.3295243000002,1408.5620188000003,n,1405.2462889999997,1405.2462889999997,0.6365508999997473,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
W,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,69,69,69,,,,,,,,,,,,,1408.5620188000003,1409.6131678000002,,,,,,,1411.8441482999997,1411.8441482999997,1411.8441482999997,1411.8441482999997,1411.8441482999997,1411.8441482999997,1411.8441482999997,1411.8441482999997,None,None,None,,,,,,,,,,,1408.5620188000003,1408.5620188000003,None,,1409.6131678000002,1409.6131678000002,1411.8441482999997,n,1408.5620188000003,1408.5620188000003,0.8568508999996993,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,70,70,70,,,,,,,,,,,,,1411.8441482999997,1412.9013600999997,,,,,,,1414.9341129000004,1414.9341129000004,1414.9341129000004,1414.9341129000004,1414.9341129000004,1414.9341129000004,1414.9341129000004,1414.9341129000004,None,None,None,,,,,,,,,,,1411.8441482999997,1411.8441482999997,None,,1412.9013600999997,1412.9013600999997,1414.9341129000004,n,1411.8441482999997,1411.8441482999997,0.6310349999994287,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,71,71,71,,,,,,,,,,,,,1414.9341129000004,1415.9977383000005,,,,,,,1418.2264326000004,1418.2264326000004,1418.2264326000004,1418.2264326000004,1418.2264326000004,1418.2264326000004,1418.2264326000004,1418.2264326000004,None,None,None,,,,,,,,,,,1414.9341129000004,1414.9341129000004,None,,1415.9977383000005,1415.9977383000005,1418.2264326000004,n,1414.9341129000004,1414.9341129000004,0.488007099999777,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,72,72,72,,,,,,,,,,,,,1418.2264326000004,1419.283265,,,,,,,1421.5138546999997,1421.5138546999997,1421.5138546999997,1421.5138546999997,1421.5138546999997,1421.5138546999997,1421.5138546999997,1421.5138546999997,None,None,None,,,,,,,,,,,1418.2264326000004,1418.2264326000004,None,,1419.283265,1419.283265,1421.5138546999997,n,1418.2264326000004,1418.2264326000004,0.482426999999916,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
Q,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,73,73,73,,,,,,,,,,,,,1421.5138546999997,,,,,,,,1424.61035,1424.61035,1424.61035,1424.61035,1424.61035,1424.61035,1424.61035,1424.61035,None,None,None,,,,,,,,,,,1421.5138546999997,1421.5138546999997,None,,1422.5841343000002,1422.5841343000002,1424.61035,c,1421.5138546999997,1421.5138546999997,0.7336066999996547,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,74,74,74,,,,,,,,,,,,,1424.61035,1425.6656516000003,,,,,,,1427.8924825000004,1427.8924825000004,1427.8924825000004,1427.8924825000004,1427.8924825000004,1427.8924825000004,1427.8924825000004,1427.8924825000004,None,None,None,,,,,,,,,,,1424.61035,1424.61035,None,,1425.6656516000003,1425.6656516000003,1427.8924825000004,n,1424.61035,1424.61035,0.6667424999996001,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
S,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,75,75,75,,,,,,,,,,,,,1427.8924825000004,1428.9483504999998,,,,,,,1430.9765038000005,1430.9765038000005,1430.9765038000005,1430.9765038000005,1430.9765038000005,1430.9765038000005,1430.9765038000005,1430.9765038000005,None,None,None,,,,,,,,,,,1427.8924825000004,1427.8924825000004,None,,1428.9483504999998,1428.9483504999998,1430.9765038000005,n,1427.8924825000004,1427.8924825000004,0.4970376999990549,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
R,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,76,76,76,,,,,,,,,,,,,1430.9765038000005,1432.0336924000003,,,,,,,1434.0674988,1434.0674988,1434.0674988,1434.0674988,1434.0674988,1434.0674988,1434.0674988,1434.0674988,None,None,None,,,,,,,,,,,1430.9765038000005,1430.9765038000005,None,,1432.0336924000003,1432.0336924000003,1434.0674988,c,1430.9765038000005,1430.9765038000005,0.5157319999998435,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,77,77,77,,,,,,,,,,,,,1434.0674988,1435.1330034000002,,,,,,,1437.3546004,1437.3546004,1437.3546004,1437.3546004,1437.3546004,1437.3546004,1437.3546004,1437.3546004,None,None,None,,,,,,,,,,,1434.0674988,1434.0674988,None,,1435.1330034000002,1435.1330034000002,1437.3546004,n,1434.0674988,1434.0674988,0.5046214999993026,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,78,78,78,,,,,,,,,,,,,1437.3546004,1438.4188277000003,,,,,,,1440.6407135,1440.6407135,1440.6407135,1440.6407135,1440.6407135,1440.6407135,1440.6407135,1440.6407135,None,None,None,,,,,,,,,,,1437.3546004,1437.3546004,None,,1438.4188277000003,1438.4188277000003,1440.6407135,n,1437.3546004,1437.3546004,0.5389900999998645,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
N,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,79,79,79,,,,,,,,,,,,,1440.6407135,1441.6981814,,,,,,,1443.9251240000003,1443.9251240000003,1443.9251240000003,1443.9251240000003,1443.9251240000003,1443.9251240000003,1443.9251240000003,1443.9251240000003,None,None,None,,,,,,,,,,,1440.6407135,1440.6407135,None,,1441.6981814,1441.6981814,1443.9251240000003,n,1440.6407135,1440.6407135,0.7709231999997428,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,80,80,80,,,,,,,,,,,,,1443.9251240000003,1444.9958595999997,,,,,,,1447.2321742000004,1447.2321742000004,1447.2321742000004,1447.2321742000004,1447.2321742000004,1447.2321742000004,1447.2321742000004,1447.2321742000004,None,None,None,,,,,,,,,,,1443.9251240000003,1443.9251240000003,None,,1444.9958595999997,1444.9958595999997,1447.2321742000004,n,1443.9251240000003,1443.9251240000003,0.5454115000002275,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
Z,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,81,81,81,,,,,,,,,,,,,1447.2321742000004,1448.2989839000002,,,,,,,1450.5221465000004,1450.5221465000004,1450.5221465000004,1450.5221465000004,1450.5221465000004,1450.5221465000004,1450.5221465000004,1450.5221465000004,None,None,None,,,,,,,,,,,1447.2321742000004,1447.2321742000004,None,,1448.2989839000002,1448.2989839000002,1450.5221465000004,n,1447.2321742000004,1447.2321742000004,0.5784032999999908,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
F,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,82,82,82,,,,,,,,,,,,,1450.5221465000004,1451.5837721999997,,,,,,,1453.6134049000002,1453.6134049000002,1453.6134049000002,1453.6134049000002,1453.6134049000002,1453.6134049000002,1453.6134049000002,1453.6134049000002,None,None,None,,,,,,,,,,,1450.5221465000004,1450.5221465000004,None,,1451.5837721999997,1451.5837721999997,1453.6134049000002,n,1450.5221465000004,1450.5221465000004,0.5581216000000495,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
T,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,83,83,83,,,,,,,,,,,,,1453.6134049000002,,,,,,,,1456.9062968999997,1456.9062968999997,1456.9062968999997,1456.9062968999997,1456.9062968999997,1456.9062968999997,1456.9062968999997,1456.9062968999997,None,None,None,,,,,,,,,,,1453.6134049000002,1453.6134049000002,None,,1454.6818378999997,1454.6818378999997,1456.9062968999997,n,1453.6134049000002,1453.6134049000002,0.46827329999905487,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
P,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,84,84,84,,,,,,,,,,,,,1456.9062968999997,1457.9682775,,,,,,,1460.1890147000004,1460.1890147000004,1460.1890147000004,1460.1890147000004,1460.1890147000004,1460.1890147000004,1460.1890147000004,1460.1890147000004,None,None,None,,,,,,,,,,,1456.9062968999997,1456.9062968999997,None,,1457.9682775,1457.9682775,1460.1890147000004,n,1456.9062968999997,1456.9062968999997,0.4370668999999907,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
G,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,85,85,85,,,,,,,,,,,,,1460.1890147000004,1461.2483465000005,,,,,,,1463.4767879,1463.4767879,1463.4767879,1463.4767879,1463.4767879,1463.4767879,1463.4767879,1463.4767879,None,None,None,,,,,,,,,,,1460.1890147000004,1460.1890147000004,None,,1461.2483465000005,1461.2483465000005,1463.4767879,n,1460.1890147000004,1460.1890147000004,0.5645991000001231,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,86,86,86,,,,,,,,,,,,,1463.4767879,1464.5335501999998,,,,,,,1466.5693486999999,1466.5693486999999,1466.5693486999999,1466.5693486999999,1466.5693486999999,1466.5693486999999,1466.5693486999999,1466.5693486999999,None,None,None,,,,,,,,,,,1463.4767879,1463.4767879,None,,1464.5335501999998,1464.5335501999998,1466.5693486999999,n,1463.4767879,1463.4767879,0.4467447999995784,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
V,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,87,87,87,,,,,,,,,,,,,1466.5693486999999,1467.6342985,,,,,,,1469.6625413000002,1469.6625413000002,1469.6625413000002,1469.6625413000002,1469.6625413000002,1469.6625413000002,1469.6625413000002,1469.6625413000002,None,None,None,,,,,,,,,,,1466.5693486999999,1466.5693486999999,None,,1467.6342985,1467.6342985,1469.6625413000002,n,1466.5693486999999,1466.5693486999999,0.35420609999982844,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
D,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,88,88,88,,,,,,,,,,,,,1469.6625413000002,,,,,,,,1472.7635071000004,1472.7635071000004,1472.7635071000004,1472.7635071000004,1472.7635071000004,1472.7635071000004,1472.7635071000004,1472.7635071000004,None,None,None,,,,,,,,,,,1469.6625413000002,1469.6625413000002,None,,1470.7306779,1470.7306779,1472.7635071000004,n,1469.6625413000002,1469.6625413000002,0.4276218999993944,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,89,89,89,,,,,,,,,,,,,1472.7635071000004,,,,,,,,1475.8674314,1475.8674314,1475.8674314,1475.8674314,1475.8674314,1475.8674314,1475.8674314,1475.8674314,None,None,None,,,,,,,,,,,1472.7635071000004,1472.7635071000004,None,,1473.8317843000004,1473.8317843000004,1475.8674314,n,1472.7635071000004,1472.7635071000004,0.4842129999997269,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
M,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,90,90,90,,,,,,,,,,,,,1475.8674314,1476.9316881000004,,,,,,,1479.1565375,1479.1565375,1479.1565375,1479.1565375,1479.1565375,1479.1565375,1479.1565375,1479.1565375,None,None,None,,,,,,,,,,,1475.8674314,1475.8674314,None,,1476.9316881000004,1476.9316881000004,1479.1565375,n,1475.8674314,1475.8674314,0.40951459999996587,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
S,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,91,91,91,,,,,,,,,,,,,1479.1565375,1480.2146068000002,,,,,,,1482.4479741000005,1482.4479741000005,1482.4479741000005,1482.4479741000005,1482.4479741000005,1482.4479741000005,1482.4479741000005,1482.4479741000005,None,None,None,,,,,,,,,,,1479.1565375,1479.1565375,None,,1480.2146068000002,1480.2146068000002,1482.4479741000005,n,1479.1565375,1479.1565375,0.33350549999977375,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,92,92,92,,,,,,,,,,,,,1482.4479741000005,,,,,,,,1485.741954,1485.741954,1485.741954,1485.741954,1485.741954,1485.741954,1485.741954,1485.741954,None,None,None,,,,,,,,,,,1482.4479741000005,1482.4479741000005,None,,1483.5147284000004,1483.5147284000004,1485.741954,n,1482.4479741000005,1482.4479741000005,0.48950539999987086,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
C,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,93,93,93,,,,,,,,,,,,,1485.741954,1486.7985055,,,,,,,1488.8229118999998,1488.8229118999998,1488.8229118999998,1488.8229118999998,1488.8229118999998,1488.8229118999998,1488.8229118999998,1488.8229118999998,None,None,None,,,,,,,,,,,1485.741954,1485.741954,None,,1486.7985055,1486.7985055,1488.8229118999998,n,1485.741954,1485.741954,0.5509180999997625,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
B,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,94,94,94,,,,,,,,,,,,,1488.8229118999998,1489.8817516,,,,,,,1491.9162784999999,1491.9162784999999,1491.9162784999999,1491.9162784999999,1491.9162784999999,1491.9162784999999,1491.9162784999999,1491.9162784999999,None,None,None,,,,,,,,,,,1488.8229118999998,1488.8229118999998,None,,1489.8817516,1489.8817516,1491.9162784999999,n,1488.8229118999998,1488.8229118999998,0.47597379999933764,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
C,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,95,95,95,,,,,,,,,,,,,1491.9162784999999,1492.9832652000005,,,,,,,1495.2153116,1495.2153116,1495.2153116,1495.2153116,1495.2153116,1495.2153116,1495.2153116,1495.2153116,None,None,None,,,,,,,,,,,1491.9162784999999,1491.9162784999999,None,,1492.9832652000005,1492.9832652000005,1495.2153116,c,1491.9162784999999,1491.9162784999999,0.8068905999998606,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
C,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,96,96,96,,,,,,,,,,,,,1495.2153116,1496.2814469000004,,,,,,,1498.5133910000004,1498.5133910000004,1498.5133910000004,1498.5133910000004,1498.5133910000004,1498.5133910000004,1498.5133910000004,1498.5133910000004,None,None,None,,,,,,,,,,,1495.2153116,1495.2153116,None,,1496.2814469000004,1496.2814469000004,1498.5133910000004,n,1495.2153116,1495.2153116,1.4125453999995443,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
C,True,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,97,97,97,,,,,,,,,,,,,1498.5133910000004,,,,,,,,1501.6124025999998,1501.6124025999998,1501.6124025999998,1501.6124025999998,1501.6124025999998,1501.6124025999998,1501.6124025999998,1501.6124025999998,None,None,None,,,,,,,,,,,1498.5133910000004,1498.5133910000004,None,,1499.5804079999998,1499.5804079999998,1501.6124025999998,c,1498.5133910000004,1498.5133910000004,0.6005757999992056,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
Q,False,2,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,98,98,98,,,,,,,,,,,,,1501.6124025999998,1502.6667231000001,,,,,,,1504.8953882000005,1504.8953882000005,1504.8953882000005,1504.8953882000005,1504.8953882000005,1504.8953882000005,1504.8953882000005,1504.8953882000005,None,None,None,,,,,,,,,,,1501.6124025999998,1501.6124025999998,None,,1502.6667231000001,1502.6667231000001,1504.8953882000005,n,1501.6124025999998,1501.6124025999998,0.5941439999996874,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
Q,False,2,letter,1,False,True,robot_stimuli\\filler.mp4,8,,,,,,,,,0,99,99,99,,,,,,,,,,,,,1504.8953882000005,1505.9487435,,,,,,,1508.2059337,1516.564101,1508.2059337,1516.564101,1508.2059337,1516.564101,1508.2059337,1516.564101,18.580246913580243,4.318355299999894,space,,,,8.302638500000285,,,,,,,1504.8953882000005,1504.8953882000005,None,,1505.9487435,1505.9487435,1508.2059337,n,1504.8953882000005,1504.8953882000005,0.8642487999995865,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
C,False,1,letter,1,True,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,100,100,100,,,,,,,,,,,,,1532.7448544999997,1533.8003655000002,,,,,,,1535.8228522,1535.8228522,1535.8228522,1535.8228522,1535.8228522,1535.8228522,1535.8228522,1535.8228522,None,None,None,,,,,,,,,,,1516.564101,1516.564101,space,16.160271899999316,1533.8003655000002,1533.8003655000002,1535.8228522,c,,,1.7884226999995008,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
S,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,101,101,101,,,,,,,,,,,,,1535.8228522,1536.8810834000005,,,,,,,1538.9085604000002,1538.9085604000002,1538.9085604000002,1538.9085604000002,1538.9085604000002,1538.9085604000002,1538.9085604000002,1538.9085604000002,None,None,None,,,,,,,,,,,1535.8228522,1535.8228522,None,,1536.8810834000005,1536.8810834000005,1538.9085604000002,n,1535.8228522,1535.8228522,0.6049843000000692,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
W,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,102,102,102,,,,,,,,,,,,,1538.9085604000002,1539.9659502000004,,,,,,,1542.1972344000005,1542.1972344000005,1542.1972344000005,1542.1972344000005,1542.1972344000005,1542.1972344000005,1542.1972344000005,1542.1972344000005,None,None,None,,,,,,,,,,,1538.9085604000002,1538.9085604000002,None,,1539.9659502000004,1539.9659502000004,1542.1972344000005,n,1538.9085604000002,1538.9085604000002,0.5509585999989213,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
Z,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,103,103,103,,,,,,,,,,,,,1542.1972344000005,,,,,,,,1545.2906413,1545.2906413,1545.2906413,1545.2906413,1545.2906413,1545.2906413,1545.2906413,1545.2906413,None,None,None,,,,,,,,,,,1542.1972344000005,1542.1972344000005,None,,1543.2645039999998,1543.2645039999998,1545.2906413,n,1542.1972344000005,1542.1972344000005,0.6449818999999479,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
K,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,104,104,104,,,,,,,,,,,,,1545.2906413,1546.3496516000005,,,,,,,1548.3744029,1548.3744029,1548.3744029,1548.3744029,1548.3744029,1548.3744029,1548.3744029,1548.3744029,None,None,None,,,,,,,,,,,1545.2906413,1545.2906413,None,,1546.3496516000005,1546.3496516000005,1548.3744029,n,1545.2906413,1545.2906413,0.656431800000064,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
X,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,105,105,105,,,,,,,,,,,,,1548.3744029,1549.4319814,,,,,,,1551.6588334999997,1551.6588334999997,1551.6588334999997,1551.6588334999997,1551.6588334999997,1551.6588334999997,1551.6588334999997,1551.6588334999997,None,None,None,,,,,,,,,,,1548.3744029,1548.3744029,None,,1549.4319814,1549.4319814,1551.6588334999997,n,1548.3744029,1548.3744029,0.4762874999996711,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
X,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,106,106,106,,,,,,,,,,,,,1551.6588334999997,1552.7153147999998,,,,,,,1554.9466118,1554.9466118,1554.9466118,1554.9466118,1554.9466118,1554.9466118,1554.9466118,1554.9466118,None,None,None,,,,,,,,,,,1551.6588334999997,1551.6588334999997,None,,1552.7153147999998,1552.7153147999998,1554.9466118,c,1551.6588334999997,1551.6588334999997,0.46484979999968346,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
S,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,107,107,107,,,,,,,,,,,,,1554.9466118,,,,,,,,1558.2423017,1558.2423017,1558.2423017,1558.2423017,1558.2423017,1558.2423017,1558.2423017,1558.2423017,None,None,None,,,,,,,,,,,1554.9466118,1554.9466118,None,,1556.0152340000004,1556.0152340000004,1558.2423017,n,1554.9466118,1554.9466118,0.49414509999951406,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
S,True,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,108,108,108,,,,,,,,,,,,,1558.2423017,1559.296781,,,,,,,1561.5301304000004,1561.5301304000004,1561.5301304000004,1561.5301304000004,1561.5301304000004,1561.5301304000004,1561.5301304000004,1561.5301304000004,None,None,None,,,,,,,,,,,1558.2423017,1558.2423017,None,,1559.296781,1559.296781,1561.5301304000004,c,1558.2423017,1558.2423017,0.5474247000001924,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
T,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,109,109,109,,,,,,,,,,,,,1561.5301304000004,,,,,,,,1564.6262721000003,1564.6262721000003,1564.6262721000003,1564.6262721000003,1564.6262721000003,1564.6262721000003,1564.6262721000003,1564.6262721000003,None,None,None,,,,,,,,,,,1561.5301304000004,1561.5301304000004,None,,1562.5986685999997,1562.5986685999997,1564.6262721000003,n,1561.5301304000004,1561.5301304000004,0.4615569999996296,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
Q,False,1,letter,1,False,False,robot_stimuli\\filler.mp4,8,,,,,,,,,0,110,110,110,,,,,,,,,,,,,1564.6262721000003,1565.6808884000002,,,,,,,1567.9083012,1567.9083012,1567.9083012,1567.9083012,1567.9083012,1567.9083012,1567.9083012,1567.9083012,None,None,None,,,,,,,,,,,1564.6262721000003,1564.6262721000003,None,,1565.6808884000002,1565.6808884000002,1567.9083012,n,1564.6262721000003,1564.6262721000003,0.5481864000003043,,8,001,2024-06-13_14h42.35.897,robot_nback_sign,2022.2.5,59.83634758934138,
